Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1458","7_DungeonExteriorNeltharionsLair","奈薩里奧巢穴","Neltharion's Lair","","","","","0","0","1","1","6","0","407","-1","-1","-1","0","1","-1","0","0","0","1097290","8404573","134479872"
"1459","Transport_The_Iron_Mountain","運輸艦：鋼鐵山峰","Transport: The Iron Mountain","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1460","BrokenShoreScenario","破碎海岸事件","Broken Shore Scenario","","","","","0","0","1","5","5","0","411","-1","-1","-1","0","1","-1","0","0","0","1098373","159399517","134481922"
"1461","AzsunaScenario","艾蘇納事件","Azsuna Scenario","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","11","0","1101662","545275485","134479888"
"1462","IllidansRock","伊利丹之岩","Illidans Rock","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1106852","7773","134479872"
"1463","HelhiemExteriorArea","黑爾海姆外部區域","Helhiem Exterior Area","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","11","0","1106912","8404573","134479872"
"1464","TanaanJungle","塔南森林","Tanaan Jungle","","","","","0","0","1","0","5","0","360","-1","-1","1116","0","1","-1","0","0","0","1107657","8404573","134479897"
"1465","TanaanJungleNoHubsPhase","Tanaan Jungle - No Hubs Phase","Tanaan Jungle - No Hubs Phase","","","","","0","0","1","0","5","0","360","-1","1464","-1","0","1","-1","0","0","0","1108558","8404573","134479896"
"1466","Emerald_Nightmare_ValSharah_exterior","暗心灌木林","Darkheart Thicket","","","","","0","0","1","1","6","0","397","-1","-1","-1","0","1","-1","0","12","0","1109691","8396381","134488064"
"1468","WardenPrison","Warden Prison DH Quests","Warden Prison DH Quests","","","","","0","0","1","0","5","0","398","-1","-1","-1","0","1","-1","0","0","0","1114070","8666709","134480388"
"1469","MaelstromShaman","艾澤拉斯之心","The Heart of Azeroth","","","","","0","0","1","0","3","0","405","-1","-1","-1","0","1","-1","0","0","0","1114310","1629","134479872"
"1470","Legion Dungeon","軍團地牢","Legion Dungeon","","","","","0","0","1","1","6","0","215","-1","-1","-1","0","1","-1","0","0","0","1115399","15967","134479872"
"1471","1466","Dungeon Test Map 1466","Dungeon Test Map 1466","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","1115474","7709","134479872"
"1473","GarrisonAllianceShipyard","要塞 - 聯盟 - 船塢","Garrison - Alliance - Shipyard","","","","","0","0","1","0","5","0","360","-1","1116","1116","0","1","-1","0","0","0","1116019","8404573","134479896"
"1474","GarrisonHordeShipyard","要塞 - 部落 - 船塢","Garrison - Horde - Shipyard","","","","","0","0","1","0","5","0","360","-1","1116","1116","0","1","-1","0","0","0","1116016","8404573","134479896"
"1475","TheMawofNashal","納夏爾之顎","The Maw of Nashal","","","","","0","0","1","5","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1118480","8404573","134479872"
"1476","Transport_The_Maw_of_Nashal","Transport: The Maw of Nashal","Transport: The Maw of Nashal","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479872"
"1477","Valhallas","英靈殿","Halls of Valor","","","","","0","0","1","1","6","0","415","-1","-1","-1","0","1","-1","0","12","0","1119384","8396381","134480400"
"1478","ValSharahTempleofEluneScenario","伊露恩神殿","The Temple of Elune","","","","","0","0","1","5","6","0","182","-1","-1","1220","0","1","-1","0","12","0","1121237","679493213","134479888"
"1479","WarriorArtifactArea","擎天堡","Skyhold","","","","","0","0","1","0","6","0","415","-1","-1","-1","0","1","-1","0","0","0","1123541","679485021","134479872"
"1480","DeathKnightArtifactArea","冰冠城塞","Icecrown Citadel","","","","","0","0","1","5","6","0","250","-1","-1","-1","0","1","-1","0","0","0","1122982","8396381","134479872"
"1481","legionnexus","馬爾頓","Mardum","","","","","0","0","1","0","5","0","378","-1","-1","-1","0","1","-1","0","0","0","1123497","10755677","134479892"
"1482","GarrisonShipyardAllianceSubmarine","要塞船塢 - 潛水艇 - 聯盟","Garrison Shipyard - Submarine - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125974","3585","134479880"
"1483","GarrisonShipyardAllianceDestroyer","要塞船塢 - 驅逐艦 - 聯盟","Garrison Shipyard - Destroyer - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125966","3585","134479880"
"1484","GarrisonShipyardTransport","要塞船塢 - 運輸艦","Garrison Shipyard - Transport","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125971","3585","134479880"
"1485","GarrisonShipyardDreadnaught","Garrison Shipyard - Battleship - Alliance","Garrison Shipyard - Battleship - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125957","3585","134479880"
"1486","GarrisonShipyardCarrier","Garrison Shipyard - Carrier - Horde","Garrison Shipyard - Carrier - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125945","3585","134479880"
"1487","GarrisonShipyardHordeSubmarine","Garrison Shipyard - Submarine - Horde","Garrison Shipyard - Submarine - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125956","3585","134479880"
"1488","GarrisonShipyardHordeDestroyer","Garrison Shipyard - Destroyer - Horde","Garrison Shipyard - Destroyer - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125969","3585","134479880"
"1489","Artifact-PortalWorldAcqusition","尼斯卡拉","Niskara","","","","","0","0","1","5","6","0","408","-1","-1","-1","0","1","-1","0","0","0","1128496","10493533","134479872"
"1492","Helheim","靈魂之喉","Maw of Souls","","","","","0","0","1","1","6","0","399","-1","-1","-1","0","1","-1","0","0","0","1132517","8396381","134480400"
"1493","WardenPrisonDungeon","看守者鐵獄","Vault of the Wardens","","","","","0","0","1","1","6","0","398","-1","-1","-1","0","1","-1","0","0","0","1132492","8404565","134480384"
"1494","AcquisitionVioletHold","紫羅蘭堡","The Violet Hold","","","","","0","0","1","5","6","0","420","-1","-1","-1","0","1","-1","0","0","0","1133654","679493213","134479872"
"1495","AcquisitionWarriorProt","盾息之島","Shield's Rest","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","0","0","1134318","679493213","134479888"
"1496","GarrisonShipyardCarrierAlliance","Garrison Shipyard - Carrier - Alliance","Garrison Shipyard - Carrier - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1134086","3585","134479880"
"1497","GarrisonShipyardGalleonHorde","Garrison Shipyard - Battleship - Horde","Garrison Shipyard - Battleship - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1135235","3585","134479880"
"1498","AcquisitionHavoc","魔魂堡","Felsoul Hold","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1135430","142622301","134479888"
"1499","Artifact-Warrior Fury Acquisition","oldArtifact - Warrior Fury Acquisition","oldArtifact - Warrior Fury Acquisition","","","","","0","0","1","1","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1138322","679493215","134479872"
"1500","ArtifactPaladinRetAcquisition","破碎海岸","Broken Shore","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1140061","679493213","134479872"
"1501","BlackRookHoldDungeon","玄鴉堡","Black Rook Hold","","","","","0","0","1","1","6","0","404","720","-1","-1","0","1","-1","0","14","0","1238745","8404573","134479888"
"1502","DalaranUnderbelly","達拉然城底區","Dalaran Underbelly","","","","","0","0","1","0","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1243553","8404573","134479889"
"1503","ArtifactShamanElementalAcquisition","地深之源","Deepholm","","","","","0","0","1","5","6","0","268","-1","-1","646","0","1","-1","0","0","0","1243571","-1467990435","134479872"
"1504","BlackrookHoldArena","玄鴉堡競技場","Black Rook Hold Arena","","","","","0","0","1","4","6","0","413","-1","-1","-1","0","1","-1","0","14","0","1244360","8396381","135004160"
"1505","NagrandArena2","納葛蘭競技場","Nagrand Arena","","","","","0","0","1","4","6","0","421","-1","-1","-1","0","1","-1","0","0","0","1245900","8396381","135004176"
"1509","BloodtotemCavernFelPhase","Bloodtotem Cavern - Fel Phase","Bloodtotem Cavern - Fel Phase","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1249320","3585","134479872"
"1510","BloodtotemCavernTaurenPhase","Bloodtotem Cavern - Tauren Phase","Bloodtotem Cavern - Tauren Phase","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1249322","3585","134479872"
"1511","Artifact-WarriorFuryAcquisition","蔑潮港","Tideskorn Harbor","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1249463","8404573","134479888"
"1512","Artifact-PriestHunterOrderHall","虛空之光神殿","Netherlight Temple","","","","","0","0","1","0","6","0","406","-1","-1","-1","0","1","-1","0","0","0","1249597","679485021","134479872"
"1513","Artifact-MageOrderHall","守護者殿堂","Hall of the Guardian","","","","","0","0","1","0","6","0","410","-1","-1","-1","0","1","-1","0","0","0","1249553","679493213","134479872"
"1514","Artifact-MonkOrderHall","漂流島","The Wandering Isle","","","","","0","0","1","0","6","0","393","-1","-1","-1","0","1","-1","0","0","0","1249576","679493213","134479872"
"1515","HulnHighmountain","胡恩之戰","Huln's War","","","","","0","0","1","0","6","0","3","-1","-1","-1","0","1","-1","0","12","0","1251166","142622301","134479872"
"1516","SuramarCatacombsDungeon","幽暗地道","The Arcway","","","","","0","0","1","1","6","0","402","720","-1","-1","0","1","-1","0","0","0","1252371","8396381","134480384"
"1517","StormheimPrescenarioWindrunner","Stormheim Prescenario Windrunner","Stormheim Prescenario Windrunner","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","11","0","1252508","3585","134479872"
"1518","StormheimPrescenarioSkyfire","Stormheim Prescenario Skyfire","Stormheim Prescenario Skyfire","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","11","0","1252500","3585","134479872"
"1519","ArtifactsDemonHunterOrderHall","魔錘號","The Fel Hammer","","","","","0","0","1","0","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1253648","10493533","134479888"
"1520","NightmareRaid","翡翠夢魘","The Emerald Nightmare","","","","","0","0","1","2","6","0","400","-1","-1","-1","0","1","-1","0","12","0","1253821","142614109","134480384"
"1522","ArtifactWarlockOrderHallScenario","懼痕裂隙","Dreadscar Rift","","","","","0","0","1","5","6","0","401","-1","-1","-1","0","1","-1","0","0","0","1260944","10493533","134479872"
"1523","MardumScenario","保衛魔錘號事件","Defense of the Fel Hammer Scenario","","","","","0","0","1","5","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1263825","10501725","134479888"
"1526","Artifact-WhiteTigerTempleAcquisition","白虎寺","Temple of the White Tiger","","","","","0","0","1","5","6","0","334","-1","-1","870","0","1","-1","0","0","0","1270355","679493213","134479888"
"1527","HighMountain","高嶺事件","High Mountain Scenario","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1270716","8535645","134479888"
"1528","Artifact-SkywallAcquisition","天空之牆","Skywall","","","","","-11522.49","-2317.934","1","5","6","0","259","-1","-1","-1","0","1","1","0","0","0","1271513","8396381","134479872"
"1529","KarazhanScenario","卡拉贊","Karazhan","","","","","0","0","1","5","5","0","200","-1","-1","-1","0","1","-1","0","0","0","1271904","8404573","134479880"
"1530","SuramarRaid","暗夜堡","The Nighthold","","","","","0","0","1","2","6","0","412","720","-1","-1","0","1","-1","0","12","0","1273016","-2139079075","134480400"
"1532","HighMountainMesa","高嶺台地事件","High Mountain Mesa Scenario","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1275494","8535645","134479888"
"1533","Artifact-KarazhanAcquisition","卡拉贊墓穴","Karazhan Catacombs","","","","","0","0","1","5","6","0","200","-1","-1","0","0","1","-1","0","0","0","1278032","679493213","134479889"
"1534","Artifact-DefenseofMoongladeScenario","月光林地","Moonglade","","","","","0","0","1","5","6","0","3","-1","-1","-1","0","1","-1","0","0","0","2449139","679493213","134479872"
"1535","DefenseofMoongladeScenario","月光林地","Moonglade","","","","","0","0","1","1","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1278949","679493213","134479872"
"1536","UrsocsLairScenario","厄索克巢穴","Ursocs Lair","","","","","0","0","1","5","6","0","397","-1","-1","-1","0","1","-1","0","0","0","1278826","679493213","134479872"
"1537","BoostExperience","zzOLD - Boost Experience","zzOLD - Boost Experience","","","","","0","0","1","5","6","0","376","-1","-1","-1","0","1","-1","0","0","0","1279833","142622303","134479889"
"1538","Karazhan Scenario","test","test","","","","","0","0","1","0","0","0","200","-1","-1","-1","0","1","-1","0","0","0","2449140","7709","134479920"
"1539","Artifact-AcquisitionArmsHolyShadow","提里斯法林地","Tirisfal Glades","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1281459","8404573","134479888"
"1540","Artifact-Dreamway","翡翠夢途","Emerald Dreamway","","","","","0","0","1","0","6","0","418","-1","-1","-1","0","1","-1","0","11","0","1283013","679493213","134479872"
"1541","Artifact-TerraceofEndlessSpringAcquisition","豐泉台","Terrace of Endless Spring","","","","","0","0","1","5","6","0","321","-1","-1","-1","0","1","-1","0","0","0","1303183","8396381","134479872"
"1544","LegionVioletHoldDungeon","紫羅蘭堡之襲","Assault on Violet Hold","","","","","0","0","1","1","6","0","420","-1","-1","-1","0","1","-1","0","0","0","1304759","7773","134479880"
"1545","Artifact-Acquisition-CombatResto","艾蘇納","Azsuna","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","12","0","1305527","142622301","134479888"
"1547","Artifacts-CombatAcquisitionShip","Artifact - Combat - Acquisition Ship","Artifact - Combat - Acquisition Ship","","","","","0","0","4","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","2449141","3585","134479872"
"1549","TechTestSeamlessWorldTransitionA","Tech Test - Seamless World Transition A","Tech Test - Seamless World Transition A","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1307907","142622303","134479920"
"1550","TechTestSeamlessWorldTransitionB","Tech Test - Seamless World Transition B","Tech Test - Seamless World Transition B","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1307908","142622303","134479920"
"1552","ValsharahArena","亞夏曼之殞","Ashamane's Fall","","","","","0","0","1","4","6","0","417","-1","-1","-1","0","1","-1","0","11","0","1309335","8396381","135004176"
"1553","Artifact-Acquisition-Underlight","薄暮嶼","Gloaming Reef","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","12","0","1309499","-2139087267","134480152"
"1554","BoostExperience2","7.0 Boost Experience - Alliance","7.0 Boost Experience - Alliance","","","","","0","0","1","1","5","0","411","-1","-1","1220","0","1","-1","0","0","0","1309733","545275485","134480017"
"1555","TransportBoostExperienceAllianceGunship","zzOLD - Transport: Boost Experience - Alliance Gunship","zzOLD - Transport: Boost Experience - Alliance Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449142","3585","134479880"
"1556","TransportBoostExperienceHordeGunship","zzOLD - Transport: Boost Experience - Horde Gunship","zzOLD - Transport: Boost Experience - Horde Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449143","3585","134479880"
"1557","BoostExperience2Horde","7.0 Boost Experience - Horde","7.0 Boost Experience - Horde","","","","","0","0","1","1","5","0","411","-1","-1","1220","0","1","-1","0","0","0","1310051","545275485","134480017"
"1559","TransportBoostExperienceHordeGunship2","7.0 Transport: Boost Experience - Horde Gunship","7.0 Transport: Boost Experience - Horde Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1560","TransportBoostExperienceAllianceGunship2","7.0 Transport: Boost Experience - Alliance Gunship","7.0 Transport: Boost Experience - Alliance Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1561","TechTestCosmeticParentPerformance","Tech Test - Cosmetic Parent Performance","Tech Test - Cosmetic Parent Performance","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1310608","142622303","134479888"
"1571","SuramarCityDungeon","眾星之廷","Court of Stars","","","","","0","0","1","1","6","0","419","-1","-1","1220","0","1","-1","0","12","0","1315461","-2139087267","134480144"
"1572","MaelstromShamanHubIntroScenario","大漩渦","The Maelstrom","","","","","0","0","1","5","3","0","272","-1","-1","-1","0","1","-1","0","0","0","1319015","1629","134479872"
"1579","UdluarScenario","奧杜亞","Ulduar","","","","","0","0","1","5","5","0","244","0","-1","-1","0","1","-1","0","0","0","1325930","7773","134479920"
"1580","MaelstromTitanScenario","大漩渦","The Maelstrom","","","","","0","0","1","5","6","0","272","-1","-1","-1","0","1","-1","0","0","0","1326466","15965","134479880"
"1582","Artifact�DalaranVaultAcquisition","刪除","Delete","","","","","0","0","1","5","6","0","0","-1","-1","0","0","1","-1","0","0","0","2449144","679493213","134479888"
"1583","Artifact-DalaranVaultAcquisition","奧核寶庫","Nexus Vault","","","","","0","0","1","5","6","0","227","-1","-1","-1","0","1","-1","0","0","0","1327887","679485021","134479888"
"1584","JulienTestLand-DevOnly","Julien Test Land","Julien Test Land","","","","","0","0","1","0","6","0","216","-1","-1","-1","0","1","-1","0","0","0","1327920","142622303","134480912"
"1586","AssualtOnStormwind","襲擊暴風城","Assault on Stormwind","","","","","0","0","1","0","6","0","4","1020","-1","0","0","1","-1","0","0","0","1328459","142622301","134479888"
"1588","DevMapA","Dev Map - A - Jared Coulston","Dev Map - A - Jared Coulston","","","","","0","0","1","0","6","0","0","-1","-1","1116","0","1","-1","0","0","0","1328944","142622303","134479888"
"1589","DevMapB","Dev Map - B - Nathaniel Chapman","Dev Map - B - Nathaniel Chapman","- NO DESCRIPTION -","- NO DESCRIPTION -","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328956","142622303","134479888"
"1590","DevMapC","Dev Map - C - Julien Tremblay","Dev Map - C - Julien Tremblay","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328959","142622303","134479888"
"1591","DevMapD","Dev Map - D - PotT","Dev Map - D - PotT","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328958","142622303","134479888"
"1592","DevMapE","Dev Map - E","Dev Map - E","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1329020","142622303","134479888"
"1593","DevMapF","Dev Map - F","Dev Map - F","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1329025","142622303","134479888"
"1594","DevMapG","晶喜鎮！","The MOTHERLODE!!","","","","","0","0","1","1","7","0","440","120","-1","-1","0","1","-1","0","0","0","1329067","142622301","134480400"
"1599","ArtifactRestoAcqusition","諾達希爾","Nordrassil","","","","","0","0","1","5","6","0","3","-1","-1","1","0","1","-1","0","0","0","1332714","8404573","134479888"
"1600","ArtifactThroneoftheTides","海潮王座","Throne of the Tides","","","","","0","0","1","5","6","0","255","-1","-1","-1","0","1","-1","0","0","0","1334632","679493213","134479872"
"1602","SkywallDungeon_OrderHall","Artifact - The Vortex Pinnacle - Shaman Order Hall","Artifact - The Vortex Pinnacle - Shaman Order Hall","","","","","-11522.49","-2317.934","1","0","6","0","259","-1","-1","-1","0","1","1","0","0","0","1336050","1565","134479872"
"1603","AbyssalMaw_Interior_Scenario","Throne of the Tides Scenario(DELETE)","Throne of the Tides Scenario(DELETE)","","","","","-5585.872","5401.649","1","5","3","0","255","-1","-1","-1","0","1","0","0","0","0","2449145","17949","134479872"
"1604","Artifact-PortalWorldNaskora","Artifact - Order Campaign - Portal World Niskara","Artifact - Order Campaign - Portal World Niskara","","","","","0","0","1","0","6","0","408","-1","-1","-1","0","1","-1","0","0","0","1340655","10493533","134479872"
"1605","FirelandsArtifact","Firelands_Artifact","Firelands_Artifact","","","","","0","0","1","0","6","0","274","720","-1","-1","0","1","-1","0","0","0","1344269","7773","134479920"
"1607","ArtifactAcquisitionSubtlety","Artifact - Acquisition - Subtlety","Artifact - Acquisition - Subtlety","","","","","0","0","1","5","6","0","378","-1","-1","-1","0","1","-1","0","0","0","1345504","679485021","134479872"
"1608","Hyjal Instance","Hyjal War of the Ancients Quest","Hyjal War of the Ancients Quest","","","","","0","0","1","0","6","0","3","-1","-1","-1","0","1","-1","0","0","0","1354093","8396381","134479920"
"1609","AcquisitionTempleofstorms","風暴神殿","Temple of Storms","","","","","0","0","1","5","6","0","216","-1","-1","571","0","1","-1","0","0","0","1358017","679485021","134479888"
"1610","Artifact-SerenityLegionScenario","Artifact - Serenity Legion Scenario","Artifact - Serenity Legion Scenario","","","","","0","0","1","5","6","0","327","-1","870","870","0","1","-1","0","0","0","1360075","680541789","134479888"
"1611","DeathKnightCampaign-LightsHopeChapel","死亡騎士戰役 - 聖光之願禮拜堂","Death Knight Campaign - Light's Hope Chapel","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1369037","8396381","134479888"
"1612","TheRuinsofFalanaar","法拉納爾廢墟","The Ruins of Falanaar","","","","","0","0","1","5","6","0","417","0","1220","1220","0","1","-1","0","0","0","1370726","8396381","134479888"
"1616","Faronaar","法隆納","Faronaar","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1374093","142622301","134480528"
"1617","DeathKnightCampaign-Undercity","死亡騎士戰役 - 幽暗城","Death Knight Campaign - Undercity","","","","","0","0","1","5","6","0","376","-1","-1","0","0","1","-1","0","0","0","1375793","8396381","134479888"
"1618","DeathKnightCampaign-ScarletMonastery","死亡騎士戰役 - 血色修道院","Death Knight Campaign - Scarlet Monastery","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1375889","8396381","134479888"
"1620","ArtifactStormwind","Artifact - Stormwind","Artifact - Stormwind","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1377489","679493213","134479888"
"1621","BlackTemple-Legion","黑暗神廟 - 軍團","Black Temple - Legion","","","","","0","0","1","5","6","0","215","-1","-1","-1","0","1","-1","0","0","0","1378055","8396381","134479872"
"1622","IllidanTemp","特洛古斯裂隙事件","Telogrus Rift Scenario","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1381605","142614109","134479888"
"1623","MageCampaign-TheOculus","法師戰役 - 奧核之眼","Mage Campaign - The Oculus","","","","","0","0","1","5","6","0","227","-1","-1","-1","0","1","-1","0","0","0","1383393","8404573","134479888"
"1624","BattleofExodar","艾克索達之戰","Battle of Exodar","","","","","0","0","1","5","6","0","3","-1","-1","-1","0","1","-1","0","0","0","1383625","134225501","134479920"
"1625","TrialoftheSerpent","玉蛟的試煉","Trial of the Serpent","","","","","0","0","1","5","6","0","311","-1","-1","-1","0","1","-1","0","0","0","1387170","679493213","134479872"
"1626","TheCollapseSuramarScenario","崩塌遺跡 - 蘇拉瑪爾事件","The Collapse - Suramar Scenario","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","11","0","1389386","142614109","134479888"
"1627","FelHammerDHScenario","Fel Hammer DH Scenario","Fel Hammer DH Scenario","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449146","3585","134479880"
"1628","Transport251513","交通工具：聯盟戰船","Transport: Alliance Battleship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1629","NetherlightTemplePrison","虛空之光神殿","Netherlight Temple","","","","","0","0","1","5","6","0","406","-1","-1","-1","0","1","-1","0","0","0","1394350","679480925","134479872"
"1630","TolBarad1","托巴拉德","Tol Barad","","","","","0","0","1","5","6","0","265","-1","-1","-1","0","1","-1","0","0","0","1395634","9821","134479872"
"1632","TheArcwaySuramarScenario","The Arcway - Suramar Scenario","The Arcway - Suramar Scenario","","","","","0","0","1","5","6","0","402","-1","-1","-1","0","1","-1","0","0","0","1398800","8396381","134479888"
"1637","TransportAllianceShipPhaseableMO","Transport: Alliance Ship PhaseableMO","Transport: Alliance Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1638","TransportHordeShipPhaseableMO","Transport: Horde Ship PhaseableMO","Transport: Horde Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1639","TransportKvaldirShipPhaseableMO","Transport: Kvaldir Ship PhaseableMO","Transport: Kvaldir Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1642","Zandalar","贊達拉","Zandalar","","","","","0","0","1","0","7","0","552","-1","-1","-1","0","1","-1","0","12","1602425","1436413","142622301","134218768"
"1643","KulTiras","庫爾提拉斯","Kul Tiras","","","","","0","0","1","0","7","0","551","-1","-1","-1","0","1","-1","0","12","1602424","1433921","142622301","134218768"
"1644","PlunderIsle","盜掠島","Plunder Isle","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1440315","142622301","134479888"
"1645","Islands","Crescent Isle (Islands Prototype)","Crescent Isle (Islands Prototype)","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1444256","411057759","134481456"
"1646","BlackRookSenario","玄鴉堡[事件]","Black Rook Hold [Scenario]","","","","","0","0","1","5","6","0","404","-1","-1","-1","0","1","-1","0","14","0","1446568","142622301","134479888"
"1647","VoljinsFuneralPyre","沃金葬禮火堆","Vol'jin's Funeral Pyre","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777356","3585","134479872"
"1648","Helhiem2","勇氣試煉","Trial of Valor","","","","","0","0","1","2","6","0","422","-1","-1","-1","0","1","-1","0","0","0","1447924","8396381","134480384"
"1649","Transport254124","交通工具：部落戰船","Transport: Horde Battleship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1650","Acherus","Legion Command Ship Transport","Legion Command Ship Transport","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777267","3649","134479920"
"1651","Karazahn1","重返卡拉贊","Return to Karazhan","","","","","-11110.41","-2004.065","1","1","6","3457","423","-1","-1","-1","0","1","0","10","20","0","1453131","8396381","134480400"
"1653","LightsHeart","星外暗界","Great Dark Beyond","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1467292","144711261","134479872"
"1655","8DevLand","8.0 Dev Land","8.0 Dev Land","","","","","0","0","1","0","6","0","146","-1","-1","-1","0","1","-1","0","12","0","1492884","142622303","134479896"
"1657","BladesEdgeArena2","zzOld劍刃競技場","zzOldBlade's Edge Arena","","","","","0","0","1","0","6","0","218","-1","-1","-1","0","1","-1","0","11","0","1496187","8396381","134479888"
"1658","EnvironmentLandDevOnly","Environment Art Land - Dev Only","Environment Art Land - Dev Only","","","","","0","0","1","0","6","0","4","-1","-1","-1","0","1","-1","0","12","0","1498241","142622303","134480912"
"1661","Gnoll Revolution","[DEV] Demo Map","[DEV] Demo Map","","","","","0","0","1","0","6","0","191","-1","-1","-1","0","1","-1","0","12","0","1506722","142622303","134479888"
