Id,AreaName,WmoId,NameSetId,WmoGroupId,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceId,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,AreaTableId,Flags
"58041","","6812","0","33156","0","0","0","675","0","0","0","0","0","0"
"58042","","6812","0","33157","0","0","0","675","0","0","0","0","0","0"
"58044","","6644","0","33159","0","0","0","675","0","0","0","0","0","0"
"58045","","6755","0","33160","0","0","0","675","0","0","0","0","0","0"
"58046","","6755","0","33161","0","0","0","675","0","0","0","0","0","0"
"58047","","6755","0","33162","0","0","0","675","0","0","0","0","0","0"
"58048","","6755","0","33163","0","0","0","675","0","0","0","0","0","0"
"58049","","6755","0","33164","0","0","0","675","0","0","0","0","0","0"
"58050","","6755","0","33165","0","0","0","675","0","0","0","0","0","0"
"58051","","6755","0","33166","0","0","0","675","0","0","0","0","0","0"
"58052","","6756","0","33167","0","0","0","675","0","0","0","0","0","0"
"58053","","6756","0","33168","0","0","0","675","0","0","0","0","0","0"
"58054","","6756","0","33169","0","0","0","675","0","0","0","0","0","0"
"58055","","6760","0","33170","0","0","0","675","0","0","0","0","0","0"
"58056","","6760","0","33171","0","0","0","675","0","0","0","0","0","0"
"58057","","6735","1","-1","0","0","0","675","0","0","0","0","6160","0"
"58059","","6735","2","-1","0","0","0","675","0","0","0","0","6161","0"
"58061","","6735","3","-1","0","0","0","675","0","0","0","0","6162","0"
"58064","","6759","0","33173","0","0","0","675","0","0","0","0","0","0"
"58065","","6759","0","33174","0","0","0","675","0","0","0","0","0","0"
"58066","","6761","0","33175","0","0","0","675","0","0","0","0","0","0"
"58067","","6761","0","33176","0","0","0","675","0","0","0","0","0","0"
"58068","","6813","0","-1","0","0","0","675","0","0","0","0","0","0"
"58092","骨捶洞穴","6811","1","-1","0","0","0","675","0","0","0","0","6088","0"
"58093","","6811","1","33145","75","0","1042","675","1270","0","0","0","6088","0"
"58094","","6811","1","33146","80","0","1042","675","1270","0","0","0","6088","0"
"58095","","6811","1","33147","0","0","0","675","0","0","0","0","6088","0"
"58096","","6811","1","33148","80","0","1042","675","1270","0","0","0","6088","0"
"58097","","6811","1","33149","80","0","1042","675","1270","0","0","0","6088","0"
"58098","","6811","1","33150","80","0","1042","675","1270","0","0","0","6088","0"
"58099","","6811","1","33151","80","0","1042","675","1270","0","0","0","6088","0"
"58100","","6811","1","33152","80","0","1042","675","1270","0","0","0","6088","0"
"58101","","6814","0","-1","0","0","0","675","0","0","0","0","0","0"
"58103","","6815","0","-1","0","0","0","675","0","0","0","0","0","0"
"58105","","6816","0","-1","0","0","0","675","0","0","0","0","0","0"
"58107","","6817","0","-1","0","0","0","675","0","0","0","0","0","0"
"58110","","6675","0","33205","0","0","0","675","0","0","0","0","0","0"
"58116","","6818","0","-1","0","0","0","675","0","0","0","0","0","0"
"58117","","6818","0","33211","0","0","0","675","0","0","0","0","0","0"
"58120","","6819","0","-1","0","0","0","675","0","0","0","0","0","0"
"58121","","6819","0","33214","0","0","0","675","0","0","0","0","0","0"
"58129","","6820","0","-1","0","0","0","675","0","0","0","0","0","0"
"58130","","6820","0","33222","0","0","0","675","0","0","0","0","0","0"
"58134","被遺忘的密道","6726","0","33226","75","0","2032","675","1142","0","0","0","6472","0"
"58135","","6476","0","33227","0","0","0","675","0","0","0","0","5956","0"
"58136","","6476","1","33227","0","0","0","675","0","0","0","0","5975","0"
"58137","藏卷閣","6476","2","33227","0","0","0","675","1125","0","0","0","5975","0"
"58139","","6776","0","33229","0","0","0","675","0","0","0","0","0","0"
"58141","","6664","0","33231","0","0","980","675","0","0","0","0","6393","0"
"58142","","6664","0","33232","0","0","0","675","0","0","0","0","6393","0"
"58143","","6664","0","33233","0","0","0","675","0","0","0","0","6393","0"
"58152","","6821","0","-1","0","0","0","675","0","0","0","0","0","0"
"58153","","6821","0","33242","0","0","0","675","0","0","0","0","0","0"
"58154","","6822","0","-1","0","0","0","675","0","0","0","0","0","0"
"58155","","6822","0","33243","0","0","0","675","0","0","0","0","0","0"
"58156","魔古山露臺","6823","0","-1","0","0","0","675","0","0","0","0","6467","0"
"58158","","6823","0","33245","0","0","0","675","0","0","0","0","6467","0"
"58162","被遺忘的密道","6726","0","33249","75","0","1003","675","1135","0","0","0","6472","0"
"58163","","6474","0","33250","0","0","0","675","0","0","0","0","0","0"
"58164","","6824","0","-1","0","0","0","675","0","0","0","0","0","0"
"58166","","6825","0","-1","0","0","0","675","0","0","0","0","0","0"
"58168","鍛鍊之間","6773","0","33253","0","0","1037","675","1181","0","1032","0","0","0"
"58169","鍛鍊之間","6773","0","33254","0","0","1037","675","1181","0","1032","0","0","0"
"58170","鍛鍊之間","6773","0","33255","0","0","1037","675","1181","0","1032","0","0","0"
"58171","鍛鍊之間","6773","0","33256","0","0","1037","675","1181","0","1032","0","0","0"
"58172","","6753","0","33257","0","0","956","675","0","0","0","0","0","0"
"58173","","6826","0","-1","0","0","0","675","0","0","0","0","0","0"
"58174","","6826","0","33258","0","0","0","675","0","0","0","0","0","0"
"58176","","6826","0","33260","0","0","958","675","0","0","0","0","0","0"
"58177","","6827","0","-1","0","0","0","675","0","0","0","0","0","0"
"58178","","6827","0","33261","0","0","0","675","0","0","0","0","0","0"
"58179","","6828","0","-1","0","0","0","675","0","0","0","0","0","0"
"58180","","6828","0","33262","0","0","0","675","0","0","0","0","0","0"
"58181","","6806","0","33263","0","0","0","675","0","0","0","0","0","0"
"58182","","6806","0","33264","0","0","0","675","0","0","0","0","0","0"
"58184","","6806","0","33266","0","0","0","675","0","0","0","0","0","0"
"58188","","6640","0","33270","0","0","0","675","0","0","0","0","0","0"
"58189","古代征服者王座","6726","0","33271","75","0","2029","675","1136","0","1003","0","6474","0"
"58190","刃王居所","6726","0","33272","75","0","953","675","1134","0","1003","0","6475","0"
"58191","那拉希聖壇","6726","0","33273","75","0","954","675","1142","0","0","0","6476","0"
"58193","金飾門廳","6726","0","33275","75","0","953","675","1134","0","1003","0","6470","0"
"58194","","6829","0","-1","0","0","0","675","0","0","0","0","0","0"
"58197","","6830","0","-1","0","0","956","675","0","0","0","0","0","0"
"58199","","6831","0","-1","0","0","0","675","0","0","0","0","0","0"
"58200","","6831","0","33279","0","0","0","675","0","0","0","0","0","0"
"58201","","6831","0","33280","0","0","0","675","0","0","0","0","0","0"
"58202","心之前庭","6773","0","33281","0","0","1038","675","1184","0","0","0","0","0"
"58203","","6832","0","-1","0","0","0","675","0","0","0","0","0","0"
"58204","","6832","0","33282","0","0","0","675","0","0","0","0","0","0"
"58205","","6832","0","33283","0","0","0","675","0","0","0","0","0","0"
"58206","","6832","0","33284","0","0","0","675","0","0","0","0","0","0"
"58207","","6832","0","33285","0","0","0","675","0","0","0","0","0","0"
"58208","","6832","0","33286","0","0","0","675","0","0","0","0","0","0"
"58209","","6832","0","33287","80","0","954","675","0","0","0","0","0","0"
"58210","","6832","0","33288","0","0","0","675","0","0","0","0","0","0"
"58211","","6832","0","33289","0","0","0","675","0","0","0","0","0","0"
"58212","","6832","0","33290","0","0","0","675","0","0","0","0","0","0"
"58213","","6832","0","33291","0","0","0","675","0","0","0","0","0","0"
"58214","","6833","0","-1","0","0","0","675","0","0","0","0","0","0"
"58215","","6833","0","33292","0","0","0","675","0","0","0","0","0","0"
"58216","","6833","0","33293","75","0","982","675","1272","0","0","0","0","0"
"58219","恆望泉","6476","0","33296","0","0","0","675","0","0","0","0","6117","0"
"58220","","6476","1","33296","0","0","0","675","0","0","0","0","5975","0"
"58221","恆望泉","6476","2","33296","0","0","939","675","1124","0","0","0","5975","0"
"58228","恆望泉","6476","0","33299","0","0","0","675","0","0","0","0","6117","0"
"58229","","6476","1","33299","0","0","0","675","0","0","0","0","5975","0"
"58230","恆望泉","6476","2","33299","0","0","939","675","1124","0","0","0","5975","0"
"58231","恆望泉","6476","0","33300","0","0","2027","675","0","0","0","0","5956","0"
"58232","","6476","1","33300","0","0","0","675","0","0","0","0","5975","0"
"58233","恆望泉","6476","2","33300","0","0","2027","675","1124","0","0","0","5975","0"
"58235","","6753","0","33302","0","0","0","675","0","0","0","0","0","0"
"58236","","6753","0","33303","0","0","0","675","0","0","0","0","0","0"
"58237","","6753","0","33304","0","0","0","675","0","0","0","0","0","0"
"58238","","6753","0","33305","0","0","0","675","0","0","0","0","0","0"
"58239","","6753","0","33306","0","0","0","675","0","0","0","0","0","0"
"58240","","6753","0","33307","0","0","0","675","0","0","0","0","0","0"
"58242","","6830","0","33309","73","0","956","675","0","0","0","0","0","0"
"58243","","6830","0","33310","80","0","956","675","0","0","0","0","0","0"
"58247","","6830","0","33314","80","0","956","675","0","0","0","0","0","0"
"58248","","6830","0","33315","80","0","956","675","0","0","0","0","0","0"
"58249","","6834","0","-1","0","0","0","675","0","0","0","0","0","0"
"58252","","6834","0","33318","0","0","0","675","0","0","0","0","0","0"
"58253","","6835","0","-1","0","0","0","675","0","0","0","0","0","0"
"58254","","6835","0","33319","0","0","0","675","0","0","0","0","0","0"
"58255","","6753","0","33320","0","0","0","675","0","0","0","0","0","0"
"58256","","6836","0","-1","0","0","0","675","0","0","0","0","0","0"
"58257","","6836","0","33321","0","0","0","675","0","0","0","0","0","0"
"58258","","6797","1","-1","0","0","0","675","0","0","0","0","6199","0"
"58259","","6797","1","33088","75","0","954","675","1286","0","0","0","6199","0"
"58260","","6797","1","33089","0","0","0","675","1286","0","0","0","6199","0"
"58261","","6778","2","-1","0","0","0","675","0","0","0","0","6200","0"
"58262","","6778","2","32945","0","0","954","675","0","0","0","0","6200","0"
"58263","","6778","2","32947","75","0","2029","675","1286","0","0","0","6200","0"
"58264","","6799","0","33322","0","0","0","675","0","0","0","0","0","0"
"58265","","6810","1","-1","0","0","0","675","0","0","0","0","6201","0"
"58266","","6810","1","33135","73","0","954","675","0","0","0","0","6201","0"
"58267","","6810","1","33136","73","0","953","675","1286","0","0","0","6201","0"
"58268","","6810","1","33137","80","0","2029","675","1286","0","0","0","6201","0"
"58269","","6810","1","33138","80","0","2029","675","1286","0","0","0","6201","0"
"58270","","6810","1","33139","75","0","2029","675","1286","0","0","0","6201","0"
"58271","","6810","1","33140","72","0","2029","675","1286","0","0","0","6201","0"
"58272","","6810","1","33141","80","0","2029","675","1286","0","0","0","6201","0"
"58273","","6810","1","33142","0","0","0","675","0","0","0","0","6201","0"
"58274","","6810","1","33143","72","0","2029","675","1286","0","0","0","6201","0"
"58275","","6810","1","33144","73","0","954","675","1286","0","0","0","6201","0"
"58276","","6787","1","-1","0","0","0","675","0","0","0","0","6202","0"
"58277","","6787","1","33032","91","0","982","675","1286","0","0","0","6202","0"
"58278","","6787","1","33033","84","0","0","675","0","0","0","0","6202","0"
"58279","","6791","1","-1","0","0","0","675","0","0","0","0","6203","0"
"58280","","6791","1","33055","91","0","377","675","1286","0","0","0","6203","0"
"58281","","6791","1","33056","84","0","0","675","0","0","0","0","6203","0"
"58282","","6784","1","-1","0","0","0","675","0","0","0","0","5996","0"
"58283","","6784","1","33016","75","0","971","675","1146","0","0","0","5996","0"
"58284","","6784","1","33017","75","0","971","675","1146","0","0","0","5996","0"
"58285","","6784","1","33018","0","0","0","675","0","0","0","0","5996","0"
"58286","","6784","1","33019","0","0","0","675","0","0","0","0","5996","0"
"58287","","6784","1","33020","0","0","0","675","0","0","0","0","5996","0"
"58288","","6837","0","-1","0","0","0","675","0","0","0","0","0","0"
"58289","","6837","0","33323","0","0","0","675","0","0","0","0","0","0"
"58290","","6838","0","-1","0","0","0","675","0","0","0","0","0","0"
"58291","","6838","0","33324","0","0","0","675","0","0","0","0","0","0"
"58292","","6838","0","33325","0","0","0","675","0","0","0","0","0","0"
"58294","","6830","0","33327","80","0","956","675","0","0","0","0","0","0"
"58295","","6830","0","33328","80","0","956","675","0","0","0","0","0","0"
"58296","","6829","0","33329","73","0","956","675","0","0","0","0","0","0"
"58297","","6829","0","33330","80","0","956","675","0","0","0","0","0","0"
"58298","","6829","0","33331","0","0","0","675","0","0","0","0","0","0"
"58299","","6830","0","33332","0","0","0","675","0","0","0","0","0","0"
"58300","","6839","0","-1","0","0","0","675","0","0","0","0","0","0"
"58301","","6839","0","33333","0","0","0","675","0","0","0","0","0","0"
"58302","","6840","0","-1","0","0","0","675","0","0","0","0","0","0"
"58303","","6840","0","33334","0","0","0","675","0","0","0","0","0","0"
"58304","","6840","0","33335","0","0","0","675","0","0","0","0","0","0"
"58305","孤寂迴廊","6717","0","33336","75","0","1946","675","1198","0","1043","0","6384","0"
"58306","","6717","0","33337","0","0","1939","675","1192","0","0","0","0","0"
"58307","","6717","0","33338","75","0","26","675","1192","0","0","0","0","0"
"58309","孤寂迴廊","6717","0","33340","0","0","0","675","1198","0","1043","0","6384","0"
"58310","教堂花園","6717","0","33341","86","0","1938","675","1199","0","1044","0","6386","0"
"58312","","6841","0","-1","0","0","0","675","0","0","0","0","0","0"
"58313","","6841","0","33343","0","0","0","675","0","0","0","0","0","0"
"58314","","6842","0","-1","0","0","0","675","0","0","0","0","0","0"
"58315","","6842","0","33344","0","0","0","675","0","0","0","0","0","0"
"58316","","6843","0","-1","0","0","0","675","0","0","0","0","0","0"
"58317","","6843","0","33345","0","0","0","675","0","0","0","0","0","0"
"58318","","6844","0","-1","0","0","2021","675","0","0","0","0","0","0"
"58319","","6844","0","33346","0","0","0","675","0","0","0","0","0","0"
"58320","","6845","0","-1","0","0","0","675","0","0","0","0","0","0"
"58321","","6845","0","33347","0","0","0","675","0","0","0","0","0","0"
"58322","","6846","0","-1","0","0","0","675","0","0","0","0","0","0"
"58324","","6847","0","-1","0","0","0","675","0","0","0","0","0","0"
"58325","","6847","0","33349","0","0","0","675","0","0","0","0","0","0"
"58326","","6848","0","-1","0","0","0","675","0","0","0","0","0","0"
"58327","","6848","0","33350","0","0","0","675","0","0","0","0","0","0"
"58328","","6849","0","-1","0","0","0","675","0","0","0","0","0","0"
"58329","","6849","0","33351","0","0","0","675","0","0","0","0","0","0"
"58330","","6739","1","-1","0","0","0","675","0","0","0","0","6208","0"
"58331","","6739","1","32741","0","0","0","675","0","0","0","0","6208","0"
"58332","主房間","6739","1","32742","0","0","0","675","0","0","0","0","6208","0"
"58333","","6739","1","32743","0","0","0","675","0","0","0","0","6208","0"
"58334","","6739","1","32744","0","0","0","675","0","0","0","0","6208","0"
"58335","犧牲祭壇","6739","1","32745","0","0","0","675","0","0","0","0","6208","0"
"58336","","6739","1","32746","0","0","0","675","0","0","0","0","6208","0"
"58337","","6739","1","33021","0","0","0","675","0","0","0","0","6208","0"
"58338","","6739","1","33022","0","0","0","675","0","0","0","0","6208","0"
"58339","","6739","1","33066","0","0","0","675","0","0","0","0","6208","0"
"58340","","6739","1","33067","0","0","0","675","0","0","0","0","6208","0"
"58341","","6850","0","-1","0","0","0","675","0","0","0","0","0","0"
"58342","","6850","0","33352","0","0","1939","675","0","0","0","0","0","0"
"58343","","6850","0","33353","0","0","0","675","0","0","0","0","0","0"
"58344","","6851","0","-1","0","0","0","675","0","0","0","0","0","0"
"58345","","6851","0","33354","0","0","0","675","0","0","0","0","0","0"
"58346","","6753","0","33355","0","0","0","675","0","0","0","0","0","0"
"58349","","6852","0","-1","0","0","0","675","0","0","0","0","0","0"
"58351","悚然露臺","6773","0","33359","84","0","948","675","1183","0","1033","0","0","0"
"58352","","6853","0","-1","0","0","0","675","0","0","0","0","0","0"
"58353","","6853","0","33360","0","0","0","675","0","0","0","0","0","0"
"58354","","6853","0","33361","0","0","0","675","0","0","0","0","0","0"
"58355","","6853","0","33362","0","0","0","675","0","0","0","0","0","0"
"58356","","6853","0","33363","0","0","0","675","0","0","0","0","0","0"
"58357","","6664","0","33364","0","0","980","675","0","0","0","0","6393","0"
"58358","","6664","0","33365","0","0","0","675","0","0","0","0","6393","0"
"58359","","6854","0","-1","0","0","956","675","1159","0","1019","0","0","0"
"58360","","6854","0","33366","73","0","956","675","1160","0","0","0","0","0"
"58361","","6854","0","33367","80","0","956","675","0","0","0","0","0","0"
"58362","","6854","0","33368","80","0","956","675","0","0","0","0","0","0"
"58363","","6854","0","33369","80","0","956","675","0","0","0","0","0","0"
"58364","","6854","0","33370","80","0","956","675","0","0","0","0","0","0"
"58365","","6854","0","33371","80","0","956","675","0","0","0","0","0","0"
"58366","","6854","0","33372","0","0","0","675","0","0","0","0","0","0"
"58367","","6855","0","-1","0","0","0","675","0","0","0","0","0","0"
"58368","","6855","0","33373","0","0","0","675","0","0","0","0","0","0"
"58369","","6856","0","-1","0","0","0","675","0","0","0","0","0","0"
"58370","","6856","0","33374","0","0","0","675","0","0","0","0","0","0"
"58371","","6857","0","-1","0","0","0","675","0","0","0","0","0","0"
"58372","","6857","0","33375","0","0","0","675","0","0","0","0","0","0"
"58373","","6858","0","-1","0","0","0","675","0","0","0","0","0","0"
"58374","","6858","0","33376","0","0","0","675","0","0","0","0","0","0"
"58375","","6859","0","-1","0","0","0","675","0","0","0","0","0","0"
"58376","","6859","0","33377","0","0","0","675","0","0","0","0","0","0"
"58377","","6860","0","-1","0","0","0","675","0","0","0","0","0","0"
"58378","","6860","0","33378","0","0","0","675","0","0","0","0","0","0"
"58379","","6861","0","-1","0","0","0","675","0","0","0","0","0","0"
"58380","","6861","0","33379","0","0","0","675","0","0","0","0","0","0"
"58381","","6862","0","-1","0","0","0","675","0","0","0","0","0","0"
"58382","","6862","0","33380","0","0","0","675","0","0","0","0","0","0"
"58383","","6863","0","-1","0","0","0","675","0","0","0","0","0","0"
"58384","","6863","0","33381","0","0","0","675","0","0","0","0","0","0"
"58385","","6864","0","-1","0","0","0","675","0","0","0","0","0","0"
"58386","","6864","0","33382","0","0","0","675","0","0","0","0","0","0"
"58387","","6865","0","-1","0","0","0","675","0","0","0","0","0","0"
"58388","","6865","0","33383","0","0","0","675","0","0","0","0","0","0"
"58389","","6852","0","33384","0","0","0","675","0","0","0","0","0","0"
"58390","","6866","0","-1","0","0","0","675","0","0","0","0","0","0"
"58392","","6866","0","33386","0","0","0","675","1165","0","0","0","0","0"
"58393","","6753","0","33387","0","0","0","675","0","0","0","0","0","0"
"58394","","6753","0","33388","0","0","0","675","0","0","0","0","0","0"
"58395","","6753","0","33389","0","0","0","675","0","0","0","0","0","0"
"58398","","6753","0","33392","0","0","0","675","0","0","0","0","0","0"
"58399","","6753","0","33393","0","0","0","675","0","0","0","0","0","0"
"58400","","6753","0","33394","0","0","0","675","0","0","0","0","0","0"
"58401","","6753","0","33395","0","0","0","675","0","0","0","0","0","0"
"58402","","6753","0","33396","0","0","0","675","0","0","0","0","0","0"
"58403","","6753","0","33397","0","0","0","675","0","0","0","0","0","0"
"58404","","6753","0","33398","0","0","0","675","0","0","0","0","0","0"
"58405","","6867","0","-1","0","0","0","675","0","0","0","0","0","0"
"58406","","6867","0","33399","75","0","2034","675","0","0","0","0","0","0"
"58407","","6867","0","33400","0","0","0","675","0","0","0","0","0","0"
"58408","","6868","0","-1","0","0","0","675","0","0","0","0","0","0"
"58409","","6868","0","33401","0","0","0","675","0","0","0","0","0","0"
"58410","","6868","0","33402","72","0","2034","675","0","0","0","0","0","0"
"58411","","6868","0","33403","72","0","2034","675","0","0","0","0","0","0"
"58412","","6868","0","33404","72","0","2034","675","0","0","0","0","0","0"
"58413","","6753","0","33405","0","0","0","675","0","0","0","0","0","0"
"58416","","6753","0","33408","0","0","0","675","0","0","0","0","0","0"
"58419","","6779","0","33411","0","0","0","675","0","0","0","0","0","0"
"58421","","6869","0","-1","0","0","937","675","0","0","0","0","0","0"
"58425","","6869","0","33416","75","0","936","675","1159","0","1019","0","6413","0"
"58426","","6869","0","33417","75","0","936","675","1159","0","1019","0","6413","0"
"58427","","6869","0","33418","75","0","937","675","1159","0","1019","0","6413","0"
"58428","","6869","0","33419","75","0","937","675","1159","0","1019","0","6413","0"
"58429","","6869","0","33420","75","0","937","675","1159","0","1019","0","6413","0"
"58431","","6870","0","-1","0","0","0","675","0","0","0","0","0","0"
"58432","","6870","0","33422","0","0","0","675","0","0","0","0","0","0"
"58433","","6871","0","-1","0","0","0","675","0","0","0","0","0","0"
"58434","","6871","0","33423","0","0","0","675","0","0","0","0","0","0"
"58435","","6871","0","33424","0","0","0","675","0","0","0","0","0","0"
"58436","","6872","0","-1","0","0","0","675","0","0","0","0","0","0"
"58437","","6872","0","33425","0","0","0","675","0","0","0","0","0","0"
"58438","","6872","0","33426","0","0","0","675","0","0","0","0","0","0"
"58439","","6872","0","33427","0","0","0","675","0","0","0","0","0","0"
"58440","","6872","0","33428","0","0","0","675","0","0","0","0","0","0"
"58441","","6872","0","33429","0","0","0","675","0","0","0","0","0","0"
"58442","","6872","0","33430","0","0","0","675","0","0","0","0","0","0"
"58443","","6872","0","33431","0","0","0","675","0","0","0","0","0","0"
"58444","","6872","0","33432","0","0","0","675","0","0","0","0","0","0"
"58445","","6872","0","33433","0","0","0","675","0","0","0","0","0","0"
"58446","","6872","0","33434","0","0","0","675","0","0","0","0","0","0"
"58447","","6872","0","33435","0","0","0","675","0","0","0","0","0","0"
"58448","","6872","0","33436","0","0","0","675","0","0","0","0","0","0"
"58449","","6872","0","33437","0","0","0","675","0","0","0","0","0","0"
"58450","","6872","0","33438","0","0","0","675","0","0","0","0","0","0"
"58451","","6872","0","33439","0","0","0","675","0","0","0","0","0","0"
"58452","","6872","0","33440","0","0","0","675","0","0","0","0","0","0"
"58453","","6872","0","33441","0","0","0","675","0","0","0","0","0","0"
"58454","","6872","0","33442","0","0","0","675","0","0","0","0","0","0"
"58455","","6872","0","33443","0","0","0","675","0","0","0","0","0","0"
"58456","","6872","0","33444","0","0","0","675","0","0","0","0","0","0"
"58457","","6872","0","33445","0","0","0","675","0","0","0","0","0","0"
"58458","","6872","0","33446","0","0","0","675","0","0","0","0","0","0"
"58459","","6872","0","33447","0","0","0","675","0","0","0","0","0","0"
"58460","","6872","0","33448","0","0","0","675","0","0","0","0","0","0"
"58461","","6872","0","33449","0","0","0","675","0","0","0","0","0","0"
"58462","","6872","0","33450","0","0","0","675","0","0","0","0","0","0"
"58463","","6872","0","33451","0","0","0","675","0","0","0","0","0","0"
"58464","","6872","0","33452","0","0","0","675","0","0","0","0","0","0"
"58465","","6872","0","33453","0","0","0","675","0","0","0","0","0","0"
"58466","","6872","0","33454","0","0","0","675","0","0","0","0","0","0"
"58467","","6872","0","33455","0","0","0","675","0","0","0","0","0","0"
"58468","","6872","0","33456","0","0","0","675","0","0","0","0","0","0"
"58469","","6872","0","33457","0","0","0","675","0","0","0","0","0","0"
"58470","","6872","0","33458","0","0","0","675","0","0","0","0","0","0"
"58471","","6872","0","33459","0","0","0","675","0","0","0","0","0","0"
"58472","","6872","0","33460","0","0","0","675","0","0","0","0","0","0"
"58473","","6872","0","33461","0","0","0","675","0","0","0","0","0","0"
"58474","","6753","0","33462","0","0","0","675","0","0","0","0","0","0"
"58475","","6846","0","33463","0","0","0","675","0","0","0","0","0","0"
"58477","頑童洞穴","6811","2","-1","0","0","378","675","0","0","0","0","6099","0"
"58478","","6811","2","33145","0","0","0","675","0","0","0","0","6099","0"
"58479","","6811","2","33146","0","0","0","675","0","0","0","0","6099","0"
"58480","","6811","2","33147","0","0","0","675","0","0","0","0","6099","0"
"58481","","6811","2","33148","0","0","0","675","0","0","0","0","6099","0"
"58482","","6811","2","33149","0","0","0","675","0","0","0","0","6099","0"
"58483","","6811","2","33150","0","0","0","675","0","0","0","0","6099","0"
"58484","","6811","2","33151","0","0","0","675","0","0","0","0","6099","0"
"58485","","6811","2","33152","0","0","0","675","0","0","0","0","6099","0"
"58486","","6873","0","-1","0","0","0","675","0","0","0","0","0","0"
"58488","","6543","0","33466","0","0","970","675","0","0","0","0","0","0"
"58489","","6543","0","33467","0","0","0","675","0","0","0","0","0","0"
"58490","","6874","0","-1","0","0","0","675","0","0","0","0","0","0"
"58491","","6874","0","33468","0","0","0","675","0","0","0","0","0","0"
"58492","","6788","0","33469","0","0","0","675","0","0","0","0","0","0"
"58495","","6875","0","-1","0","0","0","675","0","0","0","0","0","0"
"58496","","6875","0","33472","0","0","0","675","0","0","0","0","0","0"
"58497","","6875","0","33473","69","0","1939","675","0","0","0","0","0","0"
"58498","","6876","0","-1","0","0","0","675","0","0","0","0","0","0"
"58499","","6876","0","33474","0","0","0","675","0","0","0","0","0","0"
"58500","","6877","0","-1","0","0","0","675","0","0","0","0","0","0"
"58504","","6878","0","-1","0","0","0","675","0","0","0","0","0","0"
"58506","","6879","0","-1","0","0","0","675","0","0","0","0","0","0"
"58508","","6880","0","-1","0","0","0","675","0","0","0","0","0","0"
"58510","","6881","0","-1","0","0","0","675","0","0","0","0","0","0"
"58511","","6881","0","33481","0","0","0","675","0","0","0","0","0","0"
"58512","恆望泉","6881","0","33482","75","0","2027","675","1128","0","0","0","6117","0"
"58513","恆望泉","6881","0","33483","75","0","939","675","1128","0","0","0","6117","0"
"58514","恆望泉","6881","0","33484","75","0","939","675","1128","0","0","0","6117","0"
"58515","恆望泉","6881","0","33485","0","0","2017","675","1131","0","0","0","6117","0"
"58516","","6881","0","33486","0","0","2017","675","1131","0","0","0","5956","0"
"58517","","6881","0","33487","0","0","2017","675","1131","0","0","0","5956","0"
"58518","","6881","0","33488","0","0","2017","675","1131","0","0","0","5956","0"
"58519","","6881","0","33489","0","0","2017","675","1131","0","0","0","5956","0"
"58520","藏卷閣","6881","0","33490","75","0","941","675","1129","0","0","0","6118","0"
"58521","","6881","0","33491","0","0","0","675","0","0","0","0","0","0"
"58522","玉之心","6881","0","33492","75","0","940","675","1130","0","1002","0","6120","0"
"58527","","6881","0","33497","0","0","0","675","0","0","0","0","0","0"
"58528","","6881","0","33498","0","0","0","675","0","0","0","0","0","0"
"58530","","6881","0","33500","0","0","0","675","0","0","0","0","0","0"
"58531","","6881","0","33501","0","0","0","675","0","0","0","0","0","0"
"58532","","6881","0","33502","0","0","0","675","0","0","0","0","0","0"
"58533","","6881","0","33503","0","0","2017","675","0","0","0","0","0","0"
"58534","","6881","0","33504","0","0","0","675","0","0","0","0","0","0"
"58537","藏卷閣","6881","0","33507","75","0","941","675","1129","0","0","0","6118","0"
"58538","藏卷閣","6881","0","33508","75","0","941","675","1129","0","0","0","6118","0"
"58539","藏卷閣","6881","0","33509","75","0","942","675","1129","0","0","0","6118","0"
"58540","","6881","0","33510","0","0","2017","675","1131","0","0","0","5956","0"
"58543","恆望泉","6881","0","33513","75","0","939","675","1128","0","0","0","6117","0"
"58544","恆望泉","6881","0","33514","75","0","2027","675","1128","0","0","0","6117","0"
"58545","","6624","0","33515","0","0","0","675","0","0","0","0","0","0"
"58547","悲愁洞府","6853","1","-1","75","0","381","675","1108","0","0","0","5954","0"
"58548","","6853","1","33360","0","0","381","675","0","0","0","0","5954","0"
"58549","","6853","1","33361","0","0","0","675","0","0","0","0","5954","0"
"58550","","6853","1","33362","66","0","2017","675","0","0","0","0","5954","0"
"58551","","6853","1","33363","0","0","0","675","0","0","0","0","5954","0"
"58552","","6882","0","-1","0","0","0","675","0","0","0","0","0","0"
"58553","","6882","0","33517","0","0","0","675","0","0","0","0","0","0"
"58554","","6882","0","33518","0","0","0","675","0","0","0","0","0","0"
"58555","","6882","0","33519","0","0","0","675","0","0","0","0","0","0"
"58556","","6882","0","33520","0","0","0","675","0","0","0","0","0","0"
"58557","","6582","0","33521","0","0","0","675","0","0","0","0","0","0"
"58559","","6773","0","33523","0","0","0","675","0","0","0","0","0","0"
"58560","","6773","0","33524","0","0","0","675","0","0","0","0","0","0"
"58561","","6773","0","33525","0","0","0","675","0","0","0","0","0","0"
"58562","","6773","0","33526","0","0","0","675","0","0","0","0","0","0"
"58563","","6773","0","33527","0","0","0","675","0","0","0","0","0","0"
"58564","","6773","0","33528","0","0","0","675","0","0","0","0","0","0"
