Id,Description,SourceText,CreatureId,SummonSpellId,IconFileDataId,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneId,LoadoutUIModelSceneId
"1666","這條魚好像不太理會你的命令，甚至根本沒注意到你。","|cFFFFD200商人：|r加里莎‧日露|n|cFFFFD200區域：|r暗月島","93814","185601","133889","8","146","2","6","7"
"1671","","","94601","0","841219","9","9264","-1","6","7"
"1672","腐化巢衛對蛋的堅持和蛋包飯師傅不相上下。","|cFFFFD200掉落：|r暗影領主伊斯卡|n|cFFFFD200區域：|r地獄火堡壘|n","94623","187532","1117883","9","2","0","35","7"
"1673","","","94637","0","841219","7","9264","-1","6","7"
"1674","","","94638","0","841219","7","9264","-1","6","7"
"1675","","","94639","0","841219","3","9264","-1","6","7"
"1676","","","94640","0","841219","2","9264","-1","6","7"
"1677","","","94641","0","841219","8","9264","-1","6","7"
"1678","","","94642","0","841219","6","9264","-1","6","7"
"1679","","","94643","0","841219","8","9264","-1","6","7"
"1680","","","94644","0","841219","5","9264","-1","6","7"
"1681","","","94645","0","841219","2","9264","-1","6","7"
"1682","","","94646","0","841219","5","9264","-1","6","7"
"1683","","","94647","0","841219","9","9264","-1","6","7"
"1684","","","94648","0","841219","0","9264","-1","6","7"
"1685","","","94649","0","841219","0","9264","-1","6","7"
"1686","","","94650","0","841219","6","9264","-1","6","7"
"1687","誰會狠心把這麼可愛的鯊魚丟下？鋼鐵部落真是群死沒心肝的傢伙。","|cFFFFD200要塞任務：|r流浪海洋生物救援行動|n","94867","188084","294472","8","2","0","6","7"
"1688","迷路的小戈倫在暴風雪裡遊蕩，牠帶著採礦鎬想證明自己什麼都能做。","|cFFFFD200商人：|r商人艾蘭達|n|cFFFFD200區域：|r落月之地|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r商人達拉克|n|cFFFFD200區域：|r霜牆要塞|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","94927","188235","1003743","0","2","2","6","7"
"1690","賽洛庫殘餘的精魂還在這毀滅密碼的裂片中持續燃燒。最好隨身好好保管著它。","|cFFFFD200寶藏：|r被遺忘的密碼裂片|n|cFFFFD200區域：|r塔南森林","95572","189357","1135365","6","2","0","36","7"
"1691","這隻小小潛獵者用幾顆魔法小糖果就輕輕鬆鬆誘騙牠脫離薩格拉斯的掌握了。","|cFFFFD200促銷：|r《軍臨天下》典藏版","95841","190020","1129035","4","82","7","6","7"
"1692","寵物通常看起來像主人，尤其主人是劍齒人的話更是這樣。","|cFFFFD200商人：|r『行者』茲騰加|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r劍齒潛獵者 - 崇敬|n|cFFFFD200花費：|r1500|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t","96126","190682","132242","7","2","2","6","7"
"1693","阿拉卡的太陽崇拜使某些奇怪又可怕的手下應運而生。","|cFFFFD200商人：|r尋曦者克里塞克|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r覺醒者衛隊 - 崇拜","96123","190681","526578","2","2","2","34","7"
"1699","巫婆史翠嘉為她的大鍋附上了魔法，以防止它打翻灑出熱湯。只是她完全沒有料到，這個鍋子竟然有了自我意識，而且還想把她殺掉。","|cFFFFD200專業技能：|r軍團附魔|n|cFFFFD200公式：|r魔法大鍋","96403","191071","1379178","5","2","3","37","7"
"1700","巫婆史翠嘉討厭自己拿火把，於是她施了個小法術，讓這東西在夜裡忠實地跟隨著她。","|cFFFFD200專業技能：|r軍團附魔|n|cFFFFD200公式：|r魔法火炬","96404","191072","1379180","5","2","3","39","7"
"1701","巫婆史翠嘉，厭倦了手寫感謝函，因此使用魔法想要自動完成這項作業。誰知道，這支筆的內心有不為人知的黑暗面。所有的收件人都收到用詞非常激動的信件…","|cFFFFD200專業技能：|r軍團附魔|n|cFFFFD200公式：|r魔法筆","96405","191073","1379179","5","2","3","39","7"
"1705","你拯救了他…但也許，是他拯救了你。","|cFFFFD200任務：|r躁躁|n|cFFFFD200區域：|r維爾薩拉","96622","186299","877481","7","2","1","6","7"
"1706","這個小傢伙在生命的開端吃了不少苦頭，你得好好照顧牠。","|cFFFFD200任務：|r收養小熊|n|cFFFFD200區域：|r維爾薩拉","96649","191425","446127","7","2","1","6","7"
"1708","很多水手都相信，如果傷害信天翁，會為其旅程帶來非常可怕的厄運。","|cFFFFD200寵物對戰：|r艾蘇納、斯鐸海姆","97018","0","464160","2","26","4","6","7"
"1709","其他種類的鳥在遷移時會由不同的鳥輪流帶領鳥群，但皇羽這種鳥卻總是由同樣一隻鳥來擔下領導工作。不知道這種習性是出自於協助其他鳥保留能量，或只是要展示控制的權力。","|cFFFFD200寵物對戰：|r艾蘇納|n","97076","0","1392564","2","26","4","6","7"
"1710","總是活在牠兄弟的陰影下。","|cFFFFD200寵物對戰：|r艾蘇納|n","97078","0","1392564","2","26","4","6","7"
"1711","一種少見的鳥類，這隻幼鷹就交給你照顧了。","|cFFFFD200任務：|r空蕩蕩的鳥巢|n|cFFFFD200區域：|r高嶺","97079","193680","132172","2","2","1","6","7"
"1712","這種鳥類會獵食烏龜，方法是將烏龜從高處拋下，把龜殼摔裂。","|cFFFFD200寵物對戰：|r斯鐸海姆","97080","0","1392564","2","26","4","6","7"
"1713","牠的視力比聽力好。","|cFFFFD200寵物對戰：|r高嶺、斯鐸海姆","97118","0","1387709","2","26","4","6","7"
"1714","牠銳利的眼神可以在暴風雪中鎖定白腳兔。","|cFFFFD200寵物對戰：|r高嶺","97126","0","1387709","2","26","4","6","7"
"1715","這些生物能在一點光亮也沒有的黑暗中狩獵。","|cFFFFD200商人：|r德雷穆斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","97127","194393","1387709","2","26","2","6","7"
"1716","這個年幼的動物夥伴需要加以訓練。","|cFFFFD200商人：|r馬林‧刃翼|n|cFFFFD200區域：|r艾蘇納|n|cFFFFD200陣營：|r看守者 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","97128","210669","1387709","2","2","2","6","7"
"1717","曾經是最可怕的敵人，現在是最可愛的朋友！","|cFFFFD200商人：|r首席秘法師薩莉瑟拉|n|cFFFFD200區域：|r蘇拉瑪爾|n|cFFFFD200陣營：|r夜落精靈 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","97174","210671","1387707","5","2","2","39","7"
"1718","你看什麼看？","|cFFFFD200職業大廳：|r懼痕裂隙，魔錘號","97178","210672","1387707","5","18","4","39","7"
"1719","哈囉，是你在找我嗎？","|cFFFFD200掉落：|r魔魂審判官|n|cFFFFD200區域：|r蘇拉瑪爾","97179","210673","1387707","5","10","0","39","7"
"1720","賽諾苟斯的曾曾曾曾曾孫女。","|cFFFFD200任務：|r生死邊緣|n|cFFFFD200區域：|r艾蘇納","97207","193388","134155","1","66","1","6","7"
"1721","帶電的鱗片讓抱牠這件事需要許多技巧。","|cFFFFD200掉落：|r風暴之翼族母|n|cFFFFD200區域：|r斯鐸海姆","97205","193514","134158","1","2","0","6","7"
"1722","美麗的夢行者向我走來，星光和露珠正等你歸來。","|cFFFFD200寵物對戰：|r翡翠夢魘","97206","210674","134157","1","26","4","6","7"
"1723","朋友之間，哪需要在乎一點腐化？","|cFFFFD200掉落：|r伊索德雷|n|cFFFFD200區域：|r翡翠夢魘","112015","210675","1354171","1","2","0","6","7"
"1725","小壞壞是被綁架的可憐孩子哭泣時，眼淚滴到當季新的雪堆而變成的。","|cFFFFD200世界事件：|r冬幕節","97229","191967","1245298","0","2","6","6","7"
"1726","這種蜘蛛的前腳無堅不摧，讓牠可以鑽進任何表面。","|cFFFFD200寵物對戰：|r高嶺","97236","0","132196","7","26","4","6","7"
"1727","為什麼牠叫做育幼蜘蛛？牠喜歡躲在育幼院裡嗎？牠在那裡幹嘛？噢天啊！誰趕快去看一下孩子們！","|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r水晶之歌森林|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","97238","194357","236551","7","2","2","6","7"
"1728","「年幼」只是在指這種螃蟹的年齡，不表示牠還沒長大。","|cFFFFD200寵物對戰：|r艾蘇納、艾薩拉之眼","97283","0","132186","8","26","4","6","7"
"1729","欖尾這名字其實不太適合，因為牠全身都是褐色的…","|cFFFFD200寵物對戰：|r艾蘇納、艾薩拉之眼","97294","0","254857","4","26","4","6","7"
"1730","難道整個礦坑都是活的蜘蛛還不夠可怕嗎？","|cFFFFD200世界事件：|r萬鬼節","97324","0","236551","3","26","6","6","7"
"1731","就和普通的蜘蛛沒兩樣，只是被魔化了而已。","|cFFFFD200寵物對戰：|r艾蘇納、高嶺","97323","0","134321","7","26","4","6","7"
"1734","這種發光的水蠅在極少數的狀況下會讓發光頻率與其他水蠅同步，只有非常幸運的冒險者才能親眼看見這種奇景。","|cFFFFD200寵物對戰：|r維爾薩拉","97511","0","236196","2","26","4","6","7"
"1735","恐懼幼蟲會尋找宿主，以他們的夢境和恐懼為食。幼蟲很快就會長大，變成宿主最深的恐懼。","|cFFFFD200寵物對戰：|r維爾薩拉","97531","0","134895","7","26","4","6","7"
"1736","這種蛇性情特別溫馴，但是牠們的顏色和環境融為一體，讓許多冒險者會不小心太接近牠們的巢穴，導致受到攻擊。其實大多數的意外都是可以避免的。","|cFFFFD200寵物對戰：|r艾蘇納、斯鐸海姆、維爾薩拉","97542","0","136040","7","26","4","6","7"
"1737","谷地振翼蛾的壽命相當長，但那是人們拿牠來寵物對戰之前的事了。","|cFFFFD200寵物對戰：|r維爾薩拉","97547","0","236193","2","26","4","6","7"
"1738","這到底是棕色尾巴上有三條白斑紋，還是白色尾巴上有兩條棕斑紋？","|cFFFFD200寵物對戰：|r維爾薩拉","97555","0","646059","4","26","4","6","7"
"1739","這種水黽的色彩在春天特別明亮，因此得名。","|cFFFFD200寵物對戰：|r維爾薩拉","97559","0","643423","8","26","4","6","7"
"1740","活的蛆蟲吃死的東西，那不死的蛆蟲吃什麼？","|cFFFFD200世界事件：|r萬鬼節","97569","0","648918","3","26","6","6","7"
"1741","截至目前為止，散播不死瘟疫的最佳途徑。","|cFFFFD200世界事件：|r萬鬼節","97568","0","515993","3","26","6","6","7"
"1742","","","97690","0","1387710","0","1072","-1","6","7"
"1743","抓到獵物之後，黑腳狐就變成紅腳狐了。","|cFFFFD200寵物對戰：|r高嶺、斯鐸海姆","97741","0","462532","7","26","4","33","7"
"1744","牠如霧一般神秘的消失，無影無蹤。","|cFFFFD200寵物對戰：|r高嶺、斯鐸海姆","97743","0","797544","7","26","4","33","7"
"1745","","","97818","0","656576","7","48","-1","6","7"
"1746","","","97823","0","236193","2","48","-1","6","7"
"1748","","","97826","0","132196","7","48","-1","6","7"
"1749","你死前所看到的景象會是一連串的紅色斑紋。","|cFFFFD200寵物對戰：|r斯鐸海姆","97840","0","133262","7","26","4","6","7"
"1750","與其說它可怕，還不如說是可愛。","|cFFFFD200寵物對戰：|r斯鐸海姆","97952","0","236548","3","26","4","6","7"
"1751","有其父必有其子。","|cFFFFD200掉落：|r牴角之子|n|cFFFFD200區域：|r斯鐸海姆","98004","193279","134060","7","34","0","6","7"
"1752","奇怪的是，牠在出事之前就叫這個名字了。","|cFFFFD200掉落：|r坦帕克‧焰圖騰|n|cFFFFD200區域：|r高嶺","98077","193368","133944","4","2","0","6","7"
"1753","當黑爾烏賊霸佔了區域內大多數的食物時，它可以變回水螅體，讓生命重新開始。","|cFFFFD200掉落：|r靈魂渴噬者|n|cFFFFD200區域：|r黑爾海姆","98116","193434","970806","8","2","0","6","7"
"1754","達拉然的廢水可沒你想的這麼簡單。","|cFFFFD200商人：|r蘿拉‧梅利|n|cFFFFD200區域：|r達拉然下水道|n|cFFFFD200花費：|r250|TINTERFACE\ICONS\ACHIEVEMENT_KIRINTOR_OFFENSIVE.BLP:0|t|n","98128","210677","970806","8","2","2","6","7"
"1755","一旦牠的觸手纏上了你，就別想逃了。就像愛一樣。","|cFFFFD200商人：|r德雷穆斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r50|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","98132","194330","970806","8","2","2","6","7"
"1756","牠最喜歡在泥裡打滾，然後給你愛的抱抱！","|cFFFFD200專業技能：|r軍團鍊金術","98172","210678","1044799","7","2","4","6","7"
"1757","","|cFFFFD200寵物對戰：|r ","98181","210679","1044799","7","50","4","6","7"
"1758","","|cFFFFD200寵物對戰：|r ","98182","210680","1044799","7","50","4","6","7"
"1759","看來配方裡有太多…紫色了。","|cFFFFD200專業技能：|r軍團鍊金術","98183","210681","1044799","7","2","4","6","7"
"1760","就算是小豬也逃不過燃燒軍團的腐化。不過這隻小豬看來沒啥威脅。","|cFFFFD200商人：|r德雷穆斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r200|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","98185","194294","1240370","7","2","2","6","7"
"1761","大多數的蝙蝠都不是瞎的，但這隻除外。","|cFFFFD200寵物對戰：|r高嶺","88542","0","132182","2","26","4","6","7"
"1762","有牠在的時候千萬別學豬叫。","|cFFFFD200寵物對戰：|r高嶺","98192","0","132182","2","26","4","6","7"
"1763","牠從新海狸鎮一路旅行過來。","|cFFFFD200寵物對戰：|r高嶺","98211","0","645526","7","26","4","6","7"
"1764","這隻對法力十分飢渴的小怪物是天槌的魔法師充能創造出來的，它會不知不覺地吸乾你的法力。","|cFFFFD200掉落：|r魯多格|n|cFFFFD200區域：|r納葛蘭","98236","193572","237228","5","2","0","6","7"
"1765","由純粹秘法能量凝聚而成的耀眼生物，瞪大眼睛直視它會害你很不舒服。","|cFFFFD200掉落：|r古克|n|cFFFFD200區域：|r納葛蘭","98238","193589","237230","5","2","0","6","7"
"1766","這隻小小法力惡魔是在天槌的符文石旁邊創造出來的，而且它可是很有力的喔！","|cFFFFD200掉落：|r巴格|n|cFFFFD200區域：|r納葛蘭","98237","193588","237227","5","2","0","6","7"
"1770","","","98294","0","134060","7","48","-1","6","7"
"1771","","","98295","0","877476","7","48","-1","6","7"
"1772","","","98296","0","1044482","7","48","-1","6","7"
"1773","法師會去找這些法力惡魔，試圖吸收它們的地脈能量。","|cFFFFD200寵物對戰：|r艾蘇納","98385","0","135735","5","26","4","6","7"
"1774","一旦法力惡魔吸收了足夠的地脈能量，就會變得更富攻擊性，更難以預測。接近的時候請務必當心。","|cFFFFD200寵物對戰：|r艾蘇納","98386","0","1391780","5","26","4","6","7"
"1775","即便在幼年期，這種螃蟹的螯也足以夾斷骨頭。","|cFFFFD200寵物對戰：|r高嶺","98428","0","132186","8","26","4","6","7"
"1776","猜猜看牠下面墊的是什麼？是塊麵包啊。","|cFFFFD200寵物對戰：|r高嶺","98446","0","442735","4","26","4","6","7"
"1777","我是布魯特。","|cFFFFD200職業大廳：|r幻夢之林","98463","193943","874857","6","82","0","6","7"
"1778","這種難以捉摸的生物喜歡躲在大多數冒險者不常去的地方。","|cFFFFD200寵物對戰：|r達拉然","98506","0","132331","4","26","4","6","7"
"1780","","","98595","0","254857","4","32","4","6","7"
"1781","","","98593","0","132186","8","32","4","6","7"
"1782","","","98592","0","134048","3","32","0","6","7"
"1787","","","99017","0","874857","6","32","-1","6","7"
"1788","","","99016","0","132833","2","32","-1","6","7"
"1789","","","99015","0","133939","6","32","-1","6","7"
"1790","","","99085","0","133798","3","2080","-1","6","7"
"1791","","","99086","0","838549","5","32","-1","6","7"
"1792","","","99084","0","132172","2","32","-1","6","7"
"1793","","","99156","0","294475","4","32","-1","6","7"
"1794","","","99151","0","897633","9","32","-1","6","7"
"1795","","","99186","0","615479","0","32","-1","6","7"
"1796","","","99185","0","132200","2","32","-1","6","7"
"1797","","","99187","0","134154","1","32","-1","6","7"
"1798","","","99158","0","804966","8","32","-1","6","7"
"1799","","","99245","0","656556","0","32","-1","6","7"
"1800","","","99239","0","132186","8","32","-1","6","7"
"1801","","","99243","0","464160","2","32","-1","6","7"
"1802","出門了一整晚以後，法師們都會發現他們的水元素有點味道。","|cFFFFD200掉落：|r惡臭的波勞斯|n|cFFFFD200區域：|r維爾薩拉","99394","195368","132886","6","2","0","6","7"
"1803","離開森林見識全世界之後，這個小傢伙一定會覺得東西怎麼都這麼大。","|cFFFFD200掉落：|r織夢者供給物|n","99389","195369","463540","0","2","0","41","7"
"1804","永恆的可愛","|cFFFFD200掉落：|r暗影|n|cFFFFD200區域：|r維爾薩拉","99403","195370","132225","3","2","0","6","7"
"1805","九成新警報機器人拍賣！零件翻新並且重新組裝過。煩人程度不變。","|cFFFFD200商人：|r德雷穆斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r200|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","99425","210682","133001","9","2","2","6","7"
"1806","不想要因為買一台機器人就搞到破產嗎？來看看哥布林實驗工程學協會推出的半價新產品！馬上訂購！貨物售出，概不退貨。","|cFFFFD200掉落：|r布靈登6000型禮物包|n","99505","210683","1005279","9","2","0","39","7"
"1807","從泛著紅色的光澤可以輕鬆辨識出這種兇殘和邪惡的蜘蛛。","|cFFFFD200寵物對戰：|r蘇拉瑪爾","99513","0","1387708","7","26","4","6","7"
"1808","惡魔、夢魘和魔法的綜合體！","|cFFFFD200寶藏：|r蘇拉瑪爾|n","99526","210691","1387708","7","2","3","6","7"
"1809","生活在晶化法力礦簇周遭，讓這類幼蛛的身體硬化成有如岩石的狀態。","|cFFFFD200寵物對戰：|r蘇拉瑪爾","99527","0","1387708","7","26","4","6","7"
"1810","這種生物在尖牙、腿部和腹部上都演化出了幾丁質的甲殼。","|cFFFFD200寵物對戰：|r蘇拉瑪爾","99528","0","1387708","7","26","4","6","7"
"1811","","","98572","0","1006111","6","1072","-1","6","7"
"1815","","","99742","0","526578","6","1072","-1","6","7"
"1816","","","99856","0","254109","6","1072","-1","6","7"
"1817","","","99874","0","254109","5","1072","-1","6","7"
"1818","","","99876","0","254109","9","1072","-1","6","7"
"1828","有隻聰明絕頂的猩猩自稱是從月亮上來的。他說的是哪個？大的白仕女，還是小的藍幼童？","|cFFFFD200促銷：|r《鬥陣特攻》啟元版或典藏版|n","103159","204148","1303199","0","82","7","6","7"
"1840","","","104558","0","442735","4","32","-1","6","7"
"1841","","","104559","0","442735","4","32","-1","6","7"
"1842","","","104560","0","442735","4","32","-1","6","7"
"1843","","","104782","0","1279720","7","9264","-1","6","7"
"1846","","","104972","0","237513","5","32","-1","6","7"
"1847","","","104975","0","460856","0","32","-1","6","7"
"1848","","","104978","0","133941","6","32","-1","6","7"
"1849","","","104992","0","136199","5","1056","-1","6","7"
"1850","","","105009","0","463540","0","9248","-1","6","7"
"1851","","","105090","0","294481","6","32","-1","6","7"
"1852","","","105087","0","525026","6","32","-1","6","7"
"1853","","","105086","0","1044088","6","32","-1","6","7"
"1855","","","105241","0","647701","4","1072","4","6","7"
"1857","","","105260","0","667690","2","32","4","6","7"
"1858","","","105261","0","397907","5","32","-1","6","7"
"1859","","","105262","0","433440","8","32","3","6","7"
"1860","","","105318","0","236551","7","32","4","6","7"
"1861","","","105319","0","132182","2","32","4","6","7"
"1862","","","105320","0","801475","7","32","0","6","7"
"1863","","","105353","0","237228","5","32","5","6","7"
"1864","","","105356","0","237230","5","32","5","6","7"
"1865","","","105355","0","237227","5","32","5","6","7"
"1866","","","105389","0","132276","7","32","-1","6","7"
"1867","","","105391","0","620829","7","32","-1","6","7"
"1868","","","105453","0","132123","3","32","4","6","7"
"1869","","","105454","0","134048","3","32","0","6","7"
"1870","","","105452","0","627487","6","32","-1","6","7"
"1871","","","105499","0","851119","3","32","-1","6","7"
"1872","","","105500","0","1349535","3","32","-1","6","7"
"1873","","","105675","0","798062","9","32","-1","6","7"
"1874","","","105677","0","134324","4","32","-1","6","7"
"1875","","","105678","0","804968","8","32","-1","6","7"
"1877","","","105782","0","1387707","5","32","-1","6","7"
"1878","","","105783","0","1387707","5","32","-1","6","7"
"1879","","","105784","0","1387707","5","32","-1","6","7"
"1880","","","105840","0","136118","3","1074","-1","6","7"
"1881","","","105841","0","1129435","0","1056","7","6","7"
"1882","","","105842","0","377270","1","1056","0","6","7"
"1883","","","105898","0","1391617","8","1056","0","6","7"
"1884","領角鹿寶寶年紀輕輕就當「領袖」，不是很有趣嗎？","|cFFFFD200商人：|r蘭莎‧灰羽|n|cFFFFD200區域：|r高嶺|n|cFFFFD200陣營：|r高嶺部族 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","106152","210694","1387706","7","2","2","6","7"
"1885","唯有當面接受歐丁榮耀的華爾琪，才有資格稱作陽焰華爾琪。","|cFFFFD200商人：|r瓦德瑪‧探風者|n|cFFFFD200區域：|r斯鐸海姆|n|cFFFFD200陣營：|r華爾拉亞 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","106181","210695","1349535","0","2","2","6","7"
"1886","你曾經想過要擁抱火炮嗎？為你介紹扳機，可愛的小火炮。","|cFFFFD200專業技能：|r軍團工程學|n","106210","210696","1336885","9","2","3","6","7"
"1887","他在老家可是個統御千萬惡魔大軍的指揮官。但他現在聽你的命令，讓他像個鬥雞一樣打架吧！","|cFFFFD200專業技能：|r考古學","106232","210697","1387710","0","2","3","6","7"
"1888","我們不知道瘋狂商人是怎麼搞到這些異世界野獸的。我們只能確定瘋狂商人眼光獨到，知道這東西賣得了高價。","|cFFFFD200商人：|r瘋狂商人|n","106270","210698","1338948","5","18","2","6","7"
"1889","魔蝠的火焰永遠不會燒到主人。","|cFFFFD200世界事件：|r燃燒軍團入侵|n","106278","210699","1338893","2","2","4","6","7"
"1890","小短腿讓牠跑得更快。","|cFFFFD200商人：|r歷史學家裘帕|n|cFFFFD200區域：|r奧格瑪|n|n|cFFFFD200商人：|r歷史學家洛爾|n|cFFFFD200區域：|r暴風城","106283","210701","1339013","7","18","2","6","7"
"1891","","","106417","0","669468","6","9248","4","6","7"
"1892","","","106422","0","656556","0","32","4","6","7"
"1893","","","106423","0","656556","0","32","4","6","7"
"1894","","","106424","0","656556","0","32","4","6","7"
"1895","","","106525","0","1387709","2","32","4","6","7"
"1896","","","106535","0","515993","4","32","4","6","7"
"1897","","","106553","0","133740","5","32","4","6","7"
"1898","","","106554","0","236548","3","32","4","6","7"
"1899","","","106555","0","236193","2","32","4","6","7"
"1903","牠或許不是最快的蝸牛，但牠的志氣可不輸專業選手。","|cFFFFD200成就：|r極速蝸蝸！","107206","0","1100022","4","82","5","6","7"
"1904","","","107491","0","1339013","7","32","-1","6","7"
"1905","","","107492","0","1339013","7","32","-1","6","7"
"1906","","","107493","0","1044792","6","32","-1","6","7"
"1907","別笑我小。","|cFFFFD200掉落：|r血喙|n|cFFFFD200區域：|r維爾薩拉","108568","215560","1029736","2","2","0","6","7"
"1911","這種靈敏快速的魚類在寵物收集家的圈子裡很搶手。雖然牠們看來相當友善，但碰到尾巴上的尖刺可是會喪命的。","|cFFFFD200商人：|r咒術師瑪苟斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200陣營：|r咒術師瑪苟斯 - 友好|n|cFFFFD200花費：|r50|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t","109216","217218","1387376","8","2","2","6","7"
"1912","嗯…有披薩！","|cFFFFD200寵物對戰：|r達拉然","110666","0","656341","8","26","4","6","7"
"1913","牠的爸媽在哪？你這個混蛋。","|cFFFFD200寵物對戰：|r維爾薩拉","110741","0","1383844","4","26","4","6","7"
"1914","牠喜歡在沙灘漫步。","|cFFFFD200寵物對戰：|r艾蘇納、艾薩拉之眼、蘇拉瑪爾","110826","0","838694","2","26","4","6","7"
"1915","你看到牠們怎麼跑步了嗎？","|cFFFFD200寵物對戰：|r達拉然下水道","111158","0","134324","4","26","4","6","7"
"1917","牠本來只是普通的海狸，直到同時被閃電劈中，被風暴之翼飛龍吐息擊中，被石頭打中為止。","|cFFFFD200寵物對戰：|r斯鐸海姆","111172","0","796787","6","26","4","6","7"
"1918","可能愛得有點過火了。","|cFFFFD200PvP：|r榮譽等級20獎勵|n|n|cFFFFD200商人：|r羅伯茲隊長|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r弗雷澤元帥|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r上尉騎士潔西卡|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","111202","221684","1387710","0","594","5","6","7"
"1919","誰能比我狂！","|cFFFFD200PvP：|r榮譽等級20獎勵|n|n|cFFFFD200商人：|r野蠻的莎拉|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r薇奧麗‧影癒|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r軍團士兵瓦蘭蒂絲|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","111296","221683","1387710","0","338","5","6","7"
"1920","鍊金術出包的後果…而且可不是一般的包。","|cFFFFD200專業技能：|r軍團鍊金術|n","111425","221906","463532","5","2","3","33","7"
"1921","龍鰻的心情主要取決於餵食法力的時間長短，別忘記餵你的寵物。","|cFFFFD200任務：|r就是多餘|n|cFFFFD200區域：|r蘇拉瑪爾","111423","221907","132841","5","2","1","6","7"
"1922","有鳥！不！有貓！總之牠在咬我！","|cFFFFD200任務：|r你是在開玩梟喵|n|cFFFFD200區域：|r蘇拉瑪爾","111421","221908","132116","7","2","1","6","7"
"1926","數千年前有十位博學者受到精靈貴族社會放逐，因為他們試圖從腐化的黑暗中尋求力量。他們在野外找到了飢餓、絕望和克蘇摩。","|cFFFFD200掉落：|r『永恆飢餓』克蘇摩","111984","223027","537022","5","2","0","6","7"
"1927","牠是亞許艾拉的孩子，織夢者將牠託付你。","|cFFFFD200商人：|r西爾維亞‧鹿角|n|cFFFFD200區域：|r維爾薩拉|n|cFFFFD200陣營：|r織夢者 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","17254","30152","132267","7","66","2","6","7"
"1928","燃燒吧！","|cFFFFD200任務：|r是夥伴，不是食物|n","112132","223339","1338893","2","66","10","6","7"
"1929","尊爵不凡的柯基。","|cFFFFD200任務：|r超級毛茸茸|n","112144","223359","1339013","7","66","10","6","7"
"1930","這種海中生物喜歡在狹窄空間鑽來鑽去，所以通常都棲息在有沈船殘骸的地方。","|cFFFFD200成就：|r小可憐靈魂|n","112167","223409","133897","8","82","4","6","7"
