Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,Color,Color2,OrderIndex2,Flags
"6675","","579","146","0","-15876868","0","4","0"
"6676","","579","146","1","-5854995","0","6","0"
"6677","","579","146","2","-6391041","0","7","0"
"6678","","579","146","3","-8716311","0","1","0"
"6679","","579","146","4","-14560257","0","3","0"
"6680","","579","146","5","-14901761","0","5","0"
"6681","","579","146","6","-13050881","0","2","0"
"6682","","579","142","7","0","0","100","0"
"6687","","119","141","29","-13032671","0","14","0"
"6688","","119","141","28","-11785428","0","13","0"
"6689","","119","141","27","-9746644","0","12","0"
"6690","","119","141","26","-4482974","0","11","0"
"6695","","110","141","30","-13032671","0","14","0"
"6696","","110","141","29","-11785428","0","13","0"
"6697","","110","141","28","-9746644","0","12","0"
"6698","","110","141","27","-5272233","0","11","0"
"6699","串珠","114","141","10","0","0","10","0"
"6700","濃密","114","141","11","0","0","11","0"
"6701","下巴束鬍","114","141","12","0","0","12","0"
"6714","長","582","141","0","0","0","0","0"
"6715","中","582","141","1","0","0","1","0"
"6716","短","582","141","2","0","0","2","0"
"6719","長","583","141","0","0","0","0","0"
"6720","中","583","141","1","0","0","1","0"
"6721","短","583","141","2","0","0","2","0"
"6722","","585","141","0","0","0","0","0"
"6723","","586","141","0","0","0","0","0"
"6730","厄索克之爪(紫)","565","75","6","0","0","6","0"
"6731","厄索克之爪(金)","565","76","7","0","0","7","0"
"6732","厄索克之爪(白)","565","77","8","0","0","8","0"
"6733","厄索克之爪(黑)","565","78","9","0","0","9","0"
"6789","無","600","141","0","0","0","0","0"
"6790","大耳環","600","141","1","0","0","1","0"
"6791","左耳","600","141","2","0","0","2","0"
"6792","右耳","600","141","3","0","0","3","0"
"6793","混合","600","141","4","0","0","4","0"
"6794","飛翼","600","141","5","0","0","5","0"
"6795","羽毛","600","141","6","0","0","6","0"
"6796","羽翎","600","141","7","0","0","7","0"
"6797","無","601","141","0","0","0","0","0"
"6798","大耳環","601","237","1","0","0","1","0"
"6799","左耳","601","237","2","0","0","2","0"
"6800","右耳","601","237","3","0","0","3","0"
"6801","混合","601","237","4","0","0","4","0"
"6802","飛翼","601","237","5","0","0","5","0"
"6803","羽毛","601","237","6","0","0","6","0"
"6804","羽翎","601","236","7","0","0","7","0"
"6817","無","604","141","0","0","0","0","0"
"6818","右側","604","141","1","0","0","1","0"
"6819","左側","604","141","2","0","0","2","0"
"6820","右側雙環","604","141","3","0","0","3","0"
"6821","左側雙環","604","141","4","0","0","4","0"
"6822","置中","604","141","5","0","0","5","0"
"6823","無","605","141","0","0","0","0","0"
"6824","右鼻","605","141","1","0","0","1","0"
"6825","左鼻","605","141","2","0","0","2","0"
"6826","右眉","605","141","3","0","0","3","0"
"6827","左眉","605","141","4","0","0","4","0"
"6828","鼻中隔","605","141","5","0","0","5","0"
"6857","靛藍","607","141","0","-11436890","0","0","0"
"6858","血紅","607","141","1","-5046272","0","1","0"
"6859","翠綠","607","141","2","-7425473","0","2","0"
"6860","秘銀","607","141","3","-6973808","0","3","0"
"6885","鐵爐堡","608","141","1","0","0","1","0"
"6886","鷹巢山","608","141","2","0","0","2","0"
"6887","高地","608","141","3","0","0","3","0"
"6888","雷霆","608","141","4","0","0","4","0"
"6889","獅鷲獸","608","141","5","0","0","5","0"
"6890","辛特蘭","608","141","6","0","0","6","0"
"6891","天空","608","141","7","0","0","7","0"
"6894","無","608","141","0","0","0","0","0"
"6895","","588","141","0","0","0","0","0"
"6896","","589","141","0","0","0","0","0"
"6928","靛藍","610","141","0","-11436890","0","0","0"
"6929","血紅","610","141","1","-5046272","0","1","0"
"6930","翠綠","610","141","2","-7425473","0","2","0"
"6931","秘銀","610","141","3","-6973808","0","3","0"
"6956","無","611","141","0","0","0","0","0"
"6957","獅鷲獸","611","141","1","0","0","1","0"
"6958","鐵爐堡","611","141","2","0","0","2","0"
"6959","鷹巢山","611","141","3","0","0","3","0"
"6960","高地","611","141","4","0","0","4","0"
"6961","辛特蘭","611","141","5","0","0","5","0"
"6962","雷霆","611","141","6","0","0","6","0"
"6963","天空","611","141","7","0","0","7","0"
"6968","","614","146","0","16749568","0","0","0"
"6969","","614","142","1","0","0","1","0"
"6970","","615","146","0","16749568","0","0","0"
"6971","","615","142","1","0","0","1","0"
"6976","","618","146","0","8516095","0","0","0"
"6977","","618","142","1","0","0","1","0"
"6978","","619","146","0","8516095","0","0","0"
"6979","","619","142","1","0","0","1","0"
"7042","","622","146","0","-2385408","0","3","0"
"7043","","622","146","1","-8003792","0","5","0"
"7044","","622","146","2","-56320","0","1","0"
"7045","","622","146","3","-4365825","0","7","0"
"7046","","622","146","4","-15550209","0","6","0"
"7047","","622","146","5","11944451","0","2","0"
"7048","","622","146","6","-136373","0","4","0"
"7049","","622","146","7","-14540254","-2385408","55","8"
"7050","","622","146","8","-14540254","8773424","56","8"
"7051","","622","146","9","16720896","-14540254","53","8"
"7052","","622","146","10","-5655879","0","50","0"
"7053","","622","146","11","9531912","0","24","0"
"7054","","622","146","12","-7245304","0","25","0"
"7055","","622","146","13","9916173","0","22","0"
"7056","","622","146","14","4625573","0","33","0"
"7057","","622","146","15","-12151643","0","32","0"
"7058","","622","146","16","-10250623","0","30","0"
"7059","","622","146","17","-6808790","0","20","0"
"7060","","622","146","18","-10250623","0","29","0"
"7061","","622","146","19","-8679065","0","26","0"
"7062","","622","146","20","-10319279","0","27","0"
"7063","","622","146","21","8137082","0","34","0"
"7064","","622","146","22","-10319279","0","28","0"
"7065","","622","146","23","-6861043","0","23","0"
"7066","","622","146","24","9968426","0","21","0"
"7067","","622","146","25","-10250623","0","31","0"
"7068","","622","146","26","-8679065","4625573","51","8"
"7069","","622","146","27","-12151643","9916173","52","8"
"7070","","622","146","28","-14540254","-10250623","57","8"
"7071","","622","146","29","9531912","-14540254","54","8"
"7072","","622","142","30","0","0","70","0"
"7073","","623","146","0","-2385408","0","3","0"
"7074","","623","146","1","-8003792","0","5","0"
"7075","","623","146","2","-56320","0","1","0"
"7076","","623","146","3","-4365825","0","7","0"
"7077","","623","146","4","-15550209","0","6","0"
"7078","","623","146","5","11944451","0","2","0"
"7079","","623","146","6","-136373","0","4","0"
"7080","","623","146","7","-14540254","-2385408","55","8"
"7081","","623","146","8","-14540254","-8003792","56","8"
"7082","","623","146","9","-56320","-14540254","53","8"
"7083","","623","146","10","-5655879","0","50","0"
"7084","","623","146","11","9531912","0","24","0"
"7085","","623","146","12","-7245304","0","25","0"
"7086","","623","146","13","9916173","0","22","0"
"7087","","623","146","14","4625573","0","33","0"
"7088","","623","146","15","-12151643","0","32","0"
"7089","","623","146","16","-10250623","0","30","0"
"7090","","623","146","17","-6808790","0","20","0"
"7091","","623","146","18","-10250623","0","29","0"
"7092","","623","146","19","-8679065","0","26","0"
"7093","","623","146","20","-10319279","0","27","0"
"7094","","623","146","21","-8640134","0","34","0"
"7095","","623","146","22","-10319279","0","28","0"
"7096","","623","146","23","-6861043","0","23","0"
"7097","","623","146","24","9968426","0","21","0"
"7098","","623","146","25","-10250623","0","31","0"
"7099","","623","146","26","-8679065","-12151643","51","8"
"7100","","623","146","27","-12151643","-6861043","52","8"
"7101","","623","146","28","-14540254","-10250623","57","8"
"7102","","623","146","29","-7245304","-14540254","54","8"
"7103","","623","142","30","0","0","70","0"
"7111","","38","141","14","-3919616","0","1","0"
"7112","","38","141","15","-10600679","0","6","0"
"7113","","38","141","16","-1859022","0","20","0"
"7114","","38","141","17","-14729344","0","24","0"
"7115","","38","141","18","-10257869","0","23","0"
"7116","","38","141","19","-1","0","30","0"
"7117","","38","141","20","-1320054","0","21","0"
"7118","","33","141","14","12857600","0","2","0"
"7119","","33","141","15","6176537","0","7","0"
"7120","","33","141","16","14918194","0","20","0"
"7121","","33","141","17","2047872","0","24","0"
"7122","","33","141","18","6519347","0","23","0"
"7123","","33","141","19","16777215","0","30","0"
"7124","","33","141","20","15457162","0","21","0"
"7125","狂戰士","32","141","19","0","0","19","0"
"7126","光頭馬尾","32","141","20","0","0","20","0"
"7127","側髮辮","32","141","21","0","0","21","0"
"7128","頭帶","37","141","21","0","0","21","0"
"7129","髮編","37","141","22","0","0","22","0"
"7130","死鷹","37","141","23","0","0","23","0"
"7131","女盾侍","37","141","24","0","0","24","0"
"7134","","35","141","19","11566161","0","9","0"
"7135","","35","141","20","4990496","0","11","0"
"7137","","35","141","21","4138275","0","12","0"
"7141","","30","141","27","11368276","0","7","0"
"7142","","30","141","28","6961970","0","11","0"
"7143","","30","141","29","4664874","0","12","0"
"7144","","624","148","0","0","0","0","0"
"7145","黑色","624","147","1","3938657","0","1","0"
"7146","青紫","624","147","2","8728172","0","2","0"
"7147","紫色","624","147","3","4073372","0","3","0"
"7148","藍色","624","147","4","3900310","0","4","0"
"7149","白色","624","147","5","12436159","0","5","0"
"7150","","625","148","0","0","0","0","0"
"7151","黑色","625","147","1","3938657","0","1","0"
"7152","青紫","625","147","2","8728172","0","2","0"
"7153","紫色","625","147","3","4073372","0","3","0"
"7154","藍色","625","147","4","3900310","0","4","0"
"7155","白色","625","147","5","12436159","0","5","0"
"7156","","626","148","0","0","0","0","0"
"7157","灰色","626","147","1","2307425","0","1","0"
"7158","黑色","626","147","2","2320491","0","2","0"
"7159","棕色","626","147","3","6694943","0","3","0"
"7160","棕褐色","626","147","4","9862197","0","4","0"
"7161","白色","626","147","5","4087373","0","5","0"
"7162","","627","148","0","0","0","0","0"
"7163","灰色","627","147","1","2307425","0","1","0"
"7164","黑色","627","147","2","2320491","0","2","0"
"7165","棕色","627","147","3","6694943","0","3","0"
"7166","棕褐色","627","147","4","9862197","0","4","0"
"7167","白色","627","147","5","4087373","0","5","0"
"7168","","629","148","0","0","0","0","0"
"7169","灰色","629","147","1","7637647","0","1","0"
"7170","黑色","629","147","2","3160636","0","2","0"
"7171","棕色","629","147","3","8875092","0","3","0"
"7172","白色","629","147","4","9937069","0","4","0"
"7173","棕褐色","629","147","5","5389312","0","5","0"
"7174","","628","148","0","0","0","0","0"
"7175","灰色","628","147","1","7637647","0","1","0"
"7176","黑色","628","147","2","3160636","0","2","0"
"7177","棕色","628","147","3","8875092","0","3","0"
"7178","白色","628","147","4","9937069","0","4","0"
"7179","棕褐色","628","147","5","5389312","0","5","0"
"7186","金手環","631","141","1","0","0","1","0"
"7187","銀手環","631","141","2","0","0","2","0"
"7188","金絲手環","631","141","3","0","0","3","0"
"7189","銀絲手環","631","141","4","0","0","4","0"
"7190","金手鏈","631","141","5","0","0","5","0"
"7191","銀手鏈","631","141","6","0","0","6","0"
"7192","無","631","141","0","0","0","0","0"
"7193","","618","12","2","0","0","2","0"
"7194","","619","12","2","0","0","2","0"
"7195","","618","10","3","0","0","1000","0"
"7196","","619","10","3","0","0","1000","0"
"7197","","463","10","25","0","0","1000","0"
"7198","","464","10","25","0","0","1000","0"
"7199","","463","12","26","0","0","92","0"
"7200","","463","12","27","0","0","93","0"
"7201","","632","148","0","0","0","0","0"
"7202","海獅","632","147","1","0","0","1","0"
"7203","虎鯨","632","307","2","0","0","2","0"
"7204","海豚","632","306","3","0","0","3","0"
"7205","潮越者","632","308","4","0","0","4","0"
"7206","","633","148","0","0","0","0","0"
"7207","海獅","633","147","1","0","0","1","0"
"7210","虎鯨","633","307","2","0","0","2","0"
"7211","海豚","633","306","3","0","0","3","0"
"7212","潮越者","633","308","4","0","0","4","0"
"7213","","634","148","0","0","0","0","0"
"7214","海獅","634","147","1","0","0","1","0"
"7215","虎鯨","634","307","2","0","0","2","0"
"7216","海豚","634","306","3","0","0","3","0"
"7217","潮越者","634","308","4","0","0","4","0"
"7218","","635","148","0","0","0","0","0"
"7219","海獅","635","147","1","0","0","1","0"
"7220","虎鯨","635","307","2","0","0","2","0"
"7221","海豚","635","306","3","0","0","3","0"
"7222","潮越者","635","308","4","0","0","4","0"
"7223","","636","148","0","0","0","0","0"
"7224","雄鹿","636","147","1","0","0","1","0"
"7225","獵豹","636","309","2","0","0","2","0"
"7226","雌鹿","636","310","3","0","0","3","0"
"7227","","637","148","0","0","0","0","0"
"7228","雄鹿","637","147","1","0","0","1","0"
"7229","獵豹","637","309","2","0","0","2","0"
"7230","","638","148","0","0","0","0","0"
"7231","雄鹿","638","147","1","0","0","1","0"
"7232","獵豹","638","309","2","0","0","2","0"
"7233","雌鹿","638","310","3","0","0","3","0"
"7234","","639","148","0","0","0","0","0"
"7235","雄鹿","639","147","1","0","0","1","0"
"7236","獵豹","639","309","2","0","0","2","0"
"7237","雌鹿","639","310","3","0","0","3","0"
"7238","","640","148","0","0","0","0","0"
"7239","風暴烏鴉","640","147","1","0","0","1","0"
"7240","哨兵貓頭鷹","640","311","2","0","0","2","0"
"7241","樸實飛行型態","640","312","3","0","0","3","0"
"7242","月翼","640","331","4","0","0","4","0"
"7243","","641","148","0","0","0","0","0"
"7244","風暴烏鴉","641","147","1","0","0","1","0"
"7245","哨兵貓頭鷹","641","311","2","0","0","2","0"
"7246","樸實飛行型態","641","312","3","0","0","3","0"
"7247","月翼","641","331","4","0","0","4","0"
"7248","","642","148","0","0","0","0","0"
"7249","風暴烏鴉","642","147","1","0","0","1","0"
"7250","哨兵貓頭鷹","642","311","2","0","0","2","0"
"7251","樸實飛行型態","642","312","3","0","0","3","0"
"7252","月翼","642","331","4","0","0","4","0"
"7253","","643","148","0","0","0","0","0"
"7254","風暴烏鴉","643","147","1","0","0","1","0"
"7255","哨兵貓頭鷹","643","311","2","0","0","2","0"
"7256","樸實飛行型態","643","312","3","0","0","3","0"
"7257","月翼","643","331","4","0","0","4","0"
"7274","","646","146","0","9329035","0","6","0"
"7275","","646","146","1","11166263","0","1","0"
"7276","","646","146","2","6067052","0","4","0"
"7277","","646","146","3","13017935","0","2","0"
"7278","","646","146","4","6990520","0","5","0"
"7279","","646","146","5","9673885","0","7","0"
"7280","","646","146","6","12107641","0","3","0"
"7281","","646","142","7","0","0","100","0"
"7282","","647","146","0","9329035","0","6","0"
"7283","","647","146","1","11166263","0","1","0"
"7284","","647","146","2","6067052","0","4","0"
"7285","","647","146","3","13017935","0","2","0"
"7286","","647","146","4","6990520","0","5","0"
"7287","","647","146","5","9673885","0","7","0"
"7288","","647","146","6","12107641","0","3","0"
"7289","","647","142","7","0","0","100","0"
"7290","","647","10","8","0","0","101","0"
"7291","","646","10","8","0","0","101","0"
"7300","無","649","141","0","0","0","0","0"
"7301","大耳環","649","141","1","0","0","1","0"
"7302","雙耳箍","649","141","2","0","0","2","0"
"7303","獠牙","649","141","3","0","0","3","0"
"7304","羽毛","649","141","4","0","0","4","0"
"7309","無","651","141","0","0","0","0","0"
"7310","寶石","651","141","1","0","0","1","0"
"7311","圖騰","651","141","2","0","0","2","0"
"7312","獠牙","651","141","3","0","0","3","0"
"7316","無","653","141","0","0","0","0","0"
"7317","獠牙","653","141","1","0","0","1","0"
"7318","圖騰","653","141","2","0","0","2","0"
"7322","無","655","141","0","0","0","0","0"
"7323","羽毛","655","141","1","0","0","1","0"
"7324","毛尾","655","141","2","0","0","2","0"
"7328","無","657","141","0","0","0","0","0"
"7329","羽毛","657","141","1","0","0","1","0"
"7330","毛尾","657","141","2","0","0","2","0"
"7334","無","659","141","0","0","0","0","0"
"7335","左","659","141","1","0","0","1","0"
"7336","右","659","141","2","0","0","2","0"
"7343","無","661","141","0","0","0","0","0"
"7344","圓環","661","141","1","0","0","1","0"
"7345","開口圓環","661","141","2","0","0","3","0"
"7346","珠扣圓環","661","141","3","0","0","4","0"
"7347","大圓環","661","141","4","0","0","2","0"
"7349","無","663","141","0","0","0","0","0"
"7350","科多獸","663","141","1","0","0","1","0"
"7351","獵鷹","663","141","2","0","0","3","0"
"7352","水獺","663","141","3","0","0","2","0"
"7353","無","662","141","0","0","0","0","0"
"7354","科多獸","662","141","1","0","0","1","0"
"7355","獵鷹","662","141","2","0","0","3","0"
"7356","水獺","662","141","3","0","0","2","0"
"7369","無","666","141","0","0","0","0","0"
"7370","科多獸","666","141","1","0","0","1","0"
"7371","水獺","666","141","2","0","0","2","0"
"7372","獵鷹","666","141","3","0","0","3","0"
"7373","無","667","141","0","0","0","0","0"
"7374","科多獸","667","141","1","0","0","1","0"
"7375","水獺","667","141","2","0","0","2","0"
"7376","獵鷹","667","141","3","0","0","3","0"
"7377","","668","141","0","4022131","0","0","0"
"7378","","668","141","1","8263955","0","1","0"
"7379","","668","141","2","1270349","0","2","0"
"7380","","668","141","3","8263955","4022131","50","0"
"7381","","668","141","4","3971988","0","4","0"
"7382","","668","141","5","13668406","0","5","0"
"7383","","669","141","0","4022131","0","0","0"
"7384","","669","141","1","8263955","0","1","0"
"7385","","669","141","2","1270349","0","2","0"
"7386","","669","141","3","8263955","4022131","50","0"
"7387","","669","141","4","3971988","0","4","0"
"7388","","669","141","5","13668406","0","5","0"
"7389","彎曲","71","141","16","0","0","16","0"
"7390","扭曲","71","141","17","0","0","17","0"
"7391","捲曲","71","141","18","0","0","18","0"
"7392","彎鉤","71","141","19","0","0","19","0"
"7393","彎曲","77","141","18","0","0","18","0"
"7394","山羊","77","141","19","0","0","19","0"
"7395","長角","77","141","20","0","0","20","0"
"7396","上鉤","77","141","21","0","0","21","0"
"7397","雄壯","77","141","22","0","0","22","0"
"7398","後披","79","141","5","0","0","5","0"
"7399","披垂","79","141","6","0","0","6","0"
"7400","左髮辮","79","141","7","0","0","7","0"
"7401","左花朵髮辮","79","141","8","0","0","8","0"
"7402","右髮辮","79","141","9","0","0","9","0"
"7403","右花朵髮辮","79","141","10","0","0","10","0"
"7404","圖騰","79","141","11","0","0","11","0"
"7405","羽毛","79","141","12","0","0","12","0"
"7406","水仙花","79","141","13","0","0","13","0"
"7407","祭祀","79","141","14","0","0","14","0"
"7408","鬃毛","671","141","0","0","0","0","0"
"7409","雙辮","671","141","1","0","0","1","0"
"7410","兩頰","671","141","2","0","0","2","0"
"7411","鬢角","671","141","3","0","0","3","0"
"7412","纏綁","671","141","4","0","0","4","0"
"7413","穿環","671","141","5","0","0","5","0"
"7414","羽毛","671","141","6","0","0","6","0"
"7415","圖騰","671","141","7","0","0","7","0"
"7416","披垂","671","141","8","0","0","8","0"
"7417","祭祀","671","141","9","0","0","9","0"
"7418","串珠","671","141","10","0","0","10","0"
"7419","捆紮","73","141","7","0","0","7","0"
"7420","濃密","73","141","8","0","0","8","0"
"7421","羽毛","73","141","9","0","0","9","0"
"7422","三辮子","73","141","10","0","0","10","0"
"7423","山羊鬍","73","141","11","0","0","11","0"
"7424","一束","73","141","12","0","0","12","0"
"7425","短","672","141","0","0","0","0","0"
"7426","分線","672","141","1","0","0","1","0"
"7427","自然","672","141","2","0","0","2","0"
"7428","蓬亂","672","141","3","0","0","3","0"
"7429","短","673","141","0","0","0","0","0"
"7431","蓬亂","673","141","1","0","0","1","0"
"7433","自然","673","141","2","0","0","2","0"
"7435","雌鹿","637","310","3","0","0","3","0"
"7436","","74","141","21","-3962304","0","51","0"
"7437","","74","141","22","-7578587","0","52","0"
"7438","","74","141","23","-13356237","0","2","0"
"7439","","68","141","29","-3962304","0","61","0"
"7440","","68","141","30","-7578587","0","62","0"
"7441","","68","141","31","3223857","0","3","0"
"7444","尖耳","675","141","0","0","0","0","0"
"7445","啃咬","675","141","1","0","0","1","0"
"7446","短耳","675","141","2","0","0","2","0"
"7447","一挺一塌","675","141","3","0","0","3","0"
"7448","殘破","675","141","4","0","0","4","0"
"7449","咬斷","675","141","5","0","0","5","0"
"7450","捲曲","675","141","6","0","0","6","0"
"7451","修剪","675","141","7","0","0","7","0"
"7452","波浪","675","141","8","0","0","8","0"
"7453","歪斜","675","141","9","0","0","9","0"
"7454","緊貼","675","141","10","0","0","10","0"
"7455","又長又彎","675","141","11","0","0","11","0"
"7458","","203","322","9","-7894900","0","2","0"
"7459","","203","322","10","-12693671","0","8","0"
"7460","","203","322","11","-9212299","0","3","0"
"7461","","203","322","12","-7686693","0","10","0"
"7462","","203","322","13","-6526672","0","4","0"
"7463","","203","322","14","14541286","0","11","0"
"7466","","208","141","13","-3092527","0","26","0"
"7467","","208","141","14","-8355966","0","4","0"
"7468","","208","141","15","-12693671","0","23","0"
"7469","","208","141","16","-9212299","0","5","0"
"7470","","208","141","17","-6242341","0","25","0"
"7471","","208","141","18","-6526672","0","8","0"
"7472","光頭","37","141","25","0","0","25","0"
"7473","光頭","16","141","32","0","0","25","0"
"7474","光頭","51","141","15","0","0","15","0"
"7475","無髮","65","141","18","0","0","18","0"
"7476","光頭","370","141","8","0","0","8","0"
"7477","光頭","87","141","16","0","0","16","0"
"7478","光頭","97","141","12","0","0","12","0"
"7479","祭儀","292","141","10","0","0","10","0"
"7480","光頭","357","141","8","0","0","8","0"
"7481","光頭","107","141","17","0","0","17","0"
"7482","光頭","121","141","24","0","0","24","0"
"7483","淨化","278","141","7","0","0","7","0"
"7484","光頭","135","141","17","0","0","17","0"
"7485","除毛","241","141","6","0","0","6","0"
"7486","光滑","266","141","10","0","0","10","0"
"7487","光甲板","305","141","9","0","0","9","0"
"7488","光頭","42","141","12","0","0","12","0"
"7489","光頭","112","141","20","0","0","20","0"
"7490","荒蕪","261","141","12","0","0","12","0"
"7491","淨化","271","141","6","0","0","6","0"
"7603","","682","144","0","14548223","0","1","0"
"7604","","682","178","1","14548223","-14540254","20","8"
"7605","","682","179","2","-14540254","14548223","40","8"
"7606","","682","144","3","7268607","0","2","0"
"7607","","682","178","4","7268607","-14540254","21","8"
"7608","","682","179","5","-14540254","7268607","41","8"
"7610","","682","144","7","16777029","0","3","0"
"7611","","682","178","8","16777029","4852747","22","8"
"7612","","682","179","9","4852747","16777029","42","8"
"7614","","682","189","11","1450550","0","80","0"
"7615","","682","12","12","4463948","0","100","0"
"7616","","682","12","13","16711680","0","101","0"
"7617","","682","12","14","8147755","0","102","0"
"7618","","682","235","15","-7536641","0","71","0"
"7619","","683","144","0","14548223","0","1","0"
"7620","","683","176","1","14548223","-14540254","32","8"
"7621","","683","177","2","-14540254","14548223","40","8"
"7622","","683","144","3","7268607","0","2","0"
"7623","","683","176","4","7268607","-14540254","33","8"
"7624","","683","177","5","-14540254","7268607","41","8"
"7626","","683","144","6","16777029","0","3","0"
"7627","","683","176","7","16777029","4852747","34","8"
"7628","","683","177","8","4852747","16777029","42","8"
"7630","","683","189","9","1450550","0","80","0"
"7631","","683","12","10","4463948","0","100","0"
"7632","","683","12","11","16711680","0","101","0"
"7633","","683","12","12","8147755","0","102","0"
"7634","","683","142","13","-7536641","0","70","0"
"7635","","682","143","16","0","0","72","0"
"7636","","683","143","14","0","0","71","0"
"7637","","682","10","17","0","0","1000","0"
"7638","","683","10","15","0","0","1000","0"
"7639","","572","143","19","0","0","104","0"
"7640","","572","10","20","0","0","105","0"
"7641","","571","143","19","0","0","104","0"
"7642","","571","10","20","0","0","105","0"
"7669","","686","146","0","7444155","0","1","0"
"7670","","686","146","2","-14540254","7444155","31","8"
"7671","","686","146","3","10006978","0","2","0"
"7672","","686","146","5","-14540254","10006978","32","8"
"7673","","686","146","6","6850664","0","3","0"
"7674","","686","146","8","-14540254","6850664","33","8"
"7675","","686","146","9","9192737","0","6","0"
"7676","","686","146","11","-14540254","9192737","36","8"
"7677","","686","146","12","12033377","0","4","0"
"7678","","686","146","14","-14540254","12033377","34","8"
"7679","","686","146","15","7618339","0","5","0"
"7680","","686","146","17","-14540254","7618339","35","8"
"7681","","686","142","18","0","0","70","0"
"7682","","687","146","0","7444155","0","1","0"
"7683","","687","146","2","-14540254","7444155","23","8"
"7684","","687","146","3","10006978","0","2","0"
"7685","","687","146","5","-14540254","10006978","24","8"
"7686","","687","146","6","6850664","0","3","0"
"7687","","687","146","8","-14540254","6850664","25","8"
"7688","","687","146","9","9192737","0","6","0"
"7689","","687","146","11","-14540254","9192737","28","8"
"7690","","687","146","12","12033377","0","4","0"
"7691","","687","146","14","-14540254","12033377","26","8"
"7692","","687","146","15","7618339","0","5","0"
"7693","","687","146","17","-14540254","7618339","27","8"
"7694","","687","142","18","0","0","100","0"
"7695","","686","10","19","0","0","1000","0"
"7696","","687","10","19","0","0","101","0"
"7703","短","689","141","0","0","0","0","0"
"7704","短尾飾","689","141","1","0","0","1","0"
"7705","中","689","141","2","0","0","2","0"
"7706","中尾飾","689","141","3","0","0","3","0"
"7707","長","689","141","4","0","0","4","0"
"7708","長尾飾","689","141","5","0","0","5","0"
"7711","短","691","141","0","0","0","0","0"
"7712","長","691","141","1","0","0","1","0"
"7713","","686","146","1","7444155","-14540254","7","8"
"7714","","686","146","4","10006978","-14540254","8","8"
"7715","","686","146","7","6850664","-14540254","9","8"
"7716","","686","146","10","9192737","-14540254","22","8"
"7717","","686","146","13","12033377","-14540254","20","8"
"7718","","686","146","16","7618339","-14540254","21","8"
"7719","","687","146","1","7444155","-14540254","7","8"
"7720","","687","146","4","10006978","-14540254","8","8"
"7721","","687","146","7","6850664","-14540254","9","8"
"7722","","687","146","10","9192737","-14540254","22","8"
"7723","","687","146","13","12033377","-14540254","20","8"
"7724","","687","146","16","7618339","-14540254","21","8"
"7747","無","695","141","0","0","0","0","0"
"7748","展開","695","141","5","0","0","5","0"
"7749","兩股","695","141","2","0","0","2","0"
"7750","攤平","695","141","4","0","0","4","0"
"7751","單束","695","141","1","0","0","1","0"
"7752","成對","695","141","7","0","0","7","0"
"7753","均長","695","141","6","0","0","6","0"
"7754","雙生","695","141","3","0","0","3","0"
"7764","細","697","141","0","0","0","0","0"
"7765","粗","697","141","1","0","0","1","0"
"7767","光滑","132","141","0","0","0","0","0"
"7768","山羊鬍","132","141","9","0","0","9","0"
"7769","鴨尾","132","141","10","0","0","10","0"
"7770","細辮子","130","141","14","0","0","14","0"
"7771","武士髻","130","141","15","0","0","15","0"
"7772","沖天炮","130","141","16","0","0","16","0"
"7773","馬尾","130","141","17","0","0","17","0"
"7774","狂野","130","141","18","0","0","18","0"
"7775","扇狀","130","141","19","0","0","19","0"
"7776","旁分","130","141","20","0","0","20","0"
"7777","粗髮髻","130","141","21","0","0","21","0"
"7778","短髮","130","141","22","0","0","22","0"
"7779","馬尾","135","141","18","0","0","18","0"
"7780","麻花辮","135","141","19","0","0","19","0"
"7781","髮辮","135","141","20","0","0","20","0"
"7782","束髮","135","141","21","0","0","21","0"
"7783","環髻","135","141","22","0","0","22","0"
"7784","高環髻","135","141","23","0","0","23","0"
"7785","拱形","137","141","8","0","0","8","0"
"7786","前彎","137","141","9","0","0","9","0"
"7787","山羊","137","141","10","0","0","10","0"
"7788","高","137","141","11","0","0","11","0"
"7791","無","699","141","0","0","0","0","0"
"7792","頭環","699","159","1","0","0","1","0"
"7796","無","701","141","0","0","0","0","0"
"7797","鑲綴細鏈","701","160","1","0","0","1","0"
"7798","寶石髮結","701","161","2","0","0","2","0"
"7801","無","703","141","0","0","0","0","0"
"7802","頭環","703","163","1","0","0","1","0"
"7806","無","705","141","0","0","0","0","0"
"7807","矛尖","705","164","1","0","0","1","0"
"7808","刺尖","705","165","2","0","0","2","0"
"7812","","136","141","11","-11893343","0","6","0"
"7813","","136","141","12","-7703199","0","2","0"
"7814","","136","141","13","-5413504","0","9","0"
"7818","","131","141","12","-11893343","0","6","0"
"7819","","131","141","13","9074017","0","2","0"
"7820","","131","141","14","-5413504","0","9","0"
"7824","","133","141","19","-26215","0","25","0"
"7825","","133","141","20","-13380609","0","4","0"
"7826","","133","141","21","-8627047","0","24","0"
"7836","","128","141","21","-19790","0","28","0"
"7837","","128","141","22","-13380609","0","3","0"
"7838","","128","141","23","-8627047","0","26","0"
"7839","巨牙海民","706","141","3","0","0","3","0"
"7840","無","706","141","0","0","0","0","0"
"7845","無","708","141","0","0","0","0","0"
"7846","新月","708","141","1","0","0","1","0"
"7847","圓環","708","141","2","0","0","2","0"
