Id,Name,HordeName,EffectArg0,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"3614","極大火焰石","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3615","法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3616","強效法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3617","極效法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3618","極強效法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3619","惡魔法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3620","極大法術石","","0","17809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3621","+$k1致命一擊和$44797s1%致命一擊效果","","32","44797","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3622","+$k1致命一擊和$11818s1%法術反射","","32","11818","0","1","0","0","0","0","0","0","0","0","0","50","0","0","0","32","0","0","0","0","0","60","0","0"
"3623","+$k1智力和+$55275s1%最大法力","","5","55275","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3624","+$k1致命一擊和縮短$55378s1%緩速及定身持續時間","","32","55378","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3625","+$k1致命一擊和略微提高奔跑速度","","32","23990","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3626","+$k1智力和降低2%威脅值","","5","32842","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3627","+$k1智力和有機率在施放法術時恢愎法力","","5","55381","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3628","+$k1敏捷和致命一擊效果提高$44797s1%","","3","44797","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3630","+$k1閃躲和擊中時有機率恢愎生命力","","13","32844","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3631","+$k1閃躲和+$55283s1%盾牌格擋值","","13","55283","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3632","+$k1智力和略微提高奔跑速度","","5","23990","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3633","+$k1臨機應變和+3%極效治療效果","","40","44797","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3634","+$k1耐力和減少2%法術傷害","","7","55345","0","1","0","0","0","0","0","0","0","0","0","32","0","0","0","32","0","0","0","0","0","60","0","0"
"3635","+$k1智力和縮短10%沉默持續時間","","5","55366","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3636","+$k1致命一擊和縮短$55357s1%恐懼持續時間","","32","55357","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3637","+$k1耐力和提高2%裝備提供的護甲值","","7","55344","0","1","0","0","0","0","0","0","0","0","0","32","0","0","0","32","0","0","0","0","0","60","0","0"
"3638","+$k1致命一擊和縮短$55358s1%昏迷持續時間","","32","55358","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3639","+$k1智力和縮短10%昏迷持續時間","","5","55358","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3640","+$k1加速和致命一擊時偶爾恢復生命力","","36","61356","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3641","+$k1致命一擊和+$55337s1%法力","","32","55337","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","32","0","0","0","0","0","60","0","0"
"3642","+$k1耐力和縮短10%昏迷持續時間","","7","55358","0","1","0","0","0","0","0","0","0","0","0","32","0","0","0","32","0","0","0","0","0","60","0","0"
"3643","有機會提高近戰/遠程攻擊速度","","55380","39958","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","60","0","0"
"3644","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","32","0","0","0","0","0","60","0","0"
"3646","+$k1閃躲","","13","0","0","1","0","0","0","0","0","0","0","0","0","28","0","0","0","32","0","0","0","0","0","60","0","0"
"3647","+$k1加速","","36","0","0","1","0","0","0","0","0","0","0","0","0","28","0","0","0","32","0","0","0","0","0","60","0","0"
"3648","+$k1招架","","14","0","0","1","0","0","0","0","0","0","0","0","0","28","0","0","0","32","0","0","0","0","0","60","0","0"
"3649","+$k1力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","32","0","0","0","0","0","60","0","0"
"3650","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","32","0","0","0","0","0","60","0","0"
"3652","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","28","0","0","0","32","0","0","0","0","0","60","0","0"
"3653","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","28","0","0","0","32","0","0","0","0","0","60","0","0"
"3655","+$k1耐力","","7","0","0","1","0","0","0","0","0","0","0","0","0","21","0","0","0","32","0","0","0","0","0","60","0","0"
"3656","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","32","0","0","0","0","0","60","0","0"
"3662","+$k1護甲值","","0","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","32","0","0","0","0","0","60","0","0"
"3663","+$k1敏捷和+$k2致命一擊","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3664","+$k1敏捷和+$k2耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","7","10","0","0","32","0","0","0","0","0","60","0","0"
"3665","+$k1致命一擊和+$k2耐力","","32","7","0","0.5","0.5","0","0","0","0","0","0","0","0","14","10","0","0","32","0","0","0","0","0","60","0","0"
"3668","+$k1閃躲和+$k2耐力","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","14","10","0","0","32","0","0","0","0","0","60","0","0"
"3669","+$k1加速和+$k2耐力","","36","7","0","0.5","0.5","0","0","0","0","0","0","0","0","14","10","0","0","32","0","0","0","0","0","60","0","0"
"3670","+$k1招架和+$k2耐力","","14","7","0","0.5","0.5","0","0","0","0","0","0","0","0","14","10","0","0","32","0","0","0","0","0","60","0","0"
"3671","+$k1力量和+$k2耐力","","4","7","0","0.5","0.5","0","0","0","0","0","0","0","0","7","10","0","0","32","0","0","0","0","0","60","0","0"
"3672","+$k1智力/+$k2臨機應變","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3674","+$k1智力和+$k2臨機應變","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","7","7","0","0","32","0","0","0","0","0","60","0","0"
"3675","+$k1智力和+$k2耐力","","5","7","0","0.5","0.5","0","0","0","0","0","0","0","0","7","10","0","0","32","0","0","0","0","0","60","0","0"
"3676","+$k1攻擊強度和+$k2致命一擊 (OLD)","","38","32","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","1","0","0"
"3677","+$k1敏捷和+$k2加速","","3","36","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3680","+$k1敏捷和+$k2護甲值","","3","0","0","0.5","0.5","0","0","0","0","0","0","0","0","7","7","0","0","32","0","0","0","0","0","60","0","0"
"3681","+$k1力量和+$k2致命一擊","","4","32","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3683","+$k1力量和+$k2閃躲","","4","13","0","0.5","0.5","0","0","0","0","0","0","0","0","7","7","0","0","32","0","0","0","0","0","60","0","0"
"3684","+$k1力量和+$k2護甲值","","4","0","0","0.5","0.5","0","0","0","0","0","0","0","0","7","7","0","0","32","0","0","0","0","0","60","0","0"
"3685","+$k1力量和+$k2加速","","4","36","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3690","+$k1智力和+$k2致命一擊","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3692","+$k1智力和+$k2護甲值","","5","0","0","0.5","0.5","0","0","0","0","0","0","0","0","7","7","0","0","32","0","0","0","0","0","60","0","0"
"3693","+$k1智力和+$k2加速","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3694","+$k1閃躲和+$k2招架","","13","14","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3695","+$k1招架和+$k2閃躲","","14","13","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3696","+$k1加速和+$k2致命一擊","","36","32","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3697","+$k1加速和+$k2閃躲","","36","13","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3698","+$k1致命一擊和+$k2臨機應變","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3701","+$k1加速和+$k2臨機應變","","36","40","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3703","+$k1致命一擊和+$k2加速","","32","36","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3704","+$k1致命一擊和+$k2閃躲","","32","13","0","0.5","0.5","0","0","0","0","0","0","0","0","14","14","0","0","32","0","0","0","0","0","60","0","0"
"3707","+$k1護甲值和+$k2臨機應變","","0","40","0","0.5","0.5","0","0","0","0","0","0","0","0","7","14","0","0","32","0","0","0","0","0","60","0","0"
"3708","+$k1護甲值和+$k2耐力","","0","7","0","0.5","0.5","0","0","0","0","0","0","0","0","7","10","0","0","32","0","0","0","0","0","60","0","0"
"3709","+$k1致命一擊和+$k2臨機應變","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","14","7","0","0","32","0","0","0","0","0","60","0","0"
"3716","+$k1加速和+$k2臨機應變","","36","40","0","0.5","0.5","0","0","0","0","0","0","0","0","14","7","0","0","32","0","0","0","0","0","60","0","0"
"3717","插槽護腕","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","171","9","25","0","1","0","0"
"3718","+$k1法術能量和+$k2臨機應變","","45","40","0","0.18","0.12","0","0","31","50","0","0","0","0","35","12","0","0","33","0","0","0","0","0","142","0","0"
"3719","+$k1法術能量和+$k2臨機應變","","45","40","0","0.18","0.16","0","0","31","50","0","0","0","0","50","20","0","0","33","0","0","0","0","0","142","0","0"
"3720","+$k1法術能量和+$k2耐力","","45","7","0","0.18","0.16","0","0","31","50","0","0","0","0","35","20","0","0","33","0","0","0","0","0","142","0","0"
"3721","+$k1法術能量和+$k2耐力","","45","7","0","0.22","0.18","0","0","31","50","0","0","0","0","50","30","0","0","33","0","0","0","0","0","142","0","0"
"3723","插槽手套","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","171","9","25","0","1","0","0"
"3729","插槽腰帶","","0","0","0","0","0","0","0","32","38","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
"3731","泰坦鋼武器鍊","","43588","36","0","0","0.65","0","0","31","50","0","0","0","0","0","28","0","0","33","0","0","0","0","0","142","0","0"
"3732","+$k1力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","218","9","1","0","60","0","0"
"3733","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","218","9","1","0","60","0","0"
"3734","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","218","9","1","0","60","0","0"
"3735","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","40","0","0","0","32","0","218","9","1","0","60","0","0"
"3738","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","40","0","0","0","32","0","218","9","1","0","60","0","0"
"3739","+$k1加速","","36","0","0","1","0","0","0","0","0","0","0","0","0","40","0","0","0","32","0","218","9","1","0","60","0","0"
"3740","+$k1閃躲","","13","0","0","1","0","0","0","0","0","0","0","0","0","40","0","0","0","32","0","218","9","1","0","60","0","0"
"3741","+$k1招架","","14","0","0","1","0","0","0","0","0","0","0","0","0","40","0","0","0","32","0","218","9","1","0","60","0","0"
"3744","+$k1護甲值","","0","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","218","9","1","0","60","0","0"
"3747","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","218","9","1","0","60","0","0"
"3748","泰坦鋼刺","","56355","0","0","0","0","0","0","31","50","0","0","0","0","0","0","0","0","1","0","0","0","0","0","142","0","0"
"3749","+$56527s1所有屬性","","56527","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3750","+$56529s1所有屬性","","56529","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3751","+$k1閃躲","","13","0","0","0.75","0","0","0","0","0","0","0","0","0","6","0","0","0","32","0","0","0","0","0","0","0","0"
"3753","+$k1法術能量","","45","0","0","0.5625","0","0","0","0","0","0","0","0","0","9","0","0","0","32","0","0","0","0","0","0","0","0"
"3754","+$k1攻擊強度和+$k2耐力及+$k3致命一擊","","38","32","7","0.36","0.3","0.3","0","30","50","0","0","0","0","12","10","10","0","33","0","0","0","0","0","60","0","0"
"3755","+$k1攻擊強度和+$k2閃躲","","38","13","0","0.42","0.36","0","0","30","50","0","0","0","0","14","12","0","0","33","0","0","0","0","0","60","0","0"
"3765","+$k1致命一擊","","32","0","0","0.25","0","0","0","0","0","0","0","0","0","4","0","0","0","32","0","0","0","0","0","0","0","0"
"3775","+$k1法術能量和+$k2致命一擊","","45","32","0","0.28","0.16","0","0","32","50","0","0","0","0","30","15","0","0","33","0","0","0","0","0","182","0","0"
"3776","+$k1攻擊強度和+$k2致命一擊","","38","32","0","0.42","0.16","0","0","32","50","0","0","0","0","22","15","0","0","33","0","0","0","0","0","182","0","0"
"3777","+$k2閃躲和+$k1耐力","","7","13","0","0.22","0.2","0","0","32","50","0","0","0","0","22","20","0","0","33","0","0","0","0","0","182","0","0"
"3778","+$k1加速","","36","0","0","0.5","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","0","0","0"
"3788","+$k1致命一擊","","32","0","0","0.24","0","0","0","0","50","0","0","0","0","50","0","0","2","32","0","0","0","0","0","55","0","0"
"3789","狂暴","","59620","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","178","0","0","0","0","0","0","55","0","0"
"3790","黑魔法","","59630","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","161","0","0","0","0","0","0","55","0","0"
"3793","+$k1攻擊強度","","38","0","0","0.12","0.9375","0","0","32","50","0","0","0","0","20","15","0","0","33","0","0","0","0","0","182","0","0"
"3794","+$k1法術能量","","45","0","0","0.12","0.9375","0","0","32","50","0","0","0","0","23","15","0","0","33","0","0","0","0","0","182","0","0"
"3795","+$k1攻擊強度和+$k2護甲值","","38","0","7","0.48","0.2","0","0","0","50","0","0","0","0","25","20","0","0","33","0","0","0","0","0","182","0","0"
"3796","+$k1法術能量和+$k2護甲值","","45","0","7","0.26","0.2","0","0","0","50","0","0","0","0","29","20","0","0","33","0","0","0","0","0","182","0","0"
"3797","+$k1法術能量和+$k2護甲值","","45","0","7","0.25","0.19","0","0","0","50","0","0","0","0","29","20","0","0","33","0","0","0","0","0","182","0","0"
"3798","+$k1致命一擊和略微提高奔跑速度","","32","23990","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3799","+$k1智力和略微提高奔跑速度","","5","23990","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3800","+$k1致命一擊和縮短$55357s1%恐懼持續時間","","32","55357","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3801","+$k1致命一擊和縮短$55378s1%緩速及定身持續時間","","32","55378","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3802","+$k1智力和縮短10%沉默持續時間","","5","55366","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3803","+$k1致命一擊和縮短$55378s1%緩宿及定身持續時間","","32","55358","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3804","+$k1耐力和縮短10%昏迷持續時間","","7","55358","0","1.625","0","0","0","0","0","0","0","0","0","26","0","0","0","32","0","0","0","0","0","60","0","0"
"3805","+$k1智力和縮短10%昏迷持續時間","","5","55358","0","1.063","0","0","0","0","0","0","0","0","0","17","0","0","0","32","0","0","0","0","0","60","0","0"
"3806","+$k1法術能量和+$k2致命一擊","","45","32","0","0.16","0.06","0","0","32","50","0","0","0","0","18","10","0","0","33","0","0","0","0","0","182","0","0"
"3807","+$k1智力/+$k2臨機應變","","5","40","0","0.16","0.06","0","0","32","50","0","0","0","0","15","10","0","0","33","0","0","0","0","0","182","0","0"
"3808","+$k1攻擊強度和+$k2致命一擊","","38","32","0","0.2","0.08","0","0","32","50","0","0","0","0","20","15","0","0","33","0","0","0","0","0","182","0","0"
"3809","+$k1智力/+$k2臨機應變","","5","40","0","0.2","0.08","0","0","32","50","0","0","0","0","21","16","0","0","33","0","0","0","0","0","182","0","0"
"3810","+$k1法術能量和+$k2致命一擊","","45","32","0","0.2","0.08","0","0","32","50","0","0","0","0","24","15","0","0","33","0","0","0","0","0","182","0","0"
"3811","+$k1閃躲和+$k2耐力","","13","7","0","0.2","0.08","0","0","32","50","0","0","0","0","20","22","0","0","33","0","0","0","0","0","182","0","0"
"3812","+$k1冰霜抗性和+$k2耐力","","4","7","0","0.24","0.28","0","0","0","50","0","0","0","0","25","30","0","0","33","0","0","0","0","0","182","0","0"
"3813","+$k1自然抗性和+$k2耐力","","3","7","0","0.24","0.28","0","0","0","50","0","0","0","0","25","30","0","0","33","0","0","0","0","0","182","0","0"
"3814","+$k1暗影抗性和+$k2耐力","","5","7","0","0.24","0.28","0","0","0","50","0","0","0","0","25","30","0","0","33","0","0","0","0","0","182","0","0"
"3815","+$k1秘法抗性和+$k2耐力","","6","7","0","0.24","0.28","0","0","0","50","0","0","0","0","25","30","0","0","33","0","0","0","0","0","182","0","0"
"3816","+$k1火焰抗性和+$k2耐力","","2","7","0","0.24","0.28","0","0","0","50","0","0","0","0","25","30","0","0","33","0","0","0","0","0","182","0","0"
"3817","+$k1攻擊強度和+$k2致命一擊","","38","32","7","0.25","0.19","0","0","0","50","0","0","0","0","25","20","0","0","33","0","0","0","0","0","182","0","0"
"3818","+$k1耐力和+$k2閃躲","","7","13","0","0.25","0.19","0","0","0","50","0","0","0","0","37","20","0","0","33","0","0","0","0","0","182","0","0"
"3819","+$k1智力/+$k2臨機應變","","5","40","7","0.25","0.19","0","0","30","50","0","0","0","0","26","20","0","0","33","0","0","0","0","0","182","0","0"
"3820","+$k1智力和+$k2致命一擊","","5","32","7","0.25","0.19","0","0","0","50","0","0","0","0","26","20","0","0","33","0","0","0","0","0","182","0","0"
"3821","+$k1護甲值","","0","0","0","0.5","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","0","0","0"
"3822","+$k1耐力和+$k2敏捷","","7","3","0","0.14","0.16","0","0","32","50","0","0","0","0","55","22","0","0","33","0","0","0","0","0","182","0","0"
"3823","+$k2攻擊強度和+$k1致命一擊","","32","38","0","0.16","0.1","0","0","32","50","0","0","0","0","22","37","0","0","33","0","0","0","0","0","182","0","0"
"3824","+$k1攻擊強度","","38","0","0","0.16","0","0","0","0","50","0","0","0","0","12","0","0","0","32","0","0","0","0","0","55","0","0"
"3825","+$k1加速","","36","0","0","0.18","0","0","0","0","50","0","0","0","0","15","0","0","0","32","0","0","0","0","0","55","0","0"
"3826","+$k1致命一擊","","32","0","0","0.18","0","0","0","0","50","0","0","0","0","24","0","0","0","32","0","0","0","0","0","55","0","0"
"3827","+$k1攻擊強度","","38","0","0","1.05","0","0","0","0","50","0","0","0","0","55","0","0","178","32","0","0","0","0","0","55","0","0"
"3828","+$k1攻擊強度","","38","0","0","0.8","0","0","0","0","50","0","0","0","0","42","0","0","101","32","0","0","0","0","0","55","0","0"
"3829","+$k1攻擊強度","","38","0","0","0.35","0","0","0","0","50","0","0","0","0","17","0","0","0","32","0","0","0","0","0","55","0","0"
"3830","+$k1法術能量","","45","0","0","0.48","0","0","0","0","50","0","0","0","0","50","0","0","103","32","0","0","0","0","0","55","0","0"
"3831","+$k1加速","","36","0","0","0.24","0","0","0","0","50","0","0","0","0","23","0","0","0","32","0","0","0","0","0","55","0","0"
"3832","+$60694s1所有屬性","","60694","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0"
"3833","+$k1攻擊強度","","38","0","0","0.62","0","0","0","0","50","0","0","0","0","32","0","0","29","32","0","0","0","0","0","55","0","0"
"3834","+$k1法術能量","","45","0","0","0.62","0","0","0","0","50","0","0","0","0","63","0","0","160","32","0","0","0","0","0","55","0","0"
"3835","+$k1攻擊強度和+$k2致命一擊","","38","32","0","0.2","0.16","0","0","0","50","0","0","0","0","20","15","0","0","33","0","208","9","25","0","55","0","0"
"3836","+$k1智力/+$k2臨機應變","","5","40","0","0.22","0.16","0","0","0","50","0","0","0","0","21","16","0","0","33","0","208","9","25","0","55","0","0"
"3837","+$k2閃躲和+$k1耐力","","7","13","0","0.16","0.16","0","0","0","50","0","0","0","0","22","20","0","0","33","0","208","9","25","0","55","0","0"
"3838","+$k1法術能量和+$k2致命一擊","","45","32","0","0.28","0.09","0","0","0","50","0","0","0","0","30","15","0","0","33","0","208","9","25","0","55","0","0"
"3841","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","35","0","0"
"3842","+$k1耐力和+$k2護甲值","","7","0","7","0.28","0.23","0","0","30","50","0","0","0","0","30","25","0","0","33","0","0","0","0","0","182","0","0"
"3843","瞄準鏡(+$k1傷害)","","0","0","0","0.35","0","0","0","31","50","0","0","0","0","15","0","0","0","33","0","0","0","0","0","142","0","0"
"3844","+$k1臨機應變","","40","0","0","0.44","0","0","0","0","50","0","0","0","0","45","0","0","159","32","0","0","0","0","0","55","0","0"
"3845","+$k1攻擊強度","","38","0","0","0.27","0","0","0","0","50","0","0","0","0","25","0","0","0","32","0","0","0","0","0","55","0","0"
"3846","+$k1法術能量","","45","0","0","0.46","0","0","0","0","50","0","0","0","0","40","0","0","102","32","0","0","0","0","0","30","0","0"
"3847","石膚石像鬼符文","","62157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","1","0","192","3","1","0","1","0","0"
"3848","插槽法杖","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"3849","泰坦鋼板","","14","43588","0","0.165","0","0","0","31","50","0","0","0","0","26","0","0","0","33","0","0","0","0","0","142","0","0"
"3850","+$k1耐力","","7","0","0","0.38","0","0","0","0","50","0","0","0","0","40","0","0","0","32","0","0","0","0","0","55","0","0"
"3851","+$k1耐力","","7","0","0","0.48","0","0","0","0","50","0","0","0","0","50","0","0","29","32","0","0","0","0","0","55","0","0"
"3852","+$k1耐力和+$k2護甲值","","7","0","0","0.28","0.16","0","0","31","50","0","0","0","0","30","15","0","0","33","0","0","0","0","0","142","0","0"
"3853","+$k1護甲值和+$k2耐力","","0","7","0","0.14","0.16","0","0","32","50","0","0","0","0","40","28","0","0","33","0","0","0","0","0","182","0","0"
"3854","+$k1法術能量","","45","0","0","0.78","0","0","0","0","50","0","0","0","0","81","0","0","172","32","0","0","0","0","0","55","0","0"
"3855","+$k1法術能量","","45","0","0","0.68","0","0","0","0","50","0","0","0","0","69","0","0","128","32","0","0","0","0","0","55","0","0"
"3856","+$k1敏捷","","3","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","226","9","25","0","50","0","0"
"3858","+$k1致命一擊","","32","0","0","0.07","0","0","0","0","50","0","0","0","0","10","0","0","0","32","0","0","0","0","0","55","0","0"
"3859","彈力蛛紋","","55001","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","201","9","1","0","55","0","0"
"3863","+$k1耐力","","7","0","0","1","0","0","0","0","0","0","0","0","0","30","0","0","0","32","0","0","0","0","0","60","0","0"
"3869","刃禦","","64440","0","0","0","0","0","132336","0","50","0","0","0","0","0","0","0","186","0","0","0","0","0","0","162","0","0"
"3870","吸血","","64571","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","164","0","0","0","0","0","0","162","0","0"
"3871","+$k1招架","","14","0","0","0.375","0","0","0","0","0","0","0","0","0","6","0","0","0","32","0","0","0","0","0","0","0","0"
"3872","+$k1法術能量和+$k2臨機應變","","45","40","0","0.48","0.19","0","0","0","50","0","0","0","0","50","20","0","0","33","0","234","9","30","0","105","0","0"
"3873","+$k1法術能量和+$k2耐力","","45","7","0","0.48","0.28","0","0","0","50","0","0","0","0","50","30","0","0","33","0","234","9","30","0","105","0","0"
"3875","+$k1攻擊強度和+$k2致命一擊","","38","32","0","0.16","0.06","0","0","32","50","0","0","0","0","15","10","0","0","33","0","0","0","0","0","182","0","0"
"3876","+$k1閃躲和+$k2招架","","13","14","0","0.16","0.06","0","0","32","50","0","0","0","0","15","10","0","0","33","0","0","0","0","0","182","0","0"
"3877","+$k1攻擊強度","","38","0","0","0.5","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","0","0","0"
"3879","+$68251s1所有屬性","","68251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3881","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","68","0","0","0","32","0","218","9","1","0","60","0","0"
"3884","+$k1耐力和+$k2敏捷","","7","3","0","0","0","0","0","0","0","0","0","0","0","24","24","0","0","0","0","0","0","0","0","1","0","0"
"3885","+$k1精通和+$k2臨機應變","","40","49","0","0.5","0.5","0","0","35","0","0","0","0","0","30","30","0","0","32","0","0","0","0","0","34","1","0"
"3886","+$k2精通和+$k1致命一擊","","32","49","0","0.5","0.5","0","0","35","0","0","0","0","0","30","30","0","0","32","0","0","0","0","0","34","1","0"
