Id,Name,ParentUiMapId,Flags,System,Type,LevelRangeMin,LevelRangeMax,BountySetId,BountyDisplayLocation,VisibilityPlayerConditionId,HelpTextPosition,BkgAtlasId
"838","黑石山之戰","36","0","0","6","0","0","0","0","0","0","0"
"839","大漩渦","948","64","0","4","0","0","0","0","0","0","0"
"840","諾姆瑞根","27","64","0","4","0","0","0","0","0","0","0"
"841","諾姆瑞根","27","64","0","4","0","0","0","0","0","0","0"
"842","諾姆瑞根","27","64","0","4","0","0","0","0","0","0","0"
"843","影潘決戰場","379","0","0","6","0","0","0","0","0","0","0"
"844","阿拉希盆地","14","0","0","6","0","0","0","0","0","0","0"
"845","永夜聖殿","646","64","0","4","0","0","0","0","0","0","0"
"846","永夜聖殿","646","64","0","4","0","0","0","0","0","0","0"
"847","永夜聖殿","646","64","0","4","0","0","0","0","0","0","0"
"848","永夜聖殿","646","64","0","4","0","0","0","0","0","0","0"
"849","永夜聖殿","646","64","0","4","0","0","0","0","0","0","0"
"850","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"851","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"852","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"853","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"854","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"855","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"856","薩格拉斯之墓","646","64","0","4","0","0","0","0","0","0","0"
"857","四風王座","249","64","0","4","0","0","0","0","0","0","0"
"858","突襲破碎海岸","619","0","0","6","0","0","0","0","0","0","0"
"859","戰歌峽谷","10","0","0","6","0","0","0","0","0","0","0"
"860","晶紅聖所","115","0","0","6","0","0","0","0","0","0","0"
"861","馬爾頓，碎裂深淵","672","0","0","6","0","0","0","0","0","0","0"
"862","祖達薩","875","6","0","3","10","1","0","0","0","0","189"
"863","納茲米爾","875","6","0","3","10","3","0","0","0","0","190"
"864","沃魯敦","875","6","0","3","10","1","0","0","0","0","191"
"865","斯鐸海姆","634","64","0","4","0","0","0","0","0","0","0"
"866","斯鐸海姆","634","64","0","4","0","0","0","0","0","0","0"
"867","艾蘇納","630","64","0","4","0","0","0","0","0","0","0"
"868","維爾薩拉","641","64","0","4","0","0","0","0","0","0","0"
"869","高嶺","650","64","0","4","0","0","0","0","0","0","0"
"870","高嶺","650","64","0","4","0","0","0","0","0","0","0"
"871","失落冰川","113","0","0","6","0","0","0","0","0","0","0"
"872","風暴烈酒酒坊","376","64","0","4","0","0","0","0","0","0","0"
"873","風暴烈酒酒坊","376","64","0","4","0","0","0","0","0","0","0"
"874","風暴烈酒酒坊","376","64","0","4","0","0","0","0","0","0","0"
"875","贊達拉","947","0","0","2","10","1","0","0","0","0","830"
"876","庫爾提拉斯","947","0","0","2","10","1","0","0","0","0","830"
"877","永獵之原","634","0","0","6","0","0","0","0","0","0","0"
"879","馬爾頓，碎裂深淵","672","64","0","4","0","0","0","0","0","0","0"
"880","馬爾頓，碎裂深淵","672","64","0","4","0","0","0","0","0","0","0"
"881","永恆之眼","114","64","0","4","0","0","0","0","0","0","0"
"882","麥克艾瑞","905","6","0","3","4","1","0","0","0","0","337"
"883","梵迪卡爾","882","0","0","5","0","0","0","0","0","0","0"
"884","梵迪卡爾","882","0","0","5","0","0","0","0","0","0","0"
"885","安托洛斯荒原","905","6","0","3","4","1","0","0","0","0","337"
"886","梵迪卡爾","885","0","0","5","0","0","0","0","0","0","0"
"887","梵迪卡爾","885","0","0","5","0","0","0","0","0","0","0"
"888","共融大廳","119","64","0","4","0","0","0","0","0","0","0"
"889","亞克崔茲","109","64","0","4","0","0","0","0","0","0","0"
"890","亞克崔茲","109","64","0","4","0","0","0","0","0","0","0"
"891","藍謎島","12","64","0","4","0","0","0","0","0","0","0"
"892","藍謎島","891","64","0","4","0","0","0","0","0","0","0"
"893","藍謎島","891","64","0","4","0","0","0","0","0","0","0"
"894","藍謎島","891","64","0","4","0","0","0","0","0","0","0"
"895","提拉加德海灣","876","6","0","3","10","1","0","0","0","0","186"
"896","佐司瓦","876","6","0","3","10","1","0","0","0","0","187"
"897","克羅米之死","113","64","0","4","0","0","0","0","0","0","0"
"898","克羅米之死","897","64","0","4","0","0","0","0","0","0","0"
"899","克羅米之死","897","64","0","4","0","0","0","0","0","0","0"
"900","克羅米之死","897","64","0","4","0","0","0","0","0","0","0"
"901","克羅米之死","897","64","0","4","0","0","0","0","0","0","0"
"902","克羅米之死","897","64","0","4","0","0","0","0","0","0","0"
"903","三傑議會之座","882","64","0","6","0","0","0","0","0","0","0"
"904","希利蘇斯亂鬥","81","0","0","6","0","0","0","0","0","0","0"
"905","阿古斯","619","1024","0","2","0","3","0","0","0","0","337"
"906","阿拉希高地","13","0","0","6","0","0","0","0","0","0","0"
"907","騰湧海岸","12","0","0","6","0","0","0","0","0","0","0"
"908","羅德隆廢墟","13","0","0","6","0","0","0","0","0","0","0"
"909","安托洛斯，燃燒王座","885","64","0","4","0","0","0","0","0","0","0"
"910","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"911","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"912","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"913","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"914","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"915","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"916","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"917","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"918","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"919","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"920","安托洛斯，燃燒王座","909","64","0","4","0","0","0","0","0","0","0"
"921","侵略點：奧里諾","905","0","0","6","0","0","0","0","0","0","0"
"922","侵略點：波尼克","905","0","0","6","0","0","0","0","0","0","0"
"923","侵略點：申迦爾","905","0","0","6","0","0","0","0","0","0","0"
"924","侵略點：奈格塔","905","0","0","6","0","0","0","0","0","0","0"
"925","侵略點：薩恩古瓦","905","0","0","6","0","0","0","0","0","0","0"
"926","侵略點：衛爾","905","0","0","6","0","0","0","0","0","0","0"
"927","大型侵略點：深淵領主邪莫斯","905","0","0","6","0","0","0","0","0","0","0"
"928","大型侵略點：魔女雅露拉黛兒","905","0","0","6","0","0","0","0","0","0","0"
"929","大型侵略點：鬼母佛努娜","905","0","0","6","0","0","0","0","0","0","0"
"930","大型侵略點：審判官梅托","905","0","0","6","0","0","0","0","0","0","0"
"931","大型侵略點：梭塔納索","905","0","0","6","0","0","0","0","0","0","0"
"932","大型侵略點：歐庫雷洛斯","905","0","0","6","0","0","0","0","0","0","0"
"933","萬世熔爐","572","0","0","6","0","0","0","0","0","0","0"
"934","阿塔達薩","862","64","0","4","0","0","0","0","0","0","0"
"935","阿塔達薩","862","64","0","4","0","0","0","0","0","0","0"
"936","自由港","895","64","0","4","0","0","0","0","0","0","0"
"938","吉爾尼斯島","947","0","0","6","0","0","0","0","0","0","0"
"939","Tropical Isle 8.0","947","0","0","6","0","0","0","0","0","0","0"
"940","梵迪卡爾","830","64","0","4","0","0","0","0","0","0","0"
"941","梵迪卡爾","830","64","0","4","0","0","0","0","0","0","0"
"942","斯陀頌恩谷地","876","6","0","3","10","1","0","74497","0","0","188"
"943","阿拉希高地","13","2","0","6","0","4","0","0","0","0","0"
"946","寰宇","0","384","0","0","0","0","0","0","0","0","0"
"947","艾澤拉斯","946","256","0","1","0","0","0","0","0","0","0"
"948","大漩渦","947","0","0","2","0","0","0","0","0","0","0"
"971","特洛古斯裂隙","619","4","0","6","0","0","0","0","0","0","0"
"972","特洛古斯裂隙","619","4","0","6","0","0","0","0","0","0","0"
"973","太陽之井","335","64","0","4","0","0","0","0","0","0","0"
"974","托達戈爾","895","68","0","6","0","0","0","0","0","0","0"
"975","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"976","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"977","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"978","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"979","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"980","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"981","昂古遺跡","947","4","0","6","0","0","0","0","0","0","0"
"985","東部王國","0","4","1","2","0","0","0","0","0","0","0"
"986","卡林多","0","4","1","2","0","0","0","0","0","0","0"
"987","外域","0","4","1","2","0","0","0","0","0","0","0"
"988","北裂境","0","4","1","2","0","0","0","0","0","0","0"
"989","潘達利亞","0","4","1","2","0","0","0","0","0","0","0"
"990","德拉諾","0","4","1","2","0","0","0","0","0","0","0"
"991","贊達拉","0","4","1","2","0","0","0","0","0","0","0"
"992","庫爾提拉斯","0","4","1","2","0","0","0","0","0","0","0"
"993","破碎群島","0","4","2","2","0","0","0","0","5350","0","0"
"994","阿古斯","0","4","2","2","0","0","0","74499","5350","0","0"
"997","提里斯法林地","0","0","0","3","0","0","0","0","0","0","0"
"998","幽暗城","908","6","0","3","0","0","0","0","0","0","0"
"1004","諸王之眠","862","64","0","4","0","0","0","0","0","0","0"
"1009","阿圖亞曼","864","0","0","5","0","0","0","0","0","0","0"
"1010","晶喜鎮！","194","64","0","3","0","0","0","0","0","0","0"
"1011","贊達拉","0","4","2","2","0","0","0","0","5350","0","0"
"1012","暴風城","13","0","0","6","0","0","0","0","0","0","0"
"1013","監獄","13","0","0","6","0","0","0","0","0","0","0"
"1014","庫爾提拉斯","0","4","2","2","0","0","0","0","5350","0","0"
"1015","威奎斯特莊園","896","64","0","4","0","0","0","0","0","0","0"
"1016","威奎斯特莊園","896","64","0","4","0","0","0","0","0","0","0"
"1017","威奎斯特莊園","896","64","0","4","0","0","0","0","0","0","0"
"1018","威奎斯特莊園","896","64","0","4","0","0","0","0","0","0","0"
"1021","心之室","81","64","0","4","0","0","0","0","0","0","0"
"1022","蠻荒之島","0","0","0","3","0","0","0","0","0","0","0"
"1029","威奎斯特莊園","896","64","0","4","0","0","0","0","0","0","0"
"1030","葛雷邁恩莊園","217","0","0","5","0","0","0","0","0","0","0"
"1031","葛雷邁恩莊園","179","0","0","5","0","0","0","0","0","0","0"
"1032","浮光窪地","0","0","0","3","0","0","0","0","0","0","0"
"1033","腐朽潮埔","0","0","0","3","0","0","0","0","0","0","0"
"1034","碧綠嶠嶼","0","0","0","3","0","0","0","0","0","0","0"
"1035","熔火沙洲","0","0","0","3","0","0","0","0","0","0","0"
"1036","恐懼群島","0","0","0","3","0","0","0","0","0","0","0"
"1037","低語岩礁","0","0","0","3","0","0","0","0","0","0","0"
"1038","瑟沙利斯神廟","864","64","0","4","0","0","0","0","0","0","0"
"1039","風暴聖壇","942","64","0","3","0","0","0","0","0","0","0"
"1040","風暴聖壇","942","64","0","4","0","0","0","0","0","0","0"
"1041","幽腐深窟","863","64","0","3","0","0","0","0","0","0","0"
"1042","幽腐深窟","863","64","0","4","0","0","0","0","0","0","0"
"1043","瑟沙利斯神廟","864","64","0","4","0","0","0","0","0","0","0"
"1044","阿拉希高地","13","2","0","6","0","4","0","0","0","0","1206"
"1045","瑟洛斯，荒疫之原","896","64","0","4","0","0","0","74497","0","0","0"
"1148","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1149","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1150","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1151","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1152","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1153","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1154","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1155","奧迪爾","863","64","0","4","0","0","0","0","0","0","0"
"1156","無盡之海","947","0","0","6","0","0","0","0","0","0","0"
"1157","無盡之海","947","0","0","6","0","0","0","0","0","0","0"
"1158","阿拉希高地","0","0","0","3","0","0","0","0","0","0","0"
"1159","黑石深淵","32","64","0","4","0","0","0","0","0","0","0"
"1160","黑石深淵","32","64","0","4","0","0","0","0","0","0","0"
"1161","波拉勒斯","895","4","0","3","10","0","0","0","0","0","0"
"1162","波拉勒斯圍城戰","895","64","0","4","0","0","0","0","0","0","0"
"1163","達薩亞洛","1165","0","0","5","0","0","0","0","0","0","0"
"1164","達薩亞洛","1165","0","0","5","0","0","0","0","0","0","0"
"1165","達薩亞洛","862","4","0","3","10","0","0","74497","0","0","0"
"1166","贊庫爾","1165","64","0","4","0","0","0","0","0","0","0"
"1167","贊庫爾","1165","64","0","4","0","0","0","0","0","0","0"
"1169","托達戈爾","876","4","0","3","0","0","0","0","0","0","1227"
"1170","Gorgrond - Mag'har Scenario","0","0","0","3","0","0","0","0","0","0","0"
"1171","戈爾索瓦斯","895","0","0","5","0","0","0","0","0","0","0"
"1172","戈爾索瓦斯","895","0","0","5","0","0","0","0","0","0","0"
"1173","拉斯塔哈之力","862","0","0","5","0","0","0","0","0","0","0"
"1174","拉斯塔哈之力","862","0","0","5","0","0","0","0","0","0","0"
"1176","帕骷之息","862","0","0","5","0","0","0","0","0","0","0"
"1177","帕骷之息","862","64","0","4","0","0","0","0","0","0","0"
"1179","深淵旋律號","942","0","0","5","0","0","0","0","0","0","0"
"1180","深淵旋律號","942","0","0","5","0","0","0","0","0","0","0"
"1181","祖達薩","875","4098","0","6","0","5","0","0","0","0","189"
"1182","鹽石礦坑","942","64","0","4","0","0","0","0","0","0","0"
"1183","荊棘之心","942","64","0","4","0","0","0","0","0","0","0"
"1184","冬寒礦坑","895","0","0","5","0","0","0","0","0","0","0"
"1185","冬寒礦坑","895","0","0","5","0","0","0","0","0","0","0"
"1186","黑石深淵","32","64","0","4","0","0","0","0","0","0","0"
"1187","艾蘇納","993","0","2","3","0","1","0","0","0","0","0"
"1188","維爾薩拉","993","0","2","3","0","1","0","0","0","0","0"
"1189","高嶺","993","0","2","3","0","1","0","0","0","0","0"
"1190","斯鐸海姆","993","0","2","3","0","1","0","0","0","0","0"
"1191","蘇拉瑪爾","993","0","2","3","0","3","0","0","0","0","0"
"1192","破碎海岸","993","0","2","3","0","1","0","0","0","0","0"
"1193","祖達薩","1011","0","2","3","10","1","0","0","0","0","0"
"1194","納茲米爾","1011","0","2","3","10","3","0","0","0","0","0"
"1195","沃魯敦","1011","0","2","3","10","1","0","0","0","0","0"
"1196","提拉加德海灣","1014","0","2","3","10","1","0","0","0","0","0"
"1197","佐司瓦","1014","0","2","3","10","1","0","0","0","0","0"
"1198","斯陀頌恩谷地","1014","0","2","3","10","1","0","74497","0","0","0"
"1203","黑海岸","12","0","0","6","0","0","0","0","0","0","0"
"1208","東部王國","0","4","2","2","0","0","0","0","5350","0","0"
"1209","卡林多","0","4","2","2","0","0","0","0","5350","0","0"
"1244","阿拉希高地","1208","0","2","3","0","0","0","0","0","0","0"
"1245","荒蕪之地","1208","0","2","3","0","0","0","0","0","0","0"
"1246","詛咒之地","1208","0","2","3","0","0","0","0","0","0","0"
"1247","提里斯法林地","1208","0","2","3","0","0","0","0","0","0","0"
"1248","銀松森林","1208","0","2","3","0","0","0","0","0","0","0"
"1249","西瘟疫之地","1208","0","2","3","0","0","0","0","0","0","0"
"1250","東瘟疫之地","1208","0","2","3","0","0","0","0","0","0","0"
"1251","希爾斯布萊德丘陵","1208","0","2","3","0","0","0","0","0","0","0"
"1252","辛特蘭","1208","0","2","3","0","0","0","0","0","0","0"
"1253","丹莫洛","1208","0","2","3","0","0","0","0","0","0","0"
"1254","灼熱峽谷","1208","0","2","3","0","0","0","0","0","0","0"
"1255","燃燒平原","1208","0","2","3","0","0","0","0","0","0","0"
"1256","艾爾文森林","1208","0","2","3","0","0","0","0","0","0","0"
"1257","逆風小徑","1208","0","2","3","0","0","0","0","0","0","0"
"1258","暮色森林","1208","0","2","3","0","0","0","0","0","0","0"
"1259","洛克莫丹","1208","0","2","3","0","0","0","0","0","0","0"
"1260","赤脊山","1208","0","2","3","0","0","0","0","0","0","0"
"1261","悲傷沼澤","1208","0","2","3","0","0","0","0","0","0","0"
"1262","西部荒野","1208","0","2","3","0","0","0","0","0","0","0"
"1263","濕地","1208","0","2","3","0","0","0","0","0","0","0"
"1264","暴風城","1208","0","2","3","0","0","0","0","0","0","0"
"1265","鐵爐堡","1208","0","2","3","0","0","0","0","0","0","0"
"1266","幽暗城","1208","0","2","3","0","0","0","0","0","0","0"
"1267","永歌森林","1208","0","2","3","0","0","0","0","0","0","0"
"1268","鬼魂之地","1208","0","2","3","0","0","0","0","0","0","0"
"1269","銀月城","1208","0","2","3","0","0","0","0","0","0","0"
"1270","奎爾達納斯之島","1208","0","2","3","0","0","0","0","0","0","0"
"1271","吉爾尼斯","1208","0","2","3","0","0","0","0","0","0","0"
"1272","瓦許伊爾","1208","0","2","3","0","0","0","0","0","0","0"
"1273","吉爾尼斯廢墟","1208","0","2","3","0","0","0","0","0","0","0"
"1274","荊棘谷","1208","0","2","3","0","0","0","0","0","0","0"
"1275","暮光高地","1208","0","2","3","0","0","0","0","0","0","0"
"1276","托巴拉德","1208","0","2","3","0","0","0","0","0","0","0"
"1277","托巴拉德半島","1208","0","2","3","0","0","0","0","0","0","0"
"1305","杜洛塔","1209","0","2","3","0","0","0","0","0","0","0"
"1306","莫高雷","1209","0","2","3","0","0","0","0","0","0","0"
"1307","北貧瘠之地","1209","0","2","3","0","0","0","0","0","0","0"
"1308","泰達希爾","1209","0","2","3","0","0","0","0","0","0","0"
"1309","黑海岸","1209","0","2","3","0","0","0","0","0","0","0"
"1310","梣谷","1209","0","2","3","0","0","0","0","0","0","0"
"1311","千針石林","1209","0","2","3","0","0","0","0","0","0","0"
"1312","石爪山脈","1209","0","2","3","0","0","0","0","0","0","0"
"1313","淒涼之地","1209","0","2","3","0","0","0","0","0","0","0"
"1314","菲拉斯","1209","0","2","3","0","0","0","0","0","0","0"
"1315","塵泥沼澤","1209","0","2","3","0","0","0","0","0","0","0"
"1316","塔納利斯","1209","0","2","3","0","0","0","0","0","0","0"
"1317","艾薩拉","1209","0","2","3","0","0","0","0","0","0","0"
"1318","費伍德森林","1209","0","2","3","0","0","0","0","0","0","0"
"1319","安戈洛環形山","1209","0","2","3","0","0","0","0","0","0","0"
"1320","月光林地","1209","0","2","3","0","0","0","0","0","0","0"
"1321","希利蘇斯","1209","0","2","3","0","0","0","0","0","0","0"
"1322","冬泉谷","1209","0","2","3","0","0","0","0","0","0","0"
"1323","雷霆崖","1209","0","2","3","0","0","0","0","0","0","0"
"1324","達納蘇斯","1209","0","2","3","0","0","0","0","0","0","0"
"1325","藍謎島","1209","0","2","3","0","0","0","0","0","0","0"
"1326","艾克索達","1209","0","2","3","0","0","0","0","0","0","0"
"1327","血謎島","1209","0","2","3","0","0","0","0","0","0","0"
"1328","海加爾山","1209","0","2","3","0","0","0","0","0","0","0"
"1329","南貧瘠之地","1209","0","2","3","0","0","0","0","0","0","0"
"1330","奧丹姆","1209","0","2","3","0","0","0","0","0","0","0"
"1331","艾克索達","1209","0","2","3","0","0","0","0","0","0","0"
"1332","黑海岸","12","0","0","6","0","0","0","0","0","0","0"
"1333","黑海岸","12","0","0","6","0","0","0","0","0","0","733"
"1334","冬握湖","0","0","0","3","0","0","0","0","0","0","0"
"1335","不可能的飪物","0","0","0","3","0","0","0","0","0","0","0"
"1336","寧靜森林","0","0","0","3","0","0","0","0","0","0","0"
"1337","尤倫達爾","0","0","0","3","0","0","0","0","0","0","0"
"1338","黑海岸","12","0","0","6","0","0","0","0","0","0","0"
"1339","戰歌峽谷","10","0","0","3","0","0","0","0","0","0","0"
"1343","8.1 Darkshore Outdoor Final Phase","0","0","0","6","0","1","0","74497","0","0","0"
"1345","風暴邪淵","942","0","0","4","0","0","0","0","0","0","0"
"1346","風暴邪淵","942","0","0","4","0","0","0","0","0","0","0"
"1347","贊達拉寶庫","0","0","0","3","0","0","0","0","0","0","0"
"1348","贊達拉寶庫","862","0","0","4","0","0","0","0","0","0","0"
"1349","托達戈爾","895","68","0","6","0","0","0","0","0","0","0"
"1350","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"1351","托達戈爾","895","64","0","4","0","0","0","0","0","0","0"
"1352","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1353","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1354","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1355","納沙塔爾","947","6","0","3","10","1","0","0","0","0","690"
"1356","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1357","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1358","達薩亞洛之戰","862","0","0","4","0","5","0","0","0","0","0"
"1359","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"1360","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"1361","舊鐵爐堡","87","0","0","4","0","0","0","0","0","0","0"
"1362","風暴聖壇","0","0","0","3","0","0","0","0","0","0","0"
"1363","風暴邪淵","942","0","0","4","0","0","0","0","0","0","0"
"1364","達薩亞洛之戰","862","2","0","4","0","5","0","0","0","0","0"
"1366","阿拉希盆地","0","0","0","6","0","0","0","0","0","0","0"
"1367","達薩亞洛之戰","862","128","0","4","0","5","0","0","0","0","0"
"1371","諾姆瑞根A區","27","0","0","4","0","0","0","0","0","0","0"
"1372","諾姆瑞根B區","27","0","0","4","0","0","0","0","0","0","0"
"1374","諾姆瑞根D區","27","0","0","4","0","0","0","0","0","0","0"
"1375","石之大廳","120","0","0","4","0","0","0","0","0","0","0"
"1379","8.3 Visions of N'Zoth - Prototype","0","0","0","3","0","0","0","0","0","0","0"
"1380","諾姆瑞根C區","27","0","0","4","0","0","0","0","0","0","0"
"1381","奧迪爾","863","0","0","4","0","0","0","0","0","0","0"
"1382","奧迪爾","863","0","0","4","0","0","0","0","0","0","0"
"1383","阿拉希盆地","14","0","0","6","0","0","0","0","0","0","0"
"1384","北裂境","0","4","2","2","0","4","0","0","5350","0","0"
"1396","北風凍原","1384","0","2","3","0","0","0","0","0","0","0"
"1397","龍骨荒野","1384","0","2","3","0","0","0","0","0","0","0"
"1398","灰白之丘","1384","0","2","3","0","0","0","0","0","0","0"
"1399","凜風峽灣","1384","0","2","3","0","0","0","0","0","0","0"
"1400","寒冰皇冠","1384","0","2","3","0","0","0","0","0","0","0"
"1401","休拉薩盆地","1384","0","2","3","0","0","0","0","0","0","0"
"1402","風暴群山","1384","0","2","3","0","0","0","0","0","0","0"
"1403","祖爾德拉克","1384","0","2","3","0","0","0","0","0","0","0"
"1404","冬握湖","1384","0","2","3","0","0","0","0","0","0","0"
"1405","水晶之歌森林","1384","0","2","3","0","0","0","0","0","0","0"
"1406","赫魯斯加臺地","1384","0","2","3","0","0","0","0","0","0","0"
"1407","墨黑牢獄","896","0","0","4","0","0","0","0","0","0","0"
"1408","艾斯蘭","0","0","0","3","0","0","0","0","0","0","0"
"1409","放逐之境","0","0","0","6","0","0","0","0","0","0","0"
"1462","機械岡島","876","6","0","3","0","3","0","0","0","0","713"
"1465","血色大廳","18","0","0","4","0","5","0","0","0","0","0"
"1467","外域","0","4","2","2","0","0","0","0","5350","0","0"
"1468","幻夢之林","641","0","0","6","0","0","0","0","0","0","0"
"1469","奧格瑪幻象","12","0","0","6","0","0","0","0","0","0","0"
"1470","暴風城幻象","13","0","0","6","0","0","0","0","0","0","0"
"1471","翡翠夢途","747","0","0","6","0","0","0","0","0","0","0"
"1472","龍脊","650","0","0","6","0","0","0","0","0","0","0"
"1473","心之室","81","64","0","4","10","0","0","74497","0","0","0"
"1474","大漩渦 - 艾澤拉斯之心","948","0","0","6","0","0","0","0","0","0","0"
"1475","翡翠夢境","747","0","0","6","0","0","0","0","0","0","0"
"1476","暮光高地","13","0","0","6","0","0","0","0","0","0","0"
"1478","艾斯蘭","572","0","0","6","0","0","0","0","0","0","0"
"1479","解救貝恩","556","0","0","6","0","0","0","0","0","0","0"
"1490","機械岡","876","0","0","4","0","5","0","0","0","0","0"
"1491","機械岡","876","0","0","4","0","5","0","0","0","0","0"
"1493","機械岡","876","0","0","4","0","5","0","0","0","0","0"
"1494","機械岡","876","0","0","4","0","5","0","0","0","0","0"
"1497","機械岡","876","0","0","4","0","5","0","0","0","0","0"
"1499","","1355","0","0","5","0","0","0","74498","0","0","0"
"1500","","1355","0","0","5","0","0","0","0","0","0","0"
"1501","冠殞島","876","0","0","6","0","0","0","0","0","0","0"
"1502","雪綻村","424","0","0","6","0","0","0","0","0","0","0"
"1504","納沙塔爾","0","4","2","2","0","4","0","0","5350","0","0"
"1505","斯坦索姆","23","0","0","4","0","0","0","0","0","0","0"
"1512","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1513","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1514","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1515","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1516","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1517","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1518","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1519","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1520","永恆宮殿","1355","0","0","4","0","0","0","0","0","0","0"
"1521","卡拉贊地下墓穴","0","0","0","6","0","0","0","0","0","0","0"
"1522","崩塌洞穴","1462","0","0","5","0","0","0","0","0","0","0"
"1524","","1355","0","0","5","0","0","0","0","0","0","0"
"1525","瑞文崔斯","1550","6","0","3","0","0","0","0","0","0","746"
"1527","奧丹姆","12","326","0","3","10","0","75731","0","0","1","703"
"1528","納沙塔爾","947","68","0","6","0","0","0","74499","0","0","0"
"1530","恆春谷","424","70","0","3","10","1","71889","0","0","2","703"
"1531","廢坑市集","194","64","0","6","0","0","0","0","0","0","0"
"1532","廢坑市集","194","0","0","6","0","4","0","74500","0","0","0"
"1533","昇靈堡","1550","6","0","3","0","0","0","0","0","0","743"
"1536","瑪卓薩斯","1550","6","0","3","0","4","0","74500","0","0","745"
"1537","奧特蘭克山谷","25","0","0","6","0","0","0","0","0","0","0"
"1538","黑翼陷窟","36","0","0","4","0","0","0","0","0","0","0"
"1539","黑翼陷窟","36","0","0","4","0","0","0","0","0","0","0"
"1540","起源大廳","249","0","0","4","0","0","0","0","0","0","0"
"1541","起源大廳","249","0","0","4","0","0","0","0","0","0","0"
"1542","起源大廳","249","0","0","4","0","0","0","0","0","0","0"
"1543","淵喉","1550","6","0","3","0","0","0","0","0","0","742"
"1544","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"1545","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"1546","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"1547","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"1548","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"1549","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"1550","暗影之境","946","2304","0","2","0","0","0","0","0","0","0"
"1552","時光之穴","71","0","0","4","0","0","0","0","0","0","0"
"1553","時光之穴","71","0","0","4","0","0","0","0","0","0","0"
"1554","毒蛇神殿洞穴","102","0","0","4","0","0","0","0","0","0","0"
"1555","風暴要塞","109","0","0","4","0","0","0","0","0","0","0"
"1556","海加爾山之巔","198","0","0","6","0","0","0","0","0","0","0"
"1557","納克薩瑪斯","23","0","0","4","0","0","0","0","0","0","0"
"1558","冰冠城塞","118","0","0","6","0","0","0","0","0","0","0"
