Id,Name,MapId,DifficultyId,OrderIndex,Unknown5,Bit,CreatureDisplayId,Flags,SpellIconFileId,Unknown1
"2037","薩絲茵女士","1676","0","2000","12861","2","74287","6","236422","-1"
"2038","墮落化身","1676","0","3000","12863","3","74497","6","1546417","-1"
"2039","梅菲斯托","1677","0","0","12865","0","69245","4","0","-1"
"2048","惡魔審判官","1676","0","500","12996","4","74282","6","0","-1"
"2049","原初霜怒","1689","0","0","13019","0","33254","8","893779","-1"
"2050","月光議會","1676","0","1500","13026","5","74781","6","0","-1"
"2051","基爾加丹","1676","0","5000","12967","6","0","6","0","-1"
"2052","戒守聖女","1676","0","2875","13123","7","0","6","0","-1"
"2053","多瑪崔斯","1677","0","1000","13131","1","0","4","0","-1"
"2054","荒寂聚合體","1676","0","2500","13139","8","74496","6","1546416","-1"
"2055","阿格諾斯","1677","0","-1000","13121","2","74482","4","0","-1"
"2057","『厭惡者』痛咬","1677","0","-500","13122","3","74289","4","0","-1"
"2059","神御女王之怒","1703","0","0","0","0","0","64","0","-1"
"2063","阿格拉瑪","1712","0","3000","13507","0","76034","6","0","-1"
"2064","『守門者』海瑟貝爾","1712","0","-1000","13517","1","0","6","0","-1"
"2065","『超凡者』祖拉爾","1753","0","0","13543","0","0","4","0","-1"
"2066","賽普瑞許","1753","0","1000","13547","1","0","4","0","-1"
"2067","副將聶薩","1753","0","2000","13551","2","0","4","0","-1"
"2068","路拉","1753","0","3000","13534","3","0","4","0","-1"
"2069","瓦里瑪薩斯","1712","0","1750","13536","2","76327","6","0","-1"
"2070","安托洛斯至高戰事議會","1712","0","-500","13553","3","0","6","0","-1"
"2073","希瓦拉巫女","1712","0","2000","13593","4","0","6","0","-1"
"2074","薩格拉斯惡魔犬","1712","0","-2000","13560","5","0","6","0","-1"
"2075","伊歐娜的防禦","1712","0","-250","13565","6","28839","6","0","-1"
"2076","加洛斯碎界者","1712","0","-3000","13571","7","76534","6","0","-1"
"2079","守衛者艾迪斯","1669","0","0","0","0","0","8","0","-1"
"2080","虛無之刃澤達特","1669","0","1000","0","1","0","8","0","-1"
"2081","鬼母","1669","0","2000","0","2","0","8","0","-1"
"2082","『獵魂者』伊莫納爾","1712","0","375","13788","8","0","6","0","-1"
"2083","魔女雅露拉黛兒","1669","0","3000","0","3","0","8","0","-1"
"2084","女祭司艾露薩","1763","0","0","13812","0","0","0","0","-1"
"2085","沃卡爾","1763","0","1000","13814","1","0","0","0","-1"
"2086","瑞贊","1763","0","2000","13816","2","0","0","0","-1"
"2087","亞茲瑪","1763","0","3000","13818","3","0","4","0","-1"
"2088","金加洛斯","1712","0","1500","13576","9","0","6","0","-1"
"2092","『滅界者』阿古斯","1712","0","4000","14017","10","0","7","0","-1"
"2093","天空隊長克拉格","1754","0","0","14137","0","0","0","0","-1"
"2094","船長議會","1754","0","1000","14139","1","0","4","0","-1"
"2095","藏寶競技場","1754","0","2000","14141","2","0","4","0","-1"
"2096","哈蘭‧史威特","1754","0","3000","14143","3","0","4","0","-1"
"2097","班布里吉中士","1822","0","0","14405","0","0","4","0","-1"
"2098","喬巴‧紅鉤","1822","0","1000","14403","1","0","0","0","-1"
"2099","哈達爾‧黑淵","1822","0","2000","14406","2","0","0","0","-1"
"2100","維克高斯","1822","0","3000","14408","3","0","4","0","-1"
"2101","沙后","1771","0","0","14419","0","75589","4","0","-1"
"2102","傑斯‧嚎里斯","1771","0","1000","14421","1","34367","4","0","-1"
"2103","騎士隊長瓦萊麗","1771","0","2000","14423","2","81498","4","0","-1"
"2104","監督者寇格斯","1771","0","3000","14425","3","68314","4","0","-1"
"2105","投幣式群眾鎮壓機器人","1594","0","0","14432","0","0","4","0","-1"
"2106","亞澤洛克","1594","0","1000","14435","1","0","4","0","-1"
"2107","芮克莎‧熔焰","1594","0","2000","14437","2","0","4","0","-1"
"2108","瑞茲當克老大","1594","0","3000","14439","3","0","4","0","-1"
"2109","恐怖船長洛克伍德","1822","0","1500","14441","4","0","0","0","-1"
"2111","黎克沙長老","1841","0","0","14522","0","75859","4","0","-1"
"2112","喚孢者贊查","1841","0","1000","14554","1","81977","4","0","-1"
"2113","禍心女巫三姐妹","1862","0","0","14549","0","0","4","0","-1"
"2114","縛魂巨怪","1862","0","1000","14553","1","0","4","0","-1"
"2115","『貪吃鬼』雷爾","1862","0","2000","14557","2","0","4","0","-1"
"2116","威奎斯特領主和夫人","1862","0","3000","14560","3","0","4","0","-1"
"2117","勾拉圖爾","1862","0","4000","14563","4","0","4","0","-1"
"2118","感染者岩喉","1841","0","500","14597","2","82072","4","0","-1"
"2121","特薩恩","1642","0","0","0","0","0","8","0","-1"
"2122","古翰","1861","0","0","14696","0","84102","6","0","-1"
"2123","無縛異怪","1841","0","2000","14694","3","81054","4","0","-1"
"2124","阿德利斯和艾斯匹","1877","0","0","14715","0","0","4","0","-1"
"2125","莫芮克莎","1877","0","1000","14718","1","0","4","0","-1"
"2126","加瓦茲特","1877","0","2000","14721","2","0","4","0","-1"
"2127","瑟沙利斯化身","1877","0","3000","14724","3","0","4","0","-1"
"2128","噬臭者","1861","0","-1000","14736","1","82831","6","0","-1"
"2129","蓋肯","994","0","2000","6558","0","41920","0","0","-1"
"2130","渦庫瑟","1864","0","0","14861","0","29166","4","0","-1"
"2131","浪潮賢者議會","1864","0","1000","14862","1","55811","4","0","-1"
"2132","斯陀頌恩領主","1864","0","2000","14864","2","16280","4","0","-1"
"2133","『低語者』沃澤斯","1864","0","3000","14866","3","84502","4","0","-1"
"2134","維克提斯","1861","0","-500","14892","2","85116","6","0","-1"
"2135","謎思拉克斯","1861","0","-250","14894","3","84615","6","0","-1"
"2136","札克沃茲","1861","0","-1500","14895","4","85193","6","254116","-1"
"2139","黃金風蛇","1762","0","0","14931","0","0","4","0","-1"
"2140","部族議會","1762","0","1000","15039","1","0","4","0","-1"
"2141","母親大人","1861","0","-2000","15059","5","85630","6","254116","-1"
"2142","『墓葬者』瑪欽巴","1762","0","500","15062","2","0","4","0","-1"
"2143","神王達薩","1762","0","2000","15168","3","0","4","0","-1"
"2144","塔羅克","1861","0","-3000","15170","6","85386","6","254116","-1"
"2145","祖爾","1861","0","-312","15205","7","86569","6","0","-1"
"2146","Raid Boss Dummy (15 Sec)","1457","0","2000","0","2","0","0","0","-1"
"2147","戰爭使者葉南茲","1643","0","0","0","0","0","8","0","-1"
"2148","冰雹傀儡","1643","0","1000","0","1","0","8","0","-1"
"2149","吉亞拉克","1642","0","1000","0","1","0","8","0","-1"
"2252","雄獅之吼","529","0","0","0","0","0","8","0","-1"
"2253","末日之吼","529","0","1000","0","1","0","8","0","-1"
"2254","Raid Boss Dummy (5min)","1457","0","3000","0","3","0","0","0","-1"
"2257","暴力機兵","2097","0","1750","16217","0","0","4","0","-1"
"2258","K.U.-J.0.機械犬","2097","0","1875","16219","1","0","4","0","-1"
"2259","機械工花園","2097","0","2000","16221","2","0","4","0","-1"
"2260","機械岡國王","2097","0","3000","16223","3","0","4","0","-1"
"2263","葛隆","2070","0","-1750","16563","1","88863","6","0","0"
"2265","聖光勇士","2070","0","-2000","16560","3","0","6","0","-1"
"2266","碧火大師","2070","0","-1437","16562","4","89013","6","0","0"
"2268","天選者衛隊","2070","0","-1062","16310","6","89050","6","0","-1"
"2269","不息者秘教","2096","0","0","16316","0","88850","6","0","-1"
"2271","金輝魔靈","2070","0","-1125","16433","8","89251","6","0","-1"
"2272","神王拉斯塔哈","2070","0","-1031","16475","9","89115","7","0","-1"
"2273","『虛無使者』烏納特","2096","0","1000","16542","1","91374","6","0","-1"
"2276","梅卡托克","2070","0","-1015","16567","12","7006","6","0","-1"
"2280","風暴屏障封鎖部隊","2070","0","-1007","16568","16","90322","6","0","-1"
"2281","珍娜‧普勞德摩爾女士","2070","0","-1003","16569","17","87892","7","0","-1"
"2284","『復生者』葛隆","2070","0","-1281","16563","0","89250","6","0","1"
"2285","碧火大師","2070","0","-1359","16562","2","89008","6","0","1"
"2289","黑水巨鰻","2164","0","0","17142","0","55705","4","0","-1"
"2290","勾巴馬克王","2097","0","-1000","17145","4","90502","4","0","-1"
"2291","HK-8型空中壓制單位","2097","0","1500","17161","5","90550","4","0","-1"
"2292","髒克","2097","0","-500","17163","6","90423","4","0","-1"
"2293","札奎爾","2164","0","1000","17182","1","0","6","0","-1"
"2298","深淵指揮官希瓦菈","2164","0","-1000","17305","2","0","4","0","-1"
"2299","艾薩拉女王","2164","0","2000","17306","3","86567","5","0","-1"
"2303","歐格澤亞","2164","0","750","17342","4","0","4","0","-1"
"2304","艾胥凡女士","2164","0","500","17371","5","0","6","0","-1"
"2305","艾薩拉光輝","2164","0","-250","17399","6","89445","4","0","-1"
"2311","女王法庭","2164","0","875","17451","7","0","4","0","-1"
"2312","崔克西和奈洛","2097","0","500","17680","7","90423","4","0","-1"
"2317","烏爾瑪斯，縛魂者","1718","0","0","0","0","0","0","0","-1"
"2318","威克瑪拉","1718","0","1000","0","1","0","0","0","-1"
"2319","艾澤拉斯回憶錄：燃燒的遠征","2235","0","0","18048","0","0","4","0","-1"
"2320","艾澤拉斯回憶錄：浩劫與重生","2235","0","1000","18047","1","0","4","0","-1"
"2321","艾澤拉斯回憶錄：巫妖王之怒","2235","0","500","18046","2","0","4","0","-1"
"2325","騰克","2236","0","-1000","18064","0","0","0","0","-1"
"2326","雷妮爾","2236","0","0","18066","1","0","0","0","-1"
"2327","默特","2217","0","0","18071","0","0","6","0","-1"
"2328","黑暗審判官克珊內絲","2217","0","1000","18073","1","93159","6","0","-1"
"2329","怒西昂","2217","0","-1000","18083","2","0","6","0","-1"
"2331","『掠心喪神』萊公","2217","0","5000","18085","3","0","6","0","-1"
"2332","腐化的索爾","2212","0","0","18015","0","0","0","0","-1"
"2333","蟲群首腦","2217","0","3000","18117","4","91908","6","0","-1"
"2334","預言者斯奇崔","2217","0","-500","18116","5","93448","6","0","-1"
"2335","『無盡飢餓』薩德哈","2217","0","5500","18123","6","0","4","0","-1"
"2336","薇希歐娜","2217","0","2000","18130","7","0","6","0","-1"
"2337","恩若司的外殼","2217","0","6000","18147","8","85116","6","0","-1"
"2338","艾蘭里亞‧風行者","2213","0","0","18015","0","0","0","0","-1"
"2343","卓雷阿葛斯","2217","0","5750","18179","9","0","6","0","-1"
"2344","『腐化者』恩若司","2217","0","7000","18211","10","93507","4","0","-1"
"2345","『腐化重生』伊蓋諾斯","2217","0","5875","18224","11","0","6","0","-1"
"2351","杉札拉女皇","870","0","4000","0","4","0","0","0","-1"
"2352","塔剎拉","870","0","5000","0","5","0","0","0","-1"
"2353","『碎地者』巫克拉茲","1","0","0","0","0","0","8","0","-1"
"2356","溫圖納斯","2285","0","1500","18606","0","0","0","0","-1"
"2357","金塔拉","2285","0","1000","18607","1","0","0","0","-1"
"2358","奧利菲翁","2285","0","2000","18608","2","93502","0","0","-1"
"2359","『忠誠楷模』德沃絲","2285","0","3000","18609","3","0","0","0","-1"
"2360","貪婪的奎西斯","2284","0","0","18629","0","0","0","0","-1"
"2361","處決者塔沃德","2284","0","1000","18628","1","0","0","0","-1"
"2362","總監督者貝莉亞","2284","0","2000","18627","2","0","0","0","-1"
"2363","凱厄將軍","2284","0","3000","18630","3","0","0","0","-1"
"2364","庫薩洛克","2293","0","0","18652","0","96088","4","0","-1"
"2365","肉排","2293","0","1000","18654","1","95106","4","0","-1"
"2366","『未逝者』薩夫","2293","0","2000","18656","2","95439","4","0","-1"
"2370","雷克薩","2212","0","5000","18699","1","0","64","0","-1"
"2371","審判官恩夏爾","2212","0","2000","18704","2","0","64","0","-1"
"2372","滅絕元素","2212","0","3000","18705","3","0","64","0","-1"
"2373","『無光』偉佐克","2212","0","4000","18706","4","0","64","0","-1"
"2374","瑟魯姆‧深爐","2213","0","1000","18707","1","0","64","0","-1"
"2375","奴隸主奧洛克","2213","0","2000","18708","2","0","64","0","-1"
"2376","馬迪亞斯‧肖爾霸主","2213","0","3000","18709","3","0","64","0","-1"
"2377","博學者奧姆里克","2213","0","4000","18710","4","0","64","0","-1"
"2380","艾可隆","2287","0","0","18773","0","0","0","0","-1"
"2381","宮務大臣","2287","0","1000","18775","1","0","0","0","-1"
"2382","葛洛格羅","2289","0","0","18778","0","0","0","0","-1"
"2383","飢餓破壞者","2296","0","0","18780","0","0","6","0","-1"
"2384","伊克思博士","2289","0","1000","18781","1","96919","0","0","-1"
"2385","多米娜‧毒刃","2289","0","2000","18783","2","0","0","0","-1"
"2386","藩侯史特拉達瑪","2289","0","3000","18785","3","95794","0","0","-1"
"2387","荒骨","2286","0","0","18788","0","94185","0","0","-1"
"2388","『收割者』亞瑪斯","2286","0","1000","18789","1","95231","0","0","-1"
"2389","縫肉","2286","0","2000","18794","2","96477","0","0","-1"
"2390","『霜縛者』納爾索","2286","0","3000","18790","3","40301","0","0","-1"
"2391","蔑視挑戰者","2293","0","-1000","18802","3","65973","4","0","-1"
"2392","喚霧者","2290","0","0","18805","0","0","0","0","-1"
"2393","崔朵瓦","2290","0","1000","18808","1","0","0","0","-1"
"2394","曼納斯頓夫婦","2291","0","0","18812","0","0","0","0","-1"
"2395","『奪魂者』哈卡","2291","0","-1000","18815","1","0","0","0","-1"
"2396","繆薩拉","2291","0","1000","18817","2","0","0","0","-1"
"2397","英拉馬洛克","2290","0","-1000","18819","2","0","0","0","-1"
"2398","石嘯翼蝠","2296","0","-1000","19396","1","95719","6","0","-1"
"2399","泥拳","2296","0","3000","19415","2","95623","6","0","-1"
"2400","商人希夏","2291","0","500","18824","3","93596","0","0","-1"
"2401","『罪污巨人』哈奇厄斯","2287","0","-1000","18810","2","0","0","0","-1"
"2402","Sun King's Salvation","2296","0","-250","19029","3","0","6","0","-1"
"2403","至高判決者阿利茲","2287","0","500","19047","3","0","0","0","-1"
"2404","莫瑞莎","2293","0","3000","19056","4","0","0","0","-1"
"2405","工藝師西莫斯","2296","0","2000","19146","4","95375","6","0","-1"
"2406","茵娜瓦‧暗脈女士","2296","0","2250","19158","5","0","6","0","-1"
"2407","戴納瑟斯王","2296","0","4000","19208","6","0","6","0","-1"
"2408","『淤泥化身』納苟許","2222","0","0","0","0","0","0","0","-1"
"2409","『恆枝』奧蘭諾莫諾斯","2222","0","1000","0","1","0","0","0","-1"
"2410","莫塔尼斯","2222","0","2000","0","2","0","0","0","-1"
"2411","瓦立諾","2222","0","3000","0","3","0","0","0","-1"
"2412","血之議會","2296","0","2500","19279","7","0","6","0","-1"
"2415","餘燼宴會","2360","0","0","19342","0","0","64","0","-1"
"2416","納薩諾斯‧凋零者","0","0","0","0","0","0","0","0","-1"
"2417","石源魔軍團將軍","2296","0","3500","19388","8","0","6","0","-1"
"2418","獵人亞提默","2296","0","-500","19410","9","95643","6","0","-1"
