Id,SourceText,ItemId,Flags,SourceTypeEnum
"624","|cFFFFD200商人：|r柯爾賓|n|cFFFFD200區域：|r斯鐸海姆|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r柯爾賓 - 最好的朋友","147307","0","2"
"625","|cFFFFD200商人：|r夏蕾斯|n|cFFFFD200區域：|r蘇拉瑪爾|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r夏蕾斯 - 最好的朋友|n|n","147311","0","2"
"626","|cFFFFD200商人：|r守護者蕾奈|n|cFFFFD200區域：|r維爾薩拉|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r守護者蕾奈 - 最好的朋友|n","147309","0","2"
"627","|cFFFFD200商人：|r法萊菈‧夜歌|n|cFFFFD200區域：|r馬爾頓，碎裂深淵|n|cFFFFD200花費：|r10000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","147537","0","2"
"628","|cFFFFD200商人：|r尤塞爾奈|n|cFFFFD200區域：|r守護者殿堂|n|cFFFFD200費用：|r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h","147832","0","2"
"629","|cFFFFD200任務：|r進入兔子洞 - 法師戰役|n|cFFFFD200區域：|r守護者殿堂","147838","0","-1"
"630","|cFFFFD200掉落：|r看守者的補給箱|n","147843","0","0"
"631","|cFFFFD200掉落：|r奇怪的蟲舌魔寶箱|n","147867","0","0"
"632","|cFFFFD200商人：|r戰爭法師卡斯琳|n|cFFFFD200區域：|r破碎海岸|n|cFFFFD200陣營：|r軍團之殞部隊 - 崇拜|n|cFFFFD200花費：|r5000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","147708","4","2"
"633","|cFFFFD200商人：|r織霧者小霞|n|cFFFFD200區域：|r永恆之島|n|cFFFFD200花費：|r1000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","144072","0","2"
"634","|cFFFFD200商人：|r尋寶大師伊克斯睿吉|n|cFFFFD200區域：|r破碎海岸|n|cFFFFD200花費：|r50000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","142452","0","2"
"639","|cFFFFD200世界事件：|r海盜節|n|n|cFFFFD200商人：|r愛德華‧特克提|n|cFFFFD200區域：|r荊棘谷海角|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200所需成就：|r敬禮，艦隊司令！","150547","2","6"
"640","|cFFFFD200商人：|r庫普瑞|n|cFFFFD200區域：|r撒塔斯城|n|cFFFFD200花費：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","151016","0","2"
"641","|cFFFFD200世界事件：|r萬鬼節|n|cFFFFD200商人：|r洽布 / 桃樂西|n|cFFFFD200區域：|r提里斯法林地 / 暴風城|n|cFFFFD200花費：|r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n","151271","0","6"
"642","|cFFFFD200世界事件：|r萬鬼節|n|cFFFFD200商人：|r洽布 / 桃樂西|n|cFFFFD200區域：|r提里斯法林地 / 暴風城|n|cFFFFD200花費：|r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n","151270","0","6"
"643","|cFFFFD200世界事件：|r冬幕節|n","151344","0","6"
"644","|cFFFFD200世界事件：|r冬幕節|n","151343","0","6"
"645","|cFFFFD200掉落：|r死金騎士|n|cFFFFD200區域：|r暗月島","151265","0","0"
"646","|cFFFFD200商人：|r庫普瑞|n|cFFFFD200區域：|r撒塔斯城|n|cFFFFD200花費：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","151184","0","2"
"647","|cFFFFD200商人：|r克羅姆‧粗臂|n|cFFFFD200區域：|r鐵爐堡|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","150743","0","-1"
"651","|cFFFFD200商人：|r克羅姆‧粗臂|n|cFFFFD200區域：|r鐵爐堡|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","150746","0","-1"
"652","|cFFFFD200玩家對玩家：|r榮譽等級10|n","134026","0","5"
"653","|cFFFFD200玩家對玩家：|r榮譽等級30","134031","0","5"
"654","|cFFFFD200玩家對玩家：|r榮譽等級60","134032","0","5"
"655","|cFFFFD200玩家對玩家：|r榮譽等級90","134034","0","5"
"656","|cFFFFD200商人：|r艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r幽暗城|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n","150744","0","-1"
"657","|cFFFFD200商人：|r艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r幽暗城|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n","150745","0","-1"
"658","|cFFFFD200偷竊|r|n","151877","2","0"
"659","|cFFFFD200商人：|r阿庫爾‧河角|n|cFFFFD200區域：|r高嶺|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r阿庫爾‧河角 - 好朋友","152556","0","2"
"660","|cFFFFD200商人：|r柯爾賓|n|cFFFFD200區域：|r斯鐸海姆|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r柯爾賓 - 最好的朋友","152574","0","2"
"661","|cFFFFD200世界事件：|r冬幕節","151349","0","6"
"662","|cFFFFD200世界事件：|r冬幕節","151348","0","6"
"663","|cFFFFD200商人：|r瓦德瑪‧探風者|n|cFFFFD200區域：|r斯鐸海姆|n|cFFFFD200陣營：|r華爾拉亞 - 尊敬|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129367","0","2"
"664","|cFFFFD200掉落：|r『收藏家』維克斯|n|cFFFFD200區域：|r三傑議會之座","152982","2","0"
"665","|cFFFFD200掉落：|r『收藏家』維克斯|n|cFFFFD200區域：|r三傑議會之座","153004","2","0"
"666","|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 尊敬|n|cFFFFD200花費：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","153039","4","-1"
"667","|cFFFFD200掉落：|r薩布維希亞姊妹|n|cFFFFD200區域：|r克庫恩","153124","0","0"
"668","|cFFFFD200掉落：|r憤怒領主亞瑞茲|n|cFFFFD200區域：|r安托洛斯荒原","153126","0","0"
"669","|cFFFFD200掉落：|r講師塔拉娜|n|cFFFFD200區域：|r麥克艾瑞","153180","0","0"
"670","|cFFFFD200掉落：|r講師塔拉娜|n|cFFFFD200區域：|r麥克艾瑞","153179","0","0"
"671","|cFFFFD200掉落：|r講師塔拉娜|n|cFFFFD200區域：|r麥克艾瑞","153181","0","0"
"672","|cFFFFD200掉落：|r發光的置物箱","153182","0","0"
"673","|cFFFFD200掉落：|r阿古斯","153183","0","0"
"674","|cFFFFD200掉落：|r嗜血的巴魯特|n|cFFFFD200區域：|r麥克艾瑞","153193","0","0"
"675","|cFFFFD200商人：|r『全視者』歐瑞克斯|n|cFFFFD200區域：|r安托洛斯荒原|n|cFFFFD200花費：|r1000|Hitem:153021|h|TInterface\ICONS\INV_Misc_Eye_02.blp:0|t|h","153204","0","2"
"676","|cFFFFD200專業技能：|r工程學","151652","2","3"
"677","|cFFFFD200掉落：|r小隊指揮官維夏克斯","153253","0","-1"
"678","|cFFFFD200掉落：|r末日施法者蘇普雷克斯|n","153194","0","0"
"679","|cFFFFD200掉落：|r『注視者』瑞吉拉|n","153293","0","0"
"680","|cFFFFD200商人：|r格利夫塔|n|cFFFFD200區域：|r祖達薩","156649","0","6"
"681","|cFFFFD200成就：|r限時郵件|n","156833","0","5"
"682","|cFFFFD200任務：|r小小的寶藏|n|cFFFFD200區域：|r祖達薩","156871","0","1"
"683","|cFFFFD200節日：|r魔獸世界週年紀念","158149","0","6"
"684","|cFFFFD200專業技能：|r贊達拉考古學|n","160740","0","3"
"685","|cFFFFD200專業技能：|r佐司特考古學|n","160751","0","3"
"686","","161342","2","-1"
"787","|cFFFFD200商人：|r史丹普‧雷角|n|cFFFFD200區域：|r暗月島|n|cFFFFD200花費：|r50|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h","162539","0","2"
"788","|cFFFFD200商人：|r商人豪利|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r66|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","159749","0","2"
"789","|cFFFFD200世界事件：|r冬幕節|n","162643","0","6"
"790","|cFFFFD200世界事件：|r冬幕節|n","162642","0","6"
"791","|cFFFFD200世界事件：|r冬幕節|n","162973","0","6"
"792","|cFFFFD200世界事件：|r萬鬼節","163045","0","6"
"793","|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 尊敬|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163211","4","2"
"795","|cFFFFD200商人：|r奈塔哈卡特|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r贊達拉帝國 - 崇敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163210","4","2"
"796","|cFFFFD200商人：|r軍需官艾寇恩|n|cFFFFD200區域：|r佐司瓦|n|cFFFFD200陣營：|r燼火會 - 崇敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163206","2","2"
"797","|cFFFFD200商人：|r補給官傅瑞|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r普勞德摩爾海軍府 - 尊敬|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163201","4","2"
"798","|cFFFFD200商人：|r補給官傅瑞|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r普勞德摩爾海軍府 - 崇敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163200","4","2"
"799","|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 尊敬|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","159753","4","2"
"800","|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 崇敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163565","2","2"
"801","|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 尊敬|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163566","2","2"
"802","|cFFFFD200寶藏：|r衣櫃|n|cFFFFD200區域：|r佐司瓦","163603","2","0"
"803","|cFFFFD200任務：|r敏銳的思維|n|cFFFFD200區域：|r佐司瓦","163607","0","1"
"804","|cFFFFD200成就：|r贊達拉和庫爾提拉斯戰役|n|cFFFFD200類別：|r戰役","163697","0","5"
"805","|cFFFFD200掉落：|r地卜師弗林塔格|n|cFFFFD200區域：|r阿拉希高地","163713","0","-1"
"806","|cFFFFD200掉落：|r弗爾伯利|n|cFFFFD200區域：|r阿拉希高地","163735","0","-1"
"807","|cFFFFD200掉落：|r可怕的亡魂|n|cFFFFD200區域：|r阿拉希高地","163736","0","-1"
"808","|cFFFFD200掉落：|r詠唱者|n|cFFFFD200區域：|r阿拉希高地","163738","0","-1"
"809","|cFFFFD200掉落：|r盧爾‧巨石|n|cFFFFD200區域：|r阿拉希高地","163741","0","-1"
"810","|cFFFFD200掉落：|r考格雷什|n|cFFFFD200區域：|r阿拉希高地","163744","0","-1"
"811","|cFFFFD200掉落：|r札拉斯‧枯木|n|cFFFFD200區域：|r阿拉希高地","163745","0","-1"
"812","|cFFFFD200掉落：|r考沃克|n|cFFFFD200區域：|r阿拉希高地","163750","0","-1"
"813","|cFFFFD200掉落：|r碎骨者穆羅克|n|cFFFFD200區域：|r阿拉希高地","163775","0","-1"
"814","|cFFFFD200寶藏：|r紋縛寶箱|n|cFFFFD200區域：|r佐司瓦","163742","0","0"
"815","|cFFFFD200寶藏：|r紋縛魂匣|n|cFFFFD200區域：|r佐司瓦","163740","0","0"
"816","|cFFFFD200商人：|r瑪德林‧奈特利|n|cFFFFD200區域：|r 斯陀頌恩谷地|n|cFFFFD200花費：|r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200商人：|r快樂荷拉哇|n|cFFFFD200區域：|r 祖達薩|n|cFFFFD200花費：|r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t","163704","0","-1"
"817","|cFFFFD200商人：|r瑪德林‧奈特利|n|cFFFFD200區域：|r 斯陀頌恩谷地|n|cFFFFD200花費：|r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200商人：|r快樂荷拉哇|n|cFFFFD200區域：|r 祖達薩|n|cFFFFD200花費：|r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t","163705","0","-1"
"819","|cFFFFD200掉落：|r海嶼遠征|n","163795","0","0"
"820","|cFFFFD200掉落：|r末日之吼|n|cFFFFD200區域：|r阿拉希高地","163828","0","0"
"821","|cFFFFD200掉落：|r雄獅之吼|n|cFFFFD200區域：|r阿拉希高地","163829","0","0"
"822","|cFFFFD200掉落：|r海嶼遠征|n","163924","0","0"
"823","|cFFFFD200促銷：|rBlizzCon 2018|n","163987","2","7"
"824","|cFFFFD200促銷：|rBlizzCon 2018|n","163986","2","7"
"827","|cFFFFD200世界任務：|r工作訂單：F.R.I.E.D.|n|cFFFFD200區域：|r佐司瓦|n|n|cFFFFD200世界任務：|r工作訂單：瑞贊之怒|n|cFFFFD200區域：|r祖達薩","160509","0","1"
"828","|cFFFFD200掉落：|r海嶼遠征|n","164375","0","0"
"829","|cFFFFD200掉落：|r海嶼遠征|n","164374","0","0"
"832","|cFFFFD200掉落：|r海嶼遠征|n","164373","0","0"
"834","|cFFFFD200商人：|r莉亞娜修女|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r風暴守望－崇敬|n|cFFFFD200費用：|r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163463","4","2"
"890","|cFFFFD200玩家對玩家：|r榮譽等級175","164310","0","5"
"891","|cFFFFD200商人：|r倫卡|n|cFFFFD200區域：|r沃魯敦","164983","0","6"
"892","|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 崇拜|n|cFFFFD200費用：|r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","165021","4","6"
"893","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165671","0","6"
"894","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165672","0","6"
"895","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165673","0","6"
"896","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165674","0","6"
"897","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165675","0","6"
"898","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165676","0","6"
"899","|cFFFFD200任務：|r戰士之死|n|cFFFFD200區域：|r悲傷沼澤|n|n|cFFFFD200任務：|r老兵|n|cFFFFD200區域：|r杜洛塔","165791","0","1"
"900","|cFFFFD200掉落：|r 塔蘭姬的遠征隊補給品","166308","0","0"
"901","|cFFFFD200成就：|r整頓市民|n|cFFFFD200類別：|r決戰艾澤拉斯","166247","0","5"
"902","|cFFFFD200商人：|r克萊瑞莎船長|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人：|r贊塔嘉船長|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166461","0","2"
"903","|cFFFFD200商人：|r克萊瑞莎船長|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人：|r贊塔嘉船長|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166662","0","2"
"904","|cFFFFD200商人：|r克萊瑞莎船長|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人：|r贊塔嘉船長|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166663","0","2"
"905","|cFFFFD200任務：|r劫後餘燼|n|cFFFFD200區域：|r黑海岸","166678","0","1"
"906","|cFFFFD200任務：|r更多的黑暗遊俠|n|cFFFFD200區域：|r黑海岸","166544","0","1"
"907","|cFFFFD200掉落：|r贊達拉帝國補給品","166701","0","-1"
"908","|cFFFFD200掉落：|r普勞德摩爾海軍府補給品","166702","0","-1"
"909","|cFFFFD200掉落：|r沃魯敦人補給品","166703","0","-1"
"910","|cFFFFD200掉落：|r托爾托追尋者補給品","166704","0","-1"
"911","|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r125|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h","166744","0","2"
"912","|cFFFFD200商人： |r補給官慕卡菈|n|cFFFFD200區域： |r祖達薩|n|cFFFFD200花費： |r125|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h","166743","0","2"
"913","|cFFFFD200遊戲商城|r|n","166778","2","9"
"914","|cFFFFD200遊戲商城|r|n","166777","2","9"
"916","|cFFFFD200世界事件：|r新年節慶","165669","0","-1"
"917","|cFFFFD200世界事件：|r愛就在身邊","165670","0","-1"
"918","|cFFFFD200世界事件：|r貴族花園","165802","0","-1"
"919","|cFFFFD200世界事件：|r仲夏火焰節慶","166746","0","-1"
"920","|cFFFFD200世界事件：|r啤酒節","166747","0","-1"
"921","|cFFFFD200掉落：|r埃瑟里克斯‧納拉辛|n|cFFFFD200區域：|r黑海岸","166784","0","0"
"922","|cFFFFD200掉落：|r格蘭‧裂皮|n|cFFFFD200區域：|r黑海岸","166785","0","0"
"923","|cFFFFD200掉落：|r指揮官拉哀許|n|cFFFFD200區域：|r黑海岸","166787","0","0"
"924","|cFFFFD200掉落：|r工兵歐迪特|n|cFFFFD200區域：|r黑海岸|n|n|cFFFFD200掉落：|r焚滅者第五型|n|cFFFFD200區域：|r黑海岸","166788","0","-1"
"925","|cFFFFD200掉落：|r指揮官卓爾德|n|cFFFFD200區域：|r黑海岸|n|n|cFFFFD200掉落：|r希拉爾‧月擊|n|cFFFFD200區域：|r黑海岸","166790","0","0"
"926","|cFFFFD200遊戲商城|r|n","166779","0","9"
"927","|cFFFFD200掉落：|r沃魯敦人補給品|n","166880","0","0"
"928","|cFFFFD200掉落：|r燼火會補給品|n","166808","0","0"
"929","","166851","2","0"
"930","|cFFFFD200掉落：|r艾澤拉斯勇士補給品|n","166877","0","0"
"931","|cFFFFD200掉落：|r第七軍團補給品|n|n|cFFFFD200掉落：|r 榮勛軍團補給品|n","166879","0","0"
"940","|cFFFFD200掉落：|r鋸截者|n|cFFFFD200區域：|r機械岡","167931","0","0"
"941","|cFFFFD200商人：|r克隆諾斯|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200商人：|r坦普拉|n|cFFFFD200區域：|r暴風之盾|n|cFFFFD200花費：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","168012","0","2"
"942","|cFFFFD200商人：|r克隆諾斯|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200商人：|r坦普拉|n|cFFFFD200區域：|r暴風之盾|n|cFFFFD200花費：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","168014","0","2"
"943","|cFFFFD200任務：|r雙眼正凝視著你|n|cFFFFD200區域：|r祖達薩|n|n|cFFFFD200任務：|r雙眼正凝視著你|n|cFFFFD200區域：|r斯陀頌恩谷地","168123","0","-1"
"944","|cFFFFD200成就：|r神秘魚與牠們的產地|n|cFFFFD200類別：|r釣魚","168016","0","5"
"945","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r艾斯蘭|n|cFFFFD200費用：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r艾斯蘭|n|cFFFFD200費用：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","115501","0","-1"
"946","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r艾斯蘭|n|cFFFFD200陣營：|r烏瑞恩先鋒 - 崇敬|n|cFFFFD200費用：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","116396","0","-1"
"947","|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r艾斯蘭|n|cFFFFD200陣營：|r烏瑞恩先鋒 - 崇敬|n|cFFFFD200費用：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","115505","0","-1"
"948","|cFFFFD200專業技能：|r工程學","168807","2","3"
"949","|cFFFFD200專業技能：|r工程學","168808","2","3"
"950","|cFFFFD200寶藏：|r世界秘法寶箱掉落","168824","0","0"
"953","","168836","2","-1"
"955","|cFFFFD200機械岡:|r廢料場工程","168907","0","-1"
"956","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169275","0","2"
"957","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169276","0","2"
"958","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169278","0","2"
"959","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169277","0","2"
"960","|cFFFFD200商人：|r勘察員塔雷‧石鎬|n|cFFFFD200區域：|r奧特蘭克山谷|n|n|cFFFFD200商人：|r沃加‧死爪|n|cFFFFD200區域：|r奧特蘭克山谷","169297","0","-1"
"961","|cFFFFD200商人：|r勘察員塔雷‧石鎬|n|cFFFFD200區域：|r奧特蘭克山谷|n|n|cFFFFD200商人：|r沃加‧死爪|n|cFFFFD200區域：|r奧特蘭克山谷","169298","0","-1"
"964","|cFFFFD200掉落：|r鏽蝕王子|n|cFFFFD200區域：|r機械岡","169347","0","0"
"965","|cFFFFD200任務：|r團結一心|n","169768","0","1"
"966","|cFFFFD200任務：|r玩具你我他|n","169796","0","1"
"967","|cFFFFD200世界事件：|r啤酒節","169865","0","0"
"968","|cFFFFD200任務：|r最後的傳家寶|n","170155","2","1"
"969","|cFFFFD200任務：|r淚水之典","170154","2","1"
"970","|cFFFFD200掉落：|r夏瑟菈|n|cFFFFD200區域：|r納沙塔爾","170187","0","0"
"971","|cFFFFD200商人：|r歐蒂菈|n|cFFFFD200區域：|r塔納利斯","170380","0","2"
"972","|cFFFFD200商人：|r工匠歐卡塔|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h|n|n|cFFFFD200商人：|r『尋寶者』普洛克|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200費用：|r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h","170204","0","2"
"973","|cFFFFD200區域：|r納沙塔爾|n","170198","0","0"
"974","|cFFFFD200掉落：|r安寇恩補給品|n|n|cFFFFD200掉落：|r破縛者補給品","170203","0","0"
"975","|cFFFFD200區域：|r納沙塔爾|n","170199","0","0"
"976","|cFFFFD200掉落：|r海潮祭司萊絲莘德菈|n|cFFFFD200區域：|r納沙塔爾","170196","0","0"
"977","|cFFFFD200專業技能：|r工程學(175)","168667","2","3"
"978","|cFFFFD200區域：|r納沙塔爾|n","170476","0","0"
"979","|cFFFFD200掉落：|r安寇恩補給品|n|n|cFFFFD200掉落：|r破縛者補給品|n","170469","4","-1"
