Id,Name,SourceText,Description,MountTypeId,Flags,SourceTypeEnum,SourceSpellId,PlayerConditionId,MountFlyRideHeight,UiModelSceneId,MountSpecialRiderAnimKitId,MountSpecialSpellVisualKitId
"613","鐵足破壞裂蹄","|cFFFFD200掉落：|r黑手|n|cFFFFD200區域：|r黑石鑄造場(傳奇)","據說鋼鐵部落這些戰爭裂蹄坐騎上的裝備是黑手親自設計的。","230","0","0","171621","0","0","44","0","0"
"614","雜斑踏草伊萊克","|cFFFFD200掉落：|r盧可哈克|n|cFFFFD200區域：|r納葛蘭","伊萊克的長鼻可以嗅出食物所在、避開危險，並且在你沒注意時，從袋子中偷拿零食。","230","0","0","171622","0","0","44","0","0"
"615","訓練過的踏草伊萊克","|cFFFFD200任務：|r要塞獸欄","德萊尼很久以前就完美理解了飼養伊萊克的方法，利用注入聖光的水晶裝飾使伊萊克更加溫馴。","230","0","1","171623","0","0","44","0","0"
"616","影皮珠齒伊萊克","|cFFFFD200掉落：|r入侵者遺忘的財寶","據說以前有隻伊萊克從一堆魔花人當中拯救受傷的德萊尼斥候，這開創了德萊尼與伊萊克之間的友好關係。","230","0","0","171624","0","0","44","0","0"
"617","塵色石皮伊萊克","|cFFFFD200商人：|r復仇者努倫|n|cFFFFD200陣營：|r主教議會－崇拜|n|cFFFFD200區域：|r暴風之盾|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","自從拿到這隻坐騎之後，你經常夢到蹦蹦跳跳的伊萊克大遊行。","230","4","2","171625","0","0","44","0","0"
"618","裝甲鐵牙伊萊克","|cFFFFD200商人：|r|n|cFFFFD200陣營：|r撒塔斯守軍－崇拜|n|cFFFFD200區域：|r要塞貿易站|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","據說伊萊克會記仇；考量到獸人所施加的種種暴行，難怪牠們這麼討厭鋼鐵部落。","230","4","2","171626","0","0","44","0","0"
"619","黑鋼戰鬥野豬","|cFFFFD200成就：|r德拉諾公會團隊高手的榮耀|n","頭部沒有帶上金屬重刺就不願奔跑，這是自尊心作祟。","230","0","5","171627","0","0","44","0","0"
"620","石牙戰鬥野豬","|cFFFFD200商人：|r商人艾蘭達|n|cFFFFD200區域：|r落月之地|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r商人達拉克|n|cFFFFD200區域：|r霜牆要塞|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","吸引異性的不是金屬頭盔，而是可愛的龐克頭。","230","0","2","171628","0","0","44","0","0"
"621","裝甲冰霜野豬","|cFFFFD200成就：|r高等畜牧學|n","幾乎只吃冰霜野莓維生，不過它發現緩慢的異界人吃起來也同樣美味。","230","0","5","171629","0","0","44","0","0"
"622","裝甲鋒背野豬","|cFFFFD200掉落：|r復仇之靈、死亡之爪、恐懼之拳、毀滅之輪|n|cFFFFD200區域：|r塔南森林|n","千萬不要讓牠從你身上聞到培根的味道。","230","0","0","171630","0","0","44","0","0"
"623","凍原戰鬥野豬","|cFFFFD200成就：|r德拉諾英雄的榮耀","要不是有著酷炫的獠牙環，這套裝備肯定讓人看起來很蠢。","230","0","5","171632","0","0","44","0","0"
"624","野生血牙野豬","|cFFFFD200商人：|r『行者』茲騰加|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r劍齒潛獵者 - 尊敬|n|cFFFFD200花費：|r1000|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t","如果想要坐的舒服，去找隻「溫馴的快樂野豬」之類的坐騎。","230","0","2","171633","0","0","44","0","0"
"625","被馴養的鋒背野豬","|cFFFFD200商人：|r加茲里斯‧輪鎖/米米‧草友|n|cFFFFD200陣營：|r熱砂「保護協會」－崇拜|n|cFFFFD200區域：|r暴風之盾/戰爭之矛|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","「被馴養」不代表「友善」，帶點東西收買牠的心。","230","0","2","171634","0","0","44","0","0"
"626","巨型凍鼻野豬","|cFFFFD200掉落：|r入侵者遺忘的財寶","這豬鼻又濕又冷，早上被牠以鼻吻拱醒肯定不是起床的好方法。","230","0","0","171635","0","0","44","0","0"
"627","大型灰牙野豬","|cFFFFD200掉落：|r格洛克|n|cFFFFD200區域：|r霜火峰|n","一年換一次牙，在長回來之前極度害羞。","230","0","0","171636","0","0","44","0","0"
"628","訓練過的石牙野豬","|cFFFFD200任務：|r要塞獸欄","特別讓它學會如何在敵人臉上嗅來嗅去、跑來跑去與踩來踩去。","230","0","1","171637","0","0","44","0","0"
"629","訓練過的污泥河獸","|cFFFFD200任務：|r要塞獸欄","污泥河獸是德拉諾最健壯的野獸，體力非常的好，而且有著獨特的色澤。","230","0","1","171638","0","0","44","0","0"
"630","藍寶石河獸","|cFFFFD200掉落：|r辛爾特海德|n|cFFFFD200區域：|r塔拉多爾","這種動物的顏色模擬德拉諾河流淺灘的清藍色，讓水棲獵食者無法察覺。","230","0","0","171824","0","0","44","0","0"
"631","泥背河獸","|cFFFFD200要塞任務：|r潛艇，河獸，傻傻分不清楚|n","泥背河獸的腳底有特殊的紋路，讓牠們在泥漿與滑溜的地上有更強的抓地力。","230","0","1","171826","0","0","44","0","0"
"632","蘚皮污泥河獸","|cFFFFD200商人：|r尋曦者科瑞克/尋曦者阿克賽特|n|cFFFFD200區域：|r暴風之盾/戰爭之矛|n|cFFFFD200花費：|r50,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","蘚皮污泥河獸是好戰的領域性生物，經常會藏身河岸灌木叢中，伏擊粗心的路人。","230","0","2","171825","0","0","44","0","0"
"633","獄火煉獄火","|cFFFFD200掉落：|r古爾丹(傳奇難度)|n|cFFFFD200區域：|r暗夜堡|n","有著純粹憎恨的怪物從虛空當中受召而出，它會把擋路的所有生命燒得一乾二淨。","230","0","0","171827","0","0","45","0","0"
"634","烈日高山鷹","|cFFFFD200掉落：|r魯克馬爾|n","看著這隻神奇野獸的眼睛，如同深深望進太陽的核心；建議在騎乘時佩戴護目鏡。","248","0","0","171828","0","0.8","4","0","0"
"635","影鬃衝撞塔巴克","|cFFFFD200商人：|r鴉語者史奇卡/暗影賢者波拉寇斯|n|cFFFFD200陣營：|r阿拉卡流亡者－崇拜|n|cFFFFD200區域：|r暴風之盾/戰爭之矛|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","德萊尼詩人喜歡將塔巴克的色澤比喻作月光映照下的梣木森林陰影。","230","0","2","171829","0","0","45","0","0"
"636","迅捷逐風塔巴克","|cFFFFD200掉落：|r路行者|n|cFFFFD200區域：|r影月谷|n","這種塔巴克的速度最快，德萊尼要仰賴這種坐騎傳遞文書，讓信使與文件安全抵達目的地。","230","0","0","171830","0","0","45","0","0"
"637","訓練過的銀光塔巴克","|cFFFFD200區域：|r要塞獸欄","這種塔巴克的聰穎廣受好評，可以在戰鬥中施展防禦踢擊與突刺。","230","0","1","171831","0","0","45","0","0"
"638","逐風雄塔巴克","|cFFFFD200商人：|r戴澤里安|n|cFFFFD200陣營：|r沃金之矛－崇拜|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","逐風塔巴克的紅色色澤反映此生物的個性：嗜血、兇殘與勇敢。","230","0","2","171832","0","0","45","0","0"
"639","蒼白食棘塔巴克","|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200陣營：|r烏瑞恩先鋒－崇拜|n|cFFFFD200區域：|r暴風之盾|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","這種塔巴克只吃薊草與荊棘，所以體內臟腑如同體外毛皮一樣堅硬結實。","230","0","2","171833","0","0","45","0","0"
"640","邪惡的黑色戰羊","|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","在用頭撞擊你腰帶以下的部位前，牠不會接受你是它的騎士。","230","4","2","171834","0","0","4","0","0"
"641","邪惡的戰鬥迅猛龍","|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","因為利齒與銳爪還不夠用。","230","4","2","171835","0","0","4","0","0"
"642","鋼喉","|cFFFFD200掉落：|r入侵者遺忘的財寶","有個訓練師曾在鋼喉狼的嘴上安裝金屬配飾，結果花了三天才拿回來。","230","0","0","171836","0","0","4","0","0"
"643","戰歌厄牙狼","|cFFFFD200掉落：|r復仇之靈、死亡之爪、恐懼之拳、毀滅之輪|n|cFFFFD200區域：|r塔南森林|n","有鋼鐵般的意志力，給它裂蹄骨頭就會跟你很親密。","230","0","0","171837","0","0","4","0","0"
"644","裝甲霜狼","|cFFFFD200成就：|r獸欄大師|n","被訓練成能夠在霜火峰的嚴酷氣候中生存，但是表情不擠成一團的話就好像要牠的命一樣。","230","0","5","171838","0","0","4","0","0"
"645","鐵面戰狼","|cFFFFD200商人：|r奇爾利普|n|cFFFFD200陣營：|r獰笑骷髏－崇拜|n|cFFFFD200區域：|r部落要塞貿易站|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","尾巴上有利刺裝甲，要搔它腹部的時候請自己小心。","230","4","2","171839","0","0","4","0","0"
"647","訓練過的咆哮者","|cFFFFD200任務：|r要塞獸欄","小時候超可愛，現在比較不可愛。","230","0","1","171841","0","0","4","0","0"
"648","迅捷霜狼","|cFFFFD200商人：|r貝絲卡‧赤牙|n|cFFFFD200陣營：|r霜狼獸人－崇拜|n|cFFFFD200區域：|r戰爭之矛|n|cFFFFD200花費：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","霜狼住在霜火峰寒冷的高地，會狩獵眼前所有生物，動作最快的霜狼吃的最飽。","230","4","2","171842","0","0","4","0","0"
"649","濃煙恐狼","|cFFFFD200掉落：|r入侵者遺忘的財寶","一般上認為大多分布在北方，討厭婚禮。","230","0","0","171843","0","0","4","0","0"
"650","灰毛恐狼","|cFFFFD200專業技能：|r製皮|n","比一般恐狼還要謹慎，要騎乘灰毛恐狼必須用牠珍視的物品引誘牠。","230","0","3","171844","28896","0","4","0","0"
"651","酋長的死亡之輪","|cFFFFD200成就：|r酋長的死亡之輪|n|cFFFFD200類別：|r偉業","常被稱為「哥布林除草機」，這個低吼的巨獸會讓敵人感覺自己有如雜草，等著被它清除。","230","0","5","171845","31525","0","4","0","0"
"652","勇士的飆速快車","|cFFFFD200商人：|r波里|n|cFFFFD200區域：|r暴風城，舊城區|n|cFFFFD200花費：|r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","由人類、地精與矮人聯手打造的裝甲傑作，只要稍轉手把，就能將牛頭人切成美味牛排。","230","0","2","171846","31526","0","4","0","0"
"654","挑戰者的戰爭雪人","|cFFFFD200成就：|r挑戰之霸：白銀勳章|n","幸好牠們動作夠快，把大部分的味道留在身後。","230","0","5","171848","0","0","45","0","0"
"655","太陽外皮小古羅","|cFFFFD200掉落：|r重拳|n|cFFFFD200區域：|r格古隆德","喜歡太陽，痛恨其他東西。","230","0","0","171849","0","0","45","0","0"
"656","洛席恩狡狐","|cFFFFD200任務：|r神出鬼沒的沃平|n|cFFFFD200區域：|r蘇拉瑪爾|n","這些毛色光亮的狐狸雖然體型不小，但牠可以走過剛落下的枯葉堆而不發出任何聲響。","230","0","1","171850","0","0","4","0","0"
"657","夜吼","|cFFFFD200掉落：|r諾卡洛許|n|cFFFFD200區域：|r霜火峰","岡恩是德拉諾最兇猛的狩獵者，一向都是成群行動。","230","0","0","171851","0","0","4","0","0"
"663","血牙寡婦","|cFFFFD200商人：|r瘋狂商人|n","它那長長帶著鋸齒的肢體淌著敵人，或是伴侶的血。","230","0","2","213115","0","0","4","0","0"
"664","翡翠龍","|cFFFFD200成就：|r飛龍收集家|n|cFFFFD200類別：|r坐騎","「翡翠龍很稀有嗎？你絕對料想不到。如果問這個問題的人都給我一枚銀幣，我老早就能退休了。」 -  梅‧法蘭西斯","248","128","5","175700","0","0","4","0","0"
"678","配有司機的機械重機車","|cFFFFD200成就：|r代代相傳|n","既然可以僱用司機，何必還要自己來呢？","284","4100","5","179244","0","0","4","0","0"
"679","配有司機的機電師摩托車","|cFFFFD200成就：|r代代相傳","交通運輸需要專業人士。","284","4100","5","179245","0","0","4","0","0"
"682","黑暗之星的虛無之爪","|cFFFFD200掉落：|r虛無之爪的蛋","受到德拉諾黑暗之星的腐化之後，虛無之爪拒絕馴服於影月氏族，最後被耐祖奧滅族。只剩一顆蛋倖存下來，遊蕩在虛無之中。","230","0","0","179478","0","0","4","0","0"
"741","秘符刃豹","|cFFFFD200遊戲商城|r","充滿秘法之力的秘符刃豹長久以來在混亂的虛無能量之下隱而不宣。直到最近才從暗影之中現身尋找地脈，滿足牠們對魔法的渴望。","248","0","9","180545","0","1.5","4","0","0"
"751","魔鋼殲滅者","|cFFFFD200掉落：|r阿克蒙德|n|cFFFFD200區域：|r地獄火堡壘|n|cFFFFD200難度：|r傳奇|n","地獄火堡壘深處的瘋狂鐵匠打造了魔鋼殲滅者，它結合鋼鐵部落的金屬鍛造知識和燃燒軍團的魔化混沌能量，成為融合了鋼鐵與火焰的邪惡產物。","248","0","0","182912","0","0","45","0","0"
"753","腐化懼翼","|cFFFFD200商人：|r尋曦者克里塞克|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r覺醒者護衛 - 友好|n|cFFFFD200花費：|r 150,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","這些腐化的恐懼烏鴉沐浴過惡魔鮮血，讓牠們更具攻擊性。把牠們關在一起的話，很有可能會自相殘殺。","248","0","2","183117","0","0","4","0","0"
"755","兇惡的戰爭機械陸行鳥","|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","頭上裝備著「小動物摧毀器9000」。","230","4","-1","183889","0","0","45","0","0"
"756","兇惡的作戰科多獸","|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","尾巴上的刺球威力強大，足以摧毀絕大多數的聯盟強化防禦工事。","230","4","2","185052","0","0","228","0","0"
"758","煉獄恐狼","|cFFFFD200成就：|r地獄火團隊高手的榮耀","這種德拉諾的巨狼遭到古爾丹在塔南森林所釋放的魔化能量污染。牠「現在」還沒完全發狂。","230","0","5","186305","0","0","4","0","0"
"759","原始鬥士的魔血小古羅","|cFFFFD200成就：|r鬥士：德拉諾之霸第1季|n|cFFFFD200類別：|r偉業","這隻塔南森林的小古羅受到古爾丹所釋放的魔化能量爆發影響，無止盡的混沌之欲不斷糾纏著牠。","230","64","5","186828","0","0","4","0","0"
"760","荒野鬥士的魔血小古羅","|cFFFFD200成就：|r鬥士：德拉諾之霸第2季|n|cFFFFD200類別：|r偉業","這隻塔南森林的小古羅受到古爾丹所釋放的魔化能量爆發影響，無止盡的混沌之欲不斷糾纏著牠。","230","64","5","189043","0","0","4","0","0"
"761","好戰鬥士的魔血小古羅","|cFFFFD200成就：|r鬥士：德拉諾之霸第3季|n|cFFFFD200類別：|r偉業","這隻塔南森林的小古羅受到古爾丹所釋放的魔化能量爆發影響，無止盡的混沌之欲不斷糾纏著牠。","230","64","5","189044","0","0","4","0","0"
"762","煤拳小古羅","|cFFFFD200要塞任務：|r破源者II","這隻小古羅相當出名，因為牠一路衝進了要塞旅店，把瓶瓶罐罐鍋碗瓢盆全都弄得一團亂。","230","0","0","189364","0","0","45","0","0"
"763","伊利達瑞惡魔潛獵者","|cFFFFD200促銷：|r《軍臨天下》典藏版|n","伊利達瑞收服了一些低階惡魔，並且利用他們來對抗燃燒軍團。","230","0","7","189998","0","0","4","0","0"
"764","林地看守者","|cFFFFD200任務：|r黑水|n|cFFFFD200區域：|r月光林地","翡翠夢境中有許多祥和古老的林地，這些神奇的夥伴是它們的守護者。","248","0","1","189999","0","1","4","0","0"
"765","針刺地獄野豬","|cFFFFD200商人：|r『行者』茲騰加|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r劍齒潛獵者 - 崇拜|n|cFFFFD200花費：|r5000|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t","珍稀食材：詛咒培根的唯一來源。","230","0","2","190690","0","0","44","0","0"
"767","戰騎","|cFFFFD200聖騎士|r","由聖光救贖。為你而付出。","291","264","1","221883","0","0","4","0","0"
"768","亡牙惡魔野豬","|cFFFFD200商人：|r暗影獵手丹傑|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r沃金獵頭者 - 崇拜|n|n|cFFFFD200商人：|r復仇者克列索斯|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r預言者之手 - 崇拜","直到現在，那些去過外域地獄火半島的老兵，回憶起這些兇殘的野獸都還是震懾不已。","230","0","2","190977","0","0","44","0","0"
"769","壞心鬼的爪牙","|cFFFFD200世界事件：|r冬幕節","沒有人知道壞心鬼的傳說在德拉諾是怎麼開始出現的，但反正他的玩具真的爛透了。","230","0","6","191314","0","0","45","0","0"
"772","翱翔天懼獸","|cFFFFD200成就：|r德拉諾探路者","極輕的裝備使這隻炫彩萊拉克得以在天際悠遊自如地俯衝或滑翔，無拘無束，不受大地所限。","248","128","5","191633","0","0","4","0","0"
"773","林地污染者","|cFFFFD200成就：|r軍團英雄的榮耀|n|cFFFFD200類別：|r地城與團隊","翡翠夢境的林地看守者是首先遭到夢魘腐化的生物之一。","248","0","5","193007","0","0","4","0","0"
"775","威望戰駒","|cFFFFD200成就：|r自由對戰，唯我獨尊|n","身上的裝甲足以承受戰鬥中的衝擊。","230","4","5","193695","0","0","45","0","0"
"776","迅捷鬼靈萊拉克","|cFFFFD200經典|r","即便亡者，有時還是需要搭個便車。","242","64","5","194046","0","0","4","0","0"
"778","日蝕龍鷹","|cFFFFD200世界事件：|r時光漫遊|n|cFFFFD200商人：|r庫普瑞|n|cFFFFD200區域：|r撒塔斯","這些紫色龍鷹是從日蝕崗哨的叛逃血精靈那兒捕捉而來的，牠們是星光聖所的占卜者最想要的坐騎。","248","128","6","194464","0","0","4","0","0"
"779","艾切羅的靈魂","|cFFFFD200專業技能：|r考古學","胡恩‧高嶺的寵物麋鹿靈魂。","248","0","3","196681","0","0","45","0","0"
"780","魔刃豹","|cFFFFD200職業：|r惡魔獵人","來自伊利丹大人的珍貴禮物，只有他最信賴的惡魔獵人才能擁有。","230","512","1","200175","41722","0","4","0","0"
"781","恆龍時間劫奪者","|cFFFFD200世界事件：|r時光漫遊地城","這些善變而野蠻的龍在時間之流中不斷穿梭，直到他們找到合適的騎士為止。","248","128","6","201098","0","0","4","0","0"
"784","威望戰狼","|cFFFFD200成就：|r自由對戰，唯我獨尊|n","在大酋長地獄吼的指揮下，部落訓練師開始在飼養狼群時，讓牠們能夠在狂暴且充滿衝擊的持久戰中保持活力。","230","4","5","204166","0","0","4","0","0"
"786","戰騎","|cFFFFD200聖騎士|r","由聖光救贖。為你而付出。","291","264","1","205656","0","0","4","0","0"
"791","魔炎煉獄火","|cFFFFD200掉落：|r古爾丹|n|cFFFFD200區域：|r暗夜堡|n","伊利達瑞可以讓這些熊熊燃燒的怪物屈服，在對付燃燒軍團時當作無堅不摧，無畏無懼的坐騎。","230","0","0","213134","0","0","45","0","0"
"793","血腥掠食者","|cFFFFD200任務：|r嗜血家族團聚|n","這些兇殘的雜食者食用大量的生紅莓，讓牠們的眼球呈現獨特的顏色。","230","0","1","213158","0","0","4","0","0"
"794","豔麗恐喙","|cFFFFD200任務：|r恐喙家族團聚|n","這種狡詐又兇殘的集體掠食者身上擁有亮麗的羽毛，功能是迷惑獵物。","230","0","1","213164","0","0","4","0","0"
"795","雪羽狩獵者","|cFFFFD200任務：|r雪羽家族團聚|n","牠可以隱藏在濃霧中等待獵物接近，然後伸出爪子撲向獵物，將獵物開膛剖肚，一擊斃命。","230","0","1","213163","0","0","4","0","0"
"796","翠綠銳爪","|cFFFFD200任務：|r銳爪家族團聚|n","牠適應了蓊鬱的魔法森林，讓外觀融入其中。這樣的生物可以在破碎群島找到。","230","0","1","213165","0","0","4","0","0"
"797","鋼縛吞噬者","|cFFFFD200專業技能：|r鍛造","只有最堅固的鑄鐵練可以困住這隻野獸。","230","0","3","213209","0","0","4","0","0"
"800","深海底棲魚","|cFFFFD200商人：|r咒術師瑪苟斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200陣營：|r咒術師瑪苟斯 - 尊敬|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t","這種善於隱匿的魚喜歡潛伏在無盡之海的深處，在黑暗中尋找食物。","254","2064","2","214791","0","0","4","0","0"
"802","被遺忘的角鷹獸","|cFFFFD200地區：|r艾蘇納","只有你還記得牠。","248","128","-1","215159","0","0","4","0","0"
"804","驍鼠","|cFFFFD200成就：|r地下老大|n|cFFFFD200類別：|r破碎群島","多年來不斷飲用著達拉然下水道排出的藥水，讓牠變大、變快、變得能抵抗暗影。","230","0","-1","215558","0","0","4","0","0"
"823","大型日行者科多獸","|cFFFFD200聖騎士|r","在破曉之時，尊貴的日行者經常會舉行祝福坐騎的儀式，並幫牠們注入神聖的魔法。","291","264","1","221885","0","0","4","0","0"
"824","大主教的伊萊克","|cFFFFD200任務|r","只有最卓越的聖騎士才能獲得騎乘這頭伊萊克的殊榮。牠身上披的裝甲和紫色的裝飾品，都受到預言者費倫的親自祝福。","291","264","1","221887","0","0","44","0","0"
"825","薩拉斯戰騎","|cFFFFD200聖騎士|r","牠是任何願意保護銀月城的人最好的忠實夥伴。","291","264","1","221886","0","0","4","0","0"
"826","威望青銅逐夢馬","|cFFFFD200成就：|r榮譽等級15|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222202","0","0","4","0","0"
"831","威望皇家逐夢馬","|cFFFFD200成就：|r榮譽等級150|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222236","0","0","4","0","0"
"832","威望森林逐夢馬","|cFFFFD200成就：|r榮譽等級125|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222237","0","0","4","0","0"
"833","威望象牙逐夢馬","|cFFFFD200成就：|r榮譽等級40|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222238","0","0","4","0","0"
"834","威望碧空逐夢馬","|cFFFFD200成就：|r榮譽等級70|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222240","0","0","4","0","0"
"836","威望午夜逐夢馬","|cFFFFD200成就：|r榮譽等級250|n|cFFFFD200類別：|r榮譽","破碎群島的其中一種健壯坐騎，不論是強壯的程度或是野性，艾澤拉斯的馬都無法與其相比。","248","64","5","222241","0","0","4","0","0"
"838","深淵居者","|cFFFFD200掉落：|r『永恆飢餓』克蘇摩","在無盡之海深處那些彷彿會吞食一切的裂隙裡，有著一群群的深淵居者，像張大地毯似的漂浮在黑暗之中，難以辨識。","254","2064","0","223018","0","1","44","0","0"
"841","兇惡吉爾尼斯戰馬","|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","在吉爾尼斯出生、培育並進行了戰鬥訓練。","230","4","-1","223341","0","0","45","0","0"
"842","兇惡戰鬥機動車","|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","這是你能用錢買到最具破壞性的科技產品。","230","4","2","223354","0","0","4","0","0"
"843","兇惡戰鬥陸行鷹","|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","優雅、莊嚴而致命。","230","4","2","223363","0","0","45","0","0"
"844","兇惡伊萊克戰騎","|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","艾克索達戰士的最愛。","230","4","-1","223578","0","0","44","0","0"
"845","原木開採機","|cFFFFD200成就：|r別忘了分享|n|cFFFFD200類別：|r玩具箱","杰佩托做得有點太誇張了…","248","2048","5","223814","0","0","45","0","0"
"846","脈羽角鷹獸","|cFFFFD200成就：|r軍團英雄的榮耀|n|cFFFFD200類別：|r地城與團隊","牠們是上古精靈貴族的坐騎，但現在在破碎群島上遊蕩。脈羽角鷹獸身上潛藏的魔法力量是很難發現牠們的原因。","248","0","5","225765","0","0","4","0","0"
"847","亞坎迪戰龜","|cFFFFD200商人：|r瑟里歐斯|n","遙遠國度的瘋狂酋長培育出了這種戰龜，當作毀滅性武器。不過至少座位是暖和的。","230","0","2","227956","0","0","4","0","0"
"848","復仇鬥士風暴龍","|cFFFFD200成就：|r軍臨天下第1季鬥士|n|cFFFFD200類別：|r玩家對玩家","在斯鐸海姆的山中誕生，這種融合了風暴與龍鱗的可怕生物在追殺獵物時，會讓天空燃起熊熊火光。","248","192","5","227986","0","0","4","0","0"
"849","無畏鬥士風暴龍","|cFFFFD200成就：|r軍臨天下第2季鬥士|n|cFFFFD200類別：|r玩家對玩家","在斯鐸海姆的山中誕生，這種融合了風暴與龍鱗的可怕生物在追殺獵物時，會讓天空燃起熊熊火光。","248","192","5","227988","0","0","4","0","0"
"850","冷酷鬥士風暴龍","|cFFFFD200成就：|r軍臨天下第3季鬥士|n|cFFFFD200類別：|r玩家對玩家","在斯鐸海姆的山中誕生，這種融合了風暴與龍鱗的可怕生物在追殺獵物時，會讓天空燃起熊熊火光。","248","192","5","227989","0","0","4","0","0"
