Id,Value,ReqId,ParentWidgetId
"3081","%26480e","56","1177"
"3082","%26481e","59","1177"
"3083","訓練：","52","1178"
"3084","步卒","33","1179"
"3085","%15411w","35","1179"
"3086","步槍兵","33","1180"
"3087","%16056w","35","1180"
"3088","牧師","33","1181"
"3089","%15342w","35","1181"
"3090","需要元素之環","46","1181"
"3091","騎士","33","1182"
"3092","%15344w","35","1182"
"3093","需要紐沃農莊","46","1182"
"3094","%63399p","52","1184"
"3095","剩餘：","52","1185"
"3096","%26489e","56","1186"
"3097","%26490e","59","1186"
"3098","研究：","52","1187"
"3099","蒙那萊武器","33","1188"
"3100","%15337w","35","1188"
"3101","%15331w","38","1188"
"3102","或","70","1188"
"3103","蒙那萊護甲","33","1190"
"3104","%15337w","35","1190"
"3105","%15331w","38","1190"
"3106","或","70","1190"
"3107","需要要塞","46","1192"
"3108","風暴白銀武器","33","1192"
"3109","%15337w","35","1192"
"3110","%15331w","38","1192"
"3111","或","70","1192"
"3112","需要要塞","46","1194"
"3113","風暴白銀護甲","33","1194"
"3114","%15337w","35","1194"
"3115","%15331w","38","1194"
"3116","或","70","1194"
"3117","白金武器","33","1196"
"3118","%15337w","35","1196"
"3119","%15331w","38","1196"
"3120","或","70","1196"
"3121","需要城堡","46","1196"
"3122","白金護甲","33","1198"
"3123","%15337w","35","1198"
"3124","%15331w","38","1198"
"3125","或","70","1198"
"3126","需要城堡","46","1198"
"3127","白金武器","33","1200"
"3128","研究已完成。","46","1200"
"3129","白金護甲","33","1201"
"3130","研究已完成。","46","1201"
"3131","%63397p","52","1202"
"3132","剩餘：","52","1204"
"3133","%26517e","56","1205"
"3134","%26518e","59","1205"
"3135","提供：","52","1206"
"3136","尖刺之力","33","1207"
"3137","%15329w","35","1207"
"3138","%15329w","38","1207"
"3139","或","70","1207"
"3140","風暴之喚","33","1208"
"3141","%15328w","35","1208"
"3142","%63398p","52","1209"
"3143","剩餘：","52","1211"
"3144","%26531e","56","1212"
"3145","%26532e","59","1212"
"3146","訓練：","52","1213"
"3147","攻城機具","33","1214"
"3148","%15343w","35","1214"
"3149","%1541c |cffffffff(+%1705c)|r","194","1216"
"3150","|Hcurrency:1541|h|n戰爭寶箱中共有%1705c塊鋼鐵可供收集。","195","1216"
"3151","%1540c","197","1216"
"3152","|Hcurrency:1540|h","198","1216"
"3153","%1541c |cffffffff(+%1705c)|r","194","1217"
"3154","|Hcurrency:1541|h|n戰爭寶箱中共有%1705c塊鋼鐵可供收集。","195","1217"
"3155","%1540c","197","1217"
"3156","|Hcurrency:1540|h","198","1217"
"3157","","204","1218"
"3158","恐懼群島","205","1218"
"3163","%25893e","56","1232"
"3164","|Hcurrency:1541|h","57","1232"
"3165","%25894e","59","1232"
"3166","|Hcurrency:1540|h","60","1232"
"3167","%26489e","56","1233"
"3168","|Hcurrency:1541|h","57","1233"
"3169","%26490e","59","1233"
"3170","|Hcurrency:1540|h","60","1233"
"3173","%26000e","56","1242"
"3174","|Hcurrency:1541|h","57","1242"
"3175","%26001e","59","1242"
"3176","|Hcurrency:1540|h","60","1242"
"3177","%26517e","56","1243"
"3178","|Hcurrency:1541|h","57","1243"
"3179","%26518e","59","1243"
"3180","|Hcurrency:1540|h","60","1243"
"3181","","204","1246"
"3182","熔火沙洲","205","1246"
"3184","浮光窪地","205","1247"
"3187","%25918e","56","1254"
"3188","|Hcurrency:1541|h","57","1254"
"3189","%25919e","59","1254"
"3190","|Hcurrency:1540|h","60","1254"
"3191","%26470e","56","1255"
"3192","|Hcurrency:1541|h","57","1255"
"3193","%26471e","59","1255"
"3194","|Hcurrency:1540|h","60","1255"
"3197","%25933e","56","1264"
"3198","|Hcurrency:1541|h","57","1264"
"3199","%25934e","59","1264"
"3200","|Hcurrency:1540|h","60","1264"
"3201","%26476e","56","1265"
"3202","|Hcurrency:1541|h","57","1265"
"3203","%26477e","59","1265"
"3204","|Hcurrency:1540|h","60","1265"
"3207","%26010e","56","1274"
"3208","|Hcurrency:1541|h","57","1274"
"3209","%26011e","59","1274"
"3210","|Hcurrency:1540|h","60","1274"
"3211","%26531e","56","1275"
"3212","|Hcurrency:1541|h","57","1275"
"3213","%26532e","59","1275"
"3214","|Hcurrency:1540|h","60","1275"
"3215","恐懼群島","205","1290"
"3216","恐懼群島","205","1291"
"3217","熔火沙洲","205","1292"
"3218","熔火沙洲","205","1293"
"3219","熔火沙洲","205","1294"
"3220","腐爛沼地","205","1295"
"3221","腐爛沼地","205","1296"
"3222","腐爛沼地","205","1297"
"3223","浮光窪地","205","1298"
"3224","浮光窪地","205","1299"
"3225","昂古遺跡","205","1300"
"3226","昂古遺跡","205","1301"
"3227","昂古遺跡","205","1302"
"3228","碧綠嶠嶼","205","1303"
"3229","碧綠嶠嶼","205","1304"
"3230","碧綠嶠嶼","205","1305"
"3231","低語岩礁","205","1306"
"3232","低語岩礁","205","1307"
"3233","低語岩礁","205","1308"
"3234","剩餘：","72","983"
"3235","剩餘：","72","984"
"3236","剩餘：","72","1232"
"3237","剩餘：","72","1233"
"3238","剩餘：","72","1242"
"3239","剩餘：","72","1243"
"3240","剩餘：","72","1254"
"3241","剩餘：","72","1255"
"3242","剩餘：","72","1274"
"3243","剩餘：","72","1275"
"3244","剩餘：","72","1264"
"3245","剩餘：","72","1265"
"3247","部落貢獻：","52","1310"
"3248","聯盟貢獻：","52","1312"
"3249","剩餘時間：","52","1314"
"3250","剩餘時間：","52","1316"
"3251","聯盟貢獻：","52","1318"
"3252","部落貢獻：","52","1320"
"3255","%27230e","56","1325"
"3256","|Hcurrency:1541|h","57","1325"
"3257","%27231e","59","1325"
"3258","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1325"
"3259","剩餘：","72","1325"
"3261","%12930w","15","9"
"3262","%13627w","15","10"
"3267","%1541c |cffffffff(+%1705c)|r","194","1328"
"3268","|Hcurrency:1541|h|n|cffffffff戰爭寶箱中共有%1705c塊鋼鐵可供收集。","195","1328"
"3269","%1540c |cffffffff(+%1714c)|r","197","1328"
"3270","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m|n|n|cffffffff戰爭寶箱中共有%1714c塊木頭可供收集。","198","1328"
"3271","%1541c |cffffffff(+%1705c)|r","194","1329"
"3272","|Hcurrency:1541|h|n|cffffffff戰爭寶箱中共有%1705c塊鋼鐵可供收集。","195","1329"
"3273","%1540c |cffffffff(+%1714c)|r","197","1329"
"3274","|Hcurrency:1540|h|n|cffffffff戰爭寶箱中共有%1714c塊木頭可供收集。","198","1329"
"3275","佔領苦石礦場","52","1330"
"3276","佔領枯萎灌木林","52","1331"
"3278","Aura Test","19","1333"
"3281","|cffffffff%132639n|r|n%132639d","208","1333"
"3282","生命之樹第1級","33","1335"
"3283","復甦！","46","1335"
"3284","生命之樹第1級","33","1336"
"3285","當前等級","46","1336"
"3286","時光之樹第2級","33","1337"
"3287","%27189e","35","1337"
"3288","%27190e","38","1337"
"3289","需要長者祭壇和獵人大廳","46","1337"
"3290","時光之樹第2級","33","1338"
"3291","當前等級","46","1338"
"3292","需要建造其他建築","77","1340"
"3293","提高資源收集速度","77","1341"
"3294","提高戰爭古樹生產速度","78","1341"
"3296","無限之樹第3級","33","1342"
"3297","%27201e","35","1342"
"3298","%27202e","38","1342"
"3299","需要旋刃工坊","46","1342"
"3300","無限之樹第3級","33","1343"
"3301","當前等級","46","1343"
"3302","大幅提高資源收集速度","77","1345"
"3303","大幅提高戰爭古樹生產速度","78","1345"
"3305","%27223e","35","1335"
"3306","%27224e","38","1335"
"3307","剩餘：","72","1348"
"3308","%27223e","56","1348"
"3309","|Hcurrency:1541|h","57","1348"
"3310","%27224e","59","1348"
"3311","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1348"
"3312","佔領落燼林地","52","1350"
"3313","剩餘：","52","1352"
"3314","%27230e","56","1353"
"3315","%27231e","59","1353"
"3316","訓練：","52","1354"
"3317","哨兵","33","1355"
"3318","%16493w","35","1355"
"3319","弓箭手","33","1356"
"3320","%16494w","35","1356"
"3321","德魯伊","33","1357"
"3322","%16495w","35","1357"
"3323","需要幽潮海岸","46","1357"
"3324","女獵手","33","1358"
"3325","%16496w","35","1358"
"3326","需要灰木補給站","46","1358"
"3332","需要戰爭古樹","52","1362"
"3333","奪回奧伯丁廢墟","52","1364"
"3334","哨兵","33","1365"
"3335","%16493w","35","1365"
"3336","訓練：","52","1366"
"3337","佔領洛奈斯塔礦坑","52","1367"
"3338","剩餘：","52","1368"
"3339","%27244e","56","1369"
"3340","%27245e","59","1369"
"3341","研究：","52","1370"
"3342","%27264e","56","1371"
"3343","|Hcurrency:1541|h","57","1371"
"3344","%27265e","59","1371"
"3345","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1371"
"3346","剩餘：","72","1371"
"3347","需要戰爭古樹","52","1373"
"3348","剩餘：","52","1374"
"3349","%27264e","56","1376"
"3350","%27265e","59","1376"
"3351","提供：","52","1377"
"3352","尖刺之力","33","1378"
"3353","%16509w","35","1378"
"3354","%16509w","38","1378"
"3355","或","70","1378"
"3358","英雄化身：林地看守者","33","1380"
"3359","%16511w","35","1380"
"3360","英雄化身：精靈龍","33","1381"
"3361","%16511w","35","1381"
"3362","英雄化身：林精","33","1382"
"3363","%16511w","35","1382"
"3364","%27244e","56","1383"
"3365","|Hcurrency:1541|h","57","1383"
"3366","%27245e","59","1383"
"3367","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1383"
"3368","剩餘：","72","1383"
"3373","蒙那萊武器","33","1388"
"3374","%16516w","35","1388"
"3375","%16517w","38","1388"
"3376","或","70","1388"
"3377","蒙那萊護甲","33","1391"
"3378","%16516w","35","1391"
"3379","%16517w","38","1391"
"3380","或","70","1391"
"3381","需要時光之樹","46","1394"
"3382","風暴白銀武器","33","1394"
"3383","%16516w","35","1394"
"3384","%16517w","38","1394"
"3385","或","70","1394"
"3386","需要時光之樹","46","1396"
"3387","風暴白銀護甲","33","1396"
"3388","%16516w","35","1396"
"3389","%16517w","38","1396"
"3390","或","70","1396"
"3391","剩餘：","72","1398"
"3392","%27189e","56","1398"
"3393","|Hcurrency:1541|h","57","1398"
"3394","%27190e","59","1398"
"3395","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1398"
"3396","需要無限之樹","46","1402"
"3397","白金武器","33","1402"
"3398","%16516w","35","1402"
"3399","%16517w","38","1402"
"3400","或","70","1402"
"3401","需要無限之樹","46","1405"
"3402","白金護甲","33","1405"
"3403","%16516w","35","1405"
"3404","%16517w","38","1405"
"3405","或","70","1405"
"3406","需要時光之樹","52","1408"
"3407","剩餘：","52","1410"
"3408","%27284e","56","1411"
"3409","%27285e","59","1411"
"3410","訓練：","52","1412"
"3411","剩餘：","72","1413"
"3412","%27284e","56","1413"
"3413","|Hcurrency:1541|h","57","1413"
"3414","%27285e","59","1413"
"3415","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1413"
"3416","旋刃投擲器","33","1415"
"3417","%16544w","35","1415"
"3418","解鎖：","52","1416"
"3419","訓練：","52","1417"
"3420","大德魯伊","33","1418"
"3421","%16554w","35","1418"
"3422","佔領幽潮海岸","52","1419"
"3423","解鎖：","52","1420"
"3424","訓練：","52","1421"
"3425","奇美拉","33","1422"
"3426","%16555w","35","1422"
"3427","剩餘：","72","1423"
"3428","%27201e","56","1423"
"3429","|Hcurrency:1541|h","57","1423"
"3430","%27202e","59","1423"
"3431","於戰爭前線中，從幽光和木材堆收集而來的|cffffffff木頭|n|cffffd200用於建造建築物以及升級部隊。|n|n總上限：|r%1540c/%1540m","60","1423"
"3432","殺光殭屍！","19","1425"
"3434","收集艾澤萊晶岩！","19","1427"
"3436","目前樓層：%16643w","52","1428"
"3440","剩餘時間：","52","1431"
"3441","聯盟貢獻：","52","1433"
"3442","部落貢獻：","52","1435"
"3443","剩餘時間：","52","1437"
"3444","部落貢獻：","52","1439"
"3445","聯盟貢獻：","52","1441"
"3446","佔領落燼林地","52","1495"
"3447","解鎖：","52","1496"
"3448","訓練：","52","1497"
"3449","佔領幽潮海岸","52","1498"
"3450","亡靈守衛","33","1505"
"3451","%16493w","35","1505"
"3452","亡擊者","33","1506"
"3453","%16494w","35","1506"
"3454","鍊金師","33","1507"
"3455","%16495w","35","1507"
"3456","需要幽潮海岸","46","1507"
"3457","槍騎兵","33","1508"
"3458","%16496w","35","1508"
"3459","佔領灰木補給站","46","1508"
"3460","%27244e","56","1509"
"3461","|Hcurrency:1541|h","57","1509"
"3462","%27245e","59","1509"
"3463","|Hcurrency:1540|h","60","1509"
"3464","剩餘：","72","1509"
"3465","需要兵營","52","1510"
"3466","蒙那萊武器","33","1513"
"3467","%16516w","35","1513"
"3468","%16517w","38","1513"
"3469","或","70","1513"
"3470","蒙那萊護甲","33","1515"
"3471","%16516w","35","1515"
"3472","%16517w","38","1515"
"3473","或","70","1515"
"3474","需要城塞","46","1517"
"3475","風暴白銀武器","33","1517"
"3476","%16516w","35","1517"
"3477","%16517w","38","1517"
"3478","或","70","1517"
"3479","需要城塞","46","1519"
"3480","風暴白銀護甲","33","1519"
"3481","%16516w","35","1519"
"3482","%16517w","38","1519"
"3483","或","70","1519"
"3484","需要堡壘","46","1523"
"3485","白金武器","33","1523"
"3486","%16516w","35","1523"
"3487","%16517w","38","1523"
"3488","或","70","1523"
"3489","需要堡壘","46","1526"
"3490","白金護甲","33","1526"
"3491","%16516w","35","1526"
"3492","%16517w","38","1526"
"3493","或","70","1526"
"3494","白金武器","33","1529"
"3495","研究已完成","46","1529"
"3496","白金武器","33","1530"
"3497","研究已完成","46","1530"
"3498","白金護甲","33","1531"
"3499","研究已完成","46","1531"
"3500","白金護甲","33","1532"
"3501","研究已完成","46","1532"
"3502","需要城塞","52","1533"
"3503","被遺忘者荒疫投擲車","33","1534"
"3504","%16544w","35","1534"
"3505","議事廳等級1","33","1536"
"3506","佔領並重建！","46","1536"
"3507","%27223e","35","1536"
"3508","%27224e","38","1536"
"3509","議事廳等級1","33","1537"
"3510","當前等級","46","1537"
"3512","城塞等級2","33","1540"
"3513","%27189e","35","1540"
"3514","%27190e","38","1540"
"3515","需要風暴祭壇和軍械庫","46","1540"
"3516","城塞等級2","33","1541"
"3517","當前等級","46","1541"
"3518","提高資源收集速度","77","1543"
"3519","提高兵營生產速度","78","1543"
"3521","需要瘟疫工坊","46","1544"
"3522","堡壘等級3","33","1544"
"3523","%27201e","35","1544"
"3524","%27202e","38","1544"
"3525","堡壘等級3","33","1545"
"3526","當前等級","46","1545"
"3527","大幅提高資源收集速度","77","1546"
"3528","大幅提高兵營生產速度","78","1546"
"3530","剩餘：","72","1547"
"3531","%27223e","56","1547"
"3532","|Hcurrency:1541|h","57","1547"
"3533","%27224e","59","1547"
"3534","|Hcurrency:1540|h","60","1547"
"3535","剩餘：","72","1548"
"3536","%27189e","56","1548"
"3537","|Hcurrency:1541|h","57","1548"
"3538","%27190e","59","1548"
"3539","|Hcurrency:1540|h","60","1548"
"3540","剩餘：","72","1549"
"3541","%27201e","56","1549"
"3542","|Hcurrency:1541|h","57","1549"
"3543","%27202e","59","1549"
"3544","|Hcurrency:1540|h","60","1549"
"3545","需要兵營","52","1550"
"3546","%27264e","56","1551"
"3547","|Hcurrency:1541|h","57","1551"
"3548","%27265e","59","1551"
"3549","|Hcurrency:1540|h","60","1551"
"3550","剩餘：","72","1551"
"3551","英雄化身：憎惡體","33","1564"
"3552","%16511w","35","1564"
"3553","英雄化身：女妖","33","1565"
"3554","%16511w","35","1565"
"3555","英雄化身：艾澤萊機具","33","1566"
"3556","%16511w","35","1566"
"3557","%27230e","56","1567"
"3558","|Hcurrency:1541|h","57","1567"
"3559","%27231e","59","1567"
"3560","|Hcurrency:1540|h","60","1567"
"3561","剩餘：","72","1567"
"3562","剩餘：","72","1568"
"3563","%27284e","56","1568"
"3564","|Hcurrency:1541|h","57","1568"
"3565","%27285e","59","1568"
"3566","|Hcurrency:1540|h","60","1568"
"3570","開始剩餘時間：%16992w分鐘。","2","1570"
"3571","納迦高塔開放佔領剩餘時間。","3","1570"
"3573","轉魂者會掉落武器","77","1571"
"3576","不明獎勵","77","1572"
"3577","耶，恭喜你！","52","1573"
"3578","惡臭的憎惡體","33","1574"
"3579","%16554w","35","1574"
"3580","解鎖：","52","1575"
"3581","訓練：","52","1576"
"3582","%16555w","35","1577"
"3583","邪惡尖嘯蝠","33","1577"
"3584","已控制：%17003w","2","1584"
"3585","已控制納迦堡壘","3","1584"
"3588","佔領灰木補給站","52","1588"
"3589","佔領灰木補給站","52","1589"
"3590","已控制：%17001w","2","1591"
"3591","聯盟控制堡壘","3","1591"
"3592","已控制：%17002w","2","1592"
"3593","部落控制堡壘","3","1592"
"3594","剩餘：","72","1595"
"3595","%28271e","56","1595"
"3596","|Hitem:166846|h","57","1595"
"3597","","204","1596"
"3598","寧靜森林","205","1596"
"3599","","204","1597"
"3600","寧靜森林","205","1597"
"3601","","204","1598"
"3602","寧靜森林","205","1598"
"3603","","204","1599"
"3604","尤倫達爾","205","1599"
"3605","","204","1600"
"3606","尤倫達爾","205","1600"
"3607","","204","1601"
"3608","尤倫達爾","205","1601"
"3609","剩餘：","72","1603"
"3610","%28272e","56","1603"
"3611","|Hitem:166846|h","57","1603"
"3612","剩餘：","72","1603"
"3613","%28273e","59","1603"
"3614","|Hitem:166970|h","60","1603"
"3615","剩餘：","72","1604"
"3616","%28274e","56","1604"
"3617","|Hitem:166846|h","57","1604"
"3618","剩餘：","72","1604"
"3619","%28275e","59","1604"
"3620","|Hitem:166970|h","60","1604"
"3621","剩餘：","72","1607"
"3622","%28484e","56","1607"
"3623","|Hitem:166846|h","57","1607"
"3634","%2375FL","52","1610"
"3637","剩餘時間：%17178k","2","1612"
"3638","剩餘時間","3","1612"
"3639","","4","1612"
"3640","","19","1613"
"3642","剩餘：","72","1617"
"3643","%28276e","56","1617"
"3644","|Hitem:166846|h","57","1617"
"3645","剩餘：","72","1617"
"3646","%28277e","59","1617"
"3647","|Hitem:166970|h","60","1617"
"3648","|Hitem:22572|h","57","1618"
"3649","%152543ic","56","1618"
"3650","剩餘：","72","1618"
"3651","%160053ic","59","1618"
"3652","|Hitem:22573|h","60","1618"
"3656","","19","1621"
"3657","","19","1622"
"3658","","19","1623"
"3659","","19","1625"
"3660","剩餘時間","19","1626"
"3661","找出礦坑，不然就來不及了！","208","1626"
"3662","剩餘時間","19","1627"
"3663","找出礦坑，不然就來不及了！","208","1627"
"3664","剩餘時間","19","1628"
"3665","找出礦坑，不然就來不及了！","208","1628"
"3666","剩餘時間","19","1629"
"3667","找出礦坑，不然就來不及了！","208","1629"
"3669","剩餘時間","19","1632"
"3670","你為什麼要對自己這樣做？","208","1632"
"3679","部落旗幟被拔走了","221","1640"
"3681","聯盟旗幟被拔走了","231","1640"
"3683","剩餘：","72","1641"
"3684","%28424e","56","1641"
"3685","|Hitem:166846|h","57","1641"
"3686","剩餘：","72","1641"
"3687","%28426e","59","1641"
"3688","|Hitem:166970|h","60","1641"
"3689","剩餘時間：%17320k","2","1644"
"3690","鹵石採礦事件剩餘時間。","3","1644"
"3691","","4","1644"
"3692","聖壇 - 爭奪中","229","2339"
"3694","聖壇 - 已佔領","244","2339"
"3695","聖壇 - 爭奪中","231","2339"
"3696","聖壇 - 已佔領","245","2339"
"3697","廢墟 - 爭奪中","227","2339"
"3698","廢墟 - 已佔領","243","2339"
"3699","廢墟 - 爭奪中","233","2339"
"3700","廢墟 - 已佔領","246","2339"
"3701","市場 - 爭奪中","225","2339"
"3702","市場 - 已佔領","242","2339"
"3703","市場 - 爭奪中","235","2339"
"3704","市場 - 已佔領","247","2339"
"3705","農場 - 爭奪中","223","2339"
"3706","農場 - 已佔領","241","2339"
"3707","農場 - 爭奪中","237","2339"
"3708","農場 - 已佔領","248","2339"
"3709","礦場 - 爭奪中","221","2339"
"3710","礦場 - 已佔領","240","2339"
"3711","礦場 - 爭奪中","239","2339"
"3712","礦場 - 已佔領","249","2339"
"3713","剩餘時間：%17336k","2","1646"
"3714","","4","1646"
"3715","肉食鞭笞者事件剩餘時間。","3","1646"
"3716","洞穴崩塌：%17338k","2","1647"
"3717","","4","1647"
"3718","洞穴崩陷剩餘時間","3","1647"
"3719","剩餘：","72","1648"
"3720","%390014or","56","1648"
"3721","|Hitem:166846|h","57","1648"
"3722","剩餘：","72","1648"
"3723","%390015or","59","1648"
"3724","|Hitem:166970|h","60","1648"
"3725","剩餘：","72","1655"
"3726","%28460e","56","1655"
"3727","|Hitem:166846|h","57","1655"
"3728","剩餘：","72","1656"
"3729","%28461e","56","1656"
"3730","|Hitem:166846|h","57","1656"
"3731","剩餘：","72","1657"
"3732","%28462e","56","1657"
"3733","|Hitem:166846|h","57","1657"
"3734","剩餘：","72","1658"
"3735","%28463e","56","1658"
"3736","|Hitem:166846|h","57","1658"
"3737","剩餘：","72","1659"
"3738","%28464e","56","1659"
"3739","|Hitem:166846|h","57","1659"
"3740","剩餘：","72","1660"
"3741","%28465e","56","1660"
"3742","|Hitem:166846|h","57","1660"
"3753","燈塔 - 爭奪中","231","1670"
"3754","燈塔 - 已佔領","245","1670"
"3756","燈塔 - 爭奪中","225","1670"
"3758","供水坊 - 爭奪中","233","1670"
"3759","供水坊 - 已佔領","246","1670"
"3760","燈塔 - 已佔領","242","1670"
"3761","礦坑 - 爭奪中","235","1670"
"3762","礦坑 - 已佔領","247","1670"
"3763","供水坊 - 爭奪中","223","1670"
"3764","供水坊 - 已佔領","241","1670"
"3767","礦坑 - 爭奪中","221","1670"
"3768","礦坑 - 已佔領","240","1670"
"3771","聯盟佔領了血精靈哨塔","241","1672"
"3772","聯盟突襲了惡魔劫奪者廢墟","225","1672"
"3773","聯盟佔領了惡魔劫奪者廢墟","242","1672"
"3774","聯盟奪取了旗幟","221","1672"
"3775","聯盟突襲了德萊尼廢墟","227","1672"
"3776","聯盟佔領了德萊尼廢墟","243","1672"
"3777","聯盟突襲了法師塔","229","1672"
"3778","聯盟佔領了法師塔","244","1672"
"3779","聯盟突襲了血精靈哨塔","223","1672"
"3780","部落奪取了旗幟","231","1672"
"3781","部落突襲了血精靈哨塔","239","1672"
"3782","部落佔領了血精靈哨塔","249","1672"
"3804","聯盟奪取了橘色異能球","227","1683"
"3805","部落奪取了橘色異能球","231","1683"
"3806","聯盟奪取了藍色異能球","225","1683"
"3807","部落奪取了藍色異能球","233","1683"
"3808","聯盟奪取了紫色異能球","223","1683"
"3809","部落奪取了紫色異能球","235","1683"
"3810","聯盟奪取了綠色異能球","221","1683"
"3811","部落奪取了綠色異能球","237","1683"
"3812","剩餘：","72","1607"
"3813","%28483e","59","1607"
"3814","|Hitem:166970|h","60","1607"
"3818","聯盟佔領了部落的黃金礦車","221","1686"
"3819","部落佔領了聯盟的黃金礦車","231","1686"
"3820","聯盟突襲了熊貓人礦坑","227","1686"
"3821","聯盟佔領了熊貓人礦坑","243","1686"
"3822","聯盟突襲了中央礦坑","225","1686"
"3823","聯盟佔領了中央礦坑","242","1686"
"3824","聯盟突襲了哥布林礦坑","223","1686"
"3825","聯盟佔領了哥布林礦坑","241","1686"
"3826","部落突襲了熊貓人礦坑","233","1686"
"3827","部落佔領了熊貓人礦坑","246","1686"
"3828","部落突襲了中央礦坑","235","1686"
"3829","部落佔領了中央礦坑","247","1686"
"3830","部落突襲了哥布林礦坑","237","1686"
"3831","部落佔領了哥布林礦坑","248","1686"
"3859","部落突襲了惡魔劫奪者廢墟","237","1672"
"3860","部落佔領了惡魔劫奪者廢墟","248","1672"
"3861","部落突襲了德萊尼廢墟","235","1672"
"3862","部落佔領了德萊尼廢墟","247","1672"
"3863","部落突襲了法師塔","233","1672"
"3864","部落佔領了法師塔","246","1672"
"3900","剩餘時間：%4248k","2","1705"
"3901","剩餘時間","3","1705"
"3902","","4","1705"
"3906","%297051n","208","1707"
"3907","%297051n","208","1708"
"3908","%297051n","208","1709"
"3909","%297113n","208","1710"
"3910","%297113n","208","1711"
"3911","%297113n","208","1712"
"3912","%297113n","208","1713"
"3913","%297051n","208","1714"
"3914","剩餘：","72","1715"
"3915","%28707e","56","1715"
"3916","|Hitem:166846|h","57","1715"
"3917","剩餘：","72","1715"
"3918","%28708e","59","1715"
"3919","|Hitem:166970|h","60","1715"
"3920","%297051n","208","1717"
"3921","%297051n","208","1718"
"3922","%297051n","208","1719"
"3942","聯盟奪取了橘色異能球","227","1726"
"3943","部落奪取了橘色異能球","231","1726"
"3944","聯盟奪取了藍色異能球","225","1726"
"3945","部落奪取了藍色異能球","233","1726"
"3946","聯盟奪取了紫色異能球","223","1726"
"3947","部落奪取了紫色異能球","235","1726"
"3948","聯盟奪取了綠色異能球","221","1726"
"3949","部落奪取了綠色異能球","237","1726"
"3950","剩餘：","72","1728"
"3951","%28711e","56","1728"
"3952","|Hitem:166846|h","57","1728"
"3953","剩餘：","72","1729"
"3954","%28725e","56","1729"
"3955","|Hitem:166846|h","57","1729"
"3956","剩餘：","72","1730"
"3957","%28726e","56","1730"
"3958","|Hitem:166846|h","57","1730"
"3959","剩餘：","72","1731"
"3960","%28727e","56","1731"
"3961","|Hitem:166846|h","57","1731"
"3962","剩餘：","72","1732"
"3963","%28728e","56","1732"
"3964","|Hitem:166846|h","57","1732"
"3965","剩餘：","72","1733"
"3966","%28729e","56","1733"
"3967","|Hitem:166846|h","57","1733"
"3968","剩餘：","72","1734"
"3969","%28730e","56","1734"
"3970","|Hitem:166846|h","57","1734"
"3971","已控制：%17569w","2","1741"
"3972","測試提示資訊","3","1741"
"3973","測試動態提示資訊","4","1741"
"3976","測試介面工具訊息","14","1744"
"3977","你的文字","15","1745"
"3978","收集資源","20","1746"
"3979","%1541c/%1541m","21","1746"
"3980","%1540c/%1540m","23","1746"
"3981","測試左邊提示資訊","22","1746"
"3982","測試右邊提示資訊","24","1746"
"3983","%1541c/%1541m","25","1747"
"3984","|Hcurrency:1541|h","26","1747"
"3985","%1540c/%1540m","27","1747"
"3986","|Hcurrency:1540|h","28","1747"
"3987","%1716c","29","1747"
"3988","|Hcurrency:1716|h","30","1747"
"3989","測試訊息","33","1748"
"3990","%1541c/%1541m","35","1748"
"3991","|Hcurrency:1541|h","36","1748"
"3992","%1540c/%1540m","38","1748"
"3993","|Hcurrency:1540|h","39","1748"
"3994","%1716c","41","1748"
"3995","|Hcurrency:1716|h","42","1748"
"3996","測試敘述","46","1748"
"4011","%1541c/%1541m","194","1752"
"4012","%1540c/%1540m","197","1752"
"4014","|Hcurrency:1541|h","195","1752"
"4015","|Hcurrency:1540|h","198","1752"
"4016","Test1","205","1753"
"4017","測試2","204","1753"
"4037","|Hitem:181342|h心情：悲慘難過","212","1758"
"4038","","221","1759"
"4039","","223","1759"
"4040","Left Icon 3 State 1 Tooltip","225","1759"
"4041","","227","1759"
"4042","","229","1759"
"4043","","231","1759"
"4044","右邊圖示2狀態1提示資訊","233","1759"
"4045","","235","1759"
"4046","","237","1759"
"4047","","239","1759"
"4048","Left Icon 1 State 2 Tooltip","240","1759"
"4049","","241","1759"
"4050","","242","1759"
"4051","","243","1759"
"4052","","244","1759"
"4053","","245","1759"
