Id,Name,Pos0,Pos1,Pos2,Rot0,Rot1,Rot2,Rot3,OwnerId,DisplayId,Scale,TypeId,PhaseUseFlags,PhaseId,PhaseGroupId,PropValue0,PropValue1,PropValue2,PropValue3,PropValue4,PropValue5,PropValue6,PropValue7
"267415","Pre Suramar 7.0 Complete Book","355.5556","3989.788","2.507795","0","0","0.9411759","0.3379169","1220","37510","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"267416","Pre Suramar 7.0 Complete Lantern","414.1476","3952.959","2.600583","0","0","0.9995336","-0.03053853","1220","37378","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"267417","Suramar 7.0 Complete Table","414.6233","3952.839","1.076407","0.0693693","-0.2003064","0.2912204","0.9328751","1220","37186","1","5","2","7725","0","0","0","0","0","0","0","0","0"
"267418","Suramar 7.0 Complete Table","354.4219","3990.035","1.076407","0.1996357","-0.07127643","0.9098164","0.3567902","1220","37186","1","5","2","7725","0","0","0","0","0","0","0","0","0"
"268098","赫达沙尔","10320.02","-4393.177","251.6011","0","0","-0.1218695","0.9925461","1060","26101","1","5","1","0","0","0","1","0","0","0","0","0","0"
"268099","苏拉玛","10319.8","-4392.87","250.595","0","0","0.47332","0.8808905","1060","26101","1","5","1","0","0","0","1","0","0","0","0","0","0"
"268100","宠物乐园！","11572.04","-4605.351","14.2669","0","0","0.6156612","0.788011","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268101","- 贵宾专线 - 请在此等候","11584.12","-4530.736","14.2669","0","0","-0.8141156","0.5807028","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268102","暗月旋转木马","11294.6","-4501.688","13.38557","0","0","-0.8410389","0.5409747","1060","9126","2.65","5","1","0","0","1","1","0","0","0","0","0","0"
"268103","骑小马！","11579.87","-4605.212","14.2669","0","0","-0.5913096","0.8064446","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268104","暗月火炮！","11256.46","-4543.302","13.9257","0.02846062","-0.05556648","-0.8368177","0.5439103","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268105","打豺狼人！","11240.11","-4555.54","14.26508","0","0","-0.8265894","0.5628054","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268106","施工中——禁止进入","11402.21","-4439.476","15.02335","0","0","-0.811574","0.5842496","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268107","蒸汽坦克大挑战！","11363.17","-4500.29","13.93093","0","0","-0.03925974","0.9992291","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268111","施工中——禁止进入","11278.77","-4567.672","13.36847","0","0","0.8949342","0.446198","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268112","射击场","11313.83","-4479.944","14.04597","0","0","-0.7402182","0.6723668","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268113","套圈圈！","11524.68","-4515.064","14.30233","0","0","-0.147809","0.9890159","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268114","施工中——禁止进入","11472.62","-4523.052","14.96647","0","0","0.4265687","0.9044551","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268115","战斗宠物！","11344.72","-4468.271","13.88947","0","0","0.9600499","-0.2798291","1060","9126","2.65","5","1","0","0","1","1","0","0","0","0","0","0"
"268140","- 贵宾专线 - 请在此等候","10517.45","-8797.403","14.2669","0","0","-0.8141156","0.5807027","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268141","暗月旋转木马","10227.93","-8768.354","13.38557","0","0","-0.8410388","0.5409747","1060","9126","2.65","5","1","0","0","1","1","0","0","0","0","0","0"
"268142","骑小马！","10513.21","-8871.879","14.2669","0","0","-0.5913097","0.8064446","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268143","暗月火炮！","10189.79","-8809.969","13.9257","0.02846062","-0.05556648","-0.8368178","0.5439103","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268144","打豺狼人！","10173.45","-8822.207","14.26508","0","0","-0.8265893","0.5628054","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268145","施工中——禁止进入","10335.54","-8706.143","15.02335","0","0","-0.811574","0.5842497","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268146","蒸汽坦克大挑战！","10296.5","-8766.957","13.93093","0","0","-0.03925968","0.9992291","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268150","施工中——禁止进入","10212.1","-8834.339","13.36847","0","0","0.8949343","0.4461979","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268151","射击场","10247.17","-8746.611","14.04597","0","0","-0.7402182","0.6723668","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268152","套圈圈！","10458.01","-8781.732","14.30233","0","0","-0.1478091","0.9890159","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268153","施工中——禁止进入","10405.96","-8789.719","14.96647","0","0","0.4265687","0.9044551","1060","7416","1.4","5","0","0","0","1","1","0","0","0","0","0","0"
"268154","战斗宠物！","10278.05","-8734.938","13.88947","0","0","0.9600498","-0.2798293","1060","9126","2.65","5","1","0","0","1","1","0","0","0","0","0","0"
"268158","宠物乐园！","10505.37","-8872.018","14.2669","0","0","0.6156612","0.788011","1060","9126","2.65","5","0","0","0","1","1","0","0","0","0","0","0"
"268159","赫达沙尔","9253.351","-8659.844","251.6011","0","0","-0.1218693","0.9925461","1060","26101","1","5","1","0","0","0","1","0","0","0","0","0","0"
"268160","苏拉玛","9253.133","-8659.536","250.595","0","0","0.4733198","0.8808907","1060","26101","1","5","1","0","0","0","1","0","0","0","0","0","0"
"268165","诺莫瑞根旗帜","10604.14","-10541.4","47.52192","0","0","0.872496","0.4886212","1060","8619","1.8","5","0","0","0","1","1","0","1","0","0","0","0"
"268167","诺莫瑞根旗帜","10392.55","-10327.77","45.51584","0","0","0.9816272","0.1908088","1060","8619","1.899999","5","0","0","0","1","1","0","1","0","0","0","0"
"268175","幽暗城旗帜","10339.02","-10232.17","45.48942","0","0","-0.4146926","0.9099615","1060","8618","2.649999","5","0","0","0","1","1","0","1","0","0","0","0"
"268177","雷霆崖旗帜","10332.4","-10314.85","45.03157","0","0","-0.004363442","0.9999905","1060","8624","2.069999","5","0","0","0","1","1","0","1","0","0","0","0"
"268178","铁炉堡旗帜","10575.69","-10538.23","47.52192","0","0","0.4809892","0.8767265","1060","8620","1.75","5","0","0","0","1","1","0","1","0","0","0","0"
"268179","奥格瑞玛旗帜","10332.42","-10283.7","44.90593","0","0","0","1","1060","8621","2.2","5","0","0","0","1","1","0","1","0","0","0","0"
"268180","森金旗帜","10331.87","-10256.51","45.12532","0","0","0.03053798","0.9995336","1060","8615","2.099999","5","0","0","0","1","1","0","1","0","0","0","0"
"268181","幽暗城旗帜","10302.38","-10524.22","53.5663","0","0","0.9965655","0.08280841","1060","8618","2.28","5","0","0","0","1","1","0","1","0","0","0","0"
"268182","暴风城旗帜","10560.63","-10513.35","48.09787","0","0","0.05233596","0.9986295","1060","8623","1.66","5","0","0","0","1","1","0","1","0","0","0","0"
"268185","奥格瑞玛旗帜","10272.08","-10546.24","53.70123","0","0","0.7163022","0.6977901","1060","8621","1.869999","5","0","0","0","1","1","0","1","0","0","0","0"
"268187","埃索达旗帜","10590.39","-10477.26","47.51867","0","0","-0.71325","0.7009097","1060","8617","2.859999","5","0","0","0","1","1","0","1","0","0","0","0"
"268188","银月城旗帜","10350.86","-10341.15","44.69488","0","0","0.6755902","0.7372774","1060","8622","1.659999","5","0","0","0","1","1","0","1","0","0","0","0"
"268190","埃索达旗帜","10372.75","-10222.97","44.69835","0","0","-0.685183","0.728371","1060","8617","2.799999","5","0","0","0","1","1","0","1","0","0","0","0"
"268198","雷霆崖旗帜","10291.05","-10488.64","53.62554","0","0","0.9135453","-0.4067371","1060","8624","1.8","5","0","0","0","1","1","0","1","0","0","0","0"
"268199","达纳苏斯旗帜","10623.15","-10496.17","47.55626","0","0","0.9762959","-0.2164401","1060","8616","2.049999","5","0","0","0","1","1","0","1","0","0","0","0"
"268201","暴风城旗帜","10393.41","-10283.29","45.04948","0","0","0.9997621","-0.02181495","1060","8623","1.85","5","0","0","0","1","1","0","1","0","0","0","0"
"268202","银月城旗帜","10252.67","-10488.98","53.70123","0","0","-0.4733201","0.8808905","1060","8622","1.64","5","0","0","0","1","1","0","1","0","0","0","0"
"268204","达纳苏斯旗帜","10393.28","-10241.16","44.92247","0","0","0.9953961","-0.09584624","1060","8616","1.849999","5","0","0","0","1","1","0","1","0","0","0","0"
"268206","森金旗帜","10240.77","-10527.41","53.64573","0","0","0.1261991","0.9920049","1060","8615","1.71","5","0","0","0","1","1","0","1","0","0","0","0"
"268208","铁炉堡旗帜","10393.69","-10306.18","44.91585","0","0","1","0","1060","8620","1.88","5","0","0","0","1","1","0","1","0","0","0","0"
"268486","暴风城","4902.467","-602.1563","-4.213023","0","0","0","1","1658","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"268487","北郡修道院","4833.929","-599.8455","-4.986311","0","0","-0.7933529","0.608762","1658","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"268488","暴风城","4833.912","-599.8368","-4.432241","0","0","-0.7933529","0.608762","1658","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"268490","北郡修道院","4902.422","-604.1302","-4.221232","0","0","1","0","1658","26","1","5","0","0","0","1","1","0","0","0","0","0","0"
"268649","军团传送门","0","0","0","0","0","0","0","0","30511","0.5","38","0","0","0","0","0","0","0","0","0","0","0"
"268675","警告：小心摔落","5768.716","4771.429","604.5748","0.1938289","0.1207131","0.9219903","-0.3127179","1220","3291","2.26","5","0","0","0","1","1","0","0","0","0","0","0"
"268972","千光神殿","-573.4844","6212.875","68.55466","-0.02377081","0.02592171","-0.7218988","0.6911044","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268973","沃拉莱斯圣所","-574.3281","6214.757","66.32156","0.7374886","-0.03639528","0.4666862","0.4868162","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268974","荒废圣殿","-573.2066","6212.757","68.5445","-0.01825881","0.008870889","0.39485","0.9185213","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268975","伊利达雷哨所","-573.2674","6213.02","68.51593","-0.006094317","-0.03463878","0.9877541","0.1520028","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268976","艾露恩的花园","-573.2031","6212.719","67.89017","-0.01697382","-0.005694075","0.3906913","0.9203476","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268977","苍穹会营地","-337.625","5520.619","41.03364","-0.02339064","0.02159794","0.2040076","0.9784515","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268978","艾露恩的花园","-337.7969","5520.855","40.79367","0.01806026","-0.01962184","0.9168218","-0.398405","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268979","法隆戴尔","294.1371","5636.694","40.6281","-0.07948232","-0.04688461","0.6707553","0.7359156","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268980","苍穹会营地","288.8021","5832.004","16.28245","0","0","-0.06975648","0.997564","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268981","纳萨拉斯废墟","293.9236","5636.808","40.53112","-0.04266927","-0.003437837","0.1477968","0.9880909","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268982","洛希恩","288.9028","5832.224","16.6902","0.01477218","-0.002146174","0.9536213","0.3006386","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268983","纳萨拉斯废墟","288.6979","5832.163","16.42906","0.02031624","0.009064933","0.4923424","0.8701172","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268984","沙考尔的巢穴","-574.0938","6212.999","68.1533","-0.02271873","-0.03218557","0.6453342","0.7628838","1676","11581","0.73","5","1","0","0","1","1","0","0","0","0","0","0"
"268985","千光神殿","-814.5191","6135.182","7.590213","0.03091915","0.03770695","0.687322","0.7247142","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268986","欧逊努斯海窟","-814.2049","6135.289","7.227011","0","0","0.976296","0.2164398","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268995","蓝翼栖地","465.5121","6532.685","41.12878","0","0","0.9998477","0.01745226","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268998","鲁特凡走廊","465.5625","6532.438","41.11079","0","0","0.386711","0.922201","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"268999","法罗纳尔","-76.54688","6606.563","34.95537","0.03723936","0.001543717","0.130558","0.9907398","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269000","伊利达雷哨所","-76.53993","6606.602","34.25652","-0.01528188","-0.04376258","0.9835895","-0.1743646","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269001","纳萨拉斯废墟","465.2865","6532.513","41.36178","0.02259466","0.02649336","0.7455868","0.6654983","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269002","水下花园","-156.4444","6774.452","39.62313","0.008655161","-0.03978624","-0.8328852","0.5519461","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269003","纳萨拉斯废墟","-76.48264","6606.232","34.68762","-0.01588479","0.001702664","-0.1131902","0.9934449","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269005","伊利达雷哨所","-156.5399","6774.701","40.00881","0.01552411","-0.002545532","-0.2249387","0.9742459","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269007","水下花园","-76.36979","6606.396","34.5042","-0.03818247","0.009108199","-0.6326859","0.773413","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269009","纳萨拉斯废墟","-156.467","6774.49","40.28259","-0.02756932","0.00105162","0.5447322","0.8381562","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269012","水下花园","465.2656","6532.513","40.69648","-0.08038954","0.004113082","-0.6789424","0.7297656","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269013","旧海滩小径","-156.7587","6774.518","39.73223","-0.01862594","0.01135643","-0.5662929","0.8239153","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269274","后备鼓手","3076.885","-16707.47","4.230959","-0.03424903","-0.04638883","0.9880717","-0.1427914","1060","352","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269275","后备鼓手","3078.047","-16709.33","5.009559","-0.02749732","-0.01987317","0.968025","-0.2485488","1060","352","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269279","法戈的营地小玩意儿","-955.5573","7002.797","2.414178","0.02585694","0.02954178","-0.6152543","0.7873505","1676","11606","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269280","法戈的营地小玩意儿","-956.5955","7003.296","2.852424","0","0","-0.4383711","0.8987941","1676","19309","0.62","5","0","5742","0","0","0","0","0","0","0","0","0"
"269281","伊利达雷哨所","172.033","7153.818","55.2645","-0.01358744","0.007419534","-0.4146279","0.9098594","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269282","法戈的营地小玩意儿","-948.8611","6997.68","2.320903","-0.008721306","0.0003005258","-0.725373","0.6883007","1676","13608","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269286","法戈的营地小玩意儿","-956.4653","7002.317","2.342746","0.01445805","0.01690806","-0.6325576","0.7741938","1676","8360","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269287","法戈的营地小玩意儿","-957.5417","7002.38","2.405235","0.02674705","0.02873836","-0.639012","0.7681942","1676","11606","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269288","法戈的营地小玩意儿","-949.4219","6997.828","3.06895","0.003098978","0.2927746","0.1537973","0.9437266","1676","31510","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269289","法戈的营地小玩意儿","-948.9167","6996.624","2.986946","-0.004427972","0.008693928","0.6755393","0.7372594","1676","13470","0.78","5","0","5742","0","0","0","0","0","0","0","0","0"
"269293","法戈的营地小玩意儿","-949.2413","6998.133","3.147814","0","0","0.1607424","0.9869964","1676","31510","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269297","法戈的营地小玩意儿","-948.6823","6997.401","3.041905","0","0","-0.6360787","0.7716243","1676","16091","0.66","5","0","5742","0","0","0","0","0","0","0","0","0"
"269299","上古海滩","172.0504","7154.073","55.09365","-0.003488177","-0.006280333","0.9702644","-0.2419406","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269300","蓝翼栖地","172.2726","7153.882","55.69617","0.02225341","-0.03850918","0.5512908","0.8331268","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269301","法戈的营地小玩意儿","-956.7031","7003.347","2.334758","0","0","0.09150122","0.995805","1676","17937","0.59","5","0","5742","0","0","0","0","0","0","0","0","0"
"269302","法戈的营地小玩意儿","-959.1337","7001.934","2.312642","-0.02167081","-0.003115799","-0.1002758","0.9947188","1676","17115","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269305","法戈的营地小玩意儿","-948.6614","6998.282","3.045547","0.0343113","-0.03208362","-0.5326811","0.8450114","1676","8108","0.89","5","0","5742","0","0","0","0","0","0","0","0","0"
"269307","法戈的营地小玩意儿","-959.8489","7001.499","2.612632","0.4510617","0.5546223","-0.4412408","0.5424426","1676","19305","0.63","5","0","5742","0","0","0","0","0","0","0","0","0"
"269308","诺达尼尔圣泉","247.151","7124.059","74.7418","-0.03410658","-0.05904409","0.9616892","0.2655267","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269309","法戈的营地小玩意儿","-959.066","7001.166","2.330892","-0.006824036","0.0181514","-0.203437","0.978896","1676","19305","0.63","5","0","5742","0","0","0","0","0","0","0","0","0"
"269311","法戈的营地小玩意儿","-952.6077","6996.439","2.387078","0.009054184","-0.01984587","-0.05212928","0.9984021","1676","24381","1","5","0","5742","0","0","0","0","0","0","0","0","0"
"269312","法戈的营地小玩意儿","-948.6875","6998.531","3.087993","-0.004600959","-0.009761722","-0.6121625","0.7906584","1676","8108","0.89","5","0","5742","0","0","0","0","0","0","0","0","0"
"269316","法戈的营地小玩意儿","713.7639","5530.356","82.76499","-0.03349393","0.02048058","0.8801711","0.4730303","1676","11606","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269317","法戈的营地小玩意儿","714.4601","5531.111","82.74467","-0.01911231","0.01138585","0.8701347","0.4923117","1676","8360","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269318","法戈的营地小玩意儿","715.4965","5531.412","82.79798","-0.03285288","0.02149387","0.865315","0.4996887","1676","11606","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269319","法戈的营地小玩意儿","715.0278","5530.22","82.8219","0","0","0.9659258","-0.2588193","1676","17937","0.59","5","0","5741","0","0","0","0","0","0","0","0","0"
"269320","法戈的营地小玩意儿","714.9097","5530.232","83.33138","0","0","0.9600499","0.279829","1676","19309","0.62","5","0","5741","0","0","0","0","0","0","0","0","0"
"269321","法戈的营地小玩意儿","716.7239","5531.954","82.77909","0.01060572","0.03878712","0.9874704","-0.1525952","1676","19305","0.63","5","0","5741","0","0","0","0","0","0","0","0","0"
"269322","法戈的营地小玩意儿","717.2691","5532.221","82.77042","-0.008826516","0.0370233","0.9888629","0.1438806","1676","19305","0.63","5","0","5741","0","0","0","0","0","0","0","0","0"
"269323","法戈的营地小玩意儿","705.7448","5532.944","82.54811","0.001180764","-0.00864623","0.8012005","0.5983323","1676","13608","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269324","法戈的营地小玩意儿","717.2795","5531.418","82.8082","-0.001205931","0.04136233","0.9661214","-0.2547493","1676","17115","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269328","法戈的营地小玩意儿","705.4827","5533.147","83.28225","0","0","0.8681988","0.4962165","1676","16091","0.66","5","0","5741","0","0","0","0","0","0","0","0","0"
"269329","法戈的营地小玩意儿","705.4445","5533.958","83.20842","0.007818471","0.00583633","-0.6122075","0.790637","1676","13470","0.78","5","0","5741","0","0","0","0","0","0","0","0","0"
"269330","法戈的营地小玩意儿","706.3229","5532.991","83.27531","-0.2890704","-0.04652721","0.9040498","-0.3113963","1676","31510","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269331","法戈的营地小玩意儿","706.2535","5532.644","83.35108","0","0","0.9455186","-0.3255683","1676","31510","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269332","法戈的营地小玩意儿","705.8646","5532.083","83.29662","0.01039989","-0.00288136","0.8829076","0.4694227","1676","8108","0.89","5","0","5741","0","0","0","0","0","0","0","0","0"
"269333","法戈的营地小玩意儿","705.757","5532.31","83.26191","0.02580958","0.03924906","0.9230155","0.3818844","1676","8108","0.89","5","0","5741","0","0","0","0","0","0","0","0","0"
"269334","法戈的营地小玩意儿","708.8611","5535.364","82.61979","0.01802589","0.01228431","0.9928092","-0.1177031","1676","24381","1","5","0","5741","0","0","0","0","0","0","0","0","0"
"269335","法戈的营地小玩意儿","716.8316","5532.458","82.7934","0","0","0.9647874","0.263031","1676","25445","0.46","5","0","5741","0","0","0","0","0","0","0","0","0"
"269336","法戈的营地小玩意儿","717.8038","5532.01","82.83302","-0.01112711","0.03738848","0.7273629","0.6851434","1676","25445","0.54","5","0","5741","0","0","0","0","0","0","0","0","0"
"269339","洛希恩","749.7691","6499.272","116.869","0","0","-0.3420207","0.9396924","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269340","鲁特凡走廊","750.0452","6499.442","116.4023","0.04428498","-0.0224721","-0.5838332","0.8103534","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269341","瓦尔莎拉","750.0261","6499.391","117.0672","-0.02790135","-0.01754589","0.8087981","0.5871621","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269342","蓝翼栖地","630.4879","6490.644","83.12411","0.005276876","-0.008702122","0.9987987","-0.04793241","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269343","蓝翼栖地","749.7396","6499.476","116.3589","0.01256205","0.0377343","-0.8352019","0.5485035","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269344","苍穹会营地","679.8941","5573.635","86.12144","0","0","-0.7906898","0.6122171","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269345","苏拉玛","680.191","5573.547","85.63881","0.02050492","-0.02790727","-0.8429284","0.5369101","1676","36287","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269346","扎赫纳尔魔网废墟","680.1024","5573.732","85.97349","-0.01702553","-0.03493337","0.9746798","0.2202023","1676","36072","1","5","1","0","0","1","1","0","0","0","0","0","0"
"269807","魔灾营地","4768.179","5489.864","250.5936","0.001349463","-0.02958035","-0.6521419","0.7575184","1220","30436","0.9299999","5","1","0","0","1","1","0","0","0","0","0","0"
"269808","守夜人营地","4766.375","5490.187","250.5985","-0.0131521","0.03193612","0.555047","0.8311016","1220","30436","0.92","5","1","0","0","1","1","0","0","0","0","0","0"
"270060","联盟军旗","15287.7","15653.23","409.183","0","0","1","0","1756","5651","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270061","联盟军旗","15287.75","15628.93","409.1893","0","0","1","0","1756","5651","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270062","联盟军旗","14911.4","15238.02","345.7063","0","0","0.9945219","-0.104529","1756","5651","1","5","0","174","0","0","0","0","0","0","0","0","0"
"270064","部落战旗","14944.73","15241.9","358.2072","0","0","-0.850352","0.5262142","1756","8257","3.799999","5","0","173","0","0","0","0","0","0","0","0","0"
"270065","部落战旗","15137.68","15286.36","358.4495","0","0","0.8849881","0.4656137","1756","8257","3.799999","5","0","173","0","0","0","0","0","0","0","0","0"
"270066","","15426.72","15550.9","409.2349","0","0","-0.03053891","0.9995336","1756","232","1","5","0","0","0","0","0","0","0","0","0","0","0"
"270068","","15510.04","15810.63","409.1645","0","0","0.9713421","-0.2376859","1756","6449","1","5","0","175","0","0","0","0","0","0","0","0","0"
"270069","","15514.5","15810.29","409.1509","0","0","0.9762959","-0.2164401","1756","6449","1","5","0","175","0","0","0","0","0","0","0","0","0"
"270070","部落战旗","14586.09","15439.14","358.4443","0","0","0.743145","0.6691304","1756","5652","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270071","部落战旗","14558.08","15775.6","367.2268","0","0","0.7518399","0.6593457","1756","5652","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270075","","15520.69","15809.65","409.1819","0","0","-0.6087613","0.7933534","1756","6448","1.32","5","0","176","0","0","0","0","0","0","0","0","0"
"270076","","15514.46","15810.1","409.1819","0","0","0.9781476","-0.2079117","1756","6448","1.32","5","0","176","0","0","0","0","0","0","0","0","0"
"270079","部落战旗","15525.61","15439.74","435.3307","0","0","0.685183","0.7283709","1756","8257","2.419999","5","0","175","0","0","0","0","0","0","0","0","0"
"270080","联盟军旗","15530.65","15609.26","455.1016","0","0","0.9999905","0.004363002","1756","8256","5.060018","5","0","176","0","0","0","0","0","0","0","0","0"
"270081","联盟军旗","15504.78","15620.79","409.4266","0","0","0.9999619","0.008725846","1756","5651","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270085","","15426.37","15585.63","409.2252","0","0","-0.6018152","0.7986354","1756","6037","0.75","5","0","175","0","0","0","0","0","0","0","0","0"
"270088","腐臭平原","13552.71","11606.07","112.3748","0","0","-0.1175378","0.9930684","1756","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"270089","灰熊丘陵","13551.43","11605.75","112.2541","0","0","-0.8410391","0.5409743","1756","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"270096","暮冬城","13565.98","11687.89","124.7039","0","0","0.1001879","0.9949685","1756","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"270105","暮冬城","13289.01","12115.18","112.5052","0","0","-0.6527599","0.7575648","1756","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"270113","","15426.68","15723.71","409.8448","0","0","-0.806445","0.5913091","1756","8397","0.83","5","0","175","0","0","0","0","0","0","0","0","0"
"270114","","15426.46","15695.23","409.2088","0","0","-0.4733201","0.8808905","1756","6608","0.66","5","0","176","0","0","0","0","0","0","0","0","0"
"270115","","15426.25","15695.54","410.4196","0","0","-0.06104841","0.9981348","1756","8396","1","5","0","176","0","0","0","0","0","0","0","0","0"
"270116","部落战旗","15497.63","15716.94","445.3312","0","0","0.7101859","0.7040141","1756","8257","2.419999","5","0","175","0","0","0","0","0","0","0","0","0"
"270117","联盟军旗","15497.62","15717.26","445.3322","0","0","0.7132502","0.7009096","1756","8256","2.590009","5","0","176","0","0","0","0","0","0","0","0","0"
"270118","部落战旗","15485.71","15837.09","435.2516","0","0","-0.7071068","0.7071068","1756","8257","2.419999","5","0","175","0","0","0","0","0","0","0","0","0"
"270119","联盟军旗","14567.89","15683.45","406.0253","0","0","0.3705572","0.9288096","1756","8256","4.039998","5","0","175","0","0","0","0","0","0","0","0","0"
"270131","部落战旗","14483.37","15685.61","406.3287","0","0","0.7132509","0.7009088","1756","8257","3.799999","5","0","176","0","0","0","0","0","0","0","0","0"
"270132","部落战旗","14597.51","15655.32","406.391","0","0","0.3907306","0.9205051","1756","8257","3.799999","5","0","176","0","0","0","0","0","0","0","0","0"
"270137","新壁炉谷","13444.98","11812.68","125.5686","0","0","0.9848079","-0.1736474","1756","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
