Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1417","garrison_horde_inscription2","Garrison - Horde - Inscription 2","Garrison - Horde - Inscription 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043507","3585","134479880"
"1418","garrison_horde_inscription3","Garrison - Horde - Inscription 3","Garrison - Horde - Inscription 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043506","3585","134479880"
"1419","garrison_horde_leatherworking2","Garrison - Horde - Leatherworking 2","Garrison - Horde - Leatherworking 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043788","3585","134479880"
"1420","garrison_horde_leatherworking3","Garrison - Horde - Leatherworking 3","Garrison - Horde - Leatherworking 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043801","3585","134479880"
"1421","garrison_horde_jewelcrafting2","Garrison - Horde - Jewelcrafting 2","Garrison - Horde - Jewelcrafting 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043789","3585","134479880"
"1422","garrison_horde_jewelcrafting3","Garrison - Horde - Jewelcrafting 3","Garrison - Horde - Jewelcrafting 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043800","3585","134479880"
"1423","garrison_horde_tailoring2","Garrison - Horde - Tailoring 2","Garrison - Horde - Tailoring 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043790","3585","134479880"
"1424","garrison_horde_tailoring3","Garrison - Horde - Tailoring 3","Garrison - Horde - Tailoring 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043778","3585","134479880"
"1425","garrison_horde_salvageyard2","Garrison - Horde - Salvage Yard 2","Garrison - Horde - Salvage Yard 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043796","3585","134479880"
"1426","garrison_horde_salvageyard3","Garrison - Horde - Salvage Yard 3","Garrison - Horde - Salvage Yard 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1043793","3585","134479880"
"1427","PattyMackTestGarrisonBldgMap2","PattyMack Test Garrison Bld Map2","PattyMack Test Garrison Bld Map2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1045409","3585","134479880"
"1429","garrison_horde_engineering2","Garrison - Horde - Engineering 2","Garrison - Horde - Engineering 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1052563","3585","134479880"
"1430","garrison_horde_engineering3","Garrison - Horde - Engineering 3","Garrison - Horde - Engineering 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1052566","3585","134479880"
"1431","SparringArenaLevel3Stadium","角斗场","The Coliseum","杀掉所有人","杀掉所有人","","","0","0","1","5","5","0","360","-1","-1","-1","0","1","-1","0","0","0","1059195","7773","134479882"
"1432","garrison_horde_fishing2","Garrison - Horde - Fishing 2","Garrison - Horde - Fishing 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1063275","3585","134479880"
"1433","garrison_horde_fishing3","Garrison - Horde - Fishing 3","Garrison - Horde - Fishing 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1063274","3585","134479880"
"1434","garrison_alliance_fishing2","Garrison - Alliance - Fishing 2","Garrison - Alliance - Fishing 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1063439","3585","134479880"
"1435","garrison_alliance_fishing3","Garrison - Alliance - Fishing 3","Garrison - Alliance - Fishing 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1063440","3585","134479880"
"1437","garrison_alliance_petstable1","Garrison - Alliance - Pet Stable 1","Garrison - Alliance - Pet Stable 1","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1066964","3585","134479880"
"1438","garrison_alliance_petstable2","Garrison - Alliance - Pet Stable 2","Garrison - Alliance - Pet Stable 2","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1066969","3585","134479880"
"1439","garrison_alliance_petstable3","Garrison - Alliance - Pet Stable 3","Garrison - Alliance - Pet Stable 3","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1066966","3585","134479880"
"1440","garrison_alliance_infirmary1","Garrison - Alliance - Infirmary 1","Garrison - Alliance - Infirmary 1","","","","","0","0","4","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","1066967","3585","134479880"
"1441","garrison_alliance_infirmary2","Garrison - Alliance - Infirmary 2","Garrison - Alliance - Infirmary 2","","","","","0","0","4","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","1066975","3585","134479880"
"1442","garrison_alliance_infirmary3","Garrison - Alliance - Infirmary 3","Garrison - Alliance - Infirmary 3","","","","","0","0","4","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","1066963","3585","134479880"
"1446","outdoorGarrisonConstructionPlotAllianceLarge","Outdoor Garrison - Construction Plot, Large - Alliance","Outdoor Garrison - Construction Plot, Large - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1085120","3585","134479880"
"1447","outdoorGarrisonConstructionPlotHordeLarge","Outdoor Garrison - Construction Plot, Large - Horde","Outdoor Garrison - Construction Plot, Large - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1085117","3585","134479880"
"1448","HellfireRaid62","地狱火堡垒","Hellfire Citadel","","","","","0","0","1","2","5","0","375","360","-1","-1","0","1","-1","0","0","0","1086771","8404573","134479880"
"1451","TanaanLegionTest","Tanaan Legion Test","Tanaan Legion Test","","","","","0","0","1","5","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1091261","545267293","134479880"
"1453","ScourgeofNorthshire","北郡之灾","Scourge of Northshire","","","","","0","0","1","5","6","0","360","-1","-1","0","0","1","-1","0","0","0","1093483","545275485","134479896"
"1454","ArtifactAshbringerOrigin","破碎海滩","The Broken Shore (old - delete)","","","","","0","0","1","5","6","0","251","0","-1","-1","0","1","-1","0","0","0","1093754","8396381","134479872"
"1455","EdgeofRealityMount","现世边界","Edge of Reality","","","","","0","0","1","5","5","0","364","0","-1","-1","0","1","-1","0","0","0","1093835","8404509","134479880"
"1456","NagaDungeon","艾萨拉之眼","Eye of Azshara","","","","","0","0","1","1","6","0","416","-1","-1","1220","0","1","-1","0","11","0","1094973","-2139079139","134480144"
"1457","FXlDesignLand-DevOnly","测试地下城","Test Dungeon","","","","","0","0","1","2","6","0","244","-1","-1","-1","0","1","-1","0","0","0","1096332","411057759","134610944"
"1458","7_DungeonExteriorNeltharionsLair","奈萨里奥的巢穴","Neltharion's Lair","","","","","0","0","1","1","6","0","407","-1","-1","-1","0","1","-1","0","0","0","1097290","8404573","134479872"
"1459","Transport_The_Iron_Mountain","交通工具：铁山号","Transport: The Iron Mountain","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1460","BrokenShoreScenario","破碎海滩场景战役","Broken Shore Scenario","","","","","0","0","1","5","5","0","411","-1","-1","-1","0","1","-1","0","0","0","1098373","159399517","134481922"
"1461","AzsunaScenario","阿苏纳场景战役","Azsuna Scenario","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","11","0","1101662","545275485","134479888"
"1462","IllidansRock","伊利丹之岩","Illidans Rock","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1106852","7773","134479872"
"1463","HelhiemExteriorArea","冥狱深渊外围","Helhiem Exterior Area","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","11","0","1106912","8404573","134479872"
"1464","TanaanJungle","塔纳安丛林","Tanaan Jungle","","","","","0","0","1","0","5","0","360","-1","-1","1116","0","1","-1","0","0","0","1107657","8404573","134479897"
"1465","TanaanJungleNoHubsPhase","Tanaan Jungle - No Hubs Phase","Tanaan Jungle - No Hubs Phase","","","","","0","0","1","0","5","0","360","-1","1464","-1","0","1","-1","0","0","0","1108558","8404573","134479896"
"1466","Emerald_Nightmare_ValSharah_exterior","黑心林地","Darkheart Thicket","","","","","0","0","1","1","6","0","397","-1","-1","-1","0","1","-1","0","12","0","1109691","8396381","134488064"
"1468","WardenPrison","占位符","Warden Prison DH Quests","","","","","0","0","1","0","5","0","398","-1","-1","-1","0","1","-1","0","0","0","1114070","8666709","134480388"
"1469","MaelstromShaman","艾泽拉斯之心","The Heart of Azeroth","","","","","0","0","1","0","3","0","405","-1","-1","-1","0","1","-1","0","0","0","1114310","1629","134479872"
"1470","Legion Dungeon","军团地下城","Legion Dungeon","","","","","0","0","1","1","6","0","215","-1","-1","-1","0","1","-1","0","0","0","1115399","15967","134479872"
"1471","1466","测试地下城","Dungeon Test Map 1466","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","1115474","7709","134479872"
"1473","GarrisonAllianceShipyard","Garrison - Alliance - Shipyard","Garrison - Alliance - Shipyard","","","","","0","0","1","0","5","0","360","-1","1116","1116","0","1","-1","0","0","0","1116019","8404573","134479896"
"1474","GarrisonHordeShipyard","Garrison - Horde - Shipyard","Garrison - Horde - Shipyard","","","","","0","0","1","0","5","0","360","-1","1116","1116","0","1","-1","0","0","0","1116016","8404573","134479896"
"1475","TheMawofNashal","纳沙尔之喉","The Maw of Nashal","","","","","0","0","1","5","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1118480","8404573","134479872"
"1476","Transport_The_Maw_of_Nashal","传送：纳沙尔之喉","Transport: The Maw of Nashal","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479872"
"1477","Valhallas","英灵殿","Halls of Valor","","","","","0","0","1","1","6","0","415","-1","-1","-1","0","1","-1","0","12","0","1119384","8396381","134480400"
"1478","ValSharahTempleofEluneScenario","月神殿","The Temple of Elune","","","","","0","0","1","5","6","0","182","-1","-1","1220","0","1","-1","0","12","0","1121237","679493213","134479888"
"1479","WarriorArtifactArea","苍穹要塞","Skyhold","","","","","0","0","1","0","6","0","415","-1","-1","-1","0","1","-1","0","0","0","1123541","679485021","134479872"
"1480","DeathKnightArtifactArea","冰冠堡垒","Icecrown Citadel","","","","","0","0","1","5","6","0","250","-1","-1","-1","0","1","-1","0","0","0","1122982","8396381","134479872"
"1481","legionnexus","马顿","Mardum","","","","","0","0","1","0","5","0","378","-1","-1","-1","0","1","-1","0","0","0","1123497","10755677","134479892"
"1482","GarrisonShipyardAllianceSubmarine","Garrison Shipyard - Submarine - Alliance","Garrison Shipyard - Submarine - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125974","3585","134479880"
"1483","GarrisonShipyardAllianceDestroyer","Garrison Shipyard - Destroyer - Alliance","Garrison Shipyard - Destroyer - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125966","3585","134479880"
"1484","GarrisonShipyardTransport","Garrison Shipyard - Transport","Garrison Shipyard - Transport","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125971","3585","134479880"
"1485","GarrisonShipyardDreadnaught","Garrison Shipyard - Battleship - Alliance","Garrison Shipyard - Battleship - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125957","3585","134479880"
"1486","GarrisonShipyardCarrier","Garrison Shipyard - Carrier - Horde","Garrison Shipyard - Carrier - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125945","3585","134479880"
"1487","GarrisonShipyardHordeSubmarine","Garrison Shipyard - Submarine - Horde","Garrison Shipyard - Submarine - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125956","3585","134479880"
"1488","GarrisonShipyardHordeDestroyer","Garrison Shipyard - Destroyer - Horde","Garrison Shipyard - Destroyer - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1125969","3585","134479880"
"1489","Artifact-PortalWorldAcqusition","尼斯卡拉","Niskara","","","","","0","0","1","5","6","0","408","-1","-1","-1","0","1","-1","0","0","0","1128496","10493533","134479872"
"1492","Helheim","噬魂之喉","Maw of Souls","","","","","0","0","1","1","6","0","399","-1","-1","-1","0","1","-1","0","0","0","1132517","8396381","134480400"
"1493","WardenPrisonDungeon","守望者地窟","Vault of the Wardens","","","","","0","0","1","1","6","0","398","-1","-1","-1","0","1","-1","0","0","0","1132492","8404565","134480384"
"1494","AcquisitionVioletHold","紫罗兰监狱","The Violet Hold","","","","","0","0","1","5","6","0","420","-1","-1","-1","0","1","-1","0","0","0","1133654","679493213","134479872"
"1495","AcquisitionWarriorProt","盾憩岛","Shield's Rest","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","0","0","1134318","679493213","134479888"
"1496","GarrisonShipyardCarrierAlliance","Garrison Shipyard - Carrier - Alliance","Garrison Shipyard - Carrier - Alliance","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1134086","3585","134479880"
"1497","GarrisonShipyardGalleonHorde","Garrison Shipyard - Battleship - Horde","Garrison Shipyard - Battleship - Horde","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","1135235","3585","134479880"
"1498","AcquisitionHavoc","邪魂堡垒","Felsoul Hold","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1135430","142622301","134479888"
"1499","Artifact-Warrior Fury Acquisition","占位符","oldArtifact - Warrior Fury Acquisition","","","","","0","0","1","1","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1138322","679493215","134479872"
"1500","ArtifactPaladinRetAcquisition","破碎海滩","Broken Shore","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1140061","679493213","134479872"
"1501","BlackRookHoldDungeon","黑鸦堡垒","Black Rook Hold","","","","","0","0","1","1","6","0","404","720","-1","-1","0","1","-1","0","14","0","1238745","8404573","134479888"
"1502","DalaranUnderbelly","达拉然下水道","Dalaran Underbelly","","","","","0","0","1","0","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1243553","8404573","134479889"
"1503","ArtifactShamanElementalAcquisition","深岩之洲","Deepholm","","","","","0","0","1","5","6","0","268","-1","-1","646","0","1","-1","0","0","0","1243571","-1467990435","134479872"
"1504","BlackrookHoldArena","黑鸦堡垒竞技场","Black Rook Hold Arena","","","","","0","0","1","4","6","0","413","-1","-1","-1","0","1","-1","0","14","0","1244360","8396381","135004160"
"1505","NagrandArena2","纳格兰竞技场","Nagrand Arena","","","","","0","0","1","4","6","0","421","-1","-1","-1","0","1","-1","0","0","0","1245900","8396381","135004176"
"1509","BloodtotemCavernFelPhase","占位符","Bloodtotem Cavern - Fel Phase","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1249320","3585","134479872"
"1510","BloodtotemCavernTaurenPhase","占位符","Bloodtotem Cavern - Tauren Phase","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1249322","3585","134479872"
"1511","Artifact-WarriorFuryAcquisition","蔑潮港","Tideskorn Harbor","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1249463","8404573","134479888"
"1512","Artifact-PriestHunterOrderHall","虚空之光神殿","Netherlight Temple","","","","","0","0","1","0","6","0","406","-1","-1","-1","0","1","-1","0","0","0","1249597","679485021","134479872"
"1513","Artifact-MageOrderHall","守护者圣殿","Hall of the Guardian","","","","","0","0","1","0","6","0","410","-1","-1","-1","0","1","-1","0","0","0","1249553","679493213","134479872"
"1514","Artifact-MonkOrderHall","迷踪岛","The Wandering Isle","","","","","0","0","1","0","6","0","393","-1","-1","-1","0","1","-1","0","0","0","1249576","679493213","134479872"
"1515","HulnHighmountain","胡恩之战","Huln's War","","","","","0","0","1","0","6","0","3","-1","-1","-1","0","1","-1","0","12","0","1251166","142622301","134479872"
"1516","SuramarCatacombsDungeon","魔法回廊","The Arcway","","","","","0","0","1","1","6","0","402","720","-1","-1","0","1","-1","0","0","0","1252371","8396381","134480384"
"1517","StormheimPrescenarioWindrunner","占位符","Stormheim Prescenario Windrunner","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","11","0","1252508","3585","134479872"
"1518","StormheimPrescenarioSkyfire","占位符","Stormheim Prescenario Skyfire","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","11","0","1252500","3585","134479872"
"1519","ArtifactsDemonHunterOrderHall","邪能之槌号","The Fel Hammer","","","","","0","0","1","0","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1253648","10493533","134479888"
"1520","NightmareRaid","翡翠梦魇","The Emerald Nightmare","","","","","0","0","1","2","6","0","400","-1","-1","-1","0","1","-1","0","12","0","1253821","142614109","134480384"
"1522","ArtifactWarlockOrderHallScenario","恐痕裂隙","Dreadscar Rift","","","","","0","0","1","5","6","0","401","-1","-1","-1","0","1","-1","0","0","0","1260944","10493533","134479872"
"1523","MardumScenario","邪能之槌号防御战场景战役","Defense of the Fel Hammer Scenario","","","","","0","0","1","5","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1263825","10501725","134479888"
"1526","Artifact-WhiteTigerTempleAcquisition","白虎寺","Temple of the White Tiger","","","","","0","0","1","5","6","0","334","-1","-1","870","0","1","-1","0","0","0","1270355","679493213","134479888"
"1527","HighMountain","至高岭场景战役","High Mountain Scenario","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1270716","8535645","134479888"
"1528","Artifact-SkywallAcquisition","天空之墙","Skywall","","","","","-11522.49","-2317.934","1","5","6","0","259","-1","-1","-1","0","1","1","0","0","0","1271513","8396381","134479872"
"1529","KarazhanScenario","卡拉赞","Karazhan","","","","","0","0","1","5","5","0","200","-1","-1","-1","0","1","-1","0","0","0","1271904","8404573","134479880"
"1530","SuramarRaid","暗夜要塞","The Nighthold","","","","","0","0","1","2","6","0","412","720","-1","-1","0","1","-1","0","12","0","1273016","-2139079075","134480400"
"1532","HighMountainMesa","至高岭台地场景战役","High Mountain Mesa Scenario","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","12","0","1275494","8535645","134479888"
"1533","Artifact-KarazhanAcquisition","卡拉赞墓穴","Karazhan Catacombs","","","","","0","0","1","5","6","0","200","-1","-1","0","0","1","-1","0","0","0","1278032","679493213","134479889"
"1534","Artifact-DefenseofMoongladeScenario","月光林地","Moonglade","","","","","0","0","1","5","6","0","3","-1","-1","-1","0","1","-1","0","0","0","2449139","679493213","134479872"
"1535","DefenseofMoongladeScenario","月光林地","Moonglade","","","","","0","0","1","1","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1278949","679493213","134479872"
"1536","UrsocsLairScenario","乌索克的巢穴","Ursocs Lair","","","","","0","0","1","5","6","0","397","-1","-1","-1","0","1","-1","0","0","0","1278826","679493213","134479872"
"1537","BoostExperience","zzOLD - Boost Experience","zzOLD - Boost Experience","","","","","0","0","1","5","6","0","376","-1","-1","-1","0","1","-1","0","0","0","1279833","142622303","134479889"
"1538","Karazhan Scenario","占位符","test","","","","","0","0","1","0","0","0","200","-1","-1","-1","0","1","-1","0","0","0","2449140","7709","134479920"
"1539","Artifact-AcquisitionArmsHolyShadow","提瑞斯法林地","Tirisfal Glades","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1281459","8404573","134479888"
"1540","Artifact-Dreamway","翡翠梦境之路","Emerald Dreamway","","","","","0","0","1","0","6","0","418","-1","-1","-1","0","1","-1","0","11","0","1283013","679493213","134479872"
"1541","Artifact-TerraceofEndlessSpringAcquisition","永春台","Terrace of Endless Spring","","","","","0","0","1","5","6","0","321","-1","-1","-1","0","1","-1","0","0","0","1303183","8396381","134479872"
"1544","LegionVioletHoldDungeon","突袭紫罗兰监狱","Assault on Violet Hold","","","","","0","0","1","1","6","0","420","-1","-1","-1","0","1","-1","0","0","0","1304759","7773","134479880"
"1545","Artifact-Acquisition-CombatResto","阿苏纳","Azsuna","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","12","0","1305527","142622301","134479888"
"1547","Artifacts-CombatAcquisitionShip","占位符","Artifact - Combat - Acquisition Ship","","","","","0","0","4","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","2449141","3585","134479872"
"1549","TechTestSeamlessWorldTransitionA","占位符","Tech Test - Seamless World Transition A","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1307907","142622303","134479920"
"1550","TechTestSeamlessWorldTransitionB","占位符","Tech Test - Seamless World Transition B","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1307908","142622303","134479920"
"1552","ValsharahArena","阿莎曼之墓","Ashamane's Fall","","","","","0","0","1","4","6","0","417","-1","-1","-1","0","1","-1","0","11","0","1309335","8396381","135004176"
"1553","Artifact-Acquisition-Underlight","薄暮岛礁","Gloaming Reef","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","12","0","1309499","-2139087267","134480152"
"1554","BoostExperience2","7.0 Boost Experience - Alliance","7.0 Boost Experience - Alliance","","","","","0","0","1","1","5","0","411","-1","-1","1220","0","1","-1","0","0","0","1309733","545275485","134480017"
"1555","TransportBoostExperienceAllianceGunship","占位符","zzOLD - Transport: Boost Experience - Alliance Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449142","3585","134479880"
"1556","TransportBoostExperienceHordeGunship","占位符","zzOLD - Transport: Boost Experience - Horde Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449143","3585","134479880"
"1557","BoostExperience2Horde","7.0 Boost Experience - Horde","7.0 Boost Experience - Horde","","","","","0","0","1","1","5","0","411","-1","-1","1220","0","1","-1","0","0","0","1310051","545275485","134480017"
"1559","TransportBoostExperienceHordeGunship2","7.0 Transport: Boost Experience - Horde Gunship","7.0 Transport: Boost Experience - Horde Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1560","TransportBoostExperienceAllianceGunship2","7.0 Transport: Boost Experience - Alliance Gunship","7.0 Transport: Boost Experience - Alliance Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"1561","TechTestCosmeticParentPerformance","占位符","Tech Test - Cosmetic Parent Performance","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1310608","142622303","134479888"
"1571","SuramarCityDungeon","群星庭院","Court of Stars","","","","","0","0","1","1","6","0","419","-1","-1","1220","0","1","-1","0","12","0","1315461","-2139087267","134480144"
"1572","MaelstromShamanHubIntroScenario","大漩涡","The Maelstrom","","","","","0","0","1","5","3","0","272","-1","-1","-1","0","1","-1","0","0","0","1319015","1629","134479872"
"1579","UdluarScenario","奥杜尔","Ulduar","","","","","0","0","1","5","5","0","244","0","-1","-1","0","1","-1","0","0","0","1325930","7773","134479920"
"1580","MaelstromTitanScenario","大漩涡","The Maelstrom","","","","","0","0","1","5","6","0","272","-1","-1","-1","0","1","-1","0","0","0","1326466","15965","134479880"
"1582","Artifact�DalaranVaultAcquisition","占位符","Delete","","","","","0","0","1","5","6","0","0","-1","-1","0","0","1","-1","0","0","0","2449144","679493213","134479888"
"1583","Artifact-DalaranVaultAcquisition","魔枢宝库","Nexus Vault","","","","","0","0","1","5","6","0","227","-1","-1","-1","0","1","-1","0","0","0","1327887","679485021","134479888"
"1584","JulienTestLand-DevOnly","占位符","Julien Test Land","","","","","0","0","1","0","6","0","216","-1","-1","-1","0","1","-1","0","0","0","1327920","142622303","134480912"
"1586","AssualtOnStormwind","突袭暴风城","Assault on Stormwind","","","","","0","0","1","0","6","0","4","1020","-1","0","0","1","-1","0","0","0","1328459","142622301","134479888"
"1588","DevMapA","占位符","Dev Map - A - Jared Coulston","","","","","0","0","1","0","6","0","0","-1","-1","1116","0","1","-1","0","0","0","1328944","142622303","134479888"
"1589","DevMapB","占位符","Dev Map - B - Nathaniel Chapman","占位符","占位符","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328956","142622303","134479888"
"1590","DevMapC","占位符","Dev Map - C - Julien Tremblay","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328959","142622303","134479888"
"1591","DevMapD","占位符","Dev Map - D - PotT","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1328958","142622303","134479888"
"1592","DevMapE","占位符","Dev Map - E","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1329020","142622303","134479888"
"1593","DevMapF","占位符","Dev Map - F","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1329025","142622303","134479888"
"1594","DevMapG","暴富矿区！！","The MOTHERLODE!!","","","","","0","0","1","1","7","0","440","120","-1","-1","0","1","-1","0","0","0","1329067","142622301","134480400"
"1599","ArtifactRestoAcqusition","诺达希尔","Nordrassil","","","","","0","0","1","5","6","0","3","-1","-1","1","0","1","-1","0","0","0","1332714","8404573","134479888"
"1600","ArtifactThroneoftheTides","潮汐王座","Throne of the Tides","","","","","0","0","1","5","6","0","255","-1","-1","-1","0","1","-1","0","0","0","1334632","679493213","134479872"
"1602","SkywallDungeon_OrderHall","占位符","Artifact - The Vortex Pinnacle - Shaman Order Hall","","","","","-11522.49","-2317.934","1","0","6","0","259","-1","-1","-1","0","1","1","0","0","0","1336050","1565","134479872"
"1603","AbyssalMaw_Interior_Scenario","潮汐王座场景战役","Throne of the Tides Scenario(DELETE)","","","","","-5585.872","5401.649","1","5","3","0","255","-1","-1","-1","0","1","0","0","0","0","2449145","17949","134479872"
"1604","Artifact-PortalWorldNaskora","占位符","Artifact - Order Campaign - Portal World Niskara","","","","","0","0","1","0","6","0","408","-1","-1","-1","0","1","-1","0","0","0","1340655","10493533","134479872"
"1605","FirelandsArtifact","占位符","Firelands_Artifact","","","","","0","0","1","0","6","0","274","720","-1","-1","0","1","-1","0","0","0","1344269","7773","134479920"
"1607","ArtifactAcquisitionSubtlety","占位符","Artifact - Acquisition - Subtlety","","","","","0","0","1","5","6","0","378","-1","-1","-1","0","1","-1","0","0","0","1345504","679485021","134479872"
"1608","Hyjal Instance","海加尔 - 上古之战","Hyjal War of the Ancients Quest","","","","","0","0","1","0","6","0","3","-1","-1","-1","0","1","-1","0","0","0","1354093","8396381","134479920"
"1609","AcquisitionTempleofstorms","风暴神殿","Temple of Storms","","","","","0","0","1","5","6","0","216","-1","-1","571","0","1","-1","0","0","0","1358017","679485021","134479888"
"1610","Artifact-SerenityLegionScenario","占位符","Artifact - Serenity Legion Scenario","","","","","0","0","1","5","6","0","327","-1","870","870","0","1","-1","0","0","0","1360075","680541789","134479888"
"1611","DeathKnightCampaign-LightsHopeChapel","占位符","Death Knight Campaign - Light's Hope Chapel","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1369037","8396381","134479888"
"1612","TheRuinsofFalanaar","法兰纳尔废墟","The Ruins of Falanaar","","","","","0","0","1","5","6","0","417","0","1220","1220","0","1","-1","0","0","0","1370726","8396381","134479888"
