Id,Name,Description,JournalEncounterId,CreatureDisplayInfoId,FileDataId,OrderIndex,UiModelSceneId
"4492","萨普瑞什","","1980","76771","1715220","0","9"
"4499","加洛西破坏者","","2004","77748","0","3","65"
"4500","加洛西歼灭者","","2004","77295","0","1","65"
"4501","加洛西屠戮者","","2004","77299","0","2","65"
"4508","传送门守护者哈萨贝尔","","1985","78229","1715219","0","9"
"4509","主母芙努娜","","2010","72943","1715215","0","64"
"4510","妖女奥露拉黛儿","","2011","78119","1715216","0","9"
"4511","审判官梅托","","2012","76271","1715212","0","9"
"4512","奥库拉鲁斯","","2013","65156","1715217","0","64"
"4515","大型裂隙守护者","","1982","76471","0","1","9"
"4516","消逝虚空","","1982","29209","0","2","9"
"4517","金加洛斯","","2004","54860","1715213","0","64"
"4530","影翼鳐","","1980","78427","0","2","9"
"4537","苏拉雅，宇宙之母","","1986","78463","0","3","66"
"4556","埃洛杜斯将军","","1997","76922","0","2","9"
"4561","索塔纳索尔","","2014","62714","1715221","0","70"
"4562","深渊领主维尔姆斯","","2015","78146","1715218","0","63"
"4563","猎魂者伊墨纳尔","","2009","78031","1715211","0","70"
"4564","艾欧娜尔的精华","","2025","79794","1715208","0","67"
"4565","黑暗畸体","","1979","19634","0","1","9"
"4566","寂灭者阿古斯","","2031","78709","1715536","0","70"
"4603","女祭司阿伦扎","","2082","80293","1778348","0","9"
"4604","莱赞","","2083","78188","1778349","0","9"
"4605","上古之骨","","2083","33733","0","1","9"
"4620","尤朵拉船长","","2093","80346","1778346","0","9"
"4621","乔里船长","","2093","80532","0","1","9"
"4623","哈兰·斯威提","","2095","80008","1778347","0","9"
"4624","沃卡尔","","2036","79453","1778352","0","9"
"4625","亚兹玛","","2030","79568","1778353","0","9"
"4628","天空上尉库拉格","","2102","80382","1778351","0","9"
"4629","鲨鱼饵","","2102","80438","0","1","9"
"4636","恶魔卫士","","2025","9018","0","1","65"
"4637","邪能领主","","2025","77321","0","5","65"
"4638","邪能干扰器","","2025","62227","0","2","64"
"4639","恶魔犬","","2025","70435","0","4","9"
"4640","注邪毁灭者","","2025","79610","0","6","65"
"4641","飞翔的科拉佩特隆","","2025","65202","0","3","9"
"4642","鲨鱼拳击手","","2094","55657","1778350","0","9"
"4649","泥沙女王","","2097","82983","2176753","0","9"
"4650","杰斯·豪里斯","","2098","81739","2176733","0","9"
"4651","骑士队长瓦莱莉","","2099","81498","2176735","0","9"
"4653","拉乌尔船长","","2093","81060","0","2","9"
"4666","孢子召唤师赞查","","2130","81977","2176748","0","9"
"4667","被感染的岩喉","","2131","82072","2176719","0","9"
"4669","女巫索林娜","","2125","82071","0","2","64"
"4670","女巫马拉迪","","2125","81999","0","1","64"
"4671","女巫布里亚","","2125","81996","2176732","0","64"
"4672","拜恩比吉中士","","2133","84382","2176746","0","9"
"4673","维克雷斯勋爵","","2128","83349","2176736","0","64"
"4674","维克雷斯夫人","","2128","87188","0","1","9"
"4675","魂缚巨像","","2126","79398","2176747","0","64"
"4676","哈达尔·黑渊","","2134","67541","2176730","0","9"
"4683","提赞","","2139","82592","2176755","0","9"
"4688","基阿拉克","","2141","82392","2176734","0","9"
"4689","基阿拉克幼龙","","2141","76910","0","1","9"
"4694","腐臭吞噬者","","2146","82831","2176725","0","9"
"4702","阿库希尔","","2153","85628","2176712","0","9"
"4703","唤风者菲伊","","2154","83273","0","1","9"
"4704","铁舟修士","","2154","84679","2176754","0","9"
"4706","斯托颂勋爵","","2155","80996","2176737","0","9"
"4707","低语者沃尔兹斯","","2156","84370","2176759","0","9"
"4708","长者莉娅克萨","","2157","82394","2176724","0","9"
"4710","阿德里斯","","2142","80545","2176710","0","9"
"4711","阿斯匹克斯","","2142","80566","0","1","9"
"4714","贪食的拉尔","","2127","83656","2176744","0","64"
"4715","大手大脚的仆从","","2127","82873","0","1","9"
"4725","米利克萨","","2143","88585","2176739","0","9"
"4727","喷毒盘蛇","","2143","78250","0","1","9"
"4728","加瓦兹特","","2144","81654","2176727","0","9"
"4730","亡触奴隶主","","2129","85978","0","1","9"
"4731","泽克沃兹","","2169","85193","2176761","0","9"
"4732","异种虫战士","","2169","75705","0","1","9"
"4733","蛛魔虚空编织者","","2169","24130","0","2","9"
"4734","腐蚀残迹","","2167","69925","0","1","9"
"4735","戈霍恩","","2147","84102","2176728","0","9"
"4738","心脏守卫","","2145","84761","0","2","9"
"4739","灾厄妖术师","","2145","84676","0","1","9"
"4740","塞塔里斯的化身","","2145","83203","2176713","0","9"
"4747","散疫触须","","2147","84808","0","1","91"
"4748","单眼恐魔","","2147","83793","0","2","91"
"4749","黑暗幼体","","2147","85632","0","3","9"
"4757","塔罗克","","2168","85386","2176749","0","64"
"4771","爆裂水滴","","2168","33006","0","1","9"
"4772","瘟疫博士","","2145","86210","0","3","9"
"4773","凝结之血","","2168","84871","0","2","9"
"4774","冰雹构造体","","2197","80964","2176731","0","9"
"4775","蔚索斯","","2199","58717","2176716","0","9"
"4792","雄狮持盾卫士","","2212","85590","0","2","9"
"4793","雄狮之吼","","2212","85236","2176752","0","9"
"4794","雄狮工程师","","2212","85574","0","1","9"
"4795","雄狮战争法师","","2212","85591","0","3","9"
"4796","末日之嚎","","2213","85735","2176721","0","9"
"4797","末日之嚎战争法师","","2213","85738","0","3","9"
"4798","末日之嚎工程师","","2213","85736","0","1","9"
"4799","末日之嚎恐惧护盾兵","","2213","85737","0","2","9"
"4800","食沙者克劳洛克","","2210","86780","2176723","0","9"
"4801","饥饿的球潮虫","","2210","76382","0","1","9"
"4802","艾泽洛克","","2114","83891","2176714","0","9"
"4803","投币式群体打击者","","2109","80443","2176718","0","9"
"4804","瑞克莎·流火","","2115","81489","2176745","0","9"
"4805","商业大亨拉兹敦克","","2116","81816","2176740","0","9"
"4900","嗜血的抱齿兽","","2195","78853","0","3","9"
"4901","祖尔","","2195","84351","2176762","0","9"
"4902","纳兹曼尼鲜血妖术师","","2195","86108","0","2","9"
"4903","纳兹曼尼碾压者","","2195","86102","0","1","9"
"4904","黄金风蛇","","2165","84202","2176751","0","9"
"4905","殓尸者姆沁巴","","2171","83529","2176738","0","9"
"4906","屠夫库拉","","2170","84272","0","2","9"
"4907","征服者阿卡阿里","","2170","84269","2176750","0","9"
"4908","智者扎纳扎尔","","2170","84271","0","1","9"
"4909","达萨大王","","2172","84352","2176720","0","9"
"4916","腐化血珠","","2146","86494","0","1","9"
"4917","“屠夫”血钩","","2132","84821","2176717","0","9"
"4918","恐怖船长洛克伍德","","2173","88579","2176722","0","9"
"4919","不羁畸变怪","","2158","86632","2176756","0","9"
"4920","科古斯狱长","","2096","81505","2176743","0","9"
"4921","高莱克·图尔","","2129","85983","2176729","0","66"
"4922","战争使者耶纳基兹","","2198","84332","2176760","0","9"
"4923","纯净圣母","","2167","85630","2176741","0","67"
"4924","维克提斯","","2166","85116","2176757","0","9"
"4925","拆解者米斯拉克斯","","2194","84615","2176742","0","9"
"4926","胆汁软泥怪","","2127","75044","0","2","9"
"4927","沙鳞突击者","","2143","78247","0","2","9"
"4928","耐受病菌","","2167","84871","0","2","9"
"4929","蔓延病毒","","2167","81077","0","3","9"
"4936","维克戈斯","","2140","87990","2176758","0","9"
"4938","格洛恩","","2325","88863","2497783","0","9"
"4939","猿猴折磨者3000型","","2325","29080","0","2","9"
"4941","森林之王伊弗斯","","2329","88956","2497782","0","9"
"4942","弗里达·铁吼","","2333","88795","2497778","0","9"
"4943","祝圣信徒","","2333","89232","0","1","9"
"4944","暗铸十字军","","2333","89233","0","2","9"
"4948","猎头者加尔瓦纳","","2335","48525","0","3","9"
"4949","破城者洛卡","","2335","82629","0","4","9"
"4950","邦桑迪","","2335","75961","0","1","9"
"4951","拉斯塔哈大王","","2335","89115","2497784","0","9"
"4952","拉斯塔利荣誉护卫","","2335","79770","0","5","9"
"4953","圣武士扎兰","","2335","83392","0","2","9"
"4956","约瑟夫修士","","2337","89306","0","2","9"
"4958","凯瑟琳修女","","2337","89304","0","1","9"
"4959","拉米纳利亚","","2337","90322","2497786","0","9"
"4966","还魂者格洛恩","","2340","89250","2497780","0","9"
"4967","死神之灵","","2340","89722","0","1","9"
"4971","莱赞尼信徒","","2344","89804","0","1","9"
"4972","拉瓦妮·卡奈","","2344","88796","2497789","0","9"
"4973","赞达拉十字军","","2344","89805","0","2","9"
"4975","朽木伊弗斯","","2345","89962","2497781","0","9"
"4976","乌纳特","","2332","88864","2497794","0","9"
"4977","惊悚者法索乌","","2328","89415","0","1","9"
"4978","代言人扎克萨奇","","2328","88850","2497795","0","9"
"4979","大工匠梅卡托克","","2334","7006","2497788","0","9"
"4980","火花机器人","","2334","28573","0","1","9"
"4981","自爆绵羊","","2334","3886","0","2","9"
"4982","吉安娜·普罗德摩尔","","2343","87892","2497785","0","9"
"4985","飞行的猿猴驭者","","2325","89712","0","1","9"
"4986","丰灵","","2342","89251","2497790","0","9"
"4987","曼赛罗伊·弗雷菲斯","","2341","89012","2529383","0","9"
"4988","玫斯特拉","","2341","89013","0","1","9"
"4989","玛拉·恐牙","","2323","89008","2497787","0","9"
"4990","阿纳索斯·召火者","","2323","89010","0","1","9"
"4991","帕库的化身","","2330","89050","2497779","0","9"
"4992","吉布尔的化身","","2330","89053","0","2","9"
"4993","阿昆达的化身","","2330","89052","0","3","9"
"4994","贡克的化身","","2330","89051","0","1","9"
"4996","扎库尔","","2349","90895","3012064","0","268"
"4999","奥戈佐亚","","2351","91613","3012054","0","9"
"5000","虚悯者","","2351","90987","0","1","9"
"5004","深渊指挥官西瓦拉","","2352","91072","3012047","0","9"
"5008","戈巴马克国王","","2357","90502","3012050","0","9"
"5009","屑骨清道夫","","2357","4905","0","1","9"
"5010","失窃的脉冲线圈","","2357","91082","0","3","9"
"5011","失窃的拳机","","2357","90821","0","2","9"
"5016","冈克","","2358","91907","3012048","0","9"
"5017","喷射机器人","","2358","91631","0","1","9"
"5020","麦卡贡国王","","2331","91120","3012051","0","9"
"5021","首席机械师闪流","","2348","23397","3012053","0","9"
"5022","白金拳手","","2336","91216","3012060","0","9"
"5023","仁慈侏儒4.U.型","","2336","91879","0","1","9"
"5024","狂犬K.U.-J.0.","","2339","90775","3012052","0","9"
"5025","炽情者希里瓦兹","","2359","92223","3012057","0","9"
"5026","狂热者帕什玛","","2359","91617","0","1","9"
"5027","赛兰努斯","","2361","91697","0","2","9"
"5028","艾瑟内尔","","2361","91696","0","1","9"
"5030","艾萨拉的虔信者","","2361","92040","0","4","9"
"5031","潮汐主母","","2361","91726","0","6","9"
"5032","狂热的巨兽","","2361","80968","0","3","9"
"5033","艾萨拉女王","","2361","86567","3012056","0","9"
"5034","忠实的仆从","","2361","91759","0","7","9"
"5035","恐惧召唤者","","2349","32501","0","1","9"
"5036","惊魂幻象","","2349","92608","0","2","9"
"5037","不羁梦魇","","2349","80423","0","3","64"
"5038","首席奥术师塔莉萨","","2349","67345","0","4","274"
"5039","奥玛斯","","2362","90989","3012061","0","9"
"5040","月之女祭司莉亚拉","","2362","91569","0","1","9"
"5041","守护者塔宁","","2362","91573","0","2","9"
"5042","艾萨拉的不屈者","","2361","92328","0","5","9"
"5043","黑水巨鳗","","2347","91379","3012062","0","9"
"5044","艾萨拉之辉","","2353","89445","3012058","0","9"
"5045","艾什凡女勋爵","","2354","91478","3012055","0","9"
"5046","崔克茜·击电","","2360","92001","3012059","0","9"
"5047","耐诺·万坠","","2360","92000","0","1","9"
"5048","HK-8型空中压制单位","","2355","92099","3012049","0","9"
"5049","维科玛拉","","2363","92425","3012063","0","9"
"5050","维科玛拉之裔","","2363","91872","0","1","9"
"5051","艾萨亚雷女巫","","2351","91258","0","3","9"
"5052","积恐巨兽","","2351","74020","0","4","9"
"5053","赞齐尔愚忠者","","2351","91317","0","2","9"
"5054","机轮车","","2360","91634","0","2","9"
"5062","玛乌特","","2365","92912","3256380","0","9"
"5063","恩佐斯之怒","","2366","94720","3256376","0","9"
"5066","维克修娜","","2370","92621","3257677","0","86"
"5067","不祥的刻魂者","","2370","93182","0","3","9"
"5068","狂热的教徒","","2370","93176","0","1","338"
"5069","咒缚的祭师","","2370","93187","0","2","67"
"5070","虚空晋升者","","2370","92689","0","5","337"
"5071","泰克利斯","","2372","92756","0","1","9"
"5072","卡吉尔","","2372","93287","3256378","0","9"
"5073","亚基迅虫","","2372","91810","0","2","9"
"5074","亚基工虫","","2372","92906","0","3","9"
"5075","黑暗化身","","2365","93869","0","1","9"
"5079","先知斯基特拉","","2369","93448","3256384","0","64"
"5080","腐蚀者恩佐斯","","2375","93507","3256381","0","333"
"5082","艾萨拉女王","","2377","86567","0","1","64"
"5084","黑暗审判官夏奈什","","2377","93159","3256386","0","330"
"5086","无厌者夏德哈","","2367","19368","3256383","0","9"
"5087","尼奥罗萨之血","","2374","69925","0","2","9"
"5088","腐化器官","","2374","93504","0","1","334"
"5089","增生覆盖的触须","","2366","93931","0","2","335"
"5090","聚合增生","","2366","93174","0","5","64"
"5091","惊魂淤血","","2366","93200","0","3","64"
"5092","菌丝囊肿","","2366","93171","0","6","64"
"5093","梦魇抗原","","2366","92610","0","4","9"
"5094","疯狂凝视","","2366","90717","0","1","336"
"5097","亚基掠夺者","","2372","85193","0","4","64"
"5098","大女皇夏柯扎拉","","2378","92227","3284400","0","9"
"5101","扎拉提克虫群卫士","","2378","86379","0","1","9"
"5102","扎拉提克塑珀者","","2378","86376","0","2","9"
"5104","亚基甲虫","","2381","92906","0","1","9"
"5105","碎地者弗克拉兹","","2381","85193","3284401","0","9"
"5106","赦罪镜像","","2369","94424","0","1","64"
"5108","莱登","","2364","93871","3256382","0","65"
"5109","龟裂追踪者","","2364","65631","0","1","9"
"5110","德雷阿佳丝之喉","","2373","93542","0","2","336"
"5111","德雷阿佳丝之眼","","2373","93541","0","3","336"
"5112","德雷阿佳丝","","2373","93543","3256377","0","331"
"5113","德雷阿佳丝的触须","","2373","94583","0","1","335"
"5114","痛击触须","","2366","94788","0","7","335"
"5115","坚忍的执行者","","2370","93738","0","4","338"
"5118","拉希奥","","2368","93334","3256385","0","86"
"5119","伊格诺斯","","2374","93513","3256379","0","332"
"5132","贪食的克里克西斯","","2388","93853","3753153","0","64"
"5133","虚空猎手","","2364","60652","0","2","9"
"5134","库尔萨洛克","","2389","96088","3753154","0","9"
"5135","收割者阿玛厄斯","","2391","95231","3753146","0","67"
"5136","复生的法师","","2391","96062","0","3","67"
"5137","复生的战士","","2391","96060","0","2","67"
"5138","骨牙","","2391","94926","0","1","9"
"5140","缝肉的造物","","2392","94046","0","1","9"
"5144","疫毒者巴瑟兰","","2397","96503","0","1","9"
"5145","受诅者赛泽尔","","2397","94780","0","2","67"
"5146","斩首者德茜雅","","2397","96820","3752153","0","67"
"5147","无堕者哈夫","","2390","95439","3752199","0","64"
"5148","赛·艾柯莎","","2398","93596","3753147","0","361"
"5149","宗主奥法兰","","2400","95564","0","1","66"
"5150","英格拉·马洛克","","2400","95497","3753152","0","67"
"5152","斩血","","2401","95106","3752169","0","9"
"5153","阿祖勒斯","","2399","93471","3752177","0","9"
"5154","金-塔拉","","2399","95068","0","1","65"
"5156","伊库斯博士","","2403","96919","3752162","0","9"
"5157","斯特拉达玛侯爵","","2404","95794","3752180","0","9"
"5158","特雷德奥瓦","","2405","95809","3752194","0","9"
"5159","哈尔吉亚斯","","2406","94941","3752171","0","65"
"5160","卡尔将军","","2407","95721","3752167","0","358"
"5162","夺灵者哈卡","","2408","95484","3752170","0","9"
"5163","米尔豪斯·法力风暴","","2409","68818","0","1","9"
"5164","米尔菲丝·法力风暴","","2409","67422","3752193","0","9"
"5166","高阶裁决官阿丽兹","","2411","94503","3753150","0","355"
"5168","阴森的教民","","2411","90425","0","1","9"
"5170","雯图纳柯丝","","2416","92193","3752198","0","9"
"5171","莫德蕾莎","","2417","96078","3752182","0","86"
"5172","艾谢朗","","2387","95060","3752165","0","358"
"5173","圣物匠赛·墨克斯","","2418","95375","3752156","0","362"
"5174","瞬息具象","","2415","94279","0","1","9"
"5175","执行者塔沃德","","2415","96156","3753148","0","9"
"5176","酤团","","2419","95844","3752168","0","66"
"5177","零星软泥","","2419","96635","0","1","9"
"5178","灵魂灌注者","","2422","95921","0","6","355"
"5179","恶毒的神秘学者","","2422","95922","0","5","355"
"5180","缚石征服者","","2422","95923","0","3","358"
"5181","凯尔萨斯之影","","2422","94481","0","1","9"
"5182","凯尔萨斯·逐日者","","2422","94482","3753157","0","9"
"5184","多米娜·毒刃","","2423","96475","3752163","0","9"
"5185","德纳修斯大帝","","2424","92797","3752159","0","9"
"5186","复生的弩手","","2391","96114","0","4","67"
"5187","外科医生缝肉","","2392","96477","3753158","0","9"
"5188","赎罪容器","","2411","96296","0","2","9"
"5189","凋骨","","2395","95467","3752157","0","9"
"5190","食腐蛆虫","","2395","15963","0","1","9"
"5192","缚霜者纳尔佐","","2396","96085","3753155","0","9"
"5193","佐尔拉姆斯虹吸者","","2396","94091","0","1","67"
"5194","荒翼刺客","","2422","96609","0","4","358"
"5195","难缠的魔怪","","2422","94498","0","7","9"
"5196","高阶折磨官达利索斯","","2422","96156","0","2","9"
"5197","啸翼","","2393","95719","3752190","0","9"
"5198","赤红秘法师","","2424","93611","0","2","355"
"5200","卡尔将军","","2425","95721","3753156","0","358"
"5201","芙莱达女男爵","","2426","96836","0","1","355"
"5202","堡主尼克劳斯","","2426","96835","3753159","0","355"
"5203","斯塔夫罗斯勋爵","","2426","96837","0","2","355"
"5204","蕾茉妮雅","","2424","96665","0","1","357"
"5205","饥饿的毁灭者","","2428","94223","3752174","0","66"
"5206","穆厄扎拉","","2410","96358","3752184","0","66"
"5207","精英石卫","","2426","96708","0","3","9"
"5208","不情愿的侍者","","2426","96005","0","4","9"
"5209","泥拳","","2394","95623","3752191","0","66"
"5210","大学监贝律莉娅","","2421","94781","3753149","0","355"
"5211","奥莱芙莉安","","2414","93502","3752189","0","64"
"5212","德沃丝","","2412","95665","3752160","0","65"
"5213","宫务大臣","","2413","95103","3752179","0","355"
"5214","巢群刺客","","2423","96434","0","1","9"
"5216","渗漏的残躯","","2401","94761","0","1","9"
"5220","赫库提斯","","2429","95540","0","3","9"
"5221","巴加斯特","","2429","95538","0","2","9"
"5222","猎手阿尔迪莫","","2429","95643","3753151","0","355"
"5223","玛尔苟","","2429","95539","0","1","9"
"5224","伊涅瓦·暗脉女勋爵","","2420","96806","3752178","0","356"
"5225","粘稠的大杂烩","","2419","95790","0","2","9"
"5226","瓦里诺","","2430","93501","3752195","0","65"
"5227","莫塔尼斯","","2431","94814","3752183","0","360"
"5228","“长青之枝”奥拉诺莫诺斯","","2432","98240","3752188","0","65"
"5229","诺尔伽什·泥躯","","2433","96694","3752187","0","65"
"5230","顽石军团巨怪","","2425","95707","0","3","9"
"5231","顽石军团特种兵","","2425","96699","0","2","9"
"5232","唤雾者","","2402","96451","3752181","0","9"
"5233","格拉夏尔将军","","2425","98156","0","1","9"
