Id,Name,MapId,DifficultyId,OrderIndex,IsEncounterComplete,Bit,CreatureDisplayId,Flags,SpellIconFileId,Faction
"2054","绝望的聚合体","1676","0","2500","13139","8","74496","6","1546416","-1"
"2055","阿格洛诺克斯","1677","0","-1000","13121","2","74482","4","0","-1"
"2057","轻蔑的萨什比特","1677","0","-500","13122","3","74289","4","0","-1"
"2059","神后之怒","1703","0","0","0","0","0","64","0","-1"
"2063","阿格拉玛","1712","0","3000","13507","0","76034","6","0","-1"
"2064","传送门守护者哈萨贝尔","1712","0","-1000","13517","1","0","6","0","-1"
"2065","晋升者祖拉尔","1753","0","0","13543","0","0","4","0","-1"
"2066","萨普瑞什","1753","0","1000","13547","1","0","4","0","-1"
"2067","总督奈扎尔","1753","0","2000","13551","2","0","4","0","-1"
"2068","鲁拉","1753","0","3000","13534","3","0","4","0","-1"
"2069","瓦里玛萨斯","1712","0","1750","13536","2","76327","6","0","-1"
"2070","安托兰统帅议会","1712","0","-500","13553","3","0","6","0","-1"
"2073","破坏魔女巫会","1712","0","2000","13593","4","0","6","0","-1"
"2074","萨格拉斯的恶犬","1712","0","-2000","13560","5","0","6","0","-1"
"2075","保卫艾欧娜尔","1712","0","-250","13565","6","28839","6","0","-1"
"2076","加洛西灭世者","1712","0","-3000","13571","7","76534","6","0","-1"
"2079","守护者艾迪斯","1669","0","0","0","0","0","8","0","-1"
"2080","虚空之剑泽达特","1669","0","1000","0","1","0","8","0","-1"
"2081","鬼母","1669","0","2000","0","2","0","8","0","-1"
"2082","猎魂者伊墨纳尔","1712","0","375","13788","8","0","6","0","-1"
"2083","妖女奥露拉黛儿","1669","0","3000","0","3","0","8","0","-1"
"2084","女祭司阿伦扎","1763","0","0","13812","0","0","0","0","-1"
"2085","沃卡尔","1763","0","1000","13814","1","0","0","0","-1"
"2086","莱赞","1763","0","2000","13816","2","0","0","0","-1"
"2087","亚兹玛","1763","0","3000","13818","3","0","4","0","-1"
"2088","金加洛斯","1712","0","1500","13576","9","0","6","0","-1"
"2092","寂灭者阿古斯","1712","0","4000","14017","10","0","7","0","-1"
"2093","天空上尉库拉格","1754","0","0","14137","0","0","0","0","-1"
"2094","海盗议会","1754","0","1000","14139","1","0","4","0","-1"
"2095","藏宝竞技场","1754","0","2000","14141","2","0","4","0","-1"
"2096","哈兰·斯威提勋爵","1754","0","3000","14143","3","0","4","0","-1"
"2097","拜恩比吉中士","1822","0","0","14405","0","0","4","0","-1"
"2098","“屠夫”血钩","1822","0","1000","14403","1","0","0","0","-1"
"2099","哈达尔·黑渊","1822","0","2000","14406","2","0","0","0","-1"
"2100","维克戈斯","1822","0","3000","14408","3","0","4","0","-1"
"2101","泥沙女王","1771","0","0","14419","0","75589","4","0","-1"
"2102","杰斯·豪里斯","1771","0","1000","14421","1","34367","4","0","-1"
"2103","骑士队长瓦莱莉","1771","0","2000","14423","2","81498","4","0","-1"
"2104","科古斯狱长","1771","0","3000","14425","3","68314","4","0","-1"
"2105","投币式群体打击者","1594","0","0","14432","0","0","4","0","-1"
"2106","艾泽洛克","1594","0","1000","14435","1","0","4","0","-1"
"2107","瑞克莎·流火","1594","0","2000","14437","2","0","4","0","-1"
"2108","商业大亨拉兹敦克","1594","0","3000","14439","3","0","4","0","-1"
"2109","恐怖船长洛克伍德","1822","0","1500","14441","4","0","0","0","-1"
"2111","长者莉娅克萨","1841","0","0","14522","0","75859","4","0","-1"
"2112","孢子召唤师赞查","1841","0","1000","14554","1","81977","4","0","-1"
"2113","毒心三姝","1862","0","0","14549","0","0","4","0","-1"
"2114","魂缚巨像","1862","0","1000","14553","1","0","4","0","-1"
"2115","贪食的拉尔","1862","0","2000","14557","2","0","4","0","-1"
"2116","维克雷斯勋爵和夫人","1862","0","3000","14560","3","0","4","0","-1"
"2117","高莱克·图尔","1862","0","4000","14563","4","0","4","0","-1"
"2118","被感染的岩喉","1841","0","500","14597","2","82072","4","0","-1"
"2121","提赞","1642","0","0","0","0","0","8","0","-1"
"2122","戈霍恩","1861","0","0","14696","0","84102","6","0","-1"
"2123","不羁畸变怪","1841","0","2000","14694","3","81054","4","0","-1"
"2124","阿德里斯和阿斯匹克斯","1877","0","0","14715","0","0","4","0","-1"
"2125","米利克萨","1877","0","1000","14718","1","0","4","0","-1"
"2126","加瓦兹特","1877","0","2000","14721","2","0","4","0","-1"
"2127","塞塔里斯的化身","1877","0","3000","14724","3","0","4","0","-1"
"2128","腐臭吞噬者","1861","0","-1000","14736","1","82831","6","0","-1"
"2129","杰翰","994","0","2000","6558","0","41920","0","0","-1"
"2130","阿库希尔","1864","0","0","14861","0","29166","4","0","-1"
"2131","海贤议会","1864","0","1000","14862","1","55811","4","0","-1"
"2132","斯托颂勋爵","1864","0","2000","14864","2","16280","4","0","-1"
"2133","低语者沃尔兹斯","1864","0","3000","14866","3","84502","4","0","-1"
"2134","维克提斯","1861","0","-500","14892","2","85116","6","0","-1"
"2135","米斯拉克斯","1861","0","-250","14894","3","84615","6","0","-1"
"2136","泽克沃兹","1861","0","-1500","14895","4","85193","6","254116","-1"
"2139","黄金风蛇","1762","0","0","14931","0","0","4","0","-1"
"2140","部族议会","1762","0","1000","15039","1","0","4","0","-1"
"2141","纯净圣母","1861","0","-2000","15059","5","85630","6","254116","-1"
"2142","殓尸者姆沁巴","1762","0","500","15062","2","0","4","0","-1"
"2143","达萨大王","1762","0","2000","15168","3","0","4","0","-1"
"2144","塔罗克","1861","0","-3000","15170","6","85386","6","254116","-1"
"2145","祖尔","1861","0","-312","15205","7","86569","6","0","-1"
"2146","Raid Boss Dummy (15 Sec)","1457","0","2000","0","2","0","0","0","-1"
"2147","战争使者耶纳基兹","1643","0","0","0","0","0","8","0","-1"
"2148","冰雹构造体","1643","0","1000","0","1","0","8","0","-1"
"2149","基阿拉克","1642","0","1000","0","1","0","8","0","-1"
"2252","雄狮之吼","529","0","0","0","0","0","8","0","-1"
"2253","末日之嚎","529","0","1000","0","1","0","8","0","-1"
"2254","Raid Boss Dummy (5min)","1457","0","3000","0","3","0","0","0","-1"
"2257","坦克大战","2097","0","1750","16217","0","0","4","0","-1"
"2258","狂犬K.U.-J.0.","2097","0","1875","16219","1","0","4","0","-1"
"2259","机械师的花园","2097","0","2000","16221","2","0","4","0","-1"
"2260","麦卡贡国王","2097","0","3000","16223","3","0","4","0","-1"
"2263","格洛恩","2070","0","-1750","16563","1","88863","6","0","0"
"2265","圣光勇士","2070","0","-2000","16560","3","0","6","0","-1"
"2266","玉火大师","2070","0","-1437","16562","4","89013","6","0","0"
"2268","神选者教团","2070","0","-1062","16310","6","89050","6","0","-1"
"2269","无眠秘党","2096","0","0","16316","0","88850","6","0","-1"
"2271","丰灵","2070","0","-1125","16433","8","89251","6","0","-1"
"2272","拉斯塔哈大王","2070","0","-1031","16475","9","89115","7","0","-1"
"2273","乌纳特，虚空先驱","2096","0","1000","16542","1","91374","6","0","-1"
"2276","梅卡托克","2070","0","-1015","16567","12","7006","6","0","-1"
"2280","风暴之墙阻击战","2070","0","-1007","16568","16","90322","6","0","-1"
"2281","吉安娜·普罗德摩尔","2070","0","-1003","16569","17","87892","7","0","-1"
"2284","还魂者格洛恩","2070","0","-1281","16563","0","89250","6","0","1"
"2285","玉火大师","2070","0","-1359","16562","2","89008","6","0","1"
"2289","黑水巨鳗","2164","0","0","17142","0","55705","4","0","-1"
"2290","戈巴马克国王","2097","0","-1000","17145","4","90502","4","0","-1"
"2291","HK-8型空中压制单位","2097","0","1500","17161","5","90550","4","0","-1"
"2292","冈克","2097","0","-500","17163","6","90423","4","0","-1"
"2293","扎库尔","2164","0","1000","17182","1","0","6","0","-1"
"2298","深渊指挥官西瓦拉","2164","0","-1000","17305","2","0","4","0","-1"
"2299","艾萨拉女王","2164","0","2000","17306","3","86567","5","0","-1"
"2303","奥戈佐亚","2164","0","750","17342","4","0","4","0","-1"
"2304","艾什凡女勋爵","2164","0","500","17371","5","0","6","0","-1"
"2305","艾萨拉之辉","2164","0","-250","17399","6","89445","4","0","-1"
"2311","女王法庭","2164","0","875","17451","7","0","4","0","-1"
"2312","崔克茜和耐诺","2097","0","500","17680","7","90423","4","0","-1"
"2317","奥玛斯，缚魂者","1718","0","0","0","0","0","0","0","-1"
"2318","维科玛拉","1718","0","1000","0","1","0","0","0","-1"
"2319","艾泽拉斯的回忆：燃烧的远征","2235","0","0","18048","0","0","4","0","-1"
"2320","艾泽拉斯的回忆：大地的裂变","2235","0","1000","18047","1","0","4","0","-1"
"2321","艾泽拉斯的回忆：巫妖王之怒","2235","0","500","18046","2","0","4","0","-1"
"2325","汤克","2236","0","-1000","18064","0","0","0","0","-1"
"2326","拉芙妮尔","2236","0","0","18066","1","0","0","0","-1"
"2327","玛乌特","2217","0","0","18071","0","0","6","0","-1"
"2328","黑暗审判官夏奈什","2217","0","1000","18073","1","93159","6","0","-1"
"2329","拉希奥","2217","0","-1000","18083","2","0","6","0","-1"
"2331","虚无者莱登","2217","0","5000","18085","3","0","6","0","-1"
"2332","腐化者萨尔","2212","0","0","18015","0","0","0","0","-1"
"2333","主脑","2217","0","3000","18117","4","91908","6","0","-1"
"2334","先知斯基特拉","2217","0","-500","18116","5","93448","6","0","-1"
"2335","无厌者夏德哈","2217","0","5500","18123","6","0","4","0","-1"
"2336","维克修娜","2217","0","2000","18130","7","0","6","0","-1"
"2337","恩佐斯的外壳","2217","0","6000","18147","8","85116","6","0","-1"
"2338","奥蕾莉亚·风行者","2213","0","0","18015","0","0","0","0","-1"
"2343","德雷阿佳丝","2217","0","5750","18179","9","0","6","0","-1"
"2344","腐蚀者恩佐斯","2217","0","7000","18211","10","93507","4","0","-1"
"2345","伊格诺斯，重生之蚀","2217","0","5875","18224","11","0","6","0","-1"
"2351","大女皇夏柯扎拉","870","0","4000","0","4","0","0","0","-1"
"2352","塔沙拉","870","0","5000","0","5","0","0","0","-1"
"2353","碎地者弗克拉兹","1","0","0","0","0","0","8","0","-1"
"2356","雯图纳柯丝","2285","0","1500","18606","0","0","4","0","-1"
"2357","金-塔拉","2285","0","1000","18607","1","0","4","0","-1"
"2358","奥莱芙莉安","2285","0","2000","18608","2","93502","4","0","-1"
"2359","忠诚圣杰德沃丝","2285","0","3000","18609","3","0","4","0","-1"
"2360","贪食的克里克西斯","2284","0","0","18629","0","0","4","0","-1"
"2361","执行者塔沃德","2284","0","1000","18628","1","0","4","0","-1"
"2362","大学监贝律莉娅","2284","0","2000","18627","2","0","4","0","-1"
"2363","卡尔将军","2284","0","3000","18630","3","0","4","0","-1"
"2364","库尔萨洛克","2293","0","0","18652","0","96088","4","0","-1"
"2365","斩血","2293","0","1000","18654","1","95106","4","0","-1"
"2366","无堕者哈夫","2293","0","2000","18656","2","95439","4","0","-1"
"2370","雷克萨","2212","0","5000","18699","1","0","64","0","-1"
"2371","审判官格恩肖尔","2212","0","2000","18704","2","0","64","0","-1"
"2372","湮灭元素","2212","0","3000","18705","3","0","64","0","-1"
"2373","无光者维兹奥克","2212","0","4000","18706","4","0","64","0","-1"
"2374","瑟鲁姆·深炉","2213","0","1000","18707","1","0","64","0","-1"
"2375","奴隶主奥洛克","2213","0","2000","18708","2","0","64","0","-1"
"2376","马迪亚斯·肖尔大王","2213","0","3000","18709","3","0","64","0","-1"
"2377","魔导师乌布里克","2213","0","4000","18710","4","0","64","0","-1"
"2380","艾谢朗","2287","0","0","18773","0","0","4","0","-1"
"2381","宫务大臣","2287","0","1000","18775","1","0","4","0","-1"
"2382","酤团","2289","0","0","18778","0","0","4","0","-1"
"2383","饥饿的毁灭者","2296","0","0","18780","0","0","6","0","-1"
"2384","伊库斯博士","2289","0","1000","18781","1","96919","4","0","-1"
"2385","多米娜·毒刃","2289","0","2000","18783","2","0","4","0","-1"
"2386","斯特拉达玛侯爵","2289","0","3000","18785","3","95794","4","0","-1"
"2387","凋骨","2286","0","0","18788","0","94185","4","0","-1"
"2388","收割者阿玛厄斯","2286","0","1000","18789","1","95231","4","0","-1"
"2389","缝肉","2286","0","2000","18794","2","96477","4","0","-1"
"2390","缚霜者纳尔佐","2286","0","3000","18790","3","40301","4","0","-1"
"2391","狭路相逢","2293","0","-1000","18802","3","65973","4","0","-1"
"2392","唤雾者","2290","0","0","18805","0","0","4","0","-1"
"2393","特雷德奥瓦","2290","0","1000","18808","1","0","4","0","-1"
"2394","法力风暴夫妇","2291","0","0","18812","0","0","4","0","-1"
"2395","夺灵者哈卡","2291","0","-1000","18815","1","0","4","0","-1"
"2396","穆厄扎拉","2291","0","1000","18817","2","0","4","0","-1"
"2397","英格拉·马洛克","2290","0","-1000","18819","2","0","4","0","-1"
"2398","啸翼","2296","0","-1000","19396","1","95719","6","0","-1"
"2399","泥拳","2296","0","3000","19415","2","95623","6","0","-1"
"2400","商人赛·艾柯莎","2291","0","500","18824","3","93596","4","0","-1"
"2401","哈尔吉亚斯，罪污巨像","2287","0","-1000","18810","2","0","4","0","-1"
"2402","太阳之王的救赎","2296","0","-250","19029","3","0","6","0","-1"
"2403","高阶裁决官阿丽兹","2287","0","500","19047","3","0","4","0","-1"
"2404","莫德蕾莎","2293","0","3000","19056","4","0","4","0","-1"
"2405","圣物匠赛·墨克斯","2296","0","2000","19146","4","95375","6","0","-1"
"2406","伊涅瓦·暗脉女勋爵","2296","0","2250","19158","5","0","6","0","-1"
"2407","德纳修斯大帝","2296","0","4000","19208","6","0","7","0","-1"
"2408","诺尔伽什·泥躯","2222","0","0","0","0","0","0","0","-1"
"2409","“长青之枝”奥拉诺莫诺斯","2222","0","1000","0","1","0","0","0","-1"
"2410","莫塔尼斯","2222","0","2000","0","2","0","0","0","-1"
"2411","瓦里诺","2222","0","3000","0","3","0","0","0","-1"
"2412","猩红议会","2296","0","2500","19279","7","0","6","0","-1"
"2415","灰烬王庭","2360","0","0","19342","0","0","64","0","-1"
"2416","纳萨诺斯·凋零者","0","0","0","0","0","0","0","0","-1"
"2417","顽石军团干将","2296","0","3500","19388","8","0","6","0","-1"
"2418","猎手阿尔迪莫","2296","0","-500","19410","9","95643","6","0","-1"
"2419","时空船长钩尾","2441","0","0","20228","0","100063","0","0","-1"
"2422","克尔苏加德","2450","0","6500","20232","0","0","6","0","-1"
"2423","塔拉格鲁","2450","0","-1000","20242","1","99060","6","0","-1"
"2424","收发室乱战","2441","0","-1000","20256","1","100722","0","0","-1"
"2425","哨卫佐·菲克斯","2441","0","-2000","20260","2","100049","0","0","-1"
"2426","希尔布兰德","2441","0","-500","20264","3","100546","0","0","-1"
"2429","九武神","2450","0","1000","20449","2","0","6","0","-1"
"2430","痛楚工匠莱兹纳尔","2450","0","6062","20366","3","0","6","0","-1"
"2431","命运撰写师罗-卡洛","2450","0","6250","20456","4","0","6","0","-1"
"2432","耐奥祖的残迹","2450","0","1750","20439","5","0","6","0","-1"
"2433","典狱长之眼","2450","0","0","20360","6","0","262","0","-1"
"2434","裂魂者多尔玛赞","2450","0","1375","20451","7","0","6","0","-1"
"2435","希尔瓦娜斯·风行者","2450","0","7000","20347","8","0","7","0","-1"
"2436","初诞者的卫士","2450","0","6125","20268","9","0","6","0","-1"
"2437","索·阿兹密","2441","0","-562","20275","4","99094","0","0","-1"
"2440","麦扎的绿洲","2441","0","-750","20353","5","93952","4","0","-1"
"2441","卖品会","2441","0","-1500","20362","6","100564","0","0","-1"
"2442","索·莉亚","2441","0","1000","20538","7","100737","0","0","-1"
"2443","Test - Fatescribe","1457","0","4000","0","4","0","0","0","-1"
"2494","Test Chest","2162","0","0","20700","0","0","64","0","-1"
"2495","9.1 Desmotaeron - World Boss","2456","0","0","0","0","98527","0","3731616","-1"
"2496","莫盖斯，罪人的折磨者","2222","0","4000","0","4","98527","0","3731616","-1"
