Id,Name,SourceText,Description,MountTypeId,Flags,SourceTypeEnum,SourceSpellId,PlayerConditionId,MountFlyRideHeight,UiModelSceneId,MountSpecialRiderAnimKitId,MountSpecialSpellVisualKitId
"550","拳手的健壮穆山兽","|cFFFFD200商人出售：|r保尔·诺斯|n|cFFFFD200地区：|r搏击竞技场|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","多年来，熊猫人一直认为这些动物是无法驯服的。你只要问问第一个这么做的熊猫人“跛子”恒石·家酿就知道了。","230","0","2","142641","0","0","4","0","0"
"551","魔法灵龙","|cFFFFD200游戏商城|r","这只威严的生物是光明之翼的哥哥。事实上，他断言她是收养来的。","248","128","9","142878","0","0","4","0","0"
"552","铁箍鬼灵战马","|cFFFFD200世界事件：|r时空漫游|n|cFFFFD200商人出售：|r奥金|n|cFFFFD200地区：|r达拉然","它的钢铁外壳几乎包裹不住它缥缈的灵魂。作为骑手萨拉纳尔的倒数第二代产品，人们原以为这些强大的战马已经全部被摧毁了。","248","0","6","142910","0","0","4","0","0"
"554","勇猛卡多雷作战刃豹","|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","这头坐骑装甲上的利刃不仅能引发敌人的恐惧，还能帮作战刃豹把肉预先切好。","230","4","2","146615","0","0","4","0","0"
"555","邪恶骷髅战马","|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","只奖励给那些在战斗中战胜敌人的勇士。","230","4","2","146622","0","0","45","0","0"
"557","迦拉卡斯的子嗣","|cFFFFD200成就：|r奥格瑞玛破城者的荣耀|n|cFFFFD200分类：|r地下城与团队副本","这种强大生物的血统或许可以追溯到迦拉卡斯，甚至是迦拉克隆那头最为臭名昭著的始祖龙。","248","128","5","148392","0","0","44","0","0"
"558","库卡隆战狼","|cFFFFD200成就：|r引领潮流：加尔鲁什（10人/25人）|n|cFFFFD200分类：|r光辉事迹","库卡隆只挑选最强大的狼作为他们的坐骑，并给它们装上足以压垮软弱生物的装甲。","230","0","5","148396","0","0","4","0","0"
"559","库卡隆战蝎","|cFFFFD200掉落：|r加尔鲁什·地狱咆哮|n|cFFFFD200地区：|r决战奥格瑞玛","库卡隆战蝎来自加尔鲁什·地狱咆哮的创意，由他的工程师制造，是一种难以驾驭的毁灭武器。","230","0","0","148417","0","0","4","0","0"
"560","灰皮穆山兽","|cFFFFD200商人出售：|r发言人古兰|n|cFFFFD200地区：|r永恒岛|n|cFFFFD200价格：|r500|TINTERFACE\ICONS\TimelessCoin-Bloody.blp:0|t","有人说骑上灰皮穆山兽能给你带来健康和财富。这些人被称为“坐骑商人”。","230","0","2","148428","0","0","4","0","0"
"561","雷霆玛瑙云端翔龙","|cFFFFD200掉落：|r惑龙|n|cFFFFD200地区：|r永恒岛","这种漆黑的云端翔龙浑身闪电环绕。它是如此稀有，足以让许多凡人为之疯狂。","248","128","0","148476","0","0","4","0","0"
"562","暴虐角斗士云端翔龙","|cFFFFD200绝版|r","这些经典的黑色云端祥龙看起来优雅而苗条。","248","192","5","148618","0","0","4","0","0"
"563","恶孽角斗士云端翔龙","|cFFFFD200绝版|r","这些色彩艳丽的云端翔龙的鳞片上混杂了鲜红、金黄和紫红三种颜色。","248","192","2","148619","0","0","4","0","0"
"564","骄矜角斗士云端翔龙","|cFFFFD200绝版|r","这些色彩艳丽的云端翔龙的鳞片从金色一直过渡到粉红色。或许我们能称它为珊瑚色。","248","192","5","148620","0","0","4","0","0"
"568","翡翠角鹰兽","|cFFFFD200战友招募|r","这些威严的动物有许多颜色，但翠绿色的这种只能被友谊的魔力所驯服。","248","128","7","149801","0","0","4","0","0"
"571","钢铁碎天兽","|cFFFFD200游戏商城|r","钢铁部落的兽王将这头双头飞龙培养成战争机器，并用黑色钢铁和阴燃的烈焰武装了它。","248","128","9","153489","0","0","4","0","0"
"593","战火梦魇兽","|cFFFFD200游戏商城|r","由淬火的钢铁和复仇的灵魂锻造成的梦魇兽，它能无怨无悔地陪伴你出入火焰之地。","248","0","9","163024","0","0","4","0","0"
"594","狞笑掠夺者","|cFFFFD200游戏商城|r","微笑和狞笑的差别类似于亲吻和品尝的差别。","248","0","9","163025","0","0","44","0","0"
"600","恐惧渡鸦","|cFFFFD200特殊：|r“德拉诺之王”典藏版|n","恐惧渡鸦的内心充满了一位上古神灵的恨意，它们是鸦人最信赖的守护者。","248","128","7","155741","0","0","4","0","0"
"603","蠕行飞毯","|cFFFFD200专业技能：|r裁缝","不能飞，但爬得很快。","230","1024","3","169952","26503","0","4","0","0"
"606","熔火恶犬","|cFFFFD200成就：|r愚蠢地追寻拉格纳罗斯的力量|n|cFFFFD200分类：|r光辉事迹","熔火核心！","230","0","5","170347","0","0","4","0","0"
"607","踏血小戈隆","|cFFFFD200成就：|r德拉诺团队的荣耀","只要“交上朋友”，小戈隆就会很乐意载着它的骑手冲向死亡。","230","0","5","171436","0","0","45","0","0"
"608","枯皮悬崖践踏者","|cFFFFD200商人出售：|r商人阿兰达|n|cFFFFD200地区：|r坠落之月|n|cFFFFD200价格：|r20000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r商人达拉克|n|cFFFFD200地区：|r霜寒晶壁|n|cFFFFD200价格：|r20000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","这种变种的裂蹄牛蹄子上布满细小的缺口，使它能够安全地翻山越岭寻找食物。","230","0","2","171616","0","0","44","0","0"
"609","驯养的冰蹄牛","|cFFFFD200来源：|r要塞兽栏|n","在拥有这头坐骑后，你才明白了德拉诺世界对你的考验会有多么严酷。裂蹄牛的毛发简直无孔不入！","230","0","2","171617","0","0","44","0","0"
"611","苔原冰蹄牛","|cFFFFD200掉落：|r维金斯、德斯塔隆、泰罗菲斯特、杜姆罗勒|n|cFFFFD200地区：|r塔纳安丛林|n","这种牛的外皮上覆盖着一层透明的绒毛，可以很好地隔绝寒冷的环境。","230","0","0","171619","0","0","44","0","0"
"612","血蹄公牛","|cFFFFD200掉落：|r雷霆纳克|n|cFFFFD200地区：|r纳格兰","战歌氏族的成员长年猎杀这些裂蹄牛，用它们猩红色的皮做成战旗。","230","0","0","171620","0","0","44","0","0"
"613","铁蹄毁灭者","|cFFFFD200掉落：|r黑手|n|cFFFFD200地区：|r黑石铸造厂（史诗难度）","据说，钢铁部落的作战裂蹄牛身上那些喷火的装甲都是黑手亲自设计的。","230","0","0","171621","0","0","44","0","0"
"614","斑点草地践踏者","|cFFFFD200掉落：|r鲁克胡克|n|cFFFFD200地区：|r纳格兰","雷象长长的鼻子可以让它嗅出食物的位置、躲避危险以及在你不注意时从你的背包里偷东西吃。","230","0","0","171622","0","0","44","0","0"
"615","驯养的草地践踏者","|cFFFFD200任务：|r要塞兽栏","德莱尼很久之前就完善了雷象的养殖方法。为这些生物戴上灌注了圣光的水晶可以让它们更加温顺。","230","0","1","171623","0","0","44","0","0"
"616","暗皮珠齿象","|cFFFFD200掉落：|r侵略者的遗忘宝藏","根据一些传说，有只雷象从一群邪恶的魔荚人手中救出了一位受伤的斥候。后来，德莱尼才跟这些生物成为了朋友。","230","0","0","171624","0","0","44","0","0"
"617","土色岩皮雷象","|cFFFFD200商人出售：|r守备官努瑞姆|n|cFFFFD200阵营：|r主教议会 - 崇拜|n|cFFFFD200地区：|r暴风之盾|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","自从获得这种坐骑后，你就经常做一个奇怪的梦，梦见一头蹦蹦跳跳的雷象在路上啪嗒啪嗒地走着。","230","4","2","171625","0","0","44","0","0"
"618","装甲铁牙践踏者","|cFFFFD200商人出售：|r|n|cFFFFD200阵营：|r沙塔尔防御者 - 崇拜|n|cFFFFD200地区：|r要塞货栈|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","据说雷象过目不忘。考虑到那些兽人对这头野兽带来的折磨，难怪它那么讨厌钢铁部落。","230","4","2","171626","0","0","44","0","0"
"619","黑钢斗猪","|cFFFFD200成就：|r德拉诺公会团队的荣耀|n","这是一种骄傲的生物，除非用沉重且布满尖刺的金属头盔遮住它的脑袋，否则它是不会奔跑的。","230","0","5","171627","0","0","44","0","0"
"620","石牙斗猪","|cFFFFD200商人出售：|r商人阿兰达|n|cFFFFD200地区：|r坠落之月|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r商人达拉克|n|cFFFFD200地区：|r霜寒晶壁|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","吸引配偶的不是那个金属头盔，而是它可爱的莫西干头。","230","0","2","171628","0","0","44","0","0"
"621","装甲霜鬃野猪","|cFFFFD200成就：|r进阶畜牧业|n","几乎完全以一种冰冻浆果为食。但它发现某些迟钝的异界人也同样美味。","230","0","5","171629","0","0","44","0","0"
"622","装甲刀脊野猪","|cFFFFD200掉落：|r维金斯、德斯塔隆、泰罗菲斯特、杜姆罗勒|n|cFFFFD200地区：|r塔纳安丛林|n","绝对、绝对、绝对不要让它闻到你身上有培根的味道。","230","0","0","171630","0","0","44","0","0"
"623","霜原斗猪","|cFFFFD200成就：|r德拉诺英雄的荣耀","它没有戴超酷的牙环，因为那样看起来很蠢。","230","0","5","171632","0","0","44","0","0"
"624","野生血牙野猪","|cFFFFD200商人出售：|r行者兹坦加|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r刃牙追猎者 - 尊敬|n|cFFFFD200价格：|r1000|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t","如果你想要一头温顺的坐骑，就去找一头”家养乐牙猪“之类的东西吧。","230","0","2","171633","0","0","44","0","0"
"625","驯养的刀脊野猪","|cFFFFD200商人出售：|r加兹瑞克斯·轮锁/米米·响泡|n|cFFFFD200阵营：|r热砂保护协会 - 崇拜|n|cFFFFD200地区：|r暴风之盾/战争之矛|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","“驯养”并不意味着“友善”。记得带点零食来。","230","0","2","171634","0","0","44","0","0"
"626","巨型冻吻野猪","|cFFFFD200掉落：|r侵略者的遗忘宝藏","它的长嘴不但冷，而且还潮湿，绝对不是什么叫人起床的好选择。","230","0","0","171635","0","0","44","0","0"
"627","巨型灰牙野猪","|cFFFFD200掉落：|r戈罗克|n|cFFFFD200地区：|r霜火岭|n","它每年换一次牙。在长出新牙之前，它会非常羞于见人。","230","0","0","171636","0","0","44","0","0"
"628","驯养的石牙野猪","|cFFFFD200任务：|r要塞兽栏","经过严格的训练，知道怎么奔跑、践踏以及喷敌人一脸。","230","0","1","171637","0","0","44","0","0"
"629","驯养的淡水兽","|cFFFFD200任务：|r要塞兽栏","由于有着过人的耐力和巧妙的保护色，淡水兽是德拉诺最兴旺的族群之一。","230","0","1","171638","0","0","44","0","0"
"630","天蓝淡水兽","|cFFFFD200掉落：|r泥皮|n|cFFFFD200地区：|r塔拉多","这种动物的颜色很像德拉诺浅蓝色的河湾，这使得水中的掠食者几乎看不见它。","230","0","0","171824","0","0","44","0","0"
"631","泥背淡水兽","|cFFFFD200要塞任务：|r船，飞机……原来是淡水兽|n","泥背淡水兽的脚底长着一层特殊的蹼，可以让它们在泥泞的环境中如履平地。","230","0","1","171826","0","0","44","0","0"
"632","苔皮淡水兽","|cFFFFD200商人出售：|r觅晨者科雷克/觅晨者阿克赛特|n|cFFFFD200地区：|r暴风之盾/战争之矛|n|cFFFFD200价格：|r50,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","富有攻击性且领地观念极强的苔皮淡水兽会躲在河边的灌木丛中，伏击毫无准备的路人。","230","0","2","171825","0","0","44","0","0"
"633","炎狱地狱火","|cFFFFD200掉落：|r古尔丹（史诗难度）|n|cFFFFD200地区：|r暗夜要塞","从虚空深处召唤出的生物，纯粹的仇恨化身，力求焚毁其所到之处的一切生命。","230","0","0","171827","0","0","45","0","0"
"634","日光峰林飞鹰","|cFFFFD200掉落：|r鲁克玛|n","看着这只神秘生物的眼睛，你就仿佛看见了太阳的中心。建议你在骑乘它时带上护目镜。","248","0","0","171828","0","0.8","4","0","0"
"635","暗鬃冲锋者","|cFFFFD200商人出售：|r鸦语者斯奇加/暗影贤者巴考斯|n|cFFFFD200阵营：|r鸦人流亡者 - 崇拜|n|cFFFFD200地区：|r暴风之盾/战争之矛|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","德莱尼诗人喜欢把这种塔布羊的颜色比作月光照在灰色的森林上投下的阴影。","230","0","2","171829","0","0","45","0","0"
"636","迅捷风蹄塔布羊","|cFFFFD200掉落：|r觅径者|n|cFFFFD200地区：|r影月谷|n","作为塔布羊中跑得最快的一种，德莱尼总是依靠这种坐骑将信使和信件安全送达目的地。","230","0","0","171830","0","0","45","0","0"
"637","驯养的银鬃塔布羊","|cFFFFD200地区：|r要塞兽栏","这种塔布羊以智力高超而著称，经过训练后可以在战斗中用脚踢和角顶来保护主人。","230","0","1","171831","0","0","45","0","0"
"638","风蹄公羊","|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200阵营：|r沃金之矛 - 崇拜|n|cFFFFD200地区：|r战争之矛|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t|n","这些风蹄公羊鲜红的毛色反映了它们的性情：乐观、凶猛而且勇敢。","230","0","2","171832","0","0","45","0","0"
"639","苍白食棘者","|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200阵营：|r乌瑞恩先锋军 - 崇拜|n|cFFFFD200地区：|r暴风之盾|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","这种塔布羊完全以荆棘和蓟草为食，使它的内在与外表一样坚强。","230","0","2","171833","0","0","45","0","0"
"640","勇猛战羊","|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","在一头撞中你的肚子之前，它是不会真正接受你这个骑手的。","230","4","2","171834","0","0","4","0","0"
"641","勇猛作战迅猛龙","|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","因为尖牙和利爪还不够。","230","4","2","171835","0","0","4","0","0"
"642","钢喉铁颚狼","|cFFFFD200掉落：|r侵略者的遗忘宝藏","一位训练师曾试图在他的钢喉狼嘴里装上装饰金属。结果他等了三天才拿回来。","230","0","0","171836","0","0","4","0","0"
"643","战歌恐牙狼","|cFFFFD200掉落：|r维金斯、德斯塔隆、泰罗菲斯特、杜姆罗勒|n|cFFFFD200地区：|r塔纳安丛林|n","有着钢铁般的意志，但只要给它一根裂蹄牛骨头，它就会死心塌地的跟着你了。","230","0","0","171837","0","0","4","0","0"
"644","装甲霜狼","|cFFFFD200成就：|r兽栏管理员|n","它训练有素，可以在霜火岭严酷的气候下生存。所以它会蜷缩起来，这是它生存的秘诀。","230","0","5","171838","0","0","4","0","0"
"645","铁甲战狼","|cFFFFD200商人出售：|r基尔里普|n|cFFFFD200阵营：|r嘲颅兽人 - 崇拜|n|cFFFFD200地区：|r部落要塞货栈|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","它的尾巴上有装甲尖刺。给它挠肚皮的后果自负。","230","4","2","171839","0","0","4","0","0"
"647","驯养的啸狼","|cFFFFD200任务：|r要塞兽栏","小时候超级可爱。现在没那么可爱了。","230","0","1","171841","0","0","4","0","0"
"648","迅捷霜狼","|cFFFFD200商人出售：|r贝斯卡·赤牙|n|cFFFFD200阵营：|r霜狼兽人 - 崇拜|n|cFFFFD200地区：|r战争之矛|n|cFFFFD200价格：|r5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t + 5,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","在霜火岭寒冷的高原上，霜狼会捕猎它们能捉到的一切猎物。最迅捷的狼才能饱餐一顿。","230","4","2","171842","0","0","4","0","0"
"649","烟灰恐狼","|cFFFFD200掉落：|r侵略者的遗忘宝藏","据说它们大部分居住在北方，最讨厌婚礼。","230","0","0","171843","0","0","4","0","0"
"650","灰鬃恐狼","|cFFFFD200专业技能：|r制皮|n","作为一种十分机警的恐狼，灰鬃恐狼只会让那些它认为特别的人骑上自己。","230","0","3","171844","28896","0","4","0","0"
"651","督军的死亡之轮","|cFFFFD200成就：|r督军的死亡之轮|n|cFFFFD200分类：|r光辉事迹","这头吼声震天的巨兽常被戏称为“地精割草机”。它能像割草一样碾压敌人……准备被它收割吧。","230","0","5","171845","31525","0","4","0","0"
"652","勇士的践踏之刃","|cFFFFD200商人出售：|r保利|n|cFFFFD200地区：|r暴风城，旧城区|n|cFFFFD200价格：|r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","这件装甲杰作由人类，侏儒和矮人精心打造而成，只要轻轻一转把手，它就能将牛头人切成三角牛排。","230","0","2","171846","31526","0","4","0","0"
"654","挑战者的作战雪人","|cFFFFD200成就：|r挑战德拉诺：白银|n","幸亏它们跑得够快，可以把自己的臭味甩在身后。","230","0","5","171848","0","0","45","0","0"
"655","日隐小戈隆","|cFFFFD200掉落：|r重拳|n|cFFFFD200地区：|r戈尔隆德","喜欢太阳，讨厌其他一切事物。","230","0","0","171849","0","0","45","0","0"
"656","洛希恩徘徊者","|cFFFFD200任务：|r狡猾的沃平|n|cFFFFD200地区：|r苏拉玛|n","即使体型如此庞大，这些体型优美矫健的狐狸仍然可以在新落下的树叶上悄无声息地跑过。","230","0","1","171850","0","0","4","0","0"
"657","夜嚎铁颚狼","|cFFFFD200掉落：|r诺卡罗什|n|cFFFFD200地区：|r霜火岭","铁颚狼是德拉诺最凶猛的掠食者，而且它们在狩猎时总是成群结队地行动。","230","0","0","171851","0","0","4","0","0"
"663","血牙寡妇蛛","|cFFFFD200商人出售：|r疯狂的商人|n","它那带着倒钩的修长节肢上，还滴着它的敌人以及配偶的鲜血。","230","0","2","213115","0","0","4","0","0"
"664","翡翠幼龙","|cFFFFD200成就：|r幼龙收藏家|n|cFFFFD200分类：|r坐骑","“翡翠幼龙稀有吗？你信不信，如果我向每个问我这个问题的人收一个银币的话，我几年前就可以退休了。”——梅尔·弗兰希斯","248","128","5","175700","0","0","4","0","0"
"678","代驾型机械路霸","|cFFFFD200成就：|r传家宝收藏家|n","既然可以雇人，干嘛还要自己开车呢？","284","4100","5","179244","0","0","4","0","0"
"679","代驾型机械师的摩托车","|cFFFFD200成就：|r传家宝收藏家","运输是一个高精尖的行业。","284","4100","5","179245","0","0","4","0","0"
"682","黑暗之星的灵爪飞鹰","|cFFFFD200掉落：|r灵爪鹰蛋","被德拉诺的黑暗之星腐蚀的灵爪飞鹰因为抵抗影月氏族的驯养而被耐奥祖彻底灭绝。只有一枚鸟蛋留存了下来，失落在虚空之中。","230","0","0","179478","0","0","4","0","0"
"741","秘魔刃豹","|cFFFFD200游戏商城|r","灌注了魔法能量的秘魔刃豹已在混沌的虚空能量下潜伏多年。最近，它们才从阴影中现身，搜索魔网以满足自己对魔力的渴望。","248","0","9","180545","0","1.5","4","0","0"
"751","魔钢歼灭者","|cFFFFD200掉落：|r阿克蒙德|n|cFFFFD200地区：|r地狱火堡垒|n|cFFFFD200难度：|r史诗|n","魔钢歼灭者由地狱火堡垒深处的疯狂铁匠打造，将钢铁部落的冶炼技术与燃烧军团的混沌邪能完美结合而产生的、铁与火的邪恶产物。","248","0","0","182912","0","0","45","0","0"
"753","腐化恐翼鸦","|cFFFFD200商人出售：|r觅晨者科塞克|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r觉醒教派 - 友善|n|cFFFFD200价格：|r150,000|Tinterface\icons\inv_apexis_draenor.blp:0|t","这些沐浴过恶魔之血的堕落恐惧渡鸦极具攻击性，如果被关在一起的话，还经常会自相残杀。","248","0","2","183117","0","0","4","0","0"
"755","勇猛的战斗机械陆行鸟","|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","装备了头戴式小动物歼灭者9000型。","230","4","-1","183889","0","0","45","0","0"
"756","勇猛的科多战兽","|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t","尾巴上长满尖刺的球足以砸碎最坚固的联盟工事。","230","4","2","185052","0","0","228","0","0"
"758","地火恐狼","|cFFFFD200成就：|r地狱火团队的荣耀","一头强大的德拉诺恶狼，在塔纳安丛林中被古尔丹释放出的邪能感染。它还没完全疯掉……暂时没有。","230","0","5","186305","0","0","4","0","0"
"759","原祖角斗士的魔血小戈隆","|cFFFFD200成就：|r角斗士：“德拉诺之王”第1赛季|n|cFFFFD200分类：|r光辉事迹","生活在塔纳安丛林的一头小戈隆，遭遇古尔丹造成的邪能爆发，现在心中充满了对混沌无法遏制的渴望。","230","64","5","186828","0","0","4","0","0"
"760","狂野角斗士的魔血小戈隆","|cFFFFD200成就：|r角斗士：“德拉诺之王”第2赛季|n|cFFFFD200分类：|r光辉事迹","生活在塔纳安丛林的一头小戈隆，遭遇古尔丹造成的邪能爆发，现在心中充满了对混沌无法遏制的渴望。","230","64","5","189043","0","0","4","0","0"
"761","好战角斗士的魔血小戈隆","|cFFFFD200成就：|r角斗士：“德拉诺之王”第3赛季|n|cFFFFD200分类：|r光辉事迹","生活在塔纳安丛林的一头小戈隆，遭遇古尔丹造成的邪能爆发，现在心中充满了对混沌无法遏制的渴望。","230","64","5","189044","0","0","4","0","0"
"762","煤拳小戈隆","|cFFFFD200要塞任务：|r毁灭者X2","这只小戈隆因为一路乱拳打入要塞旅店，将那里弄得杯盘狼藉而出名。","230","0","0","189364","0","0","45","0","0"
"763","伊利达雷魔犬","|cFFFFD200特殊：|r“军团再临”典藏版|n","伊利达雷驯服了一些低级恶魔，用它们来对付他们的燃烧军团主子。","230","0","7","189998","0","0","4","0","0"
"764","林地守卫者","|cFFFFD200任务：|r黑暗之水|n|cFFFFD200地区：|r月光林地","这些魔法小伙伴是翡翠梦境内祥和的原始丛林中的守护者。","248","0","1","189999","0","1","4","0","0"
"765","钢鬃地狱野猪","|cFFFFD200商人出售：|r行者兹坦加|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r刃牙追猎者 - 崇拜|n|cFFFFD200价格：|r5000|TInterface\ICONS\INV_misc_blacksaberonfang.blp:0|t","它也是稀有烹饪原料诅咒培根的唯一来源。","230","0","2","190690","0","0","44","0","0"
"767","军马","|cFFFFD200圣骑士|r","无怨无悔的献身，必将得到圣光的救赎。","291","264","1","221883","0","0","4","0","0"
"768","死牙魔能野猪","|cFFFFD200商人出售：|r暗影猎手德恩加|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r沃金之锋 - 崇拜|n|n|cFFFFD200商人出售：|r守备官科索斯|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r先知之手 - 崇拜","这些野兽至今仍是那些曾在外域经历过地狱火半岛之战的老兵们心中的噩梦。","230","0","2","190977","0","0","44","0","0"
"769","格噜普斯的爪牙","|cFFFFD200世界事件：|r冬幕节","没有人确切知道格噜普斯的传说是何时出现在德拉诺的，但他的玩具永远是最糟糕的。","230","0","6","191314","0","0","45","0","0"
"772","飞天魔龙","|cFFFFD200成就：|r德拉诺探路者","这头五彩缤纷的双头飞龙身上极其轻便的装备使它能够轻松地在云层中穿梭滑翔，不受大地的束缚。","248","128","5","191633","0","0","4","0","0"
"773","林地污染者","|cFFFFD200成就：|r“军团再临”团队的荣耀|n|cFFFFD200分类： |r地下城与团队副本","翡翠梦境的林地守护者最先在梦魇的腐化影响中堕落。","248","0","5","193007","0","0","4","0","0"
"775","声威战马","|cFFFFD200成就：|r先拔头筹|n","披着装甲，可抵御战斗中的冲撞。","230","4","5","193695","0","0","45","0","0"
"776","迅捷幽灵双头飞龙","|cFFFFD200绝版|r","就算是亡灵，偶尔也需要飞行。","242","64","5","194046","0","0","4","0","0"
"778","日蚀龙鹰","|cFFFFD200世界事件：|r时空漫游|n|cFFFFD200商人出售：|r凯普丽|n|cFFFFD200地区：|r沙塔斯","从日蚀岗哨的血精灵叛徒处缴获的紫色龙鹰很受驻扎在群星圣殿的占星者们的追捧。","248","128","6","194464","0","0","4","0","0"
"779","艾特洛之魂","|cFFFFD200专业技能：|r考古学","胡恩·高岭的驼鹿宠物之灵。","248","0","3","196681","0","0","45","0","0"
"780","邪刃豹","|cFFFFD200职业：|r恶魔猎手","伊利丹大人赠予他最信任的恶魔猎手的一份特殊礼物。","230","512","1","200175","41722","0","4","0","0"
"781","永恒时空撕裂者","|cFFFFD200世界事件：|r时空漫游地下城","这些喜怒无常、野性难驯的幼龙在时光的长河中来回穿梭，直到找到一位有能力的骑手为止。","248","128","6","201098","0","0","4","0","0"
"784","声威战狼","|cFFFFD200成就：|r先拔头筹|n","根据地狱咆哮酋长的命令，部落训练师们开始驯养能够适应残酷的长期战斗的座狼。","230","4","5","204166","0","0","4","0","0"
"786","军马","|cFFFFD200圣骑士|r","无怨无悔的献身，必将得到圣光的救赎。","291","264","1","205656","0","0","4","0","0"
"791","邪焰地狱火","|cFFFFD200掉落：|r古尔丹|n|cFFFFD200地区：|r暗夜要塞","伊利达雷能够驯服这种熊熊燃烧的野兽为自己所用，它们可以成为势不可挡，英勇无畏的坐骑，以对抗燃烧军团。","230","0","0","213134","0","0","45","0","0"
"793","掠食血眼龙","|cFFFFD200任务：|r血眼家族团聚|n","这种凶猛的草食动物需要食用大量鲜红的浆果，这也造就了它们独一无二的眼珠颜色。","230","0","1","213158","0","0","4","0","0"
"794","火羽恐嘴龙","|cFFFFD200任务：|r恐嘴家族团聚|n","这些狡诈的群居野兽闪闪发光的毛皮能够迷惑和误导猎物。","230","0","1","213164","0","0","4","0","0"
"795","雪羽猎龙","|cFFFFD200任务：|r雪羽家族团聚|n","能够躲在雾气缭绕的河岸边直至猎物接近，然后跳起来将其一爪毙命。","230","0","1","213163","0","0","4","0","0"
"796","翠绿利爪龙","|cFFFFD200任务：|r利爪家族团聚|n","擅长融入茂密的魔法森林，例如遍布破碎群岛的那种森林。","230","0","1","213165","0","0","4","0","0"
