Id,Name,Pos0,Pos1,Pos2,MapOffset0,MapOffset1,FlightMapOffset0,FlightMapOffset1,ContinentId,ConditionId,CharacterBitNumber,Flags,UiTextureKitId,MinimapAtlasMemberId,Facing,SpecialIconConditionId,VisibilityConditionId,MountCreatureId0,MountCreatureId1
"513","菲兹尔和普兹克的赛艇平台，千针石林","-6075.37","-3913.44","21.6224","0.018","0.01","0","0","1","0","47","3","0","4689","0","0","0","2224","3837"
"521","走私者洞穴，瓦丝琪尔","-4588.05","3481.12","-102.718","-0.01","-0.04","0","0","0","0","57","3","0","4689","0","0","0","40848","40848"
"522","银潮谷，瓦丝琪尔","-6105.61","4285.08","-350.5","0","0.015","0","0","0","0","54","3","0","4689","0","0","0","40848","40848"
"523","静谧海滩，瓦丝琪尔","-6616.4","4308.28","-564.077","0.002","-0.002","0","0","0","0","60","1","0","4689","0","0","0","0","40848"
"524","驱暗海窟，瓦丝琪尔","-6902.25","5943.82","-766.516","0.02","-0.055","0","0","0","0","59","1","0","4689","0","0","0","0","40848"
"525","军团营地，瓦丝琪尔","-6805.63","4199.85","-480.947","-0.007","-0.03","0","0","0","0","157","2","0","4689","0","0","0","40848","0"
"526","阴暗洞穴，瓦丝琪尔","-6507.99","6075.25","-671.461","0.072","0.025","0","0","0","0","161","2","0","4689","0","0","0","40848","0"
"531","晨光远征队营地，塔纳利斯","-9487.89","-2467.13","16.7286","0","0","0","0","1","0","78","2","0","4689","0","0","0","2224","0"
"532","古斯坦的哨岗，塔纳利斯","-9493.71","-2953.99","12.6826","0","0","0","0","1","0","81","1","0","4689","0","0","0","0","541"
"536","森金村，杜隆塔尔","-780.267","-4890.28","19.6215","-0.005","0","0","0","1","0","63","2","0","4689","0","0","0","3574","0"
"537","剃刀岭，杜隆塔尔","269.917","-4766.76","11.4946","0","0.008","0","0","1","0","62","2","0","4689","0","0","0","2224","0"
"538","test - JZB - Orgrim's Hammer","4.65694","-2.34398","34.3213","0","0","0","0","622","0","0","0","0","4689","0","0","0","0","0"
"539","商旅哨站，塔纳利斯","-8683.09","-4088.1","40.0553","0.01","0.014","0","0","1","0","77","3","0","4689","0","0","0","2224","541"
"540","油污潭，石爪山脉","1825.94","727.208","162.123","0.01","0","0","0","1","0","165","2","0","4689","0","0","0","2224","0"
"541","暗色哨站，石爪山脉","1379.42","1034.86","165.088","0.011","0","0","0","1","0","170","1","0","4689","0","0","0","0","3837"
"551","维尔加居所，湿地","-3222.93","-1989.49","50.5475","0.016","0","0","0","0","0","168","1","0","4689","0","0","0","0","541"
"552","绿色守卫者林地，湿地","-3306.65","-2718.69","20.4836","-0.006","0","0","0","0","0","162","1","0","4689","0","0","0","0","3837"
"553","丹莫德 ，湿地","-2656.54","-2464.28","80.3378","0","0","0","0","0","0","176","1","0","4689","0","0","0","0","541"
"554","硬凿勘测营，湿地","-4113.6","-2741.21","18.9911","0.01","-0.005","0","0","0","0","169","1","0","4689","0","0","0","0","541"
"555","旅行者营地，洛克莫丹","-5668.31","-4253.44","407.015","0.02","0.005","0","0","0","924","84","1","0","4689","0","0","0","0","541"
"557","艾维娜圣殿，海加尔","4987.87","-2676.19","1426.36","0","0","0","0","1","0","137","3","0","4689","0","0","0","3837","3837"
"558","艾森娜林地，海加尔","5163.51","-1760.58","1338.47","0.01","-0.015","0","0","1","0","91","3","0","4689","0","0","0","3837","3837"
"559","诺达希尔，海加尔","5584.06","-3569.84","1570.6","0","0","0","0","1","0","90","3","0","4689","0","0","0","3837","3837"
"560","Quest Path 2171: [3.x] Transport，Org -> Undercity (Thundercaller)","1281.25","-4803.46","19.6778","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","3574"
"561","Quest Path 2172: [3.x] Transport，Thunder Bluff -> Org (Zephyr)","1338.45","-4788.79","23.7209","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","3574"
"562","Quest Path 2173: [3.x] Transport，Borean Tundra -> Org (Mighty Wind)","1288.01","-4702.07","18.9683","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","3574"
"563","Quest Path 2174: [3.x] Transport，Grom'gol -> Orgrimmar (The Iron Eagle)","1283.84","-4644.63","34.7567","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","3574"
"564","Quest Path 2175: Stonetalon 4.x - Taxi to Thal'darah Overlook Start","2146.43","1538.28","341.244","0","0","0","0","1","0","0","0","0","4689","0","0","0","27127","27127"
"565","梦游者栖地，菲拉斯","-3136.62","1951.67","41.5988","0.01","-0.01","0","0","1","0","155","1","0","4689","0","0","0","0","3837"
"567","埃斯图兰之塔，菲拉斯","-4863.64","1478.16","84.8475","0","0","0","0","1","0","88","1","0","4689","0","0","0","0","3837"
"568","阿塔亚营地，菲拉斯","-3081.7","2560.1","50.1791","-0.007","0","0","0","1","0","158","2","0","4689","0","0","0","2224","0"
"569","石槌要塞，菲拉斯","-4606.52","1898.19","107.849","0","0","0","0","1","0","89","2","0","4689","0","0","0","2224","0"
"574","Quest Path 2201: Dun Morogh - Quest - Flight to Ironforge Airfield","-4490.06","-1585.56","509.005","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"575","Quest Path 2203: Dun Morogh - Quest - Striking Back (Bombing Run)","-4560.15","-1641.19","503.324","0","0","0","0","0","0","0","0","0","4689","0","0","0","42097","42097"
"577","Quest Path 2206: Ironforge，Dun Morogh - Quest - Breadcrumb to Loch Modan","-5530.82","-2377.98","400.609","0","0","0","0","0","0","0","0","0","4689","0","0","0","541","541"
"578","Quest Path 2207: Dun Morogh - Quest - Flight to Gol'Bolar from Ironforge Airfield","-5689.37","-1568.73","383.231","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"582","闪金镇，艾尔文","-9433.99","85.1493","56.734","0.005","-0.01","0","0","0","0","96","1","0","4689","0","0","0","0","541"
"583","月溪镇，西部荒野","-10876.9","1542.88","54.5289","0","0","0","0","0","0","92","1","0","4689","0","0","0","0","541"
"584","法布隆南瓜农场，西部荒野","-9838.51","1273.93","40.7067","0.01","0","0","0","0","0","95","1","0","4689","0","0","0","0","541"
"585","Quest Path 293: Transport，Auberdine -> Rut'theran Village，泰达希尔 (NO LONGER USED in 4.x)","8334.76","1029.83","22.7917","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","3574"
"586","Justin Test Node 1","2186.69","1241.3","465.705","0","0","0","0","1","0","0","0","0","4689","0","0","0","42886","27397"
"587","Justin Test Node 2","2186.69","1241.3","465.705","0","0","0","0","1","0","0","0","0","4689","0","0","0","27397","27397"
"589","东谷伐木场，艾尔文森林","-9475.71","-1306.74","44.1496","0.005","0.007","0","0","0","0","97","1","0","4689","0","0","0","0","541"
"590","利文斯顿营地，荆棘谷","-12828.8","-413.71","12.9666","0","0.003","0","0","0","0","98","1","0","4689","0","0","0","0","541"
"591","探险者协会挖掘场，荆棘谷","-13600.9","-85.5486","37.8078","0.01","-0.015","0","0","0","0","103","1","0","4689","0","0","0","0","541"
"592","硬钳避世乐园，荆棘谷","-13288.3","722.028","3.75389","0.007","0","0","0","0","0","175","2","0","4689","0","0","0","2224","0"
"593","邦巴拉，荆棘谷","-12092.2","-814.099","42.3411","-0.007","0","0","0","0","0","174","2","0","4689","0","0","0","2224","0"
"594","语风林地，费伍德森林","6078.51","-844.998","412.274","0","-0.024","0","0","1","0","104","3","0","4689","0","0","0","54271","3837"
"595","野性之心哨站，费伍德森林","4734.16","-883.806","342.934","0","0","0","0","1","0","105","3","0","4689","0","0","0","2224","3837"
"596","岩页峡谷，赤脊山","-9641.67","-3479.37","121.956","0","0.01","0","0","0","0","173","1","0","4689","0","0","0","0","541"
"597","铁木工程营，费伍德森林","6892.69","-1620.41","503.106","0","-0.008","0","0","1","0","106","2","0","4689","0","0","0","2224","0"
"598","沼泽之潮哨站，悲伤沼泽","-10176.6","-3836.54","17.986","0","0.027","0","0","0","0","108","1","0","4689","0","0","0","0","541"
"599","沼桨镇，悲伤沼泽","-9737.08","-3890.72","22.73","-0.007","-0.005","0","0","0","0","107","3","0","4689","0","0","0","2224","541"
"600","避难营，悲伤沼泽","-10118.6","-2852.48","23.4641","-0.01","0.015","0","0","0","0","109","5","0","4689","0","0","0","0","3837"
"601","加林之陨，阿拉希","-952.377","-1585.74","51.3004","0","0","0","0","0","64389","172","14","0","4689","0","0","0","3574","0"
"602","瑟维奇，诅咒之地","-12761.9","-2919.04","7.04836","-0.008","0.005","0","0","0","46758","110","9","0","4689","0","0","46758","0","3837"
"603","日纱考察营地，诅咒之地","-12357.6","-3058.23","90.3242","0","0","0","0","0","46791","111","10","0","4689","0","0","0","19917","0"
"604","巨槌要塞，诅咒之地","-10933.3","-2790.98","25.6968","-0.01","0.015","0","0","0","46791","112","14","0","4689","0","0","0","2224","0"
"605","沃德林之拥号，瓦丝琪尔","-7209.71","3925.85","14.7466","0","0","0","0","0","0","134","1","0","4689","0","0","0","0","541"
"606","沙滩，瓦丝琪尔","-5310.85","3914.42","3.22433","0","0","0","0","0","0","133","1","0","4689","0","0","0","0","541"
"607","沙滩，瓦丝琪尔","-5267.35","3900.27","0.974906","0","0","0","0","0","0","131","1","0","4689","0","0","0","0","40848"
"608","沙滩，瓦丝琪尔","-5671.02","3720.07","1.91569","0","0","0","0","0","0","115","2","0","4689","0","0","0","2224","0"
"609","沙滩，瓦丝琪尔","-5669.19","3711.81","1.16278","0","0","0","0","0","0","114","2","0","4689","0","0","0","40848","0"
"610","冥河恩赐号，瓦丝琪尔","-6878.52","4244.71","9.77592","0.04","0","0","0","0","0","116","2","0","4689","0","0","0","2224","0"
"611","沃德林之拥号，瓦丝琪尔","-7198.97","3912.36","3.8512","0","0","0","0","0","0","132","1","0","4689","0","0","0","0","40848"
"612","冥河恩赐号，瓦丝琪尔","-6880.17","4278.06","2.1513","0.05","0","0","0","0","0","178","2","0","4689","0","0","0","40848","0"
"613","南部火箭车终点站，艾萨拉","2647.79","-6214.4","100.111","0.004","0","0","0","1","0","135","2","0","4689","0","0","0","28625","0"
"614","北方火箭车换乘站，艾萨拉","4611.38","-7041.8","153.843","0.007","0","0","0","1","0","136","2","0","4689","0","0","0","28625","0"
"615","止水湖营地，赤脊山","-9446.64","-2836.99","64.5761","0.01","-0.008","0","0","0","0","171","1","0","4689","0","0","0","0","541"
"616","索萨恩之门，海加尔","4059.4","-3966.75","970.149","0.012","-0.01","0","0","1","0","138","3","0","4689","0","0","0","43538","43538"
"617","西利瓦萨研究站，辛特兰","-25.776","-2821.78","125.17","0","0.008","0","0","0","0","143","2","0","4689","0","0","0","3574","0"
"618","风暴之羽哨站，辛特兰","312.326","-4105.36","118.289","0.007","0.003","0","0","0","0","142","1","0","4689","0","0","0","0","541"
"619","卡拉诺斯，丹莫罗","-5660.8","-494.851","397.008","0.007","0","0","0","0","0","144","1","0","4689","0","0","0","0","541"
"620","古博拉采掘场，丹莫罗","-5714.14","-1578.64","383.204","0.012","0.008","0","0","0","0","145","1","0","4689","0","0","0","0","541"
"621","Quest Path 2367: QA's Test Path 1","2845.94","769.965","0","0","0","0","0","606","0","0","0","0","4689","0","0","0","13161","13161"
"622","乌鸦岭，暮色森林","-10737.6","267.043","42.3478","0","-0.009","0","0","0","0","177","1","0","4689","0","0","0","0","541"
"623","Quest Path 2374: Deeopholm Test Copy","1222.72","-278.976","42.0255","0","0","0","0","646","0","0","0","0","4689","0","0","0","3574","3574"
"624","碧蓝岗哨，秘血岛","-4130.08","-12520.5","44.3305","0.01","-0.01","0","0","530","924","146","1","0","4689","0","0","0","0","3837"
"625","晴风村，永歌森林","8745.78","-6654.12","69.9166","-0.006","0","0","0","530","0","181","2","0","4689","0","0","0","19917","0"
"626","Quest Path 508: zzzThe Exodar -> Blood Watch，Bloodmyst Isle","-3864.99","-11643.3","-137.646","0","0","0","0","530","0","0","0","0","4689","0","0","0","3837","3837"
"627","Quest Path 2376: zzzThe Exodar -> Azure Watch，Azuremyst Isle","-3864.26","-11646.1","-137.637","0","0","0","0","530","0","0","0","0","4689","0","0","0","3837","3837"
"628","Quest Path 507: zzzBlood Watch，Bloodmyst Isle -> The Exodar","-3865.95","-11644.6","-137.649","0","0","0","0","530","0","0","0","0","4689","0","0","0","3837","3837"
"629","Quest Path 2375: zzzAzure Watch，Azuremyst Isle -> The Exodar","-3870.3","-11645.7","-137.672","0","0","0","0","530","0","0","0","0","4689","0","0","0","3837","3837"
"630","圣光之盾哨塔，东瘟疫之地","2262.1","-4411.52","111.652","0.015","0","0","0","0","0","148","3","0","4689","0","0","0","44248","44248"
"631","鹰翼广场，永歌森林","9501.93","-6767.09","16.4936","0","0.01","0","0","530","0","180","2","0","4689","0","0","0","19917","0"
"632","血望者营地，荒芜之地","-6898.25","-3513.99","242.085","0","-0.015","0","0","0","0","186","2","0","4689","0","0","0","2224","0"
"633","尘风挖掘场，荒芜之地","-6594.09","-3401.18","279.209","0","0","0","0","0","0","188","1","0","4689","0","0","0","0","541"
"634","巨龙峡口，荒芜之地","-7034.53","-2570.79","252.153","0.007","-0.009","0","0","0","0","182","1","0","4689","0","0","0","0","541"
"635","熔光镇，荒芜之地","-6574.94","-3875.13","390.94","0.007","0","0","0","0","0","187","3","0","4689","0","0","0","2224","541"
"645","被遗忘者统帅部，银松森林","1421.02","1018.23","52.6672","0","-0.015","0","0","0","0","193","2","0","4689","0","0","0","3574","0"
"646","被遗忘者前线指挥部，吉尔尼斯","-910.221","1638.6","68.3696","0","0","0","0","0","10723","189","2","0","4689","0","0","0","3574","0"
"649","安多哈尔，西瘟疫之地","1511.8","-1586.95","64.3419","0.004","0","0","0","0","0","194","2","0","4689","0","0","0","3574","0"
"650","安多哈尔，西瘟疫之地","1374.23","-1281.94","59.174","0","0","0","0","0","10988","197","1","0","4689","0","0","0","0","541"
"651","治愈者营地，西瘟疫之地","1864.32","-1755.82","59.662","0.01","-0.007","0","0","0","0","198","3","0","4689","0","0","0","3837","3837"
"652","拉穆卡恒，奥丹姆","-9415.02","-1042.97","113.396","0","0","0","0","1","0","221","3","0","4689","0","0","0","2224","541"
"653","维尔萨尔绿洲，奥丹姆","-8375.47","791.259","148.422","0","0","0","0","1","0","219","3","0","4689","0","0","0","48277","48277"
"654","被遗忘者先锋军，银松森林","-114.142","1312.32","56.7416","-0.008","0","0","0","0","0","199","2","0","4689","0","0","0","3574","0"
"656","粉碎者据点，暮光高地","-4831.76","-4848.93","198.947","0","0","0","0","0","0","201","2","0","4689","0","0","0","2224","0"
"657","咽喉洞，暮光高地","-3494.63","-4379.48","210.492","0.017","-0.0005","0","0","0","0","206","2","0","4689","0","0","0","2224","0"
"658","朱红庇护所，暮光高地","-3032.76","-3940.97","282.327","0.013","-0.008","0","0","0","10950","204","3","0","4689","0","0","0","26899","26899"
"659","溅血谷地，暮光高地","-3637.56","-5288.19","42.6442","0.01","-0.007","0","0","0","0","210","2","0","4689","0","0","0","2224","0"
"660","卡拉兹工坊，暮光高地","-2780.18","-6409.28","231.905","0","0","0","0","0","0","200","2","0","4689","0","0","0","28625","0"
"661","龙喉港，暮光高地","-4012.45","-6329.25","39.309","0","0","0","0","0","0","211","2","0","4689","0","0","0","2224","0"
"662","滩头堡，暮光高地","-4863.1","-6740.61","9.41677","0","0","0","0","0","0","203","1","0","4689","0","0","0","0","541"
"663","胜利者岗哨，暮光高地","-4170.55","-4748.93","126.787","0","0","0","0","0","0","202","1","0","4689","0","0","0","0","541"
"664","焰须巡逻营，暮光高地","-4183.9","-5620.15","25.2103","0","-0.008","0","0","0","0","207","1","0","4689","0","0","0","0","541"
"665","桑德玛尔，暮光高地","-3146.92","-4994.28","128.485","-0.007","-0.015","0","0","0","0","208","1","0","4689","0","0","0","0","541"
"666","库斯海文，暮光高地","-2689.43","-5427.53","190.207","0.015","-0.008","0","0","0","0","209","1","0","4689","0","0","0","0","541"
"667","南海镇废墟，希尔斯布莱德","-661.837","-536.493","28.215","0","0.009","0","0","0","0","212","2","0","4689","0","0","0","3574","0"
"668","南点大门，希尔斯布莱德","-605.184","435.465","79.4447","-0.006","0","0","0","0","0","214","2","0","4689","0","0","0","3574","0"
"669","东点哨塔，希尔斯布莱德","-566.889","-1051.2","59.4055","0","-0.007","0","0","0","0","215","2","0","4689","0","0","0","3574","0"
"670","斯坦恩布莱德，奥特兰克山脉","622.851","-979.578","169.621","0.009","0.02","0","0","0","0","216","2","0","4689","0","0","0","3574","0"
"672","壁炉谷，西瘟疫之地","2839.78","-1500.51","146.089","0","0.03","0","0","0","0","217","3","0","4689","0","0","0","44248","44248"
"673","铸铁峰，灼热峡谷","-7123.06","-1236.63","290.131","0","-0.005","0","0","0","0","218","3","0","4689","0","0","0","2224","541"
"674","司克诺兹登陆点，奥丹姆","-10711.9","1059.62","24.149","0","0","0","0","1","0","220","3","0","4689","0","0","75733","28360","28360"
"675","焰星哨站，燃烧平原","-8092.26","-1025.79","132.666","-0.012","0","0","0","0","0","222","3","0","4689","0","0","0","2224","541"
"676","凿握据点，燃烧平原","-7865.93","-1919.53","144.722","0","-0.015","0","0","0","0","223","3","0","4689","0","0","0","2224","541"
"681","被遗忘者后卫军，银松森林","1056.06","1518.9","30.1384","0","0","0","0","0","0","224","2","0","4689","0","0","0","3574","0"
"682","Quest Path 1843: Transport - Gadgetzan to ??? JZB RVM Test [DISABLED]","-7141.79","-3977.98","6.68657","0","0","0","0","1","0","0","0","0","4689","0","0","0","36071","36071"
"683","瓦罗莫克，艾萨拉","2988.13","-4161.36","101.27","0","-0.01","0","0","1","0","225","6","0","4689","0","0","0","2224","0"
"728","Quest Path 2653: 4.1 - ZG Event - Rebel Camp -> Explorers' League","-13602.4","-81.4219","36.7916","0","0","0","0","0","0","0","0","0","4689","0","0","0","541","541"
"757","Quest Path 2695: PattyMac Taxi Path Speed Test","16626.7","16747.6","40.5766","0","0","0","0","451","0","0","0","0","4689","0","0","0","28783","28783"
"781","玛洛恩庇护所，海加尔","4397.79","-2107.53","1204.34","0","0","0","0","1","0","229","3","0","4689","0","0","0","3837","3837"
"888","Quest Path 2837: Quest - Jade Forest: (DLA) - Dawnblossom to Jade Mines","2403.86","-2097.16","227.342","0","0","0","0","870","0","0","0","0","4689","0","0","0","61559","61559"
"894","古鲁金猴山，翡翠林","1418.57","-487.703","355.96","0.01","-0.01","0","0","870","17197","262","6","0","4689","0","0","0","2224","0"
"895","晨芳园，翡翠林","1503.71","-1832.13","246.2","0.01","-0.01","0","0","870","0","228","3","0","4689","0","0","0","61559","61587"
"906","巨龙之魂 - 龙眠神殿基地","-1786.57","-2393.29","45.5805","0","0","0","0","967","0","0","0","0","4689","0","0","0","31717","31717"
"907","巨龙之魂 - 东部裂口","-1768.58","-3034.75","149.94","0","0","0","0","967","0","241","0","0","4689","0","0","0","31717","31717"
"918","Quest Path 2954: Quest - Valley of the Four Winds (Flyback: Chen A) PRK","516.089","-698.269","247.142","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"919","Quest Path 2955: Quest - Valley of the Four Winds (Flyback: Chen B) PRK","-44.6667","-22.2465","154.05","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"920","Quest Path 2956: Quest - Valley of the Four Winds (Flyback: Chen C) PRK","-203.743","481.774","187.189","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"921","Quest Path 2957: Quest - Valley of the Four Winds (Flyback: Chen D) PRK","-688.641","1415.73","135.846","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"922","Quest Path 2958: Quest - Valley of the Four Winds (Flyback: Sad Panda A) PRK","-351.762","-633.401","118.358","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"923","Quest Path 2959: Quest - Valley of the Four Winds (Flyback: Sad Panda B) PRK","-1159.09","1035.21","21.8841","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"924","Quest Path 2960: Quest - Valley of the Four Winds (Flyback: Horde A) PRK","-894.295","123.981","13.1515","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"925","Quest Path 2961: Quest - Valley of the Four Winds (Flyback: Alliance A) PRK","-1123.55","-191.705","31.3927","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"926","Quest Path 2962: Quest - Valley of the Four Winds (Flyback: Horde B) PRK","-1679.97","1593.72","16.0129","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"927","Quest Path 2963: Quest - Valley of the Four Winds (Flyback: Alliance B) PRK","-1157.73","1768.96","16.989","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"935","Quest Path 2986: Jade Forest: -hmc (Taxi: Glassfin Village to Dawnblossom)","1502.52","-1831.86","246.199","0","0","0","0","870","0","0","0","0","4689","0","0","0","61201","61201"
"949","Quest Path 3002: Jade Forest: -hmc (Taxi: Serpent's Spine to Statue Top)","832.38","-1861.92","172.21","0","0","0","0","870","0","0","0","0","4689","0","0","0","61559","61559"
"950","Quest Path 3003: Jade Forest: -hmc (Taxi: Statue Top to Serpent's Spine)","859.642","-1916.19","63.513","0","0","0","0","870","0","0","0","0","4689","0","0","0","61559","61559"
"951","Quest Path 2063: Brian's 4.0 Test Path","522.434","-1665.89","198.9","0","0","0","0","870","0","0","0","0","4689","0","0","0","60799","60799"
"963","Quest Path 2063: Brian's 4.0 Test Path","522.434","-1665.89","198.9","0","0","0","0","870","0","0","0","0","4689","0","0","0","60799","60799"
"966","坡东村，翡翠林","-307.2","-1762.77","61.5927","0.01","-0.01","0","0","870","0","232","1","0","4689","0","0","0","0","61587"
"967","百木园，翡翠林","1600.66","-2530.27","152.212","0.01","-0.01","0","0","870","0","231","3","0","4689","0","0","0","61559","61587"
"968","青龙寺庭院，翡翠林","773.247","-2358.96","120.98","0.01","-0.01","0","0","870","0","233","3","0","4689","0","0","0","61559","61587"
"969","香里拉村，翡翠林","2550.76","-2418.32","23.9507","0.01","-0.01","0","0","870","0","230","3","0","4689","0","0","0","61559","61587"
"970","皇帝的预言地，翡翠林","2400.75","-2099.43","228.034","0.01","-0.01","0","0","870","0","50","3","0","4689","0","0","0","61559","61587"
"971","天禅院，翡翠林","2505.9","-1590.89","400.868","0.01","-0.01","0","0","870","0","3","3","0","4689","0","0","0","61559","61587"
"972","珠鳍村，翡翠林","-186.097","-2594.61","0.944614","0.01","-0.01","0","0","870","0","261","1","0","4689","0","0","0","0","61559"
"973","蜜露村，翡翠林","2927.16","-509.184","268.856","0","0","0","0","870","0","1","2","0","4689","0","0","0","61559","0"
"984","庞家农场，四风谷","543.915","-637.814","257.775","0","0","0","0","870","0","239","7","0","4689","0","0","0","61559","61587"
"985","半山，四风谷","-221.326","464.559","185.442","0","0","0","0","870","0","238","3","0","4689","0","0","0","61559","61587"
"986","朱家堡，卡桑琅丛林","-375.684","-647.965","117.516","0","0","0","0","870","0","234","3","0","4689","0","0","0","61559","61587"
"987","雷霆裂口，卡桑琅丛林","-878.276","171.403","13.4901","0","0","0","0","870","0","237","6","0","4689","0","0","0","2224","0"
"988","先遣营地，卡桑琅丛林","-1125.31","-227.747","31.3673","0","0","0","0","870","0","236","1","0","4689","0","0","0","0","3837"
"989","石犁村，四风谷","-436.54","1886.7","131.13","0","0","0","0","870","0","243","3","0","4689","0","0","0","61559","61587"
"990","逐晨者营地，卡桑琅丛林","-1685.68","1590.34","16.1384","0","0","0","0","870","0","242","2","0","4689","0","0","0","2224","0"
"991","哨兵营地，卡桑琅丛林","-1156.61","1770.38","16.989","0","0","0","0","870","0","240","5","0","4689","0","0","0","0","3837"
"992","赤精栖木，卡桑琅丛林","-2082.3","1483.63","0.550604","0","0","0","0","870","0","285","3","0","4689","0","0","0","61559","61587"
"993","马里斯塔，卡桑琅丛林","-2504.09","491.583","2.33204","0","0","0","0","870","0","235","3","0","4689","0","0","0","61559","61587"
"998","Quest Path 3154: Quest - Kun-Lai Summit - Neverrest Peak -> Valley of Emperors","3575.23","1217.76","748.747","0","0","0","0","870","0","0","0","0","4689","0","0","0","60799","60799"
"1009","Quest Path 3173: Quest - Kun-Lai Summit - Valley -> Whispercloud Rise","3622.09","839.25","479.209","0","0","0","0","870","0","0","0","0","4689","0","0","0","60799","60799"
"1016","Quest Path 3066: Quest - Jade Forest - Serpent's Spine -> VotFW - JLR","578.351","-715.823","229.284","0","0","0","0","870","0","0","0","0","4689","0","0","0","59101","59101"
"1017","滨岸村，昆莱山","1690.11","303.958","478.587","0","0","0","0","870","0","263","3","0","4689","0","0","0","61559","61587"
"1018","白虎寺，昆莱山","3504.04","690.677","608.185","0","0","0","0","870","0","264","3","0","4689","0","0","0","61559","61587"
"1019","东风之眠，昆莱山","2250.59","931.569","481.146","0","0","0","0","870","0","265","2","0","4689","0","0","0","2224","0"
"1020","西风之息，昆莱山","2103.35","1463.83","487.886","0","0","0","0","870","0","266","1","0","4689","0","0","0","0","541"
"1021","卓金村，昆莱山","4362.96","932.118","110.039","0","0","0","0","870","0","267","3","0","4689","0","0","0","61559","61587"
"1022","酒坛集，昆莱山","3124.52","1224.28","654.231","0","0","0","0","870","0","268","3","0","4689","0","0","0","61559","61587"
"1023","寇塔营地，昆莱山","2716.43","2163.31","589.098","0","0","0","0","870","0","269","3","0","4689","0","0","0","61559","61587"
"1024","影踪别院，昆莱山","1880.59","2088.58","500.854","0","0","0","0","870","0","270","3","0","4689","0","0","0","61559","61587"
"1025","冬花营，昆莱山","3151.85","2677.76","579.735","0","0","0","0","870","0","271","3","0","4689","0","0","0","61559","61587"
"1029","迷雾酒肆，雾纱栈道","784.899","-203.67","402.192","0","0","0","0","870","0","272","3","0","4689","0","0","0","61559","61587"
"1030","Quest Path 3244: Jade Forest: -hmc (Taxi: Serpent's Spine to East Temple)","996.7","-2435.43","169.36","0","0","0","0","0","0","0","0","0","4689","0","0","0","61559","61559"
"1032","Quest Path 3246: Quest - Kun-Lai Summit - GoWB - To the Wall! (NLC)","3018.01","3006.14","540.534","0","0","0","0","870","0","0","0","0","4689","0","0","0","61559","61559"
"1038","Quest Path 3248: Quest - Kun-Lai Summit - GoWB - Back from the Wall (NLC)","3107.36","2846.57","479.14","0","0","0","0","870","0","0","0","0","4689","0","0","0","61559","61559"
"1046","Jade Forest - Cliff path 04 Start","3377.12","-473.212","7.51541","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1047","Jade Forest - Cliff path 04 End","3279.92","-502.613","232.936","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1048","Quest Path 3263: Jade forest - Cliff path 04","3284.88","-513.502","233.432","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1049","Quest Path 3264: Jade Forest - Cliff Path 01","3371.58","-736.672","206.273","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1050","Quest Path 3265: Jade Forest - Cliff Path 02","1612.1","-2627.39","149.892","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1051","Quest Path 3266: Jade Forest - Cliff Path 03","2230.37","-145.372","304.151","0","0","0","0","870","0","0","0","0","4689","0","0","0","61588","61588"
"1052","草海，四风谷","460.54","-100.467","179.535","0","0","0","0","870","0","273","3","0","4689","0","0","0","61559","61587"
"1053","龙影岗哨，螳螂高原","2363.23","2994.39","420.568","0","0","0","0","870","0","274","3","0","4689","0","0","0","61559","61587"
"1054","高岚阵，螳螂高原","1440.72","2804.49","301.922","0","0","0","0","870","0","275","3","0","4689","0","0","0","61559","61587"
"1055","任塞道口，螳螂高原","1531.73","3963.7","227.666","0","0","0","0","870","0","276","3","0","4689","0","0","0","61559","61587"
"1056","影踪卫戍营，螳螂高原","1803.32","4204.23","157.508","0","0","0","0","870","0","277","3","0","4689","0","0","0","61559","61587"
"1057","七星殿，锦绣谷","896.453","334.351","506.085","0","0","0","0","870","0","278","1","0","4689","0","0","0","0","61587"
