EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"4037","+$k1 急速","","36","0","0","1","0","0","0","35","0","0","0","0","0","0","80","0","0","0","0","0","32","0","217","9","50"
"4038","+$k1 急速","","36","0","0","1","0","0","0","35","0","0","0","0","0","0","80","0","0","0","0","0","32","0","217","9","50"
"4039","+$k1 爆击","","32","0","0","1","0","0","0","35","0","0","0","0","0","0","80","0","0","0","0","0","32","0","217","9","50"
"4040","+$k1 爆击","","32","0","0","1","0","0","0","35","0","0","0","0","0","0","80","0","0","0","0","0","32","0","217","9","50"
"4041","+$k1 耐力","","7","0","0","1","0","0","0","35","0","0","0","0","0","0","60","0","0","0","0","0","32","0","217","9","50"
"4042","+$k1 全能","","40","0","0","1","0","0","0","35","0","0","0","0","0","0","80","0","0","0","0","0","32","0","217","9","50"
"4043","+$k1 全能","","40","0","0","1","0","0","0","35","0","0","0","0","0","0","40","0","0","0","0","0","32","0","217","9","50"
"4044","+$k1 躲闪","","13","44","0","1","0","0","0","35","0","0","0","0","0","0","80","20","0","0","0","0","32","0","217","9","50"
"4045","+$k1 精通，奔跑速度略微提高","","49","24090","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4046","+$k1 爆击，+$44797s1% 爆击效果","","32","44797","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4047","+$k1 智力，威胁降低2%","","5","32842","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4048","+$k1 耐力，+$55283s1% 盾牌格挡值","","7","55283","0","1","0","0","0","35","0","0","0","0","0","0","81","0","0","0","0","0","32","0","0","0","0"
"4049","+$k1 耐力，由物品获得的护甲值提高2%","","7","55344","0","1","0","0","0","35","0","0","0","0","0","0","81","0","0","0","0","0","32","0","0","0","0"
"4050","+$k1 耐力，受到的法术伤害降低2%","","7","55345","0","1","0","0","0","35","0","0","0","0","0","0","81","0","0","0","0","0","32","0","0","0","0"
"4051","+$k1 智力，+$46600s1% 最大法力值","","5","46600","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4052","+$k1 全能，+3% 爆击效果","","40","44797","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4053","+$k1 爆击，+$11818s1% 法术反射","","32","11818","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4054","+$k1 耐力，-10% 昏迷时间","","7","55358","0","1","0","0","0","35","0","0","0","0","0","0","81","0","0","0","0","0","32","0","0","0","0"
"4055","+$k1 爆击，-$55378s1% 诱捕/定身时间","","32","55378","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4056","+$k1 爆击，-$55357s1% 恐惧时间","","32","55357","0","1","0","0","0","35","0","0","0","0","0","0","108","0","0","0","0","0","32","0","0","0","0"
"4057","+$k1 智力，-10% 沉默时间","","5","55366","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4061","+$k1 精通","","49","0","0","0.31","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4062","+$k1 耐力，移动速度略微提升","","7","24090","0","0.189","0","0","0","0","50","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4063","+$74190s1 所有属性","","74190","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4064","+$k1 全能","","71","0","0","0.31","0","0","0","0","50","0","0","0","0","0","56","0","0","0","0","0","32","0","0","0","0"
"4065","+$k1 急速","","36","0","0","0.22","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4066","治愈","","74194","95709","0","0","0","0","136044","0","50","0","0","0","0","0","0","0","0","0","194","0","0","0","0","0","0"
"4067","雪崩","","74196","95472","0","0","0","0","135850","0","50","0","0","0","0","0","0","0","0","0","192","0","0","0","0","0","0"
"4068","+$k1 急速","","36","0","0","0.35","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4069","+$k1 急速","","36","0","0","0.19","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4070","+$k1 耐力","","7","0","0","0.24","0","0","0","0","50","0","0","0","0","0","55","0","0","0","0","0","32","0","0","0","0"
"4071","+$k1 爆击","","32","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4072","+$k1 智力","","5","0","0","0.19","0","0","0","0","50","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4073","+$k1 耐力","","7","0","0","0.35","0","0","0","0","50","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"4074","元素杀手","","74208","0","0","0","0","0","135820","0","50","0","0","0","0","0","0","0","0","0","198","0","0","0","0","0","0"
"4075","+$k1 力量","","4","0","0","0.35","0","0","0","0","50","0","0","0","0","0","35","0","0","0","0","0","32","0","0","0","0"
"4076","+$k1 敏捷","","3","0","0","0.19","0","0","0","0","50","0","0","0","0","0","35","0","0","0","0","0","32","0","0","0","0"
"4077","+$k1 护甲","","0","0","0","0.2","0","0","0","35","50","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"4082","+$k1 急速","","36","0","0","0.38","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4083","飓风","","74221","94747","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","197","0","0","0","0","0","0"
"4084","心灵之歌","","95653","0","0","0","0","0","236261","0","50","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0"
"4085","+$k1 精通","","49","0","0","0.26","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4086","+$k1 躲闪","","13","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4087","+$k1 爆击","","32","0","0","0.26","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4088","+$k1 全能","","40","0","0","0.35","0","0","0","0","50","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"4089","+$k1 爆击","","32","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4090","+$k1 耐力","","7","0","0","0.26","0","0","0","0","50","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4091","+$k1 智力","","5","0","0","0.26","0","0","0","0","50","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"4092","+$k1 爆击","","32","0","0","0.19","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4093","+$k1 全能","","40","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4094","+$k1 精通","","49","0","0","0.15","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4095","+$k1 急速","","36","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4096","+$k1 智力","","5","0","0","0.19","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4097","能量洪流","","94746","0","0","0","0","0","892446","0","50","0","0","0","0","0","0","0","0","0","196","0","0","0","0","0","0"
"4098","风行","","74243","0","0","0","0","0","136022","0","50","0","0","0","0","0","0","0","0","0","193","0","0","0","0","0","0"
"4099","山崩","","74245","0","0","0","0","0","136025","0","50","0","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0"
"4100","+$k1 爆击","","32","0","0","0.26","0","0","0","0","50","0","0","0","0","0","65","0","0","0","0","0","32","0","0","0","0"
"4101","+$k1 爆击","","32","0","0","0.26","0","0","0","0","50","0","0","0","0","0","65","0","0","0","0","0","32","0","0","0","0"
"4102","+$74249s1 所有属性","","74249","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4103","+$k1 耐力","","7","0","0","0.27","0","0","0","0","50","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"4104","+$k1 精通，移动速度略微提升","","49","24090","0","0.16","0","0","0","0","50","0","0","0","0","0","35","0","0","0","0","0","32","0","0","0","0"
"4105","+$k1 敏捷，移动速度略微提升","","3","24090","0","0.155","0","0","0","0","50","0","0","0","0","0","25","0","0","0","0","0","32","0","0","0","0"
"4106","+$k1 力量","","4","0","0","0.38","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4107","+$k1 精通","","49","0","0","0.38","0","0","0","0","50","0","0","0","0","0","65","0","0","0","0","0","32","0","0","0","0"
"4108","+$k1 急速","","36","0","0","0.26","0","0","0","0","50","0","0","0","0","0","65","0","0","0","0","0","32","0","0","0","0"
"4109","+$k1 智力，+$k2 全能","","5","40","0","0.16","0.11","0","0","32","50","0","0","0","0","0","55","45","0","0","0","0","33","0","0","0","0"
"4110","+$k1 智力，+$k2 全能","","5","40","0","0.18","0.1","0","0","33","50","0","0","0","0","0","95","55","0","0","0","0","33","0","0","0","0"
"4111","+$k1 智力，+$k2 耐力","","5","7","0","0.16","0.16","0","0","32","50","0","0","0","0","0","55","65","0","0","0","0","33","0","0","0","0"
"4112","+$k1 智力，+$k2 耐力","","5","7","0","0.18","0.15","0","0","33","50","0","0","0","0","0","95","80","0","0","0","0","33","0","0","0","0"
"4113","+$k1 智力，+$k2 耐力","","5","7","0","0.3276","0.2759","0","0","0","50","0","0","0","0","0","95","80","0","0","0","0","33","0","233","9","50"
"4114","+$k1 智力，+$k2 全能","","5","40","0","0.3276","0.1897","0","0","0","50","0","0","0","0","0","95","55","0","0","0","0","33","0","233","9","50"
"4119","+$k1 力量","","4","32","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0"
"4120","+$k1 耐力","","7","0","0","0.14","0","0","0","32","50","0","0","0","0","0","36","0","0","0","0","0","32","0","0","0","0"
"4121","+$k1 耐力","","7","0","0","0.15","0","0","0","32","50","0","0","0","0","0","44","0","0","0","0","0","32","0","0","0","0"
"4122","+$k2 攻击强度，+$k1 爆击","","32","38","0","0.18","0.12","0","0","32","50","0","0","0","0","0","45","55","0","0","0","0","33","0","0","0","0"
"4123","+$k1 精通","","49","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4124","+$k1 耐力，+$k2 敏捷","","7","3","0","0.16","0.16","0","0","32","50","0","0","0","0","0","85","45","0","0","0","0","32","0","0","0","0"
"4125","+$k1 全能","","40","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4126","+$k2 攻击强度，+$k1 爆击","","32","38","0","0.1","0.18","0","0","33","50","0","0","0","0","0","55","95","0","0","0","0","33","0","0","0","0"
"4127","+$k1 耐力，+$k2 敏捷","","7","3","0","0.15","0.18","0","0","33","50","0","0","0","0","0","145","55","0","0","0","0","32","0","0","0","0"
"4128","+$k1 急速","","36","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4129","+$k1 全能","","40","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4130","+$k1 爆击","","32","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4131","+$k1 爆击","","32","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4132","+$k1 爆击","","32","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4133","+$k1 敏捷","","3","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4134","+$k1 耐力","","7","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4135","+$k1 力量","","4","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4136","+$k1 力量","","4","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4137","+$k1 精通","","49","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4138","+$k1 精通","","49","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4139","+$k1 招架","","14","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4140","+$k1 急速","","36","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4141","+$k1 爆击","","32","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4142","+$k1 全能","","40","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4143","+$k1 智力","","5","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4144","+$k1 智力","","5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4145","+$k1 敏捷","","3","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4146","+$k1 急速","","36","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4147","+$k1 招架","","14","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4148","+$k1 招架","","14","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4149","+$k1 智力","","5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4150","+$k1 智力","","5","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4151","+$k1 爆击","","32","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4152","+$k1 爆击","","32","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4153","+$k1 爆击","","32","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4154","+$k1 耐力","","7","0","0","0.375","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"4155","+$k1 躲闪","","13","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4156","+$k1 躲闪","","13","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4157","+$k1 躲闪","","13","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4158","+$k1 力量","","4","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4159","+$k1 耐力","","7","0","0","1.125","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","32","0","0","0","0"
"4160","+$k1 爆击","","32","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4161","+$k1 爆击","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"4162","+$k1 爆击","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0"
"4163","+$k1 急速","","36","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4164","+$k1 急速","","36","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4165","+$k1 急速","","36","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4166","+$k1 躲闪","","13","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4167","+$k1 爆击","","32","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4168","+$k1 急速","","36","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4169","+$k1 精通","","49","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4170","+$k1 急速","","36","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4171","+$k1 招架","","14","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4172","+$k1 爆击","","32","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4173","+$k1 全能","","40","44","0","5.2","0","0","0","0","0","0","0","0","0","0","208","20","0","0","0","0","32","0","0","0","0"
"4175","侏儒X光瞄准镜","","95713","0","0","0","0","0","0","32","50","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4176","+$k1 爆击","","32","0","0","0.85","0","0","0","32","50","0","0","0","0","0","88","0","0","0","0","0","33","0","0","0","0"
"4177","+$k1 远程急速","","29","0","0","0.85","0","0","0","32","50","0","0","0","0","0","88","0","0","0","0","0","33","0","0","0","0"
"4178","+$k1 护甲","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","1","0","199","9","50"
"4184","+$k1 护甲","","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4185","+$k1 护甲","","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"4186","+$k1 护甲","","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4187","隐形场","","84348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","199","9","1"
"4188","接地离子护盾","","82626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","199","9","1"
"4193","+$k1 敏捷，+$k2 精通","","3","49","0","0.18","0.09","0","0","0","50","0","0","0","0","0","50","25","0","0","0","0","33","0","207","9","50"
"4194","+$k1 力量，+$k2 爆击","","4","32","0","0.18","0.09","0","0","0","50","0","0","0","0","0","50","25","0","0","0","0","33","0","207","9","50"
"4195","+$k1 耐力，+$k2 躲闪","","7","13","0","0.26","0.09","0","0","0","50","0","0","0","0","0","75","25","0","0","0","0","33","0","207","9","50"
"4196","+$k1 智力，+$k2 急速","","5","36","0","0.18","0.09","0","0","0","50","0","0","0","0","0","50","25","0","0","0","0","33","0","207","9","50"
"4197","+$k1 耐力，+$k2 躲闪","","7","13","0","0.18","0.07","0","0","33","50","0","0","0","0","0","45","20","0","0","0","0","33","0","0","0","0"
"4198","+$k1 耐力，+$k2 躲闪","","7","13","0","0.2","0.08","0","0","33","50","0","0","0","0","0","75","25","0","0","0","0","33","0","0","0","0"
"4199","+$k1 智力，+$k2 急速","","5","36","0","0.18","0.07","0","0","33","50","0","0","0","0","0","30","20","0","0","0","0","33","0","0","0","0"
"4200","+$k1 智力，+$k2 急速","","5","36","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4201","+$k1 力量，+$k2 爆击","","4","32","0","0.18","0.07","0","0","33","50","0","0","0","0","0","30","20","0","0","0","0","33","0","0","0","0"
"4202","+$k1 力量，+$k2 爆击","","4","32","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4203","+$k1 敏捷，+$k2 精通","","3","49","0","0.1","0.07","0","0","0","50","0","0","0","0","0","30","20","0","0","0","0","33","0","0","0","0"
"4204","+$k1 敏捷，+$k2 精通","","3","49","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4205","+$k1 敏捷，+$k2 精通","","3","49","0","0.18","0.07","0","0","33","50","0","0","0","0","0","30","20","0","0","0","0","33","0","0","0","0"
"4206","+$k1 耐力，+$k2 躲闪","","7","13","9.809089E-45","0.31","0.12","0","0","0","50","0","0","0","0","0","90","35","0","0","0","0","33","0","0","0","0"
"4207","+$k1 智力，+$k2 爆击","","5","32","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4208","+$k1 力量，+$k2 精通","","4","49","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4209","+$k1 敏捷，+$k2 急速","","3","36","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4211","+$k1 急速","","36","0","0","0.25","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"4212","+$k1 力量","","4","0","0","0.875","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"4213","+$k1 力量","","4","0","0","0.875","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"4214","纸板刺客","","94548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","199","9","1"
"4215","源质盾刺","","92432","0","0","0","0","0","0","32","50","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4216","燃钢盾刺","","92436","0","0","0","0","0","0","33","50","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4217","燃钢武器链","","43588","36","0","0","0.51","0","0","32","50","0","0","0","0","0","0","40","0","0","159","0","33","0","0","0","0"
"4222","思维放大圆盘","","67799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","200","9","1"
"4223","氮气推进器","","55004","32","4.344025E-44","0","0","0","0","29","0","0","0","0","0","0","0","24","0","0","0","0","1","0","200","9","1"
"4225","鱼饵（+$95243s1钓鱼技能）","","95243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4227","+$k1 敏捷","","3","0","0","1.038","0","0","0","0","50","0","0","0","0","0","130","0","0","0","201","0","32","0","0","0","0"
"4236","+$k1 智力，+$k2 护甲","","5","0","0","0.5","0.5","0","0","35","0","0","0","0","0","0","20","20","0","0","0","0","32","0","0","0","0"
"4237","+$k1 敏捷，+$k2 护甲","","3","0","0","0.5","0.5","0","0","35","0","0","0","0","0","0","20","20","0","0","0","0","32","0","0","0","0"
"4238","+$k1 力量，+$k2 护甲","","4","0","0","0.5","0.5","0","0","35","0","0","0","0","0","0","20","20","0","0","0","0","32","0","0","0","0"
"4239","+$k1 护甲","","0","44","0","1.3","0","0","0","0","0","0","0","0","0","0","52","20","0","0","0","0","32","0","0","0","0"
"4244","+$k1 护甲，+$k2 全能","","0","40","0","0.5","0.5","0","0","35","0","0","0","0","0","0","20","20","0","0","0","0","32","0","0","0","0"
"4245","+$k1 智力，+$k2 护甲","","5","0","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4246","+$k1 敏捷，+$k2 护甲","","3","0","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4247","+$k1 力量，+$k2 护甲","","4","0","9.809089E-45","0.2","0.12","0","0","0","50","0","0","0","0","0","60","35","0","0","0","0","33","0","0","0","0"
"4248","+$k1 智力，+$k2 护甲","","5","0","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4249","+$k1 力量，+$k2 护甲","","4","0","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4250","+$k1 敏捷，+$k2 护甲","","3","0","0","0.2","0.08","0","0","33","50","0","0","0","0","0","50","25","0","0","0","0","33","0","0","0","0"
"4251","+$k1 敏捷，+$44797s1% 爆击效果","","3","44797","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4252","+$k1 力量，+3% 爆击效果","","4","44797","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4253","+$k1 智力，+3% 爆击效果","","5","44797","0","1","0","0","0","35","0","0","0","0","0","0","54","0","0","0","0","0","32","0","0","0","0"
"4256","+$k1 力量","","4","0","0","0.26","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4257","+$k1 智力","","5","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4258","+$k1 敏捷","","3","0","0","0.24","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"4259","+$96285s1 钓鱼技能","","96285","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4262","+$k1 耐力","","7","0","0","0.75","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"4263","+$k1 全能","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"4264","鱼饵（+$7825s1 钓鱼技能）","","13615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4265","+$k1 智力","","5","31","0","1","0","0","0","36","0","0","0","0","0","0","50","15","0","0","0","0","32","0","0","0","0"
"4266","+$k1 敏捷","","3","31","0","1","0","0","0","36","0","0","0","0","0","0","50","15","0","0","0","0","32","0","0","0","0"
"4267","弗林特洛克的土拨鼠瞄准镜","","99622","0","0","0","0","0","0","32","50","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4270","+$k1 耐力，+$k2 躲闪","","7","13","0","0.15","0.17","0","0","33","50","0","0","0","0","0","145","55","0","0","0","0","32","0","0","0","0"
"4273","+$k1 爆击","","32","0","0","1","0","0","0","36","0","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"4274","+$k1 全能","","40","0","0","1","0","0","0","36","0","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"4275","+$k1 全能","","40","0","0","1","0","0","0","36","0","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"4276","+$k1 耐力","","7","0","0","1","0","0","0","36","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"4277","+$k1 全能，+$k2 爆击","","40","32","0","0.5","0.5","0","0","36","0","0","0","0","0","0","50","50","0","0","0","0","32","0","0","0","0"
"4278","+$k1 爆击","","32","31","0","1","1","0","0","36","0","0","0","0","0","0","100","50","0","0","0","0","32","0","0","0","0"
"4279","+$k1 急速，+$k2 爆击","","36","32","0","0.5","0.5","0","0","36","0","0","0","0","0","0","50","50","0","0","0","0","32","0","0","0","0"
"4280","+$k2 爆击，+$k1 精通","","49","32","0","0.5","0.5","0","0","36","0","0","0","0","0","0","50","50","0","0","0","0","32","0","0","0","0"
