Id,Name,PlayerConditionId,VisibleTrackingQuestId,QuestFeedbackEffectId,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestId
"2350","孤独的克罗纳","0","49250","89","0","30","-30","0","0"
"2351","圆滑的巴贾尼","0","49251","89","0","30","-30","0","0"
"2352","艾泽托尔","0","49252","89","0","30","-30","0","0"
"2353","小宝箱","0","49253","88","0","30","-30","0","0"
"2354","小宝箱","0","49254","88","0","30","-30","0","0"
"2355","小宝箱","0","49255","88","0","30","-30","0","0"
"2356","小宝箱","0","49256","88","0","15","-30","0","0"
"2357","督军的宝箱","0","49257","88","0","30","-30","0","0"
"2358","宝箱","52119","49264","88","0","0","0","0","0"
"2359","血囊蛛","0","49267","89","0","30","-30","0","0"
"2360","霜石","0","49269","89","0","0","0","0","0"
"2361","暴食的古古","0","49270","89","0","30","-80","0","0"
"2363","纳兹曼尼诅咒宝箱","0","49979","88","0","30","-30","0","0"
"2364","小宝箱","0","49272","88","0","30","-30","0","0"
"2365","小宝箱","0","49275","88","0","30","-30","0","0"
"2366","小宝箱","0","49277","88","0","30","-30","0","0"
"2367","小宝箱","0","49279","88","0","30","-30","0","0"
"2368","小宝箱","0","49280","88","0","30","-30","0","0"
"2369","小宝箱","0","49281","88","0","30","-30","0","0"
"2370","小宝箱","0","49291","88","0","30","-30","0","0"
"2371","未被控制","0","0","257","66","0","0","0","0"
"2372","小宝箱","0","49297","88","0","30","-30","0","0"
"2373","小宝箱","0","49298","88","0","30","-30","0","0"
"2374","小宝箱","0","49303","88","0","30","-30","0","0"
"2375","小宝箱","0","49304","88","0","30","-30","0","0"
"2376","被束缚的尤洛库","0","49305","89","0","0","0","0","0"
"2377","小宝箱","0","49306","88","0","30","-30","0","0"
"2378","小宝箱","0","49307","88","0","30","-30","0","0"
"2379","小宝箱","0","49308","88","0","30","-30","0","0"
"2380","坏脾气的瓦加波尔","0","49311","89","0","0","0","0","0"
"2381","女王兹希基克","0","49312","89","0","0","0","0","0"
"2382","温加的宝藏","0","49313","88","0","30","-30","0","0"
"2383","蛮王库霸","0","49317","89","0","30","-30","0","0"
"2384","沸燃之箱","0","49341","90","0","0","-10","0","0"
"2385","小宝箱","0","49349","88","0","30","-30","0","0"
"2386","小宝箱","0","49352","88","0","30","-30","0","0"
"2387","图恩卡的使徒","0","49353","89","0","30","-30","0","0"
"2388","小宝箱","0","49355","88","0","30","-30","0","0"
"2389","小宝箱","0","49356","88","0","30","-30","0","0"
"2390","攻城坦克","0","0","278","1091","0","0","0","0"
"2391","战争使者霍兹克","0","49373","89","0","30","-30","0","0"
"2392","桥梁","0","0","261","66","0","0","0","0"
"2393","山顶","0","0","261","66","0","0","0","0"
"2394","东部","0","0","261","66","0","0","0","0"
"2395","伐木场","0","0","261","66","0","0","0","0"
"2396","战场","0","0","261","66","0","0","0","0"
"2397","桥梁","0","0","260","66","0","0","0","0"
"2398","山顶","0","0","260","66","0","0","0","0"
"2399","东部","0","0","260","66","0","0","0","0"
"2400","伐木场","0","0","260","66","0","0","0","0"
"2401","战场","0","0","260","66","0","0","0","0"
"2402","西部","0","0","261","66","0","0","0","0"
"2403","西部","0","0","260","66","0","0","0","0"
"2404","格洛兹戈尔","0","49388","89","0","0","0","0","0"
"2405","艾泽里特","0","0","265","1095","0","0","0","0"
"2406","巨型破沙蟹","0","49392","89","0","30","-30","0","0"
"2407","索洛塔尔的化身","0","49410","89","0","0","0","0","0"
"2408","艾泽里特喷发口","0","0","266","1095","0","0","0","0"
"2409","小宝箱","0","49415","88","0","30","-30","0","0"
"2410","流亡者祖纳西","0","48319","89","0","30","-30","0","0"
"2411","臃肿的三叶虫","0","47562","89","0","30","-30","0","0"
"2412","流亡者莱莱","0","49140","89","0","30","-30","0","0"
"2413","图恩卡的神龛","53809","49353","89","0","30","-30","0","0"
"2419","血角","0","49480","89","0","0","0","0","0"
"2420","显然很安全的宝箱","0","49481","89","32","30","-30","0","0"
"2421","小宝箱","0","49482","88","0","30","-30","0","0"
"2422","沉船宝箱","0","49483","88","0","30","-30","0","0"
"2423","给邦桑迪的贡品","0","49484","88","0","30","-30","0","0"
"2424","小宝箱","0","49485","88","0","30","-30","0","0"
"2425","小宝箱","0","49487","88","0","30","-30","0","0"
"2426","小宝箱","0","49517","88","0","30","-30","0","0"
"2427","小宝箱","0","49518","88","0","30","-30","0","0"
"2428","小宝箱","0","49519","88","0","30","-30","0","0"
"2429","小宝箱","0","49520","88","0","30","-30","0","0"
"2430","小宝箱","0","49521","88","0","30","-30","0","0"
"2431","维耶迪","0","49524","89","0","30","-30","0","0"
"2433","军团入侵","0","0","267","71","0","0","0","0"
"2434","利爪","0","49528","89","0","0","0","0","0"
"2435","艾米莉·梅维尔","0","49530","89","0","0","-15","0","0"
"2436","地雷","0","0","260","66","0","0","0","0"
"2439","Test Vignette Glow (msc)","0","0","126","0","0","0","0","0"
"2440","追惘之鸦","0","49601","89","0","0","0","0","0"
"2441","怨棘","0","49602","89","0","0","0","0","0"
"2443","小宝箱","0","49478","88","0","30","-30","0","0"
"2444","安瑟姆莎","0","49466","89","32","30","-30","0","0"
"2445","瓦希库尔","0","49674","89","0","30","-80","0","0"
"2446","烬鬃","0","47532","89","0","30","-30","0","0"
"2447","巢母卡克西","0","47533","89","0","30","-30","0","0"
"2448","小宝箱","0","49682","88","0","30","-30","0","0"
"2449","小宝箱","0","49689","88","0","30","-30","0","0"
"2450","小宝箱","0","49690","88","0","30","-30","0","0"
"2451","小宝箱","0","49691","88","0","30","-30","0","0"
"2452","小宝箱","0","49692","88","0","30","-30","0","0"
"2453","小宝箱","0","49693","88","0","30","-30","0","0"
"2457","小宝箱","0","49726","88","0","30","-30","0","0"
"2458","小宝箱","0","49727","88","0","30","-30","0","0"
"2459","小宝箱","0","49728","88","0","30","-30","0","0"
"2460","小宝箱","0","49729","88","0","30","-30","0","0"
"2466","走私者的藏品","0","49811","88","0","15","-30","0","0"
"2467","幸运的霍拉斯的幸运宝箱","0","49867","88","0","30","-30","0","0"
"2468","伐木工","0","0","40","66","0","0","0","0"
"2469","宝箱","0","49927","88","0","30","-30","0","0"
"2470","小宝箱","0","49883","88","0","30","-30","0","0"
"2471","“精心”伪装的宝箱","0","49885","88","0","30","-30","0","0"
"2472","训练部队","0","0","260","66","0","0","0","0"
"2473","剧毒封印","0","49889","88","0","30","-30","0","0"
"2474","小宝箱","0","49891","88","0","30","-30","0","0"
"2475","小宝箱","0","49893","88","0","30","-30","0","0"
"2476","小宝箱","0","49894","88","0","30","-30","0","0"
"2477","宝箱","0","49899","88","0","30","-30","0","0"
"2478","小宝箱","0","49900","88","0","30","-30","0","0"
"2479","研究","0","0","260","66","0","0","0","0"
"2480","生产载具","0","0","260","66","0","0","0","0"
"2481","小宝箱","0","49903","88","0","30","-30","0","0"
"2482","宝箱","0","49904","88","0","30","-30","0","0"
"2483","小宝箱","0","49906","88","0","30","-30","0","0"
"2484","宝箱","0","49907","88","0","30","-30","0","0"
"2485","小宝箱","0","49910","88","0","30","-30","0","0"
"2486","小宝箱","0","49912","88","0","30","-30","0","0"
"2487","宝箱","0","49913","88","0","30","-30","0","0"
"2488","宝箱","0","49914","88","0","30","-30","0","0"
"2489","小宝箱","0","49915","88","0","30","-30","0","0"
"2490","宝箱","0","49916","88","0","30","-30","0","0"
"2491","梅里亚奈","0","49921","89","0","30","-30","0","0"
"2492","头狼阿森亚","0","49923","89","0","30","-30","0","0"
"2493","宝箱","0","49924","88","0","30","-30","0","0"
"2494","宝箱","0","49925","88","0","30","-30","0","0"
"2495","小宝箱","0","49927","88","0","30","-30","0","0"
"2496","雷炙","0","49911","89","0","0","0","0","0"
"2498","小宝箱","0","49895","88","0","30","-30","0","0"
"2499","鲜血女巫依希娜","0","49934","89","0","30","-30","0","0"
"2500","潘达利亚战利品","0","49936","88","0","30","-30","0","0"
"2501","泰蕾丝","0","49942","89","32","30","-30","0","0"
"2502","工头斯克里普斯","0","49951","89","0","0","0","0","0"
"2504","小宝箱","0","49953","88","0","30","-30","0","0"
"2505","小宝箱","0","49954","88","0","30","-30","0","0"
"2507","小宝箱","0","49958","88","0","30","-30","0","0"
"2508","小宝箱","0","49959","88","0","30","-30","0","0"
"2509","小宝箱","0","49961","88","0","30","-30","0","0"
"2510","小宝箱","0","49962","88","0","30","-30","0","0"
"2511","泉水护卫","64386","49963","89","32","30","-30","0","0"
"2512","宝箱","0","49891","88","0","30","-30","0","0"
"2513","查羽斯","0","49972","89","0","30","-30","0","0"
"2514","小宝箱","0","49974","88","0","30","-30","0","0"
"2515","小宝箱","0","49978","88","0","30","-30","0","0"
"2517","小宝箱","54512","49963","88","0","0","0","0","0"
"2518","暴躁的库莱特","0","49984","89","32","30","-30","0","0"
"2519","小宝箱","0","49990","88","0","30","-30","0","0"
"2520","小宝箱","0","49992","88","0","30","-30","0","0"
"2521","小宝箱","0","49993","88","0","30","-30","0","0"
"2522","蜥母雷卓拉","0","49999","89","32","30","-30","0","0"
"2523","小宝箱","0","50004","88","0","30","-30","0","0"
"2524","坦巴诺","0","50013","89","0","30","-30","0","0"
"2525","高提","0","50846","89","32","30","-30","0","0"
"2526","扎约林","0","50033","89","32","30","-30","0","0"
"2527","荆翼","0","50034","89","0","30","-30","0","0"
"2528","小宝箱","0","50038","88","0","30","-30","0","0"
"2529","玛拉基莉和罗恩柯尔","0","50040","89","32","30","-30","0","0"
"2530","罗恩柯尔","0","50040","89","32","30","-30","0","0"
"2531","被吞没的宝箱","0","50045","88","0","30","-30","0","0"
"2533","消化了一半的宝物","0","50061","88","0","30","-30","0","0"
"2534","小宝箱","0","50062","88","0","30","-30","0","0"
"2535","双心构造体","0","50073","89","32","30","-30","0","0"
"2536","风雷","0","50075","89","0","30","-60","0","0"
"2537","古旧的缚铁宝箱","0","50089","88","0","15","-30","0","0"
"2538","桥下巨魔","0","50093","89","32","30","-30","0","0"
"2539","巴什穆","0","50094","89","32","30","-30","0","0"
"2540","托特斯","0","50095","89","32","30","-30","0","0"
"2541","黑眼巴特","0","50096","89","32","30","-30","0","0"
"2542","走私者的箱子","0","50097","89","32","30","-30","0","0"
"2543","攻城车","0","0","272","1091","0","0","0","0"
"2544","狐穴飞天魔隼","0","50137","89","32","30","-30","0","0"
"2545","怒号气泉元素","0","50148","89","32","30","-30","0","0"
"2546","毒喙","0","50155","89","32","30","-30","0","0"
"2547","审计员多尔普","0","50156","89","0","30","-30","0","0"
"2548","基博库","0","50159","89","0","30","-30","0","0"
"2549","呱呱","0","50160","89","0","30","-30","0","0"
"2550","英雄","0","0","274","66","0","0","0","0"
"2551","怨齿蛛母","0","50163","89","0","0","0","0","0"
"2552","铁矿脉","54430","0","125","1","0","0","0","0"
"2553","小宝箱","0","50166","88","0","0","0","0","0"
"2554","小宝箱","0","50167","88","0","30","-30","0","0"
"2555","刺脊队长","0","50170","89","32","30","-30","0","0"
"2560","死亡执行者里昂","0","50200","89","4","0","0","0","0"
"2561","死亡超越者里昂","0","50201","89","4","0","0","0","0"
"2562","魔网猎人加斯顿","0","50202","89","4","0","0","0","0"
"2563","赞雅·邪面","0","50203","89","4","0","0","0","0"
"2564","元素师扎皮博伊","0","50204","89","4","0","0","0","0"
"2565","克洛谢克斯","0","50255","89","0","30","-30","0","0"
"2566","辛克里克斯","0","50223","89","0","30","-30","0","0"
"2567","夏尔谢极","0","50224","89","0","30","-30","0","0"
"2570","疯狂的奥格莫特","0","50225","89","0","30","-30","0","0"
"2571","地精小队","0","50205","89","4","0","0","0","0"
"2572","酒保比尔","0","50233","89","0","30","-30","0","0"
"2573","艾什凡战利品","54988","50237","88","0","30","-30","0","0"
"2574","轰鸣的土元素","0","0","89","1091","0","0","0","0"
"2575","弗兹鲁克","0","0","89","1091","0","0","0","0"
"2576","枝条领主奥德鲁斯","0","0","89","1091","0","0","0","0"
"2577","联盟勇士","0","0","245","1123","0","0","0","0"
"2578","联盟勇士","0","0","245","99","0","0","0","0"
"2579","老爷矿车","0","0","277","67","0","0","0","0"
"2580","巫医的珍藏","0","50259","88","0","30","-30","0","0"
"2581","格纳特","0","50260","89","0","30","-30","0","0"
"2582","小宝箱","0","50261","88","0","30","-30","0","0"
"2583","龙母齐玛尔","0","50262","89","0","30","-30","0","0"
"2584","提亚卡万","0","50263","89","0","30","-30","0","0"
"2585","水牙","0","47722","89","0","0","0","0","0"
"2586","祖埃","0","50267","89","0","0","0","0","0"
"2587","刀颚","0","50269","89","0","30","-30","0","0"
"2588","阿塔祖尔苟塔卡","0","50280","89","0","30","-30","0","0"
"2589","凶喙","0","50281","89","0","30","-30","0","0"
"2590","小宝箱","0","50282","88","0","30","-30","0","0"
"2591","可疑的肉堆","0","50301","89","32","30","-30","0","0"
"2592","山裔巢母","0","50301","89","32","30","-30","0","0"
"2593","复活的贾克斯泰","0","50307","89","0","30","-30","0","0"
"2594","加尼的储物箱","0","50308","88","0","30","-30","0","0"
"2595","小宝箱","0","50309","88","0","30","-30","0","0"
"2596","小宝箱","0","50310","88","0","30","-30","0","0"
"2597","扭曲的莱赞之子","0","50333","89","0","30","-30","0","0"
"2598","受诅者艾吉","0","50339","89","0","30","-30","0","0"
"2599","疤脸丘巴","0","50342","89","0","0","0","0","0"
"2600","集骨者祖巴","0","50348","89","0","0","0","0","0"
"2601","罗库诺","0","50355","89","0","0","0","0","0"
"2602","空投补给品","0","0","279","67","0","0","0","0"
"2603","掠喉","0","50361","89","0","0","0","0","0"
"2604","格拉纳尔","0","50362","89","0","15","-30","0","0"
"2605","乌戈图斯","0","50366","89","32","30","-30","0","0"
"2606","坠毁点艾泽里特","0","0","265","1095","0","0","0","0"
"2607","瀑布艾泽里特","0","0","265","1095","0","0","0","0"
"2608","废墟艾泽里特","0","0","265","1095","0","0","0","0"
"2609","瞭望台艾泽里特","0","0","265","1095","0","0","0","0"
"2610","入海口艾泽里特","0","0","265","1095","0","0","0","0"
"2611","塔楼艾泽里特","0","0","265","1095","0","0","0","0"
"2612","潮汐之池艾泽里特","0","0","265","1095","0","0","0","0"
"2613","神殿艾泽里特","0","0","265","1095","0","0","0","0"
"2614","船只残骸艾泽里特","0","0","265","1095","0","0","0","0"
"2615","山脊艾泽里特","0","0","265","1095","0","0","0","0"
"2616","焦油池艾泽里特","0","0","265","1095","0","0","0","0"
"2617","篝火艾泽里特","0","0","265","1095","0","0","0","0"
"2618","坠毁点艾泽里特","0","0","266","1095","0","0","0","0"
"2619","瀑布艾泽里特","0","0","266","1095","0","0","0","0"
"2620","废墟艾泽里特","0","0","266","1095","0","0","0","0"
"2621","瞭望台艾泽里特","0","0","266","1095","0","0","0","0"
"2622","入海口艾泽里特","0","0","266","1095","0","0","0","0"
"2623","塔楼艾泽里特","0","0","266","1095","0","0","0","0"
"2624","潮汐之池艾泽里特","0","0","266","1095","0","0","0","0"
"2625","神殿艾泽里特","0","0","266","1095","0","0","0","0"
"2626","船只残骸艾泽里特","0","0","266","1095","0","0","0","0"
"2627","山脊艾泽里特","0","0","266","1095","0","0","0","0"
"2628","焦油池艾泽里特","0","0","266","1095","0","0","0","0"
"2629","篝火艾泽里特","0","0","266","1095","0","0","0","0"
"2630","鲸吞者赞克希布","0","50423","89","0","0","0","0","0"
"2631","加尼的储物箱","0","50428","88","0","30","-30","0","0"
"2632","加尼的储物箱","0","50431","88","0","30","-30","0","0"
"2633","大型宝箱","0","50435","88","0","30","-30","0","0"
"2634","大型宝箱","0","50437","88","0","30","-30","0","0"
"2635","战争爬虫卡基西斯","0","50438","89","0","30","-30","0","0"
"2636","加兹拉卡","0","50439","89","0","30","-30","0","0"
"2637","大型宝箱","0","50441","88","0","30","-30","0","0"
"2638","破浪宝箱","0","50442","88","0","0","0","0","0"
"2639","督军赛普提克","0","50458","89","0","30","-30","0","0"
"2640","祖乔斯古尔","0","50460","89","32","30","-30","0","0"
"2641","锋颚","0","50462","89","32","30","-30","0","0"
"2642","舒尔-那古斯","0","50467","89","32","50","-30","0","0"
"2643","德鲁肯古","0","50472","89","32","30","-30","0","0"
"2644","阿亚梅","0","50477","89","32","30","-30","0","0"
"2647","危险珍珠！","0","50479","89","0","30","-30","0","0"
"2648","地渊领主塞希兹","0","50480","89","32","30","-30","0","0"
"2649","乌库巴","0","50508","89","0","30","-30","0","0"
"2650","古怪的蛋","0","50508","89","0","30","-30","0","0"
"2651","鱼饵筐","0","50281","89","0","30","-30","0","0"
"2652","希巴拉暴君龙","0","50523","89","0","30","-30","0","0"
"2653","林掌哨兵","0","50525","89","0","30","-30","0","0"
"2654","冰霜宝箱","0","50526","88","0","15","-30","0","0"
"2655","诱捕者卡米德","0","50528","89","0","30","-50","0","0"
"2656","蜂巢巨虫","0","50541","92","0","0","0","0","0"
"2657","处决者布莱克威尔","0","50546","89","0","0","0","0","0"
"2658","灌注艾泽里特的炉渣","0","50563","89","0","0","0","0","0"
"2659","失落卷轴","0","50565","89","0","0","0","0","0"
"2660","查格的挑战","0","50567","89","0","0","0","0","0"
"2661","灌注艾泽里特的元素","0","50569","89","0","0","0","0","0"
"2662","蜜熊","0","50576","88","0","0","0","0","0"
"2663","小宝箱","0","50579","88","0","30","-30","0","0"
"2664","小宝箱","0","50580","88","0","30","-30","0","0"
"2665","伤心者的礼物","0","50582","88","512","30","-30","0","0"
"2666","一堆木头","54040","0","125","1","0","0","0","0"
"2667","小宝箱","0","50589","88","0","30","-30","0","0"
"2668","唤天者泰斯克利斯","0","50637","89","0","30","-30","0","0"
"2669","宝箱","0","49903","88","0","30","-30","0","0"
"2670","","0","0","283","770","0","0","0","0"
"2671","","0","0","284","578","0","0","0","0"
"2672","战争主母俘虏","0","50658","89","0","30","-30","0","0"
"2673","猎头者莉扎","0","50661","89","32","30","-30","0","0"
"2674","督军佐希克斯","0","50662","89","0","30","-30","0","0"
"2675","猛击者布戈尔-拉戈尔","0","50663","89","32","30","-30","0","0"
"2676","巫医哈巴杜","0","50664","89","32","30","-30","0","0"
"2677","流亡者莫凡尼","0","50666","89","32","30","-30","0","0"
"2678","死亡伞菌","0","50669","89","0","0","0","0","0"
"2679","塞莱茵女士","0","50671","89","32","30","-30","0","0"
"2680","乌巴里克斯","0","50673","89","32","30","-30","0","0"
"2681","收获战备","0","0","285","1090","0","0","0","0"
"2682","复生者哈克比","0","50677","89","0","30","-30","0","0"
"2683","刻天者卡基特","0","50686","89","0","30","-30","0","0"
"2684","海厄基","0","50688","89","0","0","0","0","0"
"2685","黑暗低语者乔拉","0","50693","89","0","30","-30","0","0"
"2691","达萨的尘封宝箱","0","50707","88","0","30","-30","0","0"
"2692","宝箱","0","49142","88","0","30","-30","0","0"
"2693","宝箱","0","50710","88","0","30","-30","0","0"
"2694","宝箱","0","50711","88","0","30","-30","0","0"
"2695","宝箱","0","50712","88","0","30","-30","0","0"
"2696","宝箱","0","50713","88","66","30","-30","0","0"
"2697","宝箱","0","50715","88","0","30","-30","0","0"
"2698","宝箱","0","50716","88","0","30","-30","0","0"
"2699","宝箱","0","50719","88","0","30","-30","0","0"
"2700","宝箱","0","50720","88","0","30","-30","0","0"
"2701","宝箱","0","50721","88","0","30","-30","0","0"
"2702","宝箱","0","50722","88","0","30","-30","0","0"
"2703","宝箱","0","50723","88","0","30","-30","0","0"
"2704","宝箱","0","50724","88","0","30","-30","0","0"
"2705","拉格纳","0","50725","89","32","30","-30","0","0"
"2706","宝箱","0","50726","88","0","30","-30","0","0"
"2707","宝箱","0","50727","88","0","30","-30","0","0"
"2708","宝箱","0","50728","88","0","30","-30","0","0"
"2709","宝箱","0","50729","88","0","30","-30","0","0"
"2710","受辱的达格鲁斯","0","50731","89","0","0","0","0","0"
"2711","老爷矿车","0","0","89","1091","0","0","0","0"
"2770","无的放矢","0","50785","89","32","30","-30","0","0"
"2771","库亚冯","56160","50791","184","0","0","0","0","0"
"2772","库亚冯","56172","50796","184","0","0","0","0","0"
"2773","库亚冯","56175","50798","184","0","0","0","0","0"
"2774","库亚冯","56184","50801","184","0","0","0","0","0"
"2775","兵营","0","0","294","64","0","0","0","0"
"2776","大厅","0","0","295","68","0","0","0","0"
"2777","风暴祭坛","0","0","296","64","0","0","0","0"
"2778","车间","0","0","297","64","0","0","0","0"
"2779","军械库","0","0","298","64","0","0","0","0"
"2780","瓦加·哮齿","0","50819","89","32","30","-30","0","0"
"2781","库亚冯","56280","50839","184","0","0","0","0","0"
"2782","库亚冯","56284","50838","184","0","0","0","0","0"
"2783","库亚冯","56288","50842","184","0","0","0","0","0"
"2784","老加尔","924","50856","89","0","30","-30","0","0"
"2785","库亚冯","56308","50841","184","0","0","0","0","0"
"2786","库亚冯","56309","50860","184","0","0","0","0","0"
"2787","加尼的储物箱","0","50883","88","0","30","-30","0","0"
"2788","阿古苏之瓮","0","50888","90","0","0","0","0","0"
"2789","加尼的储物箱","0","50890","88","0","30","-30","0","0"
"2790","加尼的储物箱","0","50892","88","0","30","-30","0","0"
"2791","宝箱","0","50893","88","0","30","-30","0","0"
"2792","宝箱","0","50894","88","0","30","-30","0","0"
"2793","宝箱","0","50895","88","0","30","-30","0","0"
"2794","宝箱","0","50896","88","0","30","-30","0","0"
"2795","奈兹阿拉","0","50898","89","0","30","-30","0","0"
"2796","受诅者艾吉","0","50339","90","0","30","-30","0","0"
"2797","海军准将卡尔霍恩","0","50905","89","0","30","-30","0","0"
"2812","宝箱","0","50914","88","0","30","-30","0","0"
"2813","宝箱","0","50915","88","0","30","-30","0","0"
"2814","宝箱","0","50916","88","0","30","-30","0","0"
"2815","宝箱","0","50917","88","0","30","-30","0","0"
"2816","宝箱","0","50918","88","0","30","-30","0","0"
"2817","宝箱","0","50919","88","0","30","-30","0","0"
"2818","宝箱","0","50920","88","0","30","-30","0","0"
"2819","宝箱","0","50921","88","0","30","-30","0","0"
"2820","宝箱","0","50922","88","0","30","-30","0","0"
"2821","宝箱","0","50923","88","0","30","-30","0","0"
"2822","宝箱","0","50924","88","0","30","-30","0","0"
"2823","宝箱","0","50925","88","0","30","-30","0","0"
"2824","宝箱","0","50926","88","0","30","-30","0","0"
"2825","宝箱","0","50928","88","0","30","-30","0","0"
"2826","流亡者西弗勒斯","0","50938","89","32","30","-30","0","0"
"2827","巨大的风筝龙","56459","50930","184","0","0","0","0","0"
"2828","隐蔽的学者宝箱","0","50937","88","0","15","-30","0","0"
"2829","沉落保险箱","0","50734","88","0","15","-30","0","0"
"2831","铅拳船长","0","50939","89","0","0","0","0","0"
"2833","大白鲨","0","50947","88","0","30","-30","0","0"
"2834","流亡者的挽歌","0","50949","88","0","30","-30","0","0"
"2836","小宝箱","0","50952","88","0","0","0","0","0"
"2837","藤语者莱萨","0","50037","89","32","30","-30","0","0"
"2838","奇怪的蘑菇环","0","50024","89","32","70","-30","0","0"
"2839","飞行工程师卡兹勒","0","0","299","66","0","0","0","0"
"2884","菇妖王","0","50974","89","32","30","-30","0","0"
"2885","阿克塔","0","51058","89","0","30","-30","0","0"
"2886","女歌手娜吉茵","0","51063","89","0","30","-30","0","0"
"2887","吟牙者索雷斯","0","51065","89","32","30","-30","0","0"
"2888","铁炉堡援军","0","0","245","1123","0","0","0","0"
"2889","“敲髓”斯泰夫·奎恩","0","51073","89","32","0","-15","0","0"
"2890","林网猎蛛","0","51074","89","0","30","-30","0","0"
"2891","斯洛加尔","0","51075","89","0","30","-80","0","0"
"2892","沙蝎波克斯","0","51076","89","0","30","-50","0","0"
"2893","暴怒的三叶虫","0","51077","89","0","30","-30","0","0"
"2894","血翼拾骨者","0","51079","89","32","30","-60","0","0"
"2895","特德和马瑞斯","0","51080","89","32","30","-30","0","0"
"2897","黑暗史学家","0","51083","89","0","30","-30","0","0"
"2898","格雷亚尔的最终贡品","0","51093","88","512","30","-30","0","0"
"2899","圣物猎人哈扎克","0","51126","89","0","30","-30","0","0"
"2900","失落探险者的宝藏","0","51132","88","0","30","-30","0","0"
"2901","联盟刺客","923","0","300","1091","0","0","1","53549"
"2902","沙怒珍藏","0","51133","88","0","30","-30","0","0"
"2903","搁浅的宝箱","0","51135","88","0","30","-30","0","0"
"2904","挖掘者的贪婪","0","51136","88","0","30","-30","0","0"
"2905","泽姆兰埋藏的宝藏","0","51137","88","0","30","-30","0","0"
"2928","库亚冯","56898","51147","184","0","0","0","0","0"
"2929","库亚冯","56903","51146","184","0","0","0","0","0"
"2933","传送门","54929","0","301","259","0","0","0","0"
"2934","小宝箱","0","51184","88","0","0","0","0","0"
"2935","深牙","0","50692","89","32","30","-30","0","0"
"2937","锚脸","0","51240","89","0","0","0","0","0"
"2938","侦察地图","57043","0","214","98","0","0","0","0"
"2939","巢母","0","51298","89","0","0","0","0","0"
"2940","勇士","0","0","302","1091","0","0","0","0"
"2941","穆拉丁·铜须","0","0","306","1123","0","0","0","0"
"2942","处境危险的商人","0","51321","90","0","0","0","0","0"
"2943","大主教图拉扬","0","0","307","1123","0","0","0","0"
"2944","达纳斯·托尔贝恩","0","0","308","1123","0","0","0","0"
"2945","秘密宝箱","0","51338","88","0","30","-30","0","0"
"2946","一波联盟进攻队伍","0","0","310","1091","0","0","0","0"
"2947","宝箱","0","51346","88","0","30","-30","0","0"
"2948","R组：宝箱","0","51347","88","66","30","-30","0","0"
"2949","S组：宝箱","0","51348","88","66","30","-30","0","0"
"2950","联盟","0","0","316","2435","0","0","0","0"
"2951","一波联盟进攻队伍","0","0","311","1091","0","0","0","0"
"2952","强力劲敌","54929","0","287","259","0","0","0","0"
"2953","背叛者阿尔文","0","51383","89","0","0","0","0","0"
"2954","撞钳国王","0","51424","89","0","30","-30","0","0"
"2955","枯木攻击者","0","0","303","1091","0","0","0","0"
"2956","石拳攻击者","0","0","299","1091","0","0","0","0"
"2957","风化的宝箱","0","51449","88","0","15","-30","0","0"
"2958","铁炉堡援军","0","0","302","1091","0","0","0","0"
"2959","阿拉索援军","0","0","302","1091","0","0","0","0"
"2960","弧光鳗","0","51470","89","0","0","0","0","0"
"2961","雪崩","0","51471","89","0","0","0","0","0"
"2962","纽斯泰德勇士","0","0","325","1091","0","0","0","0"
"2963","元素法阵勇士","0","0","325","1091","0","0","0","0"
"2964","被偷走的箱子","0","0","257","66","0","0","0","0"
"2965","部落刺客","924","0","328","1091","0","0","1","53549"
"2966","任务首领","0","0","0","0","0","0","0","0"
"2967","战争物资箱","0","0","305","4","0","0","0","0"
"2968","托诺瓦的财富","0","51624","88","0","30","-30","0","0"
"2969","宝箱","0","51673","88","0","30","-30","0","0"
"2970","艾泽里特矿石","54929","0","309","259","0","0","0","0"
"2971","一波联盟进攻队伍","0","0","302","1091","0","0","0","0"
"2972","失控的傀儡","0","51698","89","0","0","0","0","0"
"2974","暴食的野猪","0","51700","89","32","30","-30","0","0"
"2975","一波部落进攻队伍","0","0","312","1091","0","0","0","0"
"2976","一波部落进攻队伍","0","0","313","1091","0","0","0","0"
"2977","一波部落进攻队伍","0","0","314","1091","0","0","0","0"
"2978","女巫玛莎","0","51748","89","0","0","0","0","0"
"2979","三菌将士","0","51749","89","0","0","0","0","0"
"2980","破浪者斯寇洛兹","0","51757","89","0","0","0","0","0"
"2981","巢母阿卡达","0","51762","89","0","0","0","0","0"
"2982","深渊絮语者","0","51807","89","0","30","-30","0","0"
"2983","乌荆","0","51808","89","0","30","-80","0","0"
"2984","卡尔拉·斯莫克","0","51809","89","0","30","-30","0","0"
"2985","P4-N73R4","0","51833","89","0","30","-30","0","0"
"2986","啄肝鸥","0","53373","89","0","30","-30","0","0"
"2987","颚龟","0","51835","89","0","30","-30","0","0"
"2988","小宝箱","0","51871","88","0","0","0","0","0"
"2989","髯加","0","51872","89","0","30","-30","0","0"
"2990","迅猛的塞希安","0","51873","89","0","30","-30","0","0"
"2991","小宝箱","0","51875","88","0","0","0","0","0"
"2992","剧毒的颤鳞鳗","0","51876","89","0","30","-30","0","0"
