Id,Name,ParentUiMapId,Flags,System,Type,LevelRangeMin,LevelRangeMax,BountySetId,BountyDisplayLocation,VisibilityPlayerConditionId,HelpTextPosition,BkgAtlasId
"816","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"817","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"818","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"819","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"820","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"821","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"822","Karazhan","42","64","0","4","0","0","0","0","0","0","0"
"823","Pit of Saron","118","0","0","6","0","0","0","0","0","0","0"
"824","Islands","947","0","0","6","0","0","0","0","0","0","0"
"825","Wailing Caverns","10","64","0","4","0","0","0","0","0","0","0"
"826","Cave of the Bloodtotem","650","64","0","4","0","0","0","0","0","0","0"
"827","Stratholme","22","64","0","4","0","0","0","0","0","0","0"
"828","The Eye of Eternity","114","64","0","4","0","0","0","0","0","0","0"
"829","Halls of Valor","634","64","0","4","0","0","0","0","0","0","0"
"830","Krokuun","905","6","0","3","4","1","0","0","0","0","337"
"831","The Vindicaar","830","0","0","5","0","0","0","0","0","0","0"
"832","The Vindicaar","830","0","0","5","0","0","0","0","0","0","0"
"833","Nath'raxas Spire","830","0","0","5","0","0","0","0","0","0","0"
"834","Coldridge Valley","27","0","0","6","0","0","0","0","0","0","0"
"835","The Deadmines","52","64","0","4","0","0","0","0","0","0","0"
"836","The Deadmines","52","64","0","4","0","0","0","0","0","0","0"
"837","Arathi Basin","14","0","0","6","0","0","0","0","0","0","0"
"838","Battle for Blackrock Mountain","36","0","0","6","0","0","0","0","0","0","0"
"839","The Maelstrom","948","64","0","4","0","0","0","0","0","0","0"
"840","Gnomeregan","27","64","0","4","0","0","0","0","0","0","0"
"841","Gnomeregan","27","64","0","4","0","0","0","0","0","0","0"
"842","Gnomeregan","27","64","0","4","0","0","0","0","0","0","0"
"843","Shado-Pan Showdown","379","0","0","6","0","0","0","0","0","0","0"
"844","Arathi Basin","14","0","0","6","0","0","0","0","0","0","0"
"845","Cathedral of Eternal Night","646","64","0","4","0","0","0","0","0","0","0"
"846","Cathedral of Eternal Night","646","64","0","4","0","0","0","0","0","0","0"
"847","Cathedral of Eternal Night","646","64","0","4","0","0","0","0","0","0","0"
"848","Cathedral of Eternal Night","646","64","0","4","0","0","0","0","0","0","0"
"849","Cathedral of Eternal Night","646","64","0","4","0","0","0","0","0","0","0"
"850","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"851","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"852","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"853","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"854","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"855","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"856","Tomb of Sargeras","646","64","0","4","0","0","0","0","0","0","0"
"857","Throne of the Four Winds","249","64","0","4","0","0","0","0","0","0","0"
"858","Assault on Broken Shore","619","0","0","6","0","0","0","0","0","0","0"
"859","Warsong Gulch","10","0","0","6","0","0","0","0","0","0","0"
"860","The Ruby Sanctum","115","0","0","6","0","0","0","0","0","0","0"
"861","Mardum, the Shattered Abyss","672","0","0","6","0","0","0","0","0","0","0"
"862","Zuldazar","875","6","0","3","10","1","0","0","0","0","189"
"863","Nazmir","875","6","0","3","10","3","0","0","0","0","190"
"864","Vol'dun","875","6","0","3","10","1","0","0","0","0","191"
"865","Stormheim","634","64","0","4","0","0","0","0","0","0","0"
"866","Stormheim","634","64","0","4","0","0","0","0","0","0","0"
"867","Azsuna","630","64","0","4","0","0","0","0","0","0","0"
"868","Val'sharah","641","64","0","4","0","0","0","0","0","0","0"
"869","Highmountain","650","64","0","4","0","0","0","0","0","0","0"
"870","Highmountain","650","64","0","4","0","0","0","0","0","0","0"
"871","The Lost Glacier","113","0","0","6","0","0","0","0","0","0","0"
"872","Stormstout Brewery","376","64","0","4","0","0","0","0","0","0","0"
"873","Stormstout Brewery","376","64","0","4","0","0","0","0","0","0","0"
"874","Stormstout Brewery","376","64","0","4","0","0","0","0","0","0","0"
"875","Zandalar","947","0","0","2","10","1","0","0","0","0","830"
"876","Kul Tiras","947","0","0","2","10","1","0","0","0","0","830"
"877","Fields of the Eternal Hunt","634","0","0","6","0","0","0","0","0","0","0"
"879","Mardum, the Shattered Abyss","672","64","0","4","0","0","0","0","0","0","0"
"880","Mardum, the Shattered Abyss","672","64","0","4","0","0","0","0","0","0","0"
"881","The Eye of Eternity","114","64","0","4","0","0","0","0","0","0","0"
"882","Mac'Aree","905","6","0","3","4","1","0","0","0","0","337"
"883","The Vindicaar","882","0","0","5","0","0","0","0","0","0","0"
"884","The Vindicaar","882","0","0","5","0","0","0","0","0","0","0"
"885","Antoran Wastes","905","6","0","3","4","1","0","0","0","0","337"
"886","The Vindicaar","885","0","0","5","0","0","0","0","0","0","0"
"887","The Vindicaar","885","0","0","5","0","0","0","0","0","0","0"
"888","Hall of Communion","119","64","0","4","0","0","0","0","0","0","0"
"889","Arcatraz","109","64","0","4","0","0","0","0","0","0","0"
"890","Arcatraz","109","64","0","4","0","0","0","0","0","0","0"
"891","Azuremyst Isle","12","64","0","4","0","0","0","0","0","0","0"
"892","Azuremyst Isle","891","64","0","4","0","0","0","0","0","0","0"
"893","Azuremyst Isle","891","64","0","4","0","0","0","0","0","0","0"
"894","Azuremyst Isle","891","64","0","4","0","0","0","0","0","0","0"
"895","Tiragarde Sound","876","6","0","3","10","1","0","0","0","0","186"
"896","Drustvar","876","6","0","3","10","1","0","0","0","0","187"
"897","The Deaths of Chromie","113","64","0","4","0","0","0","0","0","0","0"
"898","The Deaths of Chromie","897","64","0","4","0","0","0","0","0","0","0"
"899","The Deaths of Chromie","897","64","0","4","0","0","0","0","0","0","0"
"900","The Deaths of Chromie","897","64","0","4","0","0","0","0","0","0","0"
"901","The Deaths of Chromie","897","64","0","4","0","0","0","0","0","0","0"
"902","The Deaths of Chromie","897","64","0","4","0","0","0","0","0","0","0"
"903","The Seat of the Triumvirate","882","64","0","6","0","0","0","0","0","0","0"
"904","Silithus Brawl","81","0","0","6","0","0","0","0","0","0","0"
"905","Argus","619","1024","0","2","0","3","0","0","0","0","337"
"906","Arathi Highlands","13","0","0","6","0","0","0","0","0","0","0"
"907","Seething Shore","12","0","0","6","0","0","0","0","0","0","0"
"908","Ruins of Lordaeron","13","0","0","6","0","0","0","0","0","0","0"
"909","Antorus, the Burning Throne","885","64","0","4","0","0","0","0","0","0","0"
"910","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"911","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"912","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"913","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"914","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"915","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"916","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"917","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"918","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"919","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"920","Antorus, the Burning Throne","909","64","0","4","0","0","0","0","0","0","0"
"921","Invasion Point: Aurinor","905","0","0","6","0","0","0","0","0","0","0"
"922","Invasion Point: Bonich","905","0","0","6","0","0","0","0","0","0","0"
"923","Invasion Point: Cen'gar","905","0","0","6","0","0","0","0","0","0","0"
"924","Invasion Point: Naigtal","905","0","0","6","0","0","0","0","0","0","0"
"925","Invasion Point: Sangua","905","0","0","6","0","0","0","0","0","0","0"
"926","Invasion Point: Val","905","0","0","6","0","0","0","0","0","0","0"
"927","Greater Invasion Point: Pit Lord Vilemus","905","0","0","6","0","0","0","0","0","0","0"
"928","Greater Invasion Point: Mistress Alluradel","905","0","0","6","0","0","0","0","0","0","0"
"929","Greater Invasion Point: Matron Folnuna","905","0","0","6","0","0","0","0","0","0","0"
"930","Greater Invasion Point: Inquisitor Meto","905","0","0","6","0","0","0","0","0","0","0"
"931","Greater Invasion Point: Sotanathor","905","0","0","6","0","0","0","0","0","0","0"
"932","Greater Invasion Point: Occularus","905","0","0","6","0","0","0","0","0","0","0"
"933","Forge of Aeons","572","0","0","6","0","0","0","0","0","0","0"
"934","Atal'Dazar","862","64","0","4","0","0","0","0","0","0","0"
"935","Atal'Dazar","862","64","0","4","0","0","0","0","0","0","0"
"936","Freehold","895","64","0","4","0","0","0","0","0","0","0"
"938","Gilneas Island","947","0","0","6","0","0","0","0","0","0","0"
"939","Tropical Isle 8.0","947","0","0","6","0","0","0","0","0","0","0"
"940","The Vindicaar","830","64","0","4","0","0","0","0","0","0","0"
"941","The Vindicaar","830","64","0","4","0","0","0","0","0","0","0"
"942","Stormsong Valley","876","6","0","3","10","1","0","89601","0","0","188"
"943","Arathi Highlands","13","2","0","6","0","4","0","0","0","0","0"
"946","Cosmic","0","384","0","0","0","0","0","0","0","0","0"
"947","Azeroth","946","256","0","1","0","0","0","0","0","0","0"
"948","The Maelstrom","947","0","0","2","0","0","0","0","0","0","0"
"971","Telogrus Rift","619","4","0","6","0","0","0","0","0","0","0"
"972","Telogrus Rift","619","4","0","6","0","0","0","0","0","0","0"
"973","The Sunwell","335","64","0","4","0","0","0","0","0","0","0"
"974","Tol Dagor","895","68","0","6","0","0","0","0","0","0","0"
"975","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"976","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"977","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"978","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"979","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"980","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"981","Un'gol Ruins","947","4","0","6","0","0","0","0","0","0","0"
"985","Eastern Kingdoms","0","4","1","2","0","0","0","0","0","0","0"
"986","Kalimdor","0","4","1","2","0","0","0","0","0","0","0"
"987","Outland","0","4","1","2","0","0","0","0","0","0","0"
"988","Northrend","0","4","1","2","0","0","0","0","0","0","0"
"989","Pandaria","0","4","1","2","0","0","0","0","0","0","0"
"990","Draenor","0","4","1","2","0","0","0","0","0","0","0"
"991","Zandalar","0","4","1","2","0","0","0","0","0","0","0"
"992","Kul Tiras","0","4","1","2","0","0","0","0","0","0","0"
"993","Broken Isles","0","4","2","2","0","0","0","0","5350","0","0"
"994","Argus","0","4","2","2","0","0","0","89603","5350","0","0"
"997","Tirisfal Glades","0","0","0","3","0","0","0","0","0","0","0"
"998","Undercity","908","6","0","3","0","0","0","0","0","0","0"
"1004","Kings' Rest","862","64","0","4","0","0","0","0","0","0","0"
"1009","Atul'Aman","864","0","0","5","0","0","0","0","0","0","0"
"1010","The MOTHERLODE!!","194","64","0","3","0","0","0","0","0","0","0"
"1011","Zandalar","0","4","2","2","0","0","0","0","5350","0","0"
"1012","Stormwind City","13","0","0","6","0","0","0","0","0","0","0"
"1013","The Stockade","13","0","0","6","0","0","0","0","0","0","0"
"1014","Kul Tiras","0","4","2","2","0","0","0","0","5350","0","0"
"1015","Waycrest Manor","896","64","0","4","0","0","0","0","0","0","0"
"1016","Waycrest Manor","896","64","0","4","0","0","0","0","0","0","0"
"1017","Waycrest Manor","896","64","0","4","0","0","0","0","0","0","0"
"1018","Waycrest Manor","896","64","0","4","0","0","0","0","0","0","0"
"1021","Chamber of Heart","81","64","0","4","0","0","0","0","0","0","0"
"1022","Uncharted Island","0","0","0","3","0","0","0","0","0","0","0"
"1029","Waycrest Manor","896","64","0","4","0","0","0","0","0","0","0"
"1030","Greymane Manor","217","0","0","5","0","0","0","0","0","0","0"
"1031","Greymane Manor","179","0","0","5","0","0","0","0","0","0","0"
"1032","Skittering Hollow","0","0","0","3","0","0","0","0","0","0","0"
"1033","The Rotting Mire","0","0","0","3","0","0","0","0","0","0","0"
"1034","Verdant Wilds","0","0","0","3","0","0","0","0","0","0","0"
"1035","Molten Cay","0","0","0","3","0","0","0","0","0","0","0"
"1036","The Dread Chain","0","0","0","3","0","0","0","0","0","0","0"
"1037","Whispering Reef","0","0","0","3","0","0","0","0","0","0","0"
"1038","Temple of Sethraliss","864","64","0","4","0","0","0","0","0","0","0"
"1039","Shrine of the Storm","942","64","0","3","0","0","0","0","0","0","0"
"1040","Shrine of the Storm","942","64","0","4","0","0","0","0","0","0","0"
"1041","The Underrot","863","64","0","3","0","0","0","0","0","0","0"
"1042","The Underrot","863","64","0","4","0","0","0","0","0","0","0"
"1043","Temple of Sethraliss","864","64","0","4","0","0","0","0","0","0","0"
"1044","Arathi Highlands","13","2","0","6","0","4","0","0","0","0","1206"
"1045","Thros, The Blighted Lands","896","64","0","4","0","0","0","89601","0","0","0"
"1148","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1149","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1150","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1151","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1152","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1153","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1154","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1155","Uldir","863","64","0","4","0","0","0","0","0","0","0"
"1156","The Great Sea","947","0","0","6","0","0","0","0","0","0","0"
"1157","The Great Sea","947","0","0","6","0","0","0","0","0","0","0"
"1158","Arathi Highlands","0","0","0","3","0","0","0","0","0","0","0"
"1159","Blackrock Depths","32","64","0","4","0","0","0","0","0","0","0"
"1160","Blackrock Depths","32","64","0","4","0","0","0","0","0","0","0"
"1161","Boralus","895","4","0","3","10","0","0","0","0","0","0"
"1162","Siege of Boralus","895","64","0","4","0","0","0","0","0","0","0"
"1163","Dazar'alor","1165","0","0","5","0","0","0","0","0","0","0"
"1164","Dazar'alor","1165","0","0","5","0","0","0","0","0","0","0"
"1165","Dazar'alor","862","4","0","3","10","0","0","89601","0","0","0"
"1166","Zanchul","1165","64","0","4","0","0","0","0","0","0","0"
"1167","Zanchul","1165","64","0","4","0","0","0","0","0","0","0"
"1169","Tol Dagor","876","4","0","3","0","0","0","0","0","0","1227"
"1170","Gorgrond - Mag'har Scenario","0","0","0","3","0","0","0","0","0","0","0"
"1171","Gol Thovas","895","0","0","5","0","0","0","0","0","0","0"
"1172","Gol Thovas","895","0","0","5","0","0","0","0","0","0","0"
"1173","Rastakhan's Might","862","0","0","5","0","0","0","0","0","0","0"
"1174","Rastakhan's Might","862","0","0","5","0","0","0","0","0","0","0"
"1176","Breath Of Pa'ku","862","0","0","5","0","0","0","0","0","0","0"
"1177","Breath Of Pa'ku","862","64","0","4","0","0","0","0","0","0","0"
"1179","Abyssal Melody","942","0","0","5","0","0","0","0","0","0","0"
"1180","Abyssal Melody","942","0","0","5","0","0","0","0","0","0","0"
"1181","Zuldazar","875","4098","0","6","0","5","0","0","0","0","189"
"1182","Saltstone Mine","942","64","0","4","0","0","0","0","0","0","0"
"1183","Thornheart","942","64","0","4","0","0","0","0","0","0","0"
"1184","Winterchill Mine","895","0","0","5","0","0","0","0","0","0","0"
"1185","Winterchill Mine","895","0","0","5","0","0","0","0","0","0","0"
"1186","Blackrock Depths","32","64","0","4","0","0","0","0","0","0","0"
"1187","Azsuna","993","0","2","3","0","1","0","0","0","0","0"
"1188","Val'sharah","993","0","2","3","0","1","0","0","0","0","0"
"1189","Highmountain","993","0","2","3","0","1","0","0","0","0","0"
"1190","Stormheim","993","0","2","3","0","1","0","0","0","0","0"
"1191","Suramar","993","0","2","3","0","3","0","0","0","0","0"
"1192","Broken Shore","993","0","2","3","0","1","0","0","0","0","0"
"1193","Zuldazar","1011","0","2","3","10","1","0","0","0","0","0"
"1194","Nazmir","1011","0","2","3","10","3","0","0","0","0","0"
"1195","Vol'dun","1011","0","2","3","10","1","0","0","0","0","0"
"1196","Tiragarde Sound","1014","0","2","3","10","1","0","0","0","0","0"
"1197","Drustvar","1014","0","2","3","10","1","0","0","0","0","0"
"1198","Stormsong Valley","1014","0","2","3","10","1","0","89601","0","0","0"
"1203","Darkshore","12","0","0","6","0","0","0","0","0","0","0"
"1208","Eastern Kingdoms","0","4","2","2","0","0","0","0","5350","0","0"
"1209","Kalimdor","0","4","2","2","0","0","0","0","5350","0","0"
"1244","Arathi Highlands","1208","0","2","3","0","0","0","0","0","0","0"
"1245","Badlands","1208","0","2","3","0","0","0","0","0","0","0"
"1246","Blasted Lands","1208","0","2","3","0","0","0","0","0","0","0"
"1247","Tirisfal Glades","1208","0","2","3","0","0","0","0","0","0","0"
"1248","Silverpine Forest","1208","0","2","3","0","0","0","0","0","0","0"
"1249","Western Plaguelands","1208","0","2","3","0","0","0","0","0","0","0"
"1250","Eastern Plaguelands","1208","0","2","3","0","0","0","0","0","0","0"
"1251","Hillsbrad Foothills","1208","0","2","3","0","0","0","0","0","0","0"
"1252","The Hinterlands","1208","0","2","3","0","0","0","0","0","0","0"
"1253","Dun Morogh","1208","0","2","3","0","0","0","0","0","0","0"
"1254","Searing Gorge","1208","0","2","3","0","0","0","0","0","0","0"
"1255","Burning Steppes","1208","0","2","3","0","0","0","0","0","0","0"
"1256","Elwynn Forest","1208","0","2","3","0","0","0","0","0","0","0"
"1257","Deadwind Pass","1208","0","2","3","0","0","0","0","0","0","0"
"1258","Duskwood","1208","0","2","3","0","0","0","0","0","0","0"
"1259","Loch Modan","1208","0","2","3","0","0","0","0","0","0","0"
"1260","Redridge Mountains","1208","0","2","3","0","0","0","0","0","0","0"
"1261","Swamp of Sorrows","1208","0","2","3","0","0","0","0","0","0","0"
"1262","Westfall","1208","0","2","3","0","0","0","0","0","0","0"
"1263","Wetlands","1208","0","2","3","0","0","0","0","0","0","0"
"1264","Stormwind City","1208","0","2","3","0","0","0","0","0","0","0"
"1265","Ironforge","1208","0","2","3","0","0","0","0","0","0","0"
"1266","Undercity","1208","0","2","3","0","0","0","0","0","0","0"
"1267","Eversong Woods","1208","0","2","3","0","0","0","0","0","0","0"
"1268","Ghostlands","1208","0","2","3","0","0","0","0","0","0","0"
"1269","Silvermoon City","1208","0","2","3","0","0","0","0","0","0","0"
"1270","Isle of Quel'Danas","1208","0","2","3","0","0","0","0","0","0","0"
"1271","Gilneas","1208","0","2","3","0","0","0","0","0","0","0"
"1272","Vashj'ir","1208","0","2","3","0","0","0","0","0","0","0"
"1273","Ruins of Gilneas","1208","0","2","3","0","0","0","0","0","0","0"
"1274","Stranglethorn Vale","1208","0","2","3","0","0","0","0","0","0","0"
"1275","Twilight Highlands","1208","0","2","3","0","0","0","0","0","0","0"
"1276","Tol Barad","1208","0","2","3","0","0","0","0","0","0","0"
"1277","Tol Barad Peninsula","1208","0","2","3","0","0","0","0","0","0","0"
"1305","Durotar","1209","0","2","3","0","0","0","0","0","0","0"
"1306","Mulgore","1209","0","2","3","0","0","0","0","0","0","0"
"1307","Northern Barrens","1209","0","2","3","0","0","0","0","0","0","0"
"1308","Teldrassil","1209","0","2","3","0","0","0","0","0","0","0"
"1309","Darkshore","1209","0","2","3","0","0","0","0","0","0","0"
"1310","Ashenvale","1209","0","2","3","0","0","0","0","0","0","0"
"1311","Thousand Needles","1209","0","2","3","0","0","0","0","0","0","0"
"1312","Stonetalon Mountains","1209","0","2","3","0","0","0","0","0","0","0"
"1313","Desolace","1209","0","2","3","0","0","0","0","0","0","0"
"1314","Feralas","1209","0","2","3","0","0","0","0","0","0","0"
"1315","Dustwallow Marsh","1209","0","2","3","0","0","0","0","0","0","0"
"1316","Tanaris","1209","0","2","3","0","0","0","0","0","0","0"
"1317","Azshara","1209","0","2","3","0","0","0","0","0","0","0"
"1318","Felwood","1209","0","2","3","0","0","0","0","0","0","0"
"1319","Un'Goro Crater","1209","0","2","3","0","0","0","0","0","0","0"
"1320","Moonglade","1209","0","2","3","0","0","0","0","0","0","0"
"1321","Silithus","1209","0","2","3","0","0","0","0","0","0","0"
"1322","Winterspring","1209","0","2","3","0","0","0","0","0","0","0"
"1323","Thunder Bluff","1209","0","2","3","0","0","0","0","0","0","0"
"1324","Darnassus","1209","0","2","3","0","0","0","0","0","0","0"
"1325","Azuremyst Isle","1209","0","2","3","0","0","0","0","0","0","0"
"1326","The Exodar","1209","0","2","3","0","0","0","0","0","0","0"
"1327","Bloodmyst Isle","1209","0","2","3","0","0","0","0","0","0","0"
"1328","Mount Hyjal","1209","0","2","3","0","0","0","0","0","0","0"
"1329","Southern Barrens","1209","0","2","3","0","0","0","0","0","0","0"
"1330","Uldum","1209","0","2","3","0","0","0","0","0","0","0"
"1331","The Exodar","1209","0","2","3","0","0","0","0","0","0","0"
"1332","Darkshore","12","0","0","6","0","0","0","0","0","0","0"
"1333","Darkshore","12","0","0","6","0","0","0","0","0","0","733"
"1334","Wintergrasp","0","0","0","3","0","0","0","0","0","0","0"
"1335","Cooking: Impossible","0","0","0","3","0","0","0","0","0","0","0"
"1336","Havenswood","0","0","0","3","0","0","0","0","0","0","0"
"1337","Jorundall","0","0","0","3","0","0","0","0","0","0","0"
"1338","Darkshore","12","0","0","6","0","0","0","0","0","0","0"
"1339","Warsong Gulch","10","0","0","3","0","0","0","0","0","0","0"
"1343","8.1 Darkshore Outdoor Final Phase","0","0","0","6","0","1","0","89601","0","0","0"
"1345","Crucible of Storms","942","0","0","4","0","0","0","0","0","0","0"
"1346","Crucible of Storms","942","0","0","4","0","0","0","0","0","0","0"
"1347","Zandalari Treasury","0","0","0","3","0","0","0","0","0","0","0"
"1348","Zandalari Treasury","862","0","0","4","0","0","0","0","0","0","0"
"1349","Tol Dagor","895","68","0","6","0","0","0","0","0","0","0"
"1350","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"1351","Tol Dagor","895","64","0","4","0","0","0","0","0","0","0"
"1352","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1353","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1354","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1355","Nazjatar","947","6","0","3","10","1","0","0","0","0","690"
"1356","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1357","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1358","Battle of Dazar'alor","862","0","0","4","0","5","0","0","0","0","0"
"1359","Icecrown Citadel","118","64","0","4","0","0","0","0","0","0","0"
"1360","Icecrown Citadel","118","64","0","4","0","0","0","0","0","0","0"
"1361","OldIronforge","87","0","0","4","0","0","0","0","0","0","0"
"1362","Shrine of the Storm","0","0","0","3","0","0","0","0","0","0","0"
"1363","Crucible of Storms","942","0","0","4","0","0","0","0","0","0","0"
"1364","Battle of Dazar'alor","862","2","0","4","0","5","0","0","0","0","0"
"1366","Arathi Basin","0","0","0","6","0","0","0","0","0","0","0"
"1367","Battle of Dazar'alor","862","128","0","4","0","5","0","0","0","0","0"
"1371","GnomereganA","27","0","0","4","0","0","0","0","0","0","0"
"1372","GnomereganB","27","0","0","4","0","0","0","0","0","0","0"
"1374","GnomereganD","27","0","0","4","0","0","0","0","0","0","0"
"1375","Halls of Stone","120","0","0","4","0","0","0","0","0","0","0"
"1379","8.3 Visions of N'Zoth - Prototype","0","0","0","3","0","0","0","0","0","0","0"
"1380","GnomereganC","27","0","0","4","0","0","0","0","0","0","0"
"1381","Uldir","863","0","0","4","0","0","0","0","0","0","0"
"1382","Uldir","863","0","0","4","0","0","0","0","0","0","0"
"1383","Arathi Basin","14","0","0","6","0","0","0","0","0","0","0"
"1384","Northrend","0","4","2","2","0","4","0","0","5350","0","0"
"1396","Borean Tundra","1384","0","2","3","0","0","0","0","0","0","0"
"1397","Dragonblight","1384","0","2","3","0","0","0","0","0","0","0"
"1398","Grizzly Hills","1384","0","2","3","0","0","0","0","0","0","0"
"1399","Howling Fjord","1384","0","2","3","0","0","0","0","0","0","0"
"1400","Icecrown","1384","0","2","3","0","0","0","0","0","0","0"
"1401","Sholazar Basin","1384","0","2","3","0","0","0","0","0","0","0"
"1402","The Storm Peaks","1384","0","2","3","0","0","0","0","0","0","0"
"1403","Zul'Drak","1384","0","2","3","0","0","0","0","0","0","0"
"1404","Wintergrasp","1384","0","2","3","0","0","0","0","0","0","0"
"1405","Crystalsong Forest","1384","0","2","3","0","0","0","0","0","0","0"
"1406","Hrothgar's Landing","1384","0","2","3","0","0","0","0","0","0","0"
"1407","Prison of Ink","896","0","0","4","0","0","0","0","0","0","0"
"1408","Ashran","0","0","0","3","0","0","0","0","0","0","0"
"1409","Exile's Reach","0","0","0","6","0","0","0","0","0","0","0"
"1462","Mechagon Island","876","6","0","3","0","3","0","0","0","0","713"
"1465","Scarlet Halls","18","0","0","4","0","5","0","0","0","0","0"
"1467","Outland","0","4","2","2","0","0","0","0","5350","0","0"
"1468","The Dreamgrove","641","0","0","6","0","0","0","0","0","0","0"
"1469","Vision of Orgrimmar","12","0","0","6","0","0","0","0","0","0","0"
"1470","Vision of Stormwind","13","0","0","6","0","0","0","0","0","0","0"
"1471","Emerald Dreamway","747","0","0","6","0","0","0","0","0","0","0"
"1472","The Dragon's Spine","650","0","0","6","0","0","0","0","0","0","0"
"1473","Chamber of Heart","81","64","0","4","10","0","0","89601","0","0","0"
"1474","The Maelstrom - Heart of Azeroth","948","0","0","6","0","0","0","0","0","0","0"
"1475","The Emerald Dream","747","0","0","6","0","0","0","0","0","0","0"
"1476","Twilight Highlands","13","0","0","6","0","0","0","0","0","0","0"
"1478","Ashran","572","0","0","6","0","0","0","0","0","0","0"
"1479","Baine Rescue","556","0","0","6","0","0","0","0","0","0","0"
"1490","Mechagon","876","0","0","4","0","5","0","0","0","0","0"
"1491","Mechagon","876","0","0","4","0","5","0","0","0","0","0"
"1493","Mechagon","876","0","0","4","0","5","0","0","0","0","0"
"1494","Mechagon","876","0","0","4","0","5","0","0","0","0","0"
"1497","Mechagon","876","0","0","4","0","5","0","0","0","0","0"
"1499","Zin-Azshari","1355","0","0","5","0","0","0","89602","0","0","0"
"1500","","1355","0","0","5","0","0","0","0","0","0","0"
"1501","Crestfall","876","0","0","6","0","0","0","0","0","0","0"
"1502","Snowblossom Village","424","0","0","6","0","0","0","0","0","0","0"
"1504","Nazjatar","0","4","2","2","0","4","0","0","5350","0","0"
"1505","Stratholme","23","0","0","4","0","0","0","0","0","0","0"
"1512","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1513","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1514","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1515","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1516","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1517","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1518","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1519","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1520","The Eternal Palace","1355","0","0","4","0","0","0","0","0","0","0"
"1521","Karazhan Catacombs","0","0","0","6","0","0","0","0","0","0","0"
"1522","Crumbling Cavern","1462","0","0","5","0","0","0","0","0","0","0"
"1524","","1355","0","0","5","0","0","0","0","0","0","0"
"1525","Revendreth","1550","6","0","3","0","0","0","0","0","0","746"
"1527","Uldum","12","326","0","3","10","0","75731","0","0","1","703"
"1528","Nazjatar","947","68","0","6","0","0","0","89603","0","0","0"
"1530","Vale of Eternal Blossoms","424","70","0","3","10","1","71889","0","0","2","703"
