EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"3264","+150 Armor, -10% Speed","","45335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3265","Blessed Weapon Coating","","45396","0","0","0","0","0","0","31","50","0","0","0","0","0","100","0","0","0","42","0","9","0","0","0","0"
"3266","Righteous Weapon Coating","","45398","0","0","0","0","0","0","31","50","0","0","0","0","0","100","0","0","0","31","0","9","0","0","0","0"
"3267","+$k1 Haste","","36","0","0","0.25","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"3268","+$k1 Stamina","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","32","0","0","0","0"
"3269","+$45698s1 Fishing","","45698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3270","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3271","+$k1 Intellect and +$k2 Haste","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","4","8","0","0","0","0","32","0","0","0","0"
"3272","+$k2 Haste and +$k1 Stamina","","7","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","8","0","0","0","0","32","0","0","0","0"
"3273","Deathfrost","","46579","46662","0","0","0","0","135683","0","50","0","0","0","0","0","0","0","0","0","166","0","0","0","0","0","0"
"3274","+$k1 Dodge and +$55283s1% Shield Block Value","","13","55283","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3275","+$k1 Intellect and +$55275s1% Maximum Mana","","5","55275","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3276","+$k1 Attack Power","","38","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3277","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"3278","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"3279","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0"
"3280","+$k1 Dodge and +$k2 Stamina","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","4","6","0","0","0","0","32","0","0","0","0"
"3281","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"3282","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"3283","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"3284","+$k2 Armor and +$k1 Stamina","","7","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","7","5","0","0","0","0","32","0","0","0","0"
"3285","+$k2 Haste and +$k1 Stamina","","7","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","7","5","0","0","0","0","32","0","0","0","0"
"3286","+$k1 Intellect and +$k2 Haste","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","5","10","0","0","0","0","32","0","0","0","0"
"3287","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"3288","Test Riding Crop Enchant","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3289","+10% Mount Speed","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"3290","Spring Loaded Cape Expander","","52641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3291","Test On Use Charges","","47181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3292","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","32","0","218","9","1"
"3293","+$k1 Stamina","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","218","9","1"
"3294","+$k1 Stamina","","7","0","0","0.25","0","0","0","0","50","0","0","0","0","0","25","0","0","0","0","0","32","0","0","0","0"
"3295","+$k1 Haste","","36","29","4.203895E-44","0","0","0","0","0","0","0","0","0","0","0","16","20","20","0","0","0","1","0","188","9","25"
"3296","+$k2 Versatility and 2% Reduced Threat","","25070","40","0","0","0.1","0","0","0","50","0","0","0","0","0","0","10","0","0","0","0","32","0","0","0","0"
"3297","+$k1 Health","","1","0","0","2.7","0","0","0","0","50","0","0","0","0","0","275","0","0","0","0","0","32","0","0","0","0"
"3298","Exceptional Mana Oil","","40","0","0","0.4222","0","0","0","31","50","0","0","0","0","0","38","0","0","0","0","0","33","0","0","0","0"
"3299","Exceptional Wizard Oil","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","32","0","0","0","0"
"3300","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"3301","+$k1 Critical Strike","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3302","+$k1 Dodge","","13","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3303","+$k1 Haste","","36","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3304","+$k1 Dodge","","13","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3305","+$k1 Stamina","","7","0","0","0.75","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3306","2 mana per 5 sec.","","43","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"3307","+$k1 Stamina","","7","0","0","0.5625","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","32","0","0","0","0"
"3308","+$k1 Haste","","36","0","0","0.25","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"3309","+$k1 Haste","","36","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3310","+$k1 Intellect","","5","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3311","+$k1 Versatility","","40","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3312","+$k1 Strength","","4","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3313","+$k1 Agility","","3","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3314","+$k1 Critical Strike","","32","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3315","+3% Mount Speed","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"3316","+$k1 Critical Strike","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3318","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","5","10","0","0","0","0","32","0","0","0","0"
"3319","Test Add Sockets Enchant","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","164","0","50"
"3320","Test Skill Req Enchant","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","164","0","50"
"3321","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","164","0","50"
"3322","Frozen Rune Weapon","","50401","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0","9","0","0","0","0"
"3324","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3325","+$k1 Stamina and +$k2 Agility","","7","3","0","0.14","0.16","0","0","31","50","0","0","0","0","0","45","15","0","0","0","0","32","0","0","0","0"
"3326","+$k2 Attack Power and +$k1 Critical Strike","","32","38","0","0.1","0.15","0","0","31","50","0","0","0","0","0","15","27","0","0","0","0","33","0","0","0","0"
"3327","+$k1 Stamina and +$k2 Agility","","7","3","0","0.54","0.22","0","0","0","0","0","0","0","0","0","55","22","0","0","0","0","33","0","0","0","0"
"3328","+$k2 Attack Power and +$k1 Critical Strike","","32","38","0","0.26","0.15","0","0","0","0","0","0","0","0","0","22","37","0","0","0","0","1","0","0","0","0"
"3329","+$k1 Stamina","","7","0","0","0.18","0","0","0","31","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3330","+$k1 Stamina","","7","0","0","0.18","0","0","0","31","50","0","0","0","0","0","18","0","0","0","0","0","32","0","0","0","0"
"3331","+$k1 Stamina and +$k2 Agility","","7","3","0","0.25","0.125","0","0","0","0","0","0","0","0","0","72","35","0","0","0","0","33","0","0","0","0"
"3332","+$k2 Attack Power and +$k1 Critical Strike","","32","38","0","0.48","0.35","0","0","31","50","0","0","0","0","0","36","50","0","0","0","0","33","0","0","0","0"
"3333","QA Test Blank Purple Gem Enchant","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3334","Northrend Flight","","33153","28735","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3335","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3336","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3337","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0"
"3338","+$k1 Intellect and +$k2 Critical Strike","","5","32","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0"
"3339","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3340","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"3341","Frozen Rune Weapon 2","","51385","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0","9","0","0","0","0"
"3342","Frozen Rune Weapon 3","","51386","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0","9","0","0","0","0"
"3343","Frozen Rune Weapon 4","","51387","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0","9","0","0","0","0"
"3344","Frozen Rune Weapon 5","","51388","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0","9","0","0","0","0"
"3351","+$k1 Critical Strike","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3352","+$k1 Versatility","","40","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3353","+$k1 Intellect","","5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3354","+$k1 Stamina","","7","0","0","0.75","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3355","+$k1 Agility","","3","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3356","+$k1 Attack Power","","38","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3357","+$k1 Strength","","4","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3358","+$k1 Dodge","","13","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3359","+$k1 Parry","","14","0","0","0.25","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"3360","+$k1 Parry","","14","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","32","0","0","0","0"
"3361","+$k1 Block","","15","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"3362","+$k1 Haste","","36","0","0","0.375","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","32","0","0","0","0"
"3364","Empower Rune Weapon","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","0","0","0","0"
"3366","Rune of Lichbane","","56903","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","25","0","1","0","192","3","1"
"3367","Rune of Spellshattering","","53362","60209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161","0","1","0","192","3","1"
"3368","Rune of the Fallen Crusader","","166441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","0","1","0","192","3","1"
"3370","Rune of Razorice","","50401","51714","3.943604E-40","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","1","0","1","0","192","3","1"
"3371","+$k1 Strength","","4","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3374","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3375","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3376","+$k1 Dodge","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3377","+$k1 Parry","","14","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3378","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3379","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3380","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3381","+$k1 Intellect","","5","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3382","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3383","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3384","+$k1 Dodge","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3385","+$k1 Armor","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3386","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3387","+$k1 Stamina","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","32","0","0","0","0"
"3388","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3389","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3390","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"3391","+$k1 Critical Strike and +$k2 Stamina","","32","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3392","+$k1 Strength and +$k2 Stamina","","4","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3393","+$k1 Agility and +$k2 Stamina","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3394","+$k1 Intellect and +$k2 Stamina","","5","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3395","+$k1 Agility and +$k2 Stamina","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3396","+$k1 Dodge and +$k2 Stamina","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3397","+$k1 Parry and +$k2 Stamina","","14","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3398","+$k1 Haste and +$k2 Stamina","","36","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3399","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3400","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3401","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3402","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3403","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","32","0","0","0","0"
"3404","+$k1 Intellect and +$k2 Haste","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3405","+$k1 Strength and +$k2 Critical Strike","","4","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3406","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3407","+$k1 Strength and +$k2 Dodge","","4","13","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3408","+$k1 Strength and +$k2 Armor","","4","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","32","0","0","0","0"
"3409","+$k1 Strength and +$k2 Haste","","4","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3410","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3411","+$k1 Strength and +$k2 Critical Strike","","4","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3412","+$k1 Agility and +$k2 Armor","","3","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","32","0","0","0","0"
"3413","+$k1 Agility and +$k2 Haste","","3","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3414","+$k1 Intellect and +$k2 Critical Strike","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3415","+$k1 Intellect and +$k2 Critical Strike","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3416","+$k1 Intellect and +$k2 Armor","","5","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","32","0","0","0","0"
"3417","+$k1 Intellect and +$k2 Haste","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3418","+$k1 Dodge and +$k2 Parry","","13","14","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3419","+$k1 Parry and +$k2 Dodge","","14","13","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3420","+$k1 Haste and +$k2 Critical Strike","","36","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3421","+$k1 Haste and +$k2 Dodge","","36","13","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3422","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3423","+$k1 Agility and +$k2 Critical Strike","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3424","+$k1 Agility and +$k2 Armor","","3","0","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","32","0","0","0","0"
"3426","+$k1 Agility and +$k2 Haste","","3","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3427","+$k1 Intellect and +$k2 Stamina","","5","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3428","+$k1 Critical Strike and +$k2 Stamina","","32","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3429","+$k1 Critical Strike and +$k2 Dodge","","32","13","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3430","+$k1 Dodge and +$k2 Stamina","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3431","+$k1 Armor and +$k2 Stamina","","0","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","9","0","0","0","0","32","0","0","0","0"
"3432","+$k1 Haste and +$k2 Stamina","","36","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","9","0","0","0","0","32","0","0","0","0"
"3433","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3434","+$k1 Critical Strike and +$k2 Versatility","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3435","+$k1 Critical Strike and +$k2 Haste","","32","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3436","+$k1 Armor and +$k2 Versatility","","0","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3437","+$k1 Haste and +$k2 Versatility","","36","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3438","+$k1 Intellect and +$k2 Versatility","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3439","+$k1 Critical Strike and +$k2 Versatility","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3440","+$k1 Critical Strike and +$k2 Haste","","32","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3441","+$k1 Armor and +$k2 Versatility","","0","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","32","0","0","0","0"
"3442","+$k1 Haste and +$k2 Versatility","","36","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","32","0","0","0","0"
"3443","+$k1 Critical Strike and +$k2 Versatility","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","6","0","0","0","0","32","0","0","0","0"
"3444","+$k1 Critical Strike and +$k2 Versatility","","32","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","6","0","0","0","0","32","0","0","0","0"
"3445","+$k1 Haste and +$k2 Versatility","","36","40","0","0.5","0.5","0","0","0","0","0","0","0","0","0","12","6","0","0","0","0","32","0","0","0","0"
"3446","+$k1 Strength","","4","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3447","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3449","+$k1 Agility","","3","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3450","+$k1 Dodge","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3451","+$k1 Parry","","14","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3452","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3453","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3454","+$k1 Stamina","","7","0","0","1","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","32","0","0","0","0"
"3455","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3456","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3457","+$k1 Versatility","","40","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3459","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3460","+$k1 Critical Strike","","32","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3461","+$k1 Dodge","","13","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3462","+$k1 Armor","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","32","0","0","0","0"
"3463","+$k1 Haste","","36","0","0","1","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","32","0","0","0","0"
"3464","+$k1 Strength and +$k2 Stamina","","4","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","8","12","0","0","0","0","32","0","0","0","0"
"3465","+$k1 Agility and +$k2 Stamina","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","8","12","0","0","0","0","32","0","0","0","0"
"3466","+$k1 Intellect and +$k2 Stamina","","5","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","8","12","0","0","0","0","32","0","0","0","0"
"3467","+$k1 Agility and +$k2 Stamina","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","8","12","0","0","0","0","32","0","0","0","0"
"3468","+$k1 Dodge and +$k2 Stamina","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","16","12","0","0","0","0","32","0","0","0","0"
"3469","+$k1 Parry and +$k2 Stamina","","14","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","16","12","0","0","0","0","32","0","0","0","0"
