Id,FailureDescription,PlayerConditionId,OrderIndex,MapDifficultyId
"953","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","34"
"954","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","26"
"955","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","323"
"956","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2799"
"957","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2877"
"958","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2878"
"959","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2879"
"960","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2689"
"961","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2690"
"962","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2691"
"963","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2692"
"964","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","2707"
"965","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2512"
"966","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2513"
"967","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2514"
"968","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2515"
"969","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","2607"
"970","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2060"
"971","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2061"
"972","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2076"
"973","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2077"
"974","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","2606"
"975","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2519"
"976","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2520"
"977","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2121"
"978","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2122"
"979","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","2608"
"980","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","1875"
"981","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","1876"
"982","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","1924"
"983","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","1925"
"984","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","2556"
"985","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","813"
"986","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","814"
"987","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","809"
"988","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","810"
"989","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","831"
"990","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","832"
"991","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","750"
"992","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","751"
"993","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","752"
"994","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","753"
"999","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","347"
"1000","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","348"
"1001","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","823"
"1002","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","824"
"1003","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","343"
"1004","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","344"
"1005","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","773"
"1006","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","774"
"1007","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","124"
"1008","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","161"
"1009","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","221"
"1010","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","222"
"1011","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","485"
"1012","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","486"
"1013","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","487"
"1014","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","488"
"1015","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","119"
"1016","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","160"
"1017","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","111"
"1018","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","158"
"1019","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","110"
"1020","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","157"
"1021","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","829"
"1025","You must be at least level 110 to access Violet Hold on Mythic difficulty.","74505","0","3624"
"1026","You may not enter raid instances during your Class Trial period.","43808","0","3377"
"1027","You may not enter raid instances during your Class Trial period.","43808","0","3363"
"1028","","42002","0","3628"
"1043","You may not enter raid instances during your Class Trial period.","43808","2","3374"
"1044","You may not enter raid instances during your Class Trial period.","43808","2","3375"
"1045","You may not enter raid instances during your Class Trial period.","43808","3","3376"
"1046","The Emerald Nightmare is not yet available.","38619","0","3374"
"1047","The Emerald Nightmare is not yet available.","38620","0","3375"
"1048","The Emerald Nightmare is not yet available.","38619","0","3376"
"1049","The Emerald Nightmare is not yet available on Mythic difficulty.","38621","1","3376"
"1050","You may not enter raid instances during your Class Trial period.","43808","2","3360"
"1051","You may not enter raid instances during your Class Trial period.","43808","2","3361"
"1053","You may not enter raid instances during your Class Trial period.","43808","2","3362"
"1054","","30835","0","3614"
"1056","","30835","0","3648"
"1057","","4383","0","3650"
"1059","You must be level 110 to enter.","34797","0","3604"
"1063","The Trial of Valor is not yet available.","47234","0","3642"
"1064","The Trial of Valor is not yet available.","47235","0","3643"
"1065","The Trial of Valor is not yet available on Mythic difficulty.","47236","0","3644"
"1066","You may not enter raid instances during your Class Trial period.","43808","0","3645"
"1067","","30835","0","3693"
"1068","","30835","0","3697"
"1069","","30835","0","3701"
"1070","Return to Karazhan is not yet available.","47233","0","3670"
"1071","You must be level 110 and in a raid group to enter.","34797","1","3670"
"1072","You may not enter raid instances during your Class Trial period.","43808","2","3670"
"1073","You must be level 110 and in a raid group to enter.","34797","1","3642"
"1074","You may not enter raid instances during your Class Trial period.","43808","2","3642"
"1075","You must be level 110 and in a raid group to enter.","34797","1","3643"
"1076","You may not enter raid instances during your Class Trial period.","43808","2","3643"
"1077","You must be level 110 and in a raid group to enter.","34797","1","3644"
"1078","You may not enter raid instances during your Class Trial period.","43808","2","3644"
"1080","Tomb of Sargeras is not yet available.","48503","0","3712"
"1081","You must be level 110 and in a raid group to enter.","34797","1","3712"
"1082","You may not enter raid instances during your Class Trial period.","43808","2","3712"
"1083","Tomb of Sargeras is not yet available.","48504","0","3713"
"1084","You must be level 110 and in a raid group to enter.","34797","1","3713"
"1085","You may not enter raid instances during your Class Trial period.","43808","2","3713"
"1086","Tomb of Sargeras is not yet available.","48505","0","3714"
"1087","Tomb of Sargeras is not yet available on Mythic difficulty.","48505","1","3714"
"1088","You must be level 110 and in a raid group to enter.","34797","2","3714"
"1089","You may not enter raid instances during your Class Trial period.","43808","3","3714"
"1090","You may not enter raid instances during your Class Trial period.","43808","0","3715"
"1091","You must be at least level 110 to access Return to Karazhan on Heroic difficulty.","34797","1","3731"
"1100","You must be level 110 to enter.","34797","0","3746"
"1102","You must be at least level 110 to enter.","74469","0","3747"
"1103","","44880","0","3573"
"1109","You must be level 110 to enter.","34797","0","3721"
"1110","You must be level 110 to enter.","34797","0","3722"
"1111","You must be level 110 to enter.","34797","0","3723"
"1112","","30835","0","3763"
"1113","Cathedral of Eternal Night is not yet available.","48817","1","3721"
"1114","Cathedral of Eternal Night is not yet available.","48818","2","3721"
"1115","Cathedral of Eternal Night is not yet available.","48817","1","3722"
"1116","Cathedral of Eternal Night is not yet available.","48818","2","3722"
"1117","Cathedral of Eternal Night is not yet available.","48817","1","3723"
"1118","Cathedral of Eternal Night is not yet available.","48818","2","3723"
"1119","Return to Karazhan is not yet available.","47233","0","3731"
"1120","You must be level 110 to enter","34797","0","3792"
"1130","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","0","3798"
"1131","You may not enter raid instances during your Class Trial period.","43808","1","3798"
"1132","You must be at least level 70 to enter.","6379","2","3798"
"1133","You must be at least level 110 to access The Seat of the Triumvirate on Heroic difficulty.","34797","1","3803"
"1134","You must be at least level 110 to access The Seat of the Triumvirate on Mythic difficulty.","74504","1","3804"
"1135","You must be at least level 110 to access The Seat of the Triumvirate on Mythic difficulty.","74505","1","3805"
"1142","You must be at least level 120 to enter Kings' Rest.","65078","0","3822"
"1144","You must be at least level 63 to enter.","9918","0","65"
"1145","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","0","3846"
"1146","You may not enter raid instances during your Class Trial period.","43808","1","3846"
"1147","You must be at least level 70 to enter.","6379","2","3846"
"1154","Antorus, the Burning Throne is not yet available.","51653","0","3806"
"1155","You must be at least level 110 and in a raid group to enter.","34797","1","3806"
"1156","You may not enter raid instances during your Class Trial period.","43808","2","3806"
"1157","Antorus, the Burning Throne is not yet available.","51656","0","3807"
"1158","You must be at least level 110 and in a raid group to enter.","34797","1","3807"
"1159","You may not enter raid instances during your Class Trial period.","43808","2","3807"
"1160","Antorus, the Burning Throne is not yet available on Mythic difficulty.","51657","0","3808"
"1161","You must be at least level 110 and in a raid group to enter.","34797","1","3808"
"1162","You may not enter raid instances during your Class Trial period.","43808","2","3808"
"1163","You may not enter raid instances during your Class Trial period.","43808","0","3809"
"1164","You must progress further in the Argus storyline to access this dungeon.","51664","0","3803"
"1165","Seat of the Triumvirate is not yet available.","51664","0","3804"
"1166","Seat of the Triumvirate is not yet available.","51664","0","3805"
"1170","You must be at least level 80 to enter.","7500","0","3951"
"1171","You may not enter raid instances during your Class Trial period.","43808","1","3951"
"1172","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","3951"
"1173","You must be at least level 80 to enter.","7500","0","3952"
"1174","You may not enter raid instances during your Class Trial period.","43808","1","3952"
"1175","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","2","3952"
"1176","You may not enter legacy dungeons and raids during your Class Trial period.","43808","0","3961"
"1177","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","1","3961"
"1178","You may not enter legacy dungeons and raids during your Class Trial period.","43808","0","3962"
"1179","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","1","3962"
"1180","You may not enter legacy dungeons and raids during your Class Trial period.","43808","0","3963"
"1181","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","1","3963"
"1182","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","341"
"1184","You must be level 120 to enter the Siege of Boralus.","74491","0","3929"
"1185","You must be level 110 to enter Atal'Dazar.","54686","0","3823"
"1186","You must be level 120 to enter Atal'Dazar on Heroic difficulty.","54687","0","3932"
"1187","You must be level 120 to enter Atal'Dazar on Mythic difficulty.","65078","0","3933"
"1188","You must be level 110 to enter Waycrest Manor.","54689","0","3957"
"1189","You must be level 120 to enter Waycrest Manor on Heroic difficulty.","54690","0","3979"
"1190","You must be level 120 to enter Waycrest Manor on Mythic difficulty.","65078","0","3959"
"1191","You must be level 110 to enter Freehold.","54692","0","3794"
"1192","You must be level 120 to enter Freehold on Heroic difficulty.","54693","0","3985"
"1193","You must be level 120 to enter Freehold on Mythic difficulty.","65078","0","3986"
"1194","You must be level 110 to enter The MOTHERLODE!!","54695","0","3832"
"1195","You must be level 120 to enter The MOTHERLODE!! on Heroic difficulty.","54696","0","3987"
"1196","You must be level 120 to enter The MOTHERLODE!! on Mythic difficulty.","65078","0","3988"
"1197","You must be level 110 to enter Tol Dagor.","54703","0","3833"
"1198","You must be level 120 to enter Tol Dagor on Heroic difficulty.","54704","0","3966"
"1199","You must be level 120 to enter Tol Dagor on Mythic difficulty.","65078","0","3968"
"1200","You must be level 110 to enter the Temple of Sethraliss.","54706","0","3981"
"1201","You must be level 120 to enter the Temple of Sethraliss on Heroic difficulty.","54757","0","3998"
"1202","You must be level 120 to enter the Temple of Sethraliss on Mythic difficulty.","65078","0","3999"
"1203","You must be level 110 to enter the Shrine of the Storm.","54759","0","3964"
"1204","You must be level 120 to enter the Shrine of the Storm on Heroic difficulty.","54760","0","4000"
"1205","You must be level 120 to enter the Shrine of the Storm on Mythic difficulty.","65078","0","4001"
"1206","You must be level 110 to enter The Underrot.","54762","0","3927"
"1207","You must be level 120 to enter The Underrot on Heroic difficulty.","54763","0","4002"
"1208","You must be level 120 to enter The Underrot on Mythic difficulty.","65078","0","4003"
"1209","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","16"
"1210","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","25"
"1211","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3961"
"1212","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","10"
"1213","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","35"
"1214","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","18"
"1215","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","24"
"1216","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","31"
"1217","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","33"
"1218","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","20"
"1219","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","15"
"1220","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","2037"
"1221","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","2045"
"1222","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3962"
"1223","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","2058"
"1224","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","7"
"1225","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","30"
"1226","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","8"
"1227","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","19"
"1228","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","17"
"1229","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","13"
"1230","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","23"
"1231","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","147"
"1232","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","140"
"1233","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","65"
"1234","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","142"
"1235","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","135"
"1236","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","127"
"1237","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","129"
"1238","You may not enter legacy dungeons and raids during your Class Trial period.","43808","3","53"
"1239","You may not enter legacy dungeons and raids during your Class Trial period.","43808","3","133"
"1240","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","159"
"1241","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","155"
"1242","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","153"
"1243","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","342"
"1244","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","484"
"1245","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","145"
"1246","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","144"
"1247","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","1824"
"1248","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","821"
"1249","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","817"
"1250","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","806"
"1251","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","1822"
"1252","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2841"
"1253","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2956"
"1254","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3271"
"1255","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2829"
"1256","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3044"
"1257","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3269"
"1258","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2887"
"1259","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3042"
"1260","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3273"
"1261","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3007"
"1262","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3103"
"1263","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3272"
"1264","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2830"
"1265","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2873"
"1266","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3270"
"1267","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2888"
"1268","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2889"
"1269","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3274"
"1270","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3009"
"1271","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3079"
"1272","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3275"
"1273","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3117"
"1274","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3118"
"1275","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3276"
"1276","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","34"
"1277","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3064"
"1278","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","39"
"1279","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","41"
"1280","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","44"
"1281","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","45"
"1282","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","68"
"1283","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","51"
"1284","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","55"
"1285","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","111"
"1286","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","158"
"1287","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","47"
"1288","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","3798"
"1289","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","3846"
"1290","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","78"
"1291","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","119"
"1292","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","160"
"1293","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","46"
"1294","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","128"
"1295","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","110"
"1296","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","157"
"1297","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","3951"
"1298","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","3952"
"1299","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","124"
"1300","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","161"
"1301","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","221"
"1302","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","222"
"1303","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","26"
"1304","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","323"
"1305","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","485"
"1306","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","486"
"1307","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","487"
"1308","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","488"
"1309","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","750"
"1310","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","751"
"1311","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","752"
"1312","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","753"
"1313","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","2606"
"1314","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","3","2607"
"1315","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2951"
"1316","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2952"
"1317","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2953"
"1318","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2954"
"1319","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2944"
"1320","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2945"
"1321","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","2946"
"1322","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","2947"
"1323","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3246"
"1324","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3247"
"1325","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","3248"
"1326","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","1","3249"
"1327","You must be level 120 and in a raid group to enter.","55829","0","3953"
"1328","You must be level 120 and in a raid group to enter.","55829","0","3954"
"1329","You must be level 120 and in a raid group to enter.","55829","0","3955"
"1330","","56381","0","4054"
"1331","","56381","0","4055"
"1332","","56381","0","4056"
"1333","Uldir is not yet available.","56193","1","3953"
"1334","You may not enter raid instances during your Class Trial period.","43808","2","3953"
"1335","Uldir is not yet available.","56194","1","3954"
"1336","You may not enter raid instances during your Class Trial period.","43808","2","3954"
"1337","Uldir is not yet available.","56195","1","3955"
"1338","You must be at least level 110 and in a raid group to enter.","43808","2","3955"
"1339","You may not enter raid instances during your Class Trial period.","43808","0","3956"
"1340","","56381","0","4134"
"1341","","56381","0","4135"
"1342","","56381","0","4136"
"1343","","61366","1","3389"
"1344","","61366","1","3390"
"1345","","61366","1","3624"
"1346","","61366","1","3316"
"1347","","61366","1","3317"
"1348","","61366","3","3721"
"1349","","61366","1","3747"
"1350","","61366","1","3251"
"1351","","61366","1","3252"
"1352","","61366","1","3233"
"1353","","61366","1","3312"
"1354","","61366","1","3264"
"1355","","61366","1","3308"
"1356","","61366","1","3288"
"1357","","61366","1","3382"
"1358","","61366","1","3235"
"1359","","61366","1","3236"
"1360","","61366","2","3731"
"1361","","61366","2","3803"
"1362","","61366","1","3746"
"1363","","61366","1","3289"
"1364","","61366","1","3315"
"1365","","56381","0","4143"
"1366","","56381","0","4144"
"1367","","56381","0","4145"
"1368","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3316"
"1369","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3317"
"1370","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3597"
"1371","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3389"
"1372","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3390"
"1373","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3624"
