Id,Description,Title,Reward,InstanceId,Faction,Supercedes,Category,MinimumCriteria,Points,Flags,UiOrder,IconFileId,RewardItemId,CriteriaTree,SharesCriteria,CovenantId
"9338","","Beastlord Darmac kills (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","76","136243","0","38304","0","0"
"9339","","Operator Thogar kills (Raid Finder Blackrock Foundry)","","1205","-1","0","15233","0","0","1","77","136243","0","38306","0","0"
"9340","","Operator Thogar kills (Normal Blackrock Foundry)","","1205","-1","0","15233","0","0","1","78","136243","0","38308","0","0"
"9341","","Operator Thogar kills (Heroic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","79","136243","0","38310","0","0"
"9342","","Operator Thogar kills (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","80","136243","0","38312","0","0"
"9343","","Blast Furnace destructions (Raid Finder Blackrock Foundry)","","1205","-1","0","15233","0","0","1","81","136243","0","38314","0","0"
"9349","","Blast Furnace destructions (Normal Blackrock Foundry)","","1205","-1","0","15233","0","0","1","82","136243","0","38316","0","0"
"9351","","Blast Furnace destructions (Heroic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","83","136243","0","38318","0","0"
"9353","","Blast Furnace destructions (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","84","136243","0","38320","0","0"
"9354","","Kromog kills (Raid Finder Blackrock Foundry)","","1205","-1","0","15233","0","0","1","85","136243","0","38322","0","0"
"9355","","Kromog kills (Normal Blackrock Foundry)","","1205","-1","0","15233","0","0","1","86","136243","0","38324","0","0"
"9356","","Kromog kills (Heroic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","87","136243","0","38326","0","0"
"9357","","Kromog kills (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","88","136243","0","38328","0","0"
"9358","","Iron Maidens kills (Raid Finder Blackrock Foundry)","","1205","-1","0","15233","0","0","1","89","136243","0","38330","0","0"
"9359","","Iron Maidens kills (Normal Blackrock Foundry)","","1205","-1","0","15233","0","0","1","90","136243","0","38332","0","0"
"9360","","Iron Maidens kills (Heroic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","91","136243","0","38334","0","0"
"9361","","Iron Maidens kills (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","92","136243","0","38336","0","0"
"9362","","Warlord Blackhand kills (Raid Finder Blackrock Foundry)","","1205","-1","0","15233","0","0","1","93","136243","0","38338","0","0"
"9363","","Warlord Blackhand kills (Normal Blackrock Foundry)","","1205","-1","0","15233","0","0","1","94","136243","0","38340","0","0"
"9364","","Warlord Blackhand kills (Heroic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","95","136243","0","38342","0","0"
"9365","","Warlord Blackhand kills (Mythic Blackrock Foundry)","","1205","-1","0","15233","0","0","1","96","136243","0","38344","0","0"
"9369","Defeat Gug'rokk in the Bloodmaul Slag Mines on Heroic difficulty while in a guild group.","Heroic: Bloodmaul Slag Mines Guild Run","","1175","-1","0","15243","0","10","16384","1","1002599","0","38380","0","0"
"9370","Defeat Skulloc in the Iron Docks on Heroic difficulty while in a guild group.","Heroic: Iron Docks Guild Run","","1195","-1","0","15243","0","10","16384","2","1003154","0","38382","0","0"
"9371","Defeat Teron'gor in Auchindoun on Heroic difficulty while in a guild group.","Heroic: Auchindoun Guild Run","","1182","-1","0","15243","0","10","16384","3","1002597","0","38384","0","0"
"9372","Defeat High Sage Viryx in Skyreach on Heroic difficulty while in a guild group.","Heroic: Skyreach Guild Run","","1209","-1","0","15243","0","10","16384","4","1002596","0","38386","0","0"
"9373","Defeat Skylord Tovra in Grimrail Depot on Heroic difficulty while in a guild group.","Heroic: Grimrail Depot Guild Run","","1208","-1","0","15243","0","10","16384","5","1002598","0","38388","0","0"
"9374","Defeat Yalnu in The Everbloom on Heroic difficulty while in a guild group.","Heroic: The Everbloom Guild Run","","1279","-1","0","15243","0","10","16384","6","967517","0","38390","0","0"
"9375","Defeat Ner'zhul in Shadowmoon Burial Grounds on Heroic difficulty while in a guild group.","Heroic: Shadowmoon Burial Grounds Guild Run","","1176","-1","0","15243","0","10","16384","7","1002600","0","38392","0","0"
"9376","Defeat Warlord Zaela in Upper Blackrock Spire on Heroic difficulty while in a guild group.","Heroic: Upper Blackrock Spire Guild Run","","1358","-1","0","15243","0","10","16384","8","1002601","0","38394","0","0"
"9388","Complete the heroic Draenor dungeon achievements listed below while in a guild group.","Guild Draenor Dungeon Hero","Reward: Garrison Guild Standards","-1","-1","0","15079","0","10","28672","12","1032149","0","38402","0","0"
"9389","Unleash the power of love contained within a holiday necklace.","It Might Just Save Your Life","","-1","-1","0","187","0","10","0","18","1083378","0","38413","0","0"
"9391","Complete the Draenor Heroic dungeon achievements listed below.","Draenor Dungeon Hero","","-1","-1","0","168","0","20","135168","35","800997","0","38417","0","0"
"9392","Have 10 Love Rays active on you simultaneously.","Love Magnet","","-1","-1","0","187","0","10","0","19","135188","0","38426","0","0"
"9393","Have 25 Love Rays active on you simultaneously.","Beacon of Love","","-1","-1","9392","187","0","10","0","20","135188","0","38428","0","0"
"9394","Have 50 Love Rays active on you simultaneously.","They Really Love Me!","Reward: True Love Prism","-1","-1","9393","187","0","10","0","21","135188","0","38430","0","0"
"9396","Complete the Draenor Heroic dungeon achievements listed below.","Glory of the Draenor Hero","Mount Reward: Frostplains Battleboar","-1","-1","0","168","0","25","143360","37","603660","116670","38434","0","0"
"9397","First guild on the realm to complete the Imperator Mar'gok encounter in Highmaul on Mythic difficulty while in a guild group.","Realm First! Imperator's Fall","","-1","-1","0","15093","0","0","63744","21","1030796","0","38463","0","0"
"9399","First guild on the realm to defeat Warlord Blackhand in Blackrock Foundry on Mythic difficulty while in a guild group.","Realm First! Warlord Blackhand","","-1","-1","0","15093","0","0","63744","22","1005700","0","38465","0","0"
"9400","Slay each of the following rare elites in Gorgrond.","Gorgrond Monster Hunter","","-1","-1","0","15235","0","10","131072","21","237395","0","38467","0","0"
"9401","Loot 12 or more Hardened Thornvines in Gorgrond.","Shredder Maniac","","-1","-1","0","15235","0","10","131200","22","975739","0","38476","0","0"
"9402","Complete the following Proofs of Strength in Gorgrond.","Prove Your Strength","","-1","-1","0","15235","0","10","131072","23","975743","0","38495","0","0"
"9405","Complete 125 Work Orders at your garrison.","Working Some Orders","","-1","-1","0","15303","0","5","128","31","133457","0","38559","0","0"
"9406","Complete 250 Work Orders at your garrison.","Working More Orders","Reward: Unlocks account-wide Level 3 profession blueprints","-1","-1","9405","15303","0","5","128","32","133470","0","38572","0","0"
"9407","Complete 750 Work Orders at your garrison.","Working Many Orders","","-1","-1","9406","15303","0","5","128","33","133459","0","38585","0","0"
"9408","Defeat Kronus within 8 minutes of it being summoned by the Horde.","Operation Counterattack","","-1","1","0","15414","0","10","0","18","1006111","0","39069","0","0"
"9409","Obtain 700 skill points in archaeology.","Draenor Archaeologist","","-1","-1","6837","15071","0","10","0","8","441139","0","38608","0","0"
"9410","Restore and display pristine versions of all Draenor Clans artifacts.","Unite the Clans","","-1","-1","0","15071","0","15","0","94","970886","0","38610","0","0"
"9411","Restore and display pristine versions of all Ogre artifacts.","Highmaul Historian","","-1","-1","0","15071","0","15","0","95","236695","0","38630","0","0"
"9412","Restore and display pristine versions of all Arakkoa artifacts.","Arakkoa Archivist","","-1","-1","0","15071","0","15","0","96","1029590","0","38641","0","0"
"9413","Discover the following Draenor Clans artifacts.","Strength and Honor","","-1","-1","0","15071","0","10","0","33","236805","0","38652","0","0"
"9414","Discover the following Ogre artifacts.","Ogre Observer","","-1","-1","0","15071","0","10","0","34","236805","0","38682","0","0"
"9415","Discover the following Arakkoa artifacts.","Secrets of Skettis","","-1","-1","0","15071","0","10","0","35","236805","0","38693","0","0"
"9416","Defeat the bosses of Highmaul on Normal difficulty or higher, while in a guild group.","Highmaul Guild Run","","-1","-1","0","15244","0","10","61440","2","1030796","0","38760","0","0"
"9417","Defeat the bosses of Blackrock Foundry on Normal difficulty or higher, while in a guild group.","Blackrock Foundry Guild Run","","-1","-1","0","15244","0","10","61440","4","1005700","0","38772","0","0"
"9418","Defeat Tarlna the Ageless and Drov the Ruiner in Gorgrond while in a guild group.","Goliaths of Gorgrond Guild Run","","-1","-1","0","15244","0","10","61440","1","978470","0","38888","0","0"
"9419","Restore and display pristine versions of all Draenor artifacts.","Draenor Curator","","-1","-1","0","15071","0","25","0","97","1032149","0","38704","0","0"
"9420","Complete the Imperator Mar'gok encounter in Highmaul on Mythic difficulty, while in a guild group.","Mythic: Imperator's Fall Guild Run","","-1","-1","0","15244","0","10","61440","5","1030796","0","38768","0","0"
"9421","Defeat Warlord Blackhand in Blackrock Foundry on Mythic difficulty, while in a guild group.","Mythic: Warlord Blackhand Guild Run","","-1","-1","0","15244","0","10","61440","6","1005700","0","38770","0","0"
"9422","Find 30 rare artifacts.","The Search For Fact, Not Truth","","-1","-1","4856","15071","0","10","0","18","442731","0","38754","0","0"
"9423","Defeat Tarlna the Ageless and Drov the Ruiner in Gorgrond.","Goliaths of Gorgrond","","-1","-1","0","15231","0","10","0","1","978470","0","38881","0","0"
"9424","Defeat Rukhmar in Spires of Arak while in a guild group.","Rukhmar Guild Run","","-1","-1","0","15244","0","10","61440","3","840662","0","38758","0","0"
"9425","Defeat Rukhmar in Spires of Arak.","So Grossly Incandescent","","-1","-1","0","15231","0","10","0","19","840662","0","38756","0","0"
"9426","Defeat a contender while wearing a contender's outfit purchased during Day of the Dead.","To The Afterlife","","-1","-1","0","155","0","5","0","11","133564","0","38783","0","0"
"9427","Defeat 20 contenders while wearing a contender's outfit purchased during Day of the Dead.","Vientos!","","-1","-1","9426","155","0","5","0","12","236223","0","38785","0","0"
"9428","Defeat 50 contenders while wearing a contender's outfit purchased during Day of the Dead.","Calavera","","-1","-1","9427","155","0","10","0","13","307568","0","38787","0","0"
"9429","Place 75 Work Orders at the Lumber Mill and complete the quests listed below.","Upgrading the Mill","Reward: Unlocks Lumber Mill, Level 3 Blueprint","-1","-1","0","15303","0","5","131072","28","135437","0","38801","0","0"
"9430","Draenor dungeons completed (final boss killed)","Draenor dungeons completed (final boss defeated)","","-1","-1","0","14807","0","0","1","23","136243","0","38807","0","0"
"9432","Have all three incantations found in Forbidden Tomes active at once in the Shadowmoon Enclave.","Would You Like a Pamphlet?","","-1","-1","0","15220","0","10","0","39","441147","0","38834","0","0"
"9433","Defeat Kenos without using Void Implosion to slay any Coalesced Void Fragments in the Shadowmoon Enclave.","A-VOID-ance","","-1","-1","0","15220","0","10","0","37","132291","0","38838","0","0"
"9434","Gain Power Overwhelming while inside the realm of the void in the Shadowmoon Enclave.","One of Us! One of Us!","","-1","-1","0","15220","0","10","0","38","538447","0","38840","0","0"
"9435","Maintain one of the beneficial effects from destroying Sargerei supplies for 10 minutes in Socrethar's Rise.","Take From Them Everything","","-1","-1","0","15220","0","10","0","41","236995","0","38842","0","0"
"9436","Destroy 5 Draenic Darkstones in Socrethar's Rise.","It's the Stones!","","-1","-1","0","15220","0","10","0","40","458245","0","38844","0","0"
"9437","Defeat Demidos, Devourer of Lights in Socrethar's Rise.","A Demidos of Reality","","-1","-1","0","15220","0","10","0","42","136221","0","38846","0","0"
"9441","Defeat Imperator Mar'gok atop his citadel in Highmaul on Heroic difficulty or higher, before the release of patch 6.2.","Ahead of the Curve: Imperator's Fall","","-1","-1","0","15271","0","0","2048","39","1030796","0","38904","0","0"
"9442","Complete the Imperator Mar'gok encounter in Highmaul on Mythic difficulty, before the release of patch 6.2.","Cutting Edge: Imperator's Fall","","1228","-1","9441","15271","0","0","2048","40","1030796","0","38906","0","0"
"9443","Defeat Warlord Blackhand in Blackrock Foundry on Mythic difficulty, before the release of patch 6.2.","Cutting Edge: Blackhand's Crucible","","-1","-1","9444","15271","0","0","2048","42","1005700","0","38908","0","0"
"9444","Defeat Blackhand in Blackrock Foundry on Heroic difficulty or higher, before the release of patch 6.2.","Ahead of the Curve: Blackhand's Crucible","","1205","-1","0","15271","0","0","2048","41","1005700","0","38902","0","0"
"9450","Place 50 Work Orders at the Barn by trapping creatures in the world.","The Trap Game","","-1","-1","0","15303","0","5","131200","35","975737","0","38950","0","0"
"9451","Place 250 Work Orders at the Barn by trapping creatures in the world.","Trapper's Delight","","-1","-1","9565","15303","0","5","131200","37","975737","0","41428","0","0"
"9452","Place 500 Work Orders at the Barn by trapping creatures in the world.","Trap Superstar","","-1","-1","9451","15303","0","5","131200","38","975737","0","41435","0","0"
"9453","Collect 500 Draenic Stones.","Draenic Stone Collector","Reward: Unlocks Mine, Level 3 Blueprint","-1","-1","0","169","0","5","131072","28","135239","0","38956","0","0"
"9454","Collect 500 Draenic Seeds.","Draenic Seed Collector","Reward: Unlocks Herb Garden, Level 3 Blueprint","-1","-1","0","169","0","5","131072","30","656683","0","38958","0","0"
"9455","Catch 100 Enormous Fire Ammonite fish in Draenor.","Fire Ammonite Angler","","-1","-1","0","171","0","5","0","54","970808","0","38970","0","0"
"9456","Catch 100 Enormous Abyssal Gulper Eels in Draenor.","Abyssal Gulper Eel Angler","","-1","-1","0","171","0","5","0","55","970811","0","38972","0","0"
"9457","Catch 100 Enormous Blackwater Whiptail fish in Draenor.","Blackwater Whiptail Angler","","-1","-1","0","171","0","5","0","56","970829","0","38974","0","0"
"9458","Catch 100 Enormous Blind Lake Sturgeon fish in Draenor.","Blind Lake Sturgeon Angler","","-1","-1","0","171","0","5","0","57","970826","0","38976","0","0"
"9459","Catch 100 Enormous Fat Sleeper fish in Draenor.","Fat Sleeper Angler","","-1","-1","0","171","0","5","0","58","970823","0","38978","0","0"
"9460","Catch 100 Enormous Jawless Skulker fish in Draenor.","Jawless Skulker Angler","","-1","-1","0","171","0","5","0","59","970820","0","38980","0","0"
"9461","Catch 100 Enormous Sea Scorpion fish in Draenor.","Sea Scorpion Angler","","-1","-1","0","171","0","5","0","60","970817","0","38982","0","0"
"9462","Complete the Angler achievements listed below.","Draenor Angler","Reward: Unlocks Fishing Shack, Level 3 Blueprint","-1","-1","0","171","0","10","131072","61","970852","0","38984","0","0"
"9463","Win 150 pet battles in Draenor.","Draenic Pet Battler","Reward: Unlocks Pet Menagerie, Level 3 Blueprint","-1","-1","0","15119","0","5","135168","6","1032149","0","38992","0","0"
"9464","Obtain 100 skill points in a ""Draenor"" category of a profession.","Professional Draenor Master","Title Reward: Artisan","-1","-1","0","169","1","10","4096","8","134327","0","38994","0","0"
"9468","Open 100 pieces of Salvage from missions.","Salvaging Pays Off","Reward: Unlocks Salvage Yard, Level 3 Blueprint","-1","-1","0","15303","0","5","131200","39","975742","0","39018","0","0"
"9469","Earn Exalted status with the Arakkoa Outcasts.","Arakkoa Outcasts","","-1","-1","0","15232","0","5","0","1","1042646","0","39022","0","0"
"9470","Earn Exalted status with the Council of Exarchs.","Council of Exarchs","","-1","1","0","15232","0","10","0","4","1048727","0","39026","0","0"
"9471","Earn Exalted status with the Frostwolf Orcs.","Frostwolf Orcs","","-1","0","0","15232","0","10","0","3","1044164","0","39024","0","0"
"9472","Earn Exalted status with the Steamwheedle Preservation Society.","Steamwheedle Preservation Society","","-1","-1","0","15232","0","10","0","7","463874","0","39028","0","0"
"9473","Earn Exalted status with Vol'jin's Spear.","Vol'jin's Spear","","-1","0","0","15414","0","10","0","21","1042727","0","39030","0","0"
"9474","Earn Exalted status with Wrynn's Vanguard.","Wrynn's Vanguard","","-1","1","0","15414","0","10","0","15","1042294","0","39032","0","0"
"9475","Earn Exalted status with Laughing Skull Orcs.","Laughing Skull Orcs","","-1","0","0","15232","0","10","0","8","1043559","0","39034","0","0"
"9476","Earn Exalted status with Sha'tari Defense.","Sha'tari Defense","","-1","1","0","15232","0","10","0","9","1042739","0","39036","0","0"
"9477","Earn Exalted with 1 Draenor reputation.","Savage Friends","Reward: Unlocks Trading Post, Level 3 Blueprint","-1","0","0","15232","0","5","131200","10","236683","0","39038","0","0"
"9478","Earn Exalted with 1 Draenor reputation.","Savage Friends","Reward: Unlocks Trading Post, Level 3 Blueprint","-1","1","0","15232","0","5","131200","11","236683","0","39045","0","0"
"9479","Break the Giant Rylak Egg in Darktide Roost.","You Can't Make a Giant Omelette...","","-1","-1","0","15220","0","10","0","44","1045946","0","39052","0","0"
"9481","Defeat 10 Darkwing Adolescents within 3 minutes while driving a Rylakinator-3000 in Darktide Roost.","You Have Been Rylakinated!","","-1","-1","0","15220","0","10","0","45","894222","0","39054","0","0"
"9483","Bait Darkwing Matron into ambushing a Darktide Rylakinator-3000 in Darktide Roost.","I Was Framed!","","-1","-1","0","15220","0","10","0","43","133004","0","39056","0","0"
"9486","Activate 12 different Fel Runes within 6 seconds and live to tell the tale in Shattrath City.","Goodness Gracious","","-1","-1","0","15220","0","10","0","64","841221","0","39081","0","0"
"9487","Loot 10,000 gold in Draenor.","Got My Mind On My Draenor Money","Reward: Unlocks Storehouse, Level 3 Blueprint","-1","-1","0","15303","0","10","131072","23","133784","0","39083","0","0"
"9491","Complete the Garrison Campaign chapters listed below.","The Garrison Campaign","","-1","1","0","15220","0","10","0","24","1032149","0","39085","0","0"
"9492","Complete the Garrison Campaign chapters listed below.","The Garrison Campaign","","-1","0","0","15220","0","10","0","25","1032149","0","39101","0","0"
"9493","Successfully jump over 5 of Archmage Sol's Firebloom explosion rings within 5 seconds in The Everbloom on Heroic difficulty.","They Burn, Burn, Burn","","-1","-1","0","15228","0","10","0","42","133407","0","39117","0","0"
"9494","Recruit 40 followers.","Commander","","-1","-1","9109","15303","0","5","0","72","1060990","0","39140","0","0"
"9495","Collect Broken Bones from other players in Player versus Player combat across Draenor.","The Bone Collector","Reward: Unlocks Gladiator's Sanctum, Level 3 Blueprint","-1","-1","0","15303","0","5","131072","40","460686","0","39142","0","0"
"9496","Qualified to receive the winning entry in the Azeroth Choppers competition.","Warlord's Deathwheel","Mount Reward: Warlord's Deathwheel","-1","-1","0","15268","0","0","133120","42","1044798","116788","39144","0","0"
"9497","Loot 500 Ogre Waystones.","Finding Your Waystones","Reward: Unlocks Mage Tower/Spirit Lodge, Level 3 Blueprint","-1","-1","0","15303","0","5","131072","41","528693","0","39146","0","0"
"9498","Become a Personal Wingman with one of your Barracks Bodyguards.","Wingman","","-1","-1","0","15303","0","5","0","42","132914","0","39148","0","0"
"9499","Become a Personal Wingman with all of your Barracks Bodyguards.","Wingmen","","-1","-1","9498","15303","0","5","0","43","132917","0","39156","0","0"
"9500","Obtain 100 skill points in the ""Draenor"" category of cooking.","Draenor Cook","","-1","-1","0","170","0","10","0","8","133971","0","39176","0","0"
"9501","Cook 20 of the Draenor recipes listed below.","The Draenor Gourmet","","-1","-1","0","170","20","10","0","31","237355","0","39178","0","0"
"9502","Sample the following Draenor foods.","Draenor Cuisine","","-1","-1","0","15235","0","10","0","28","237329","0","39201","0","0"
"9503","Obtain 100 skill points in the ""Draenor"" category of fishing.","Draenor Fisherman","","-1","-1","0","171","0","10","0","10","136245","0","39222","0","0"
"9505","Obtain 700 skill points in first aid.","Draenor Medic","","-1","-1","6838","172","0","0","2048","11","135966","0","39237","0","0"
"9506","Obtain 700 skill points in Fishing, First Aid, Cooking, and Archaeology.","Savage Skills to Pay the Bills","","-1","-1","6836","172","0","0","2048","5","134328","0","39239","0","0"
"9507","Obtain 100 skill points in a ""Draenor"" category of two primary professions.","Working in Draenor","","-1","-1","0","169","2","10","0","16","132281","0","65862","0","0"
"9508","Complete all of the Nemesis quests at the Gladiator's Sanctum and the quest Fight, Kill, Salute! at the Highmaul Coliseum.","Warlord of Draenor","Title Reward: Warlord of Draenor","-1","0","0","15303","0","10","143360","67","458971","0","39270","0","0"
"9509","Complete the quest Nemesis: Draenei Destroyer at the Gladiator's Sanctum.","Nemesis: Draenei Destroyer","Title Reward: Draenei Destroyer","-1","0","0","15303","0","5","4096","59","463482","0","39256","0","0"
"9510","Complete the quest Nemesis: Dwarfstalker at the Gladiator's Sanctum.","Nemesis: Dwarfstalker","Title Reward: Dwarfstalker","-1","0","0","15303","0","5","4096","60","236444","0","39258","0","0"
"9511","Complete the quest Nemesis: Gnomebane at the Gladiator's Sanctum.","Nemesis: Gnomebane","Title Reward: Gnomebane","-1","0","0","15303","0","5","4096","61","236446","0","39260","0","0"
"9512","Complete the quest Nemesis: Manslayer at the Gladiator's Sanctum.","Nemesis: Manslayer","Title Reward: Manslayer","-1","0","0","15303","0","5","4096","62","236447","0","39262","0","0"
"9513","Complete the quest Nemesis: Scourge of the Kaldorei at the Gladiator's Sanctum.","Nemesis: Scourge of the Kaldorei","Title Reward: Scourge of the Kaldorei","-1","0","0","15303","0","5","4096","63","236450","0","39264","0","0"
"9514","Complete the quest Nemesis: Terror of the Tushui at the Gladiator's Sanctum.","Nemesis: Terror of the Tushui","Title Reward: Terror of the Tushui","-1","0","0","15303","0","5","4096","64","626190","0","39266","0","0"
"9515","Complete the quest Nemesis: Worgen Hunter at the Gladiator's Sanctum.","Nemesis: Worgen Hunter","Title Reward: Worgen Hunter","-1","0","0","15303","0","5","4096","65","463876","0","39268","0","0"
"9516","Complete the quest Nemesis: Slayer of Sin'dorei at the Gladiator's Sanctum.","Nemesis: Slayer of Sin'dorei","Title Reward: Slayer of Sin'dorei","-1","1","0","15303","0","5","4096","52","236439","0","39278","0","0"
"9517","Complete the quest Nemesis: Death Stalker at the Gladiator's Sanctum.","Nemesis: Death Stalker","Title Reward: The Death Stalker","-1","1","0","15303","0","5","4096","53","236458","0","39280","0","0"
"9518","Complete the quest Nemesis: Killer of Kezan at the Gladiator's Sanctum.","Nemesis: Killer of Kezan","Title Reward: Killer of Kezan","-1","1","0","15303","0","5","4096","54","463874","0","39282","0","0"
"9519","Complete the quest Nemesis: Orcslayer at the Gladiator's Sanctum.","Nemesis: Orcslayer","Title Reward: Orcslayer","-1","1","0","15303","0","5","4096","55","236452","0","39284","0","0"
"9520","Complete the quest Nemesis: Huojin's Fall at the Gladiator's Sanctum.","Nemesis: Huojin's Fall","Title Reward: Huojin's Fall","-1","1","0","15303","0","5","4096","56","626190","0","39286","0","0"
"9521","Complete the quest Nemesis: The Butcher at the Gladiator's Sanctum.","Nemesis: The Butcher","Title Reward: The Butcher","-1","1","0","15303","0","5","4096","57","236454","0","39288","0","0"
"9522","Complete the quest Nemesis: Troll Hunter at the Gladiator's Sanctum.","Nemesis: Troll Hunter","Title Reward: Troll Hunter","-1","1","0","15303","0","5","4096","58","236455","0","39290","0","0"
"9523","Complete 50 garrison patrol missions.","Patrolling Draenor","Reward: Unlocks Barracks, Level 3 Blueprint","-1","-1","9146","15303","0","5","131072","114","631718","0","39301","0","0"
"9524","Complete 50 garrison treasure missions.","Treasure Master","","-1","-1","9145","15303","0","5","0","112","1001980","0","39303","0","0"
"9526","Fully train all six mounts at your Stables.","Master of Mounts","Reward: Unlocks Stables, Level 3 Blueprint","-1","-1","9538","15303","0","5","131072","45","975744","0","39447","0","0"
"9527","Use at least 6 of the inventions available at the Workshop specified below.","Terrific Technology","Reward: Unlocks Gnomish Gearworks/Goblin Workshop, Level 3 Blueprint","-1","-1","0","15303","0","5","131072","50","975747","0","39319","0","0"
"9528","Complete the Shadowmoon Valley storyline listed below.","On the Shadow's Trail","","-1","1","0","15220","0","10","0","28","136177","0","39353","0","0"
"9529","Complete the Frostfire Ridge storyline listed below.","On the Shadow's Trail","","-1","0","0","15220","0","10","0","29","136177","0","39355","0","0"
"9530","Find Bodrick Grey's tattered journal page in the Bloodmaul Stronghold.","Writing in the Snow","","-1","1","0","15220","0","10","0","31","133680","0","41504","0","0"
"9531","Find Shadow Hunter Bwu'ja's tattered journal page in the Bloodmaul Stronghold.","Writing in the Snow","","-1","0","0","15220","0","10","0","32","133680","0","41506","0","0"
"9533","Free 50 slaves from captivity in the Bloodmaul Stronghold.","Breaker of Chains","","-1","-1","0","15220","0","10","0","30","1035046","0","41502","0","0"
"9534","Gain the well fed effects from Toasted Roach Crunchies, Pickled Rat Skewers, and Charred Boar Chops at the same time in the Bloodmaul Stronghold.","Delectable Ogre Delicacies","","-1","-1","0","15220","0","10","0","33","236571","0","40343","0","0"
"9535","Punt 100 Goren Eggs in Magnarok.","That Was Entirely Unnecessary","","-1","-1","0","15220","0","10","0","36","1003743","0","39971","0","0"
"9536","Defeat 20 creatures after slagging them with goren acid in Magnarok.","Slagnarok","","-1","-1","0","15220","0","10","0","35","538440","0","39969","0","0"
"9537","Complete the quest ""Rekindling an Old Flame"" without using a Kindling Flame to rekindle the essence in Magnarok.","By Fire Be... Merged?","","-1","-1","0","15220","0","10","0","34","519830","0","39967","0","0"
"9538","Complete all of the capture quests at the Stables.","Intro to Husbandry","","-1","-1","0","15303","0","5","0","44","975744","0","39428","0","0"
"9539","Defeat all mount-in-training targets in Nagrand while carrying the Black Claw of Sethe.","Advanced Husbandry","","-1","1","0","15303","0","10","131072","46","975744","116668","39483","0","0"
"9540","Defeat all mount-in-training targets in Nagrand while carrying the Garn-Tooth Necklace.","The Stable Master","Title Reward: Stable Master","-1","1","0","15303","0","10","131072","48","975744","116781","39526","0","0"
"9541","Defeat the elite Warsong of Mok'gol Watchpost.","The Song of Silence","","-1","-1","0","15220","0","10","0","55","136005","0","39579","0","0"
"9543","Successfully complete 50 garrison invasions.","Invasion? What Invasion?","","-1","-1","9167","15303","0","5","128","87","1053445","0","39584","0","0"
"9545","Upgrade your garrison to tier 2.","More Plots","","-1","0","0","15303","0","5","0","3","1046797","0","39597","0","0"
"9546","Upgrade your garrison to tier 3.","Even More Plots","","-1","0","9545","15303","0","5","0","4","1046802","0","39599","0","0"
"9547","Throw 20 Awesomefish.","Everything Is Awesome!","","-1","-1","0","171","0","10","0","74","237309","0","39601","0","0"
"9548","Find all of the Warsong objects within Mok'gol Watchpost","Buried Treasures","","-1","-1","0","15220","0","10","0","54","134436","0","39603","0","0"
"9550","Defeated the max-level event version of Ragnaros during the WoW 10th Anniversary celebration.","Boldly, You Sought the Power of Ragnaros","Mount Reward: Core Hound","-1","-1","0","15274","0","0","2048","40","254652","115484","39610","0","0"
"9551","Defeat Azzakel in Auchindoun on Heroic difficulty without killing any other demons during the encounter.","Demon's Souls","","1182","-1","0","15228","0","10","0","33","895888","0","39614","0","0"
"9552","Defeat Teron'gor in Auchindoun on Heroic difficulty while under the effects of Curtain of Flame.","No Tag-backs!","","1182","-1","0","15228","0","10","0","34","841221","0","39616","0","0"
"9553","Draenor dungeon bosses defeated","Draenor dungeon bosses defeated","","-1","-1","0","14807","0","0","1","24","136243","0","39618","0","0"
"9557","Draenor dungeon boss defeated the most","Draenor dungeon boss defeated the most","","-1","-1","0","14807","0","0","1","25","136243","0","39686","0","0"
"9558","Draenor dungeon boss defeated the most","Draenor raids completed (final boss defeated)","","-1","-1","0","14807","0","0","1","26","136243","0","39720","0","0"
"9559","Draenor raid bosses defeated","Draenor raid bosses defeated","","-1","-1","0","14807","0","0","1","27","136243","0","39723","0","0"
"9561","Draenor raid boss defeated the most","Draenor raid boss defeated the most","","-1","-1","0","14807","0","0","1","28","136243","0","39761","0","0"
"9562","Complete the Draenor bonus objectives listed below.","Securing Draenor","","-1","0","0","15220","0","10","0","27","237387","0","39832","0","0"
"9564","Complete the Draenor bonus objectives listed below.","Securing Draenor","","-1","1","0","15220","0","10","0","26","237387","0","39849","0","0"
"9565","Place 125 Work Orders at the Barn by trapping creatures in the world.","Master Trapper","Reward: Unlocks Barn, Level 3 Blueprint","-1","-1","9450","15303","0","5","131200","36","975737","0","41421","0","0"
"9566","Win a battle in the 10th Anniversary battleground, Southshore vs. Tarren Mill.","Victory in Hillsbrad","Title Reward: Southshore Slayer","-1","0","0","15274","0","0","2048","41","236779","0","0","0","0"
"9571","Defeat the powerful foes within Broken Precipice.","Broke Back Precipice","","-1","-1","0","15220","0","10","0","53","1016245","0","39933","0","0"
