Id,SourceText,ItemId,Flags,SourceTypeEnum
"616","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143829","0","6"
"618","|cFFFFD200World Event:|r Love is in the Air|n|n|cFFFFD200Vendor: |rLovely Merchant (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200Vendor: |rLovely Merchant (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t","144339","0","6"
"619","|cFFFFD200Vendor: |rMistweaver Xia|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","144393","0","2"
"621","|cFFFFD200Vendor:|r Ilyssia of the Waters|n|cFFFFD200Zone:|r Azsuna|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Ilyssia of the Waters - Best Friend|n","147308","0","2"
"622","|cFFFFD200Vendor:|r Impus|n|cFFFFD200Zone:|r Broken Shore|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Impus - Best Friend","147312","0","2"
"623","|cFFFFD200Vendor:|r Akule Riverhorn|n|cFFFFD200Zone:|r Highmountain|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Akule Riverhorn - Best Friend","147310","0","2"
"624","|cFFFFD200Vendor:|r Corbyn|n|cFFFFD200Zone:|r Stormheim|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Corbyn - Best Friend","147307","0","2"
"625","|cFFFFD200Vendor:|r Sha'leth|n|cFFFFD200Zone:|r Suramar|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Sha'leth - Best Friend|n|n","147311","0","2"
"626","|cFFFFD200Vendor:|r Keeper Raynae|n|cFFFFD200Zone:|r Val'sharah|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Keeper Raynae - Best Friend|n","147309","0","2"
"627","|cFFFFD200Vendor: |rFalara Nightsong|n|cFFFFD200Zone: |rMardum, the Shattered Abyss|n|cFFFFD200Cost: |r10000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","147537","0","2"
"628","|cFFFFD200Vendor: |rUthel'nay|n|cFFFFD200Zone: |rHall of the Guardian|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h","147832","0","2"
"629","|cFFFFD200Quest: |rDown the Rabbit Hole - Mage Campaign|n|cFFFFD200Zone: |rHall of the Guardian","147838","0","-1"
"630","|cFFFFD200Drop:|r Warden's Supply Kit|n","147843","0","0"
"631","|cFFFFD200Drop:|r Curious Wyrmtongue Cache|n","147867","0","0"
"632","|cFFFFD200Vendor: |rWarmage Kath'leen|n|cFFFFD200Zone: |rBroken Shore|n|cFFFFD200Faction: |rArmies of Legionfall - Exalted|n|cFFFFD200Cost: |r5000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","147708","4","2"
"633","|cFFFFD200Vendor: |rMistweaver Xia|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r1000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","144072","0","2"
"634","|cFFFFD200Vendor: |rTreasure Master Iks'reeged|n|cFFFFD200Zone: |rBroken Shore|n|cFFFFD200Cost: |r50000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","142452","0","2"
"639","|cFFFFD200World Event:|r Pirates' Day|n|n|cFFFFD200Vendor: |rEdward Techt|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Required Achievement: |rAvast Ye, Admiral!","150547","2","6"
"640","|cFFFFD200Vendor: |rCupri|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","151016","0","2"
"641","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rChub / Dorothy|n|cFFFFD200Zone: |rTirisfal Glades / Stormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n","151271","0","6"
"642","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rChub / Dorothy|n|cFFFFD200Zone: |rTirisfal Glades / Stormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n","151270","0","6"
"643","|cFFFFD200World Event:|r Feast of Winter Veil|n","151344","0","6"
"644","|cFFFFD200World Event:|r Feast of Winter Veil|n","151343","0","6"
"645","|cFFFFD200Drop: |rDeath Metal Knight|n|cFFFFD200Zone: |rDarkmoon Island","151265","0","0"
"646","|cFFFFD200Vendor: |rCupri|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","151184","0","2"
"647","|cFFFFD200Vendor: |rKrom Stoutarm|n|cFFFFD200Zone: |rIronforge|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","150743","0","-1"
"651","|cFFFFD200Vendor: |rKrom Stoutarm|n|cFFFFD200Zone: |rIronforge|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n","150746","0","-1"
"652","|cFFFFD200Player vs. Player:|r Honor Level 10|n","134026","0","5"
"653","|cFFFFD200Player vs. Player:|r Honor Level 30","134031","0","5"
"654","|cFFFFD200Player vs. Player:|r Honor Level 60","134032","0","5"
"655","|cFFFFD200Player vs. Player:|r Honor Level 90","134034","0","5"
"656","|cFFFFD200Vendor: |rEstelle Gendry|n|cFFFFD200Zone: |rUndercity|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n","150744","0","-1"
"657","|cFFFFD200Vendor: |rEstelle Gendry|n|cFFFFD200Zone: |rUndercity|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","150745","0","-1"
"658","|cFFFFD200Pickpocketing|r|n","151877","2","0"
"659","|cFFFFD200Vendor:|r Akule Riverhorn|n|cFFFFD200Zone:|r Highmountain|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Akule Riverhorn - Good Friend","152556","0","2"
"660","|cFFFFD200Vendor:|r Corbyn|n|cFFFFD200Zone:|r Stormheim|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Corbyn - Helpful Friend","152574","0","2"
"661","|cFFFFD200World Event:|r Feast of Winter Veil","151349","0","6"
"662","|cFFFFD200World Event:|r Feast of Winter Veil","151348","0","6"
"663","|cFFFFD200Vendor: |rValdemar Stormseeker|n|cFFFFD200Zone: |rStormheim|n|cFFFFD200Faction: |rValarjar - Honored|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129367","0","2"
"664","|cFFFFD200Drop: |rVixx the Collector|n|cFFFFD200Zone: |rThe Seat of the Triumvirate","152982","2","0"
"665","|cFFFFD200Drop: |rVixx the Collector|n|cFFFFD200Zone: |rThe Seat of the Triumvirate","153004","2","0"
"666","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Honored|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","153039","4","-1"
"667","|cFFFFD200Drop: |rSister Subversia|n|cFFFFD200Zone: |rKrokuun","153124","0","0"
"668","|cFFFFD200Drop: |rWrath-Lord Yarez|n|cFFFFD200Zone: |rAntoran Wastes","153126","0","0"
"669","|cFFFFD200Drop: |rInstructor Tarahna|n|cFFFFD200Zone: |rMac'Aree","153180","0","0"
"670","|cFFFFD200Drop: |rInstructor Tarahna|n|cFFFFD200Zone: |rMac'Aree","153179","0","0"
"671","|cFFFFD200Drop: |rInstructor Tarahna|n|cFFFFD200Zone: |rMac'Aree","153181","0","0"
"672","|cFFFFD200Drop:|r Gleaming Footlocker","153182","0","0"
"673","|cFFFFD200Drop: |rArgus","153183","0","0"
"674","|cFFFFD200Drop: |rBaruut the Bloodthirsty|n|cFFFFD200Zone: |rMac'Aree","153193","0","0"
"675","|cFFFFD200Vendor: |rOrix the All-Seer|n|cFFFFD200Zone: |rAntoran Wastes|n|cFFFFD200Cost: |r1000|Hitem:153021|h|TInterface\ICONS\INV_Misc_Eye_02.blp:0|t|h","153204","0","2"
"676","|cFFFFD200Profession: |rEngineering","151652","2","3"
"677","|cFFFFD200Drop: |rSquadron Commander Vishax","153253","0","-1"
"678","|cFFFFD200Drop:|r Doomcaster Suprax|n","153194","0","0"
"679","|cFFFFD200Drop:|r Rezira the Seer|n","153293","0","0"
"680","|cFFFFD200Vendor: |rGriftah|n|cFFFFD200Zone: |rZuldazar","156649","0","6"
"681","|cFFFFD200Achievement:|r Priority Mail|n","156833","0","5"
"682","|cFFFFD200Quest:|r Tiny Treasures|n|cFFFFD200Zone: |rZuldazar","156871","0","1"
"683","|cFFFFD200Holiday:|r WoW's Anniversary","158149","0","6"
"684","|cFFFFD200Profession:|r Zandalari Archaeology|n","160740","0","3"
"685","|cFFFFD200Profession:|r Drust Archaeology|n","160751","0","3"
"686","","161342","2","-1"
"787","|cFFFFD200Vendor: |rStamp Thunderhorn|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r50|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h","162539","0","2"
"788","|cFFFFD200Vendor: |rTrader Haw'li|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r66|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","159749","0","2"
"789","|cFFFFD200World Event:|r Feast of Winter Veil|n","162643","0","6"
"790","|cFFFFD200World Event:|r Feast of Winter Veil|n","162642","0","6"
"791","|cFFFFD200World Event:|r Feast of Winter Veil|n","162973","0","6"
"792","|cFFFFD200World Event:|r Hallow's End","163045","0","6"
"793","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Honored|n|cFFFFD200Cost: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163211","4","2"
"795","|cFFFFD200Vendor: |rNatal'hakata|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Faction: |rZandalari Empire - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163210","4","2"
"796","|cFFFFD200Vendor: |rQuartermaster Alcorn|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Faction: |rOrder of Embers - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163206","2","2"
"797","|cFFFFD200Vendor: |rProvisioner Fray|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Faction: |rProudmoore Admiralty - Honored|n|cFFFFD200Cost: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163201","4","2"
"798","|cFFFFD200Vendor: |rProvisioner Fray|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Faction: |rProudmoore Admiralty - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163200","4","2"
"799","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Honored|n|cFFFFD200Cost: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","159753","4","2"
"800","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163565","2","2"
"801","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Honored|n|cFFFFD200Cost: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163566","2","2"
"802","|cFFFFD200Treasure: |rDresser|n|cFFFFD200Zone: |rDrustvar","163603","2","0"
"803","|cFFFFD200Quest: |rSharp Thinking|n|cFFFFD200Zone: |rDrustvar","163607","0","1"
"804","|cFFFFD200Achievement: |rBattle on Zandalar and Kul Tiras|n|cFFFFD200Category: |rBattle","163697","0","5"
"805","|cFFFFD200Drop: |rGeomancer Flintdagger|n|cFFFFD200Zone: |rArathi Highlands","163713","0","-1"
"806","|cFFFFD200Drop: |rFoulbelly|n|cFFFFD200Zone: |rArathi Highlands","163735","0","-1"
"807","|cFFFFD200Drop: |rHorrific Apparition|n|cFFFFD200Zone: |rArathi Highlands","163736","0","-1"
"808","|cFFFFD200Drop: |rSinger|n|cFFFFD200Zone: |rArathi Highlands","163738","0","-1"
"809","|cFFFFD200Drop: |rRuul Onestone|n|cFFFFD200Zone: |rArathi Highlands","163741","0","-1"
"810","|cFFFFD200Drop: |rKor'gresh Coldrage|n|cFFFFD200Zone: |rArathi Highlands","163744","0","-1"
"811","|cFFFFD200Drop: |rZalas Witherbark|n|cFFFFD200Zone: |rArathi Highlands","163745","0","-1"
"812","|cFFFFD200Drop: |rKovork|n|cFFFFD200Zone: |rArathi Highlands","163750","0","-1"
"813","|cFFFFD200Drop: |rMolok the Crusher|n|cFFFFD200Zone: |rArathi Highlands","163775","0","-1"
"814","|cFFFFD200Treasure: |rRunebound Chest|n|cFFFFD200Zone: |rDrustvar","163742","0","0"
"815","|cFFFFD200Treasure: |rRunebound Coffer|n|cFFFFD200Zone: |rDrustvar","163740","0","0"
"816","|cFFFFD200Vendor: |r Madeline Netley|n|cFFFFD200Zone: |r Stormsong Valley|n|cFFFFD200Cost: |r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200Vendor: |r Happy Holaua|n|cFFFFD200Zone: |r Zuldazar|n|cFFFFD200Cost: |r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t","163704","0","-1"
"817","|cFFFFD200Vendor: |r Madeline Netley|n|cFFFFD200Zone: |r Stormsong Valley|n|cFFFFD200Cost: |r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200Vendor: |r Happy Holaua|n|cFFFFD200Zone: |r Zuldazar|n|cFFFFD200Cost: |r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t","163705","0","-1"
"819","|cFFFFD200Drop:|r Island Expeditions|n","163795","0","0"
"820","|cFFFFD200Drop: |rDoom's Howl|n|cFFFFD200Zone: |rArathi Highlands","163828","0","0"
"821","|cFFFFD200Drop: |rThe Lion's Roar|n|cFFFFD200Zone: |rArathi Highlands","163829","0","0"
"822","|cFFFFD200Drop:|r Island Expeditions|n","163924","0","0"
"823","|cFFFFD200Promotion:|r Blizzcon 2018|n","163987","2","7"
"824","|cFFFFD200Promotion:|r Blizzcon 2018|n","163986","2","7"
"827","|cFFFFD200World Quest: |rOld R'gal|n|cFFFFD200Zone: |rZuldazar|n|n|cFFFFD200World Quest: |rWrath of Rezan|n|cFFFFD200Zone: |rZuldazar","160509","0","1"
"828","|cFFFFD200Drop:|r Island Expeditions|n","164375","0","0"
"829","|cFFFFD200Drop:|r Island Expeditions|n","164374","0","0"
"832","|cFFFFD200Drop:|r Island Expeditions|n","164373","0","0"
"834","|cFFFFD200Vendor: |rSister Lilyana|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rStorm's Wake - Revered|n|cFFFFD200Cost: |r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","163463","4","2"
"890","|cFFFFD200Player vs. Player:|r Honor Level 175","164310","0","5"
"891","|cFFFFD200Vendor: |rRhan'ka|n|cFFFFD200Zone: |rVol'dun","164983","0","6"
"892","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Exalted|n|cFFFFD200Cost: |r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","165021","4","6"
"893","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165671","0","6"
"894","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165672","0","6"
"895","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165673","0","6"
"896","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165674","0","6"
"897","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165675","0","6"
"898","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","165676","0","6"
"899","|cFFFFD200Quest: |rA Warrior's Death|n|cFFFFD200Zone: |rSwamp of Sorrows|n|n|cFFFFD200Quest: |rOld Soldier|n|cFFFFD200Zone: |rDurotar","165791","0","1"
"900","|cFFFFD200Drop:|r Talanji's Expedition Supplies","166308","0","0"
"901","|cFFFFD200Achievement: |rUpright Citizens|n|cFFFFD200Category: |rBattle for Azeroth","166247","0","5"
"902","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166461","0","2"
"903","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166662","0","2"
"904","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h","166663","0","2"
"905","|cFFFFD200Quest: |rAftermath|n|cFFFFD200Zone: |rDarkshore","166678","0","1"
"906","|cFFFFD200Quest: |rDark Ranger Round-Up|n|cFFFFD200Zone: |rDarkshore","166544","0","1"
"907","|cFFFFD200Drop:|r Zandalari Empire Supplies","166701","0","-1"
"908","|cFFFFD200Drop:|r Proudmoore Admiralty Supplies","166702","0","-1"
"909","|cFFFFD200Drop:|r Voldunai Supplies","166703","0","-1"
"910","|cFFFFD200Drop:|r Tortollan Seekers Supplies","166704","0","-1"
"911","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r125|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h","166744","0","2"
"912","|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r125|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h","166743","0","2"
"913","|cFFFFD200In-Game Shop|r |n","166778","2","9"
"914","|cFFFFD200In-Game Shop|r |n","166777","2","9"
"916","|cFFFFD200World Event:|r Lunar Festival","165669","0","-1"
"917","|cFFFFD200World Event:|r Love is in the Air","165670","0","-1"
"918","|cFFFFD200World Event:|r Noblegarden","165802","0","-1"
"919","|cFFFFD200World Event:|r Midsummer Fire Festival","166746","0","-1"
"920","|cFFFFD200World Event:|r Brewfest","166747","0","-1"
"921","|cFFFFD200Drop: |rAthrikus Narassin|n|cFFFFD200Zone: |rDarkshore","166784","0","0"
"922","|cFFFFD200Drop: |rGren Tornfur|n|cFFFFD200Zone: |rDarkshore","166785","0","0"
"923","|cFFFFD200Drop: |rCommander Ral'esh|n|cFFFFD200Zone: |rDarkshore","166787","0","0"
"924","|cFFFFD200Drop: |rSapper Odette|n|cFFFFD200Zone: |rDarkshore|n|n|cFFFFD200Drop: |rBurninator Mark V|n|cFFFFD200Zone: |rDarkshore","166788","0","-1"
"925","|cFFFFD200Drop:|r Commander Drald|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Thelar Moonstrike|n|cFFFFD200Zone:|r Darkshore","166790","0","0"
"926","|cFFFFD200In-Game Shop|r|n","166779","0","9"
"927","|cFFFFD200Drop:|r Voldunai Supplies|n","166880","0","0"
"928","|cFFFFD200Drop:|r Order of Embers Supplies|n","166808","0","0"
"929","","166851","2","0"
"930","|cFFFFD200Drop:|r Champions of Azeroth Supplies|n","166877","0","0"
"931","|cFFFFD200Drop:|r 7th Legion Supplies|n|n|cFFFFD200Drop:|r Honorbound Supplies|n","166879","0","0"
"940","|cFFFFD200Drop: |rKill Saw|n|cFFFFD200Zone: |rMechagon","167931","0","0"
"941","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","168012","0","2"
"942","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h","168014","0","2"
"943","|cFFFFD200Quest: |rHis Eye Upon You|n|cFFFFD200Zone: |rZuldazar|n|n|cFFFFD200Quest: |rHis Eye Upon You|n|cFFFFD200Zone: |rStormsong Valley","168123","0","-1"
"944","|cFFFFD200Achievement: |rSecret Fish and Where to Find Them|n|cFFFFD200Category: |rFishing","168016","0","5"
"945","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","115501","0","-1"
"946","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Faction: |rWrynn's Vanguard - Revered|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","116396","0","-1"
"947","|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Faction: |rWrynn's Vanguard - Revered|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h","115505","0","-1"
"948","|cFFFFD200Profession: |rEngineering","168807","2","3"
"949","|cFFFFD200Profession: |rEngineering","168808","2","3"
"950","|cFFFFD200Treasure: |rWorld Arcane Chest Drop","168824","0","0"
"953","","168836","2","-1"
"955","|cFFFFD200Mechagon:|r Junkyard Tinkering","168907","0","-1"
"956","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169275","0","2"
"957","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169276","0","2"
"958","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169278","0","2"
"959","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h","169277","0","2"
"960","|cFFFFD200Vendor: |rProspector Stonehewer|n|cFFFFD200Zone: |rAlterac Valley|n|n|cFFFFD200Vendor: |rVoggah Deathgrip|n|cFFFFD200Zone: |rAlterac Valley","169297","0","-1"
