Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,Color,Color2,OrderIndex2,Flags
"3396","","412","141","3","0","0","3","0"
"3397","","412","141","4","0","0","4","0"
"3398","","412","141","5","0","0","5","0"
"3399","","412","141","6","0","0","6","0"
"3400","","412","141","7","0","0","7","0"
"3401","","412","141","8","0","0","8","0"
"3402","Bald","350","141","0","0","0","0","0"
"3403","Majestic","350","141","1","0","0","1","0"
"3404","Unbound","350","141","2","0","0","2","0"
"3405","Veteran","350","141","3","0","0","3","0"
"3406","Dreadnaught","350","141","4","0","0","4","0"
"3407","Foehawk","350","141","5","0","0","5","0"
"3408","Savage","350","141","6","0","0","6","0"
"3409","Crude","350","141","7","0","0","7","0"
"3410","","351","141","0","-12498325","0","1","0"
"3411","","351","141","1","-10266543","0","4","0"
"3412","","351","141","2","-9409736","0","6","0"
"3413","","351","141","3","-8230579","0","5","0"
"3414","","351","141","4","-10594722","0","7","0"
"3415","","351","141","5","-8571109","0","3","0"
"3416","","351","141","6","-6446424","0","8","0"
"3417","","351","141","7","-6735083","0","2","0"
"3418","","351","10","8","1842472","0","100","0"
"3419","None","352","141","0","0","0","0","0"
"3420","Full","352","141","1","0","0","1","0"
"3421","Iron Band","352","141","2","0","0","2","0"
"3422","Iron Spikes","352","141","3","0","0","3","0"
"3423","Braid","352","141","4","0","0","4","0"
"3425","Goatee","352","141","5","0","0","5","0"
"3426","Hunched","353","141","0","0","0","1","0"
"3427","Upright","353","141","1","0","0","0","0"
"3428","","354","141","0","-10924212","0","0","0"
"3429","","354","141","1","-7243158","0","1","0"
"3430","","354","141","2","-7243158","0","2","0"
"3431","","354","141","3","-7243158","0","3","0"
"3432","","354","141","4","-3906005","0","4","0"
"3433","","354","141","5","-3906005","0","5","0"
"3434","","354","141","6","-3906005","0","6","0"
"3435","","354","141","7","-8104642","0","7","0"
"3436","","354","141","8","-8104642","0","8","0"
"3437","","354","141","9","-8104642","0","9","0"
"3438","","354","10","10","0","0","100","0"
"3439","","354","12","11","0","0","101","0"
"3440","","413","141","0","0","0","0","0"
"3441","","413","141","1","0","0","1","0"
"3442","","413","141","2","0","0","2","0"
"3443","","413","141","3","0","0","3","0"
"3444","","413","141","4","0","0","4","0"
"3445","","413","141","5","0","0","5","0"
"3446","","413","141","6","0","0","6","0"
"3447","","413","141","7","0","0","7","0"
"3448","","413","141","8","0","0","8","0"
"3449","Savage","357","141","0","0","0","0","0"
"3450","Boar Tails","357","141","1","0","0","1","0"
"3451","Majestic","357","141","2","0","0","2","0"
"3452","Unbridled","357","141","3","0","0","3","0"
"3453","Strong","357","141","4","0","0","4","0"
"3454","Gronn Breaker","357","141","5","0","0","5","0"
"3455","Sleek","357","141","6","0","0","6","0"
"3456","Dreadnaught","357","141","7","0","0","7","0"
"3457","","358","141","0","-12498325","0","1","0"
"3458","","358","141","1","-10266543","0","4","0"
"3459","","358","141","2","-9409736","0","6","0"
"3460","","358","141","3","-8230579","0","5","0"
"3461","","358","141","4","-10594722","0","7","0"
"3462","","358","141","5","-8571109","0","3","0"
"3463","","358","141","6","-6446424","0","8","0"
"3464","","358","141","7","-6735083","0","2","0"
"3465","","358","10","8","1842472","0","100","0"
"3466","None","414","141","0","0","0","0","0"
"3467","Iron Hangers","414","141","5","0","0","5","0"
"3468","Iron Spiked","414","141","6","0","0","6","0"
"3469","Fangs","414","141","7","0","0","7","0"
"3470","Iron Ring","886","141","2","0","0","2","0"
"3471","Collar","887","141","3","0","0","3","0"
"3493","Bald","362","141","0","0","0","0","0"
"3494","Head Gasket","362","141","1","0","0","1","0"
"3495","Impish","362","141","2","0","0","2","0"
"3496","G.O.A.T.","362","141","3","0","0","3","0"
"3497","Hotrod","362","141","4","0","0","4","0"
"3498","Inventor","362","141","5","0","0","5","0"
"3499","Hairodynamic","362","141","6","0","0","6","0"
"3500","","363","141","0","3356221","0","1","0"
"3501","","363","141","1","-9407657","0","6","0"
"3502","","363","141","2","-10405337","0","4","0"
"3503","","363","141","3","11516055","0","7","0"
"3504","","363","141","4","-4036288","0","3","0"
"3505","","363","141","5","-5749715","0","2","0"
"3506","","363","141","6","-1531820","0","5","0"
"3507","","363","10","7","0","0","100","0"
"3508","Clean","364","141","0","0","0","0","0"
"3509","Propeller","364","141","1","0","0","1","0"
"3510","Handlebar","364","141","2","0","0","2","0"
"3511","Prospector","364","141","3","0","0","3","0"
"3512","The Show","364","141","4","0","0","4","0"
"3513","Tuskarr","364","141","5","0","0","5","0"
"3514","None","415","141","0","0","0","0","0"
"3515","Ears","415","141","1","0","0","1","0"
"3516","Antennas","415","141","2","0","0","2","0"
"3517","Transducers","415","141","3","0","0","3","0"
"3518","Infra-Sight","415","141","4","0","0","4","0"
"3519","Plated Ears","415","141","5","0","0","5","0"
"3520","Receivers","415","141","6","0","0","6","0"
"3521","Conductors","415","141","7","0","0","7","0"
"3522","Optics","415","141","8","0","0","8","0"
"3523","Cyber Ears","415","141","9","0","0","9","0"
"3524","Wires","415","141","10","0","0","10","0"
"3525","Earphones","415","141","11","0","0","11","0"
"3526","Tactical Visor","415","141","12","0","0","12","0"
"3527","Mech Ears","415","141","13","0","0","13","0"
"3528","Sensors","415","141","14","0","0","14","0"
"3529","Transceivers","415","141","15","0","0","15","0"
"3530","Bifocals","415","141","16","0","0","16","0"
"3531","Bionic Ears","415","141","17","0","0","17","0"
"3532","Feelers","415","141","18","0","0","18","0"
"3533","Sonic Amplifiers","415","141","19","0","0","19","0"
"3534","Standard","366","141","0","0","0","0","0"
"3535","Steel Plating","366","141","1","0","0","1","0"
"3536","Iron Grips","366","141","2","0","0","2","0"
"3537","Thorium Grips","366","141","3","0","0","3","0"
"3538","","367","141","0","0","0","0","0"
"3539","","367","141","1","0","0","1","0"
"3562","Bunches","370","141","0","0","0","0","0"
"3563","Victory Curls","370","141","1","0","0","1","0"
"3564","Bouffant","370","141","2","0","0","2","0"
"3565","Pistons","370","141","3","0","0","3","0"
"3566","Rocker","370","141","4","0","0","4","0"
"3567","Crankshaft","370","141","5","0","0","5","0"
"3568","Mad Pixie","370","141","6","0","0","6","0"
"3569","Soft Waves","370","141","7","0","0","7","0"
"3570","","371","141","0","3356221","0","1","0"
"3571","","371","141","1","-9407657","0","6","0"
"3572","","371","141","2","-10405337","0","4","0"
"3573","","371","141","3","11516055","0","7","0"
"3574","","371","141","4","-4036288","0","3","0"
"3575","","371","141","5","-5749715","0","2","0"
"3576","","371","141","6","-1531820","0","5","0"
"3577","","371","10","7","0","0","100","0"
"3578","None","416","141","0","0","0","0","0"
"3579","Ears","416","141","1","0","0","1","0"
"3580","Antennas","416","141","2","0","0","2","0"
"3581","Transducers","416","141","3","0","0","3","0"
"3582","Infra-Sight","416","141","4","0","0","4","0"
"3583","Plated Ears","416","141","5","0","0","5","0"
"3584","Receivers","416","141","6","0","0","6","0"
"3585","Conductors","416","141","7","0","0","7","0"
"3586","Optics","416","141","8","0","0","8","0"
"3587","Cyber Ears","416","141","9","0","0","9","0"
"3588","Wires","416","141","10","0","0","10","0"
"3589","Earphones","416","141","11","0","0","11","0"
"3590","Tactical Visor","416","141","12","0","0","12","0"
"3591","Mech Ears","416","141","13","0","0","13","0"
"3592","Sensors","416","141","14","0","0","14","0"
"3593","Transceivers","416","141","15","0","0","15","0"
"3594","Bifocals","416","141","16","0","0","16","0"
"3595","Bionic Ears","416","141","17","0","0","17","0"
"3596","Feelers","416","141","18","0","0","18","0"
"3597","Sonic Amplifiers","416","141","19","0","0","19","0"
"3598","Standard","374","141","0","0","0","0","0"
"3599","Steel Plating","374","141","1","0","0","1","0"
"3600","Iron Grips","374","141","2","0","0","2","0"
"3601","Thorium Grips","374","141","3","0","0","3","0"
"3602","","375","141","0","0","0","0","0"
"3603","","375","141","1","0","0","1","0"
"3604","","186","146","0","0","0","0","0"
"3605","","43","141","14","-12763543","0","10","0"
"3606","","43","10","15","0","0","101","0"
"3607","","52","141","13","-12763543","0","10","0"
"3608","","52","10","14","0","0","100","0"
"3713","Chaos","380","143","6","0","0","6","0"
"3714","Chaos","381","143","6","0","0","6","0"
"3715","Chaos","376","143","6","0","0","6","0"
"3716","Chaos","377","143","6","0","0","6","0"
"4126","","463","146","0","-6184545","0","28","0"
"4127","","463","146","1","-4843349","0","26","0"
"4128","","463","146","2","-5738339","0","27","0"
"4129","","463","146","3","-3128297","0","2","0"
"4130","","463","146","4","-6864378","0","3","0"
"4131","","463","146","5","-4880101","0","6","0"
"4132","","463","146","6","-7379927","0","5","0"
"4133","","463","146","7","-8630508","0","4","0"
"4134","","463","146","8","-10202815","0","1","0"
"4135","","463","146","9","-14187172","0","11","0"
"4136","","463","146","10","-10513596","0","9","0"
"4137","","463","146","11","-8226738","0","7","0"
"4138","","463","146","12","-7302836","0","8","0"
"4139","","463","146","13","-10714260","0","10","0"
"4140","","463","146","14","-12604496","0","12","0"
"4141","","463","146","15","-8804176","0","14","0"
"4142","","463","146","16","-14188867","0","15","0"
"4143","","463","146","17","-11834230","-10714260","49","0"
"4144","","463","146","18","-11560031","0","13","0"
"4145","","463","146","19","-14540254","-10714260","53","8"
"4146","","463","146","20","-10202815","-14540254","51","8"
"4147","","463","146","21","-5738339","-14540254","52","8"
"4148","","463","146","22","-14540254","-12604496","54","8"
"4149","","463","146","23","-14540254","0","50","8"
"4150","","464","146","0","-6184545","0","28","0"
"4151","","464","146","1","-4843349","0","26","0"
"4152","","464","146","2","-5738339","0","27","0"
"4153","","464","146","3","-3128297","0","2","0"
"4154","","464","146","4","-6864378","0","3","0"
"4155","","464","146","5","-4880101","0","6","0"
"4156","","464","146","6","-7379927","0","5","0"
"4157","","464","146","7","-8630508","0","4","0"
"4158","","464","146","8","-10202815","0","1","0"
"4159","","464","146","9","-14187172","0","21","0"
"4160","","464","146","10","-10513596","0","9","0"
"4161","","464","146","11","-8226738","0","7","0"
"4162","","464","146","12","-7302836","0","8","0"
"4163","","464","146","13","-10714260","0","10","0"
"4164","","464","146","14","-12604496","0","22","0"
"4165","","464","146","15","-8804176","0","24","0"
"4166","","464","146","16","-14188867","0","25","0"
"4167","","464","146","17","-11834230","-10714260","49","0"
"4168","","464","146","18","-11560031","0","23","0"
"4169","","464","146","19","-14540254","-10714260","53","8"
"4170","","464","146","20","-10202815","-14540254","51","8"
"4171","","464","146","21","-5738339","-14540254","52","8"
"4172","","464","146","22","-14540254","-12604496","54","8"
"4173","","464","146","23","-14540254","0","50","8"
"4534","","463","142","24","0","0","90","0"
"4535","","464","142","24","0","0","90","0"
"4752","None","501","141","0","0","0","0","0"
"4753","Earrings","501","141","1","0","0","1","0"
"4754","Upper","501","141","2","0","0","2","0"
"4755","Double","501","141","3","0","0","3","0"
"4756","Mixed","501","141","4","0","0","4","0"
"4757","Nose","501","141","5","0","0","5","0"
"4758","Eyebrow","501","141","6","0","0","6","0"
"4759","Diamonds","501","141","7","0","0","7","0"
"4760","Rubies","501","141","8","0","0","8","0"
"4761","Ruby Studs","501","141","9","0","0","9","0"
"4762","Jade Studs","501","141","10","0","0","10","0"
"4763","Topaz Studs","501","141","11","0","0","11","0"
"4764","Topaz Discs","501","141","12","0","0","12","0"
"4765","Jade Discs","501","141","13","0","0","13","0"
"4766","Ruby Discs","501","141","14","0","0","14","0"
"4908","None","510","141","0","0","0","0","0"
"4909","Ruby","510","141","1","0","0","1","0"
"4910","Diamond","510","141","2","0","0","2","0"
"4911","Jade Pendant","510","141","3","0","0","3","0"
"4912","Topaz Pendant","510","141","4","0","0","4","0"
"4913","Ruby Pendant","510","141","5","0","0","5","0"
"4914","Topaz Locket","510","141","6","0","0","6","0"
"4915","Jade Locket","510","141","7","0","0","7","0"
"4916","Ruby Locket","510","141","8","0","0","8","0"
"4939","Emerald","516","141","1","0","0","1","0"
"4940","Lavender","516","141","2","0","0","2","0"
"4941","Candy","516","141","3","0","0","3","0"
"4942","Smokey","516","141","4","0","0","4","0"
"4943","Silk","516","141","5","0","0","5","0"
"4944","Charcoal","516","141","6","0","0","6","0"
"4957","","9","295","18","-12966107","0","50","0"
"4958","","9","295","19","-13557987","0","51","0"
"4961","","14","320","17","-12638170","0","50","0"
"4962","","14","320","18","-13230050","0","51","0"
"4963","None","516","141","0","0","0","0","0"
"4964","","14","320","19","2955029","0","52","0"
"4967","","14","321","20","-3698589","0","53","0"
"4970","","14","321","21","-4816810","0","54","0"
"4971","","14","321","22","-5935287","0","55","0"
"4972","","9","295","20","2692886","0","52","0"
"4975","","9","296","21","-3698589","0","53","0"
"4978","","9","296","22","-4816810","0","54","0"
"4979","","9","296","23","10841929","0","55","0"
"4980","Afro","16","141","24","0","0","50","0"
"4981","Afro Puff","16","141","25","0","0","51","0"
"4982","Cornrows","16","141","26","0","0","52","0"
"4983","Dreadlocks","16","141","27","0","0","53","0"
"4984","Long","16","141","28","0","0","80","0"
"4985","Ox Horns","16","141","29","0","0","81","0"
"4986","Pixie","16","141","30","0","0","82","0"
"4987","Side Part","16","141","31","0","0","83","0"
"4988","Mentor","11","141","17","0","0","17","0"
"4989","Buzzed","11","141","18","0","0","18","0"
"4990","Dreadlocks","11","141","19","0","0","19","0"
"4991","Cornrows","11","141","20","0","0","20","0"
"4992","Curls","11","141","21","0","0","21","0"
"4993","Quiff","11","141","22","0","0","22","0"
"4994","Prince","11","141","23","0","0","23","0"
"4995","Wizard","11","141","24","0","0","24","0"
"4996","Bangs","11","141","25","0","0","25","0"
"5023","","17","43","14","2236453","0","31","0"
"5024","","17","43","15","10380565","0","33","0"
"5025","","17","43","16","12546629","0","35","0"
"5026","","17","43","17","13721873","0","34","0"
"5027","","17","43","18","12873472","0","37","0"
"5028","","17","43","19","-4490214","0","38","0"
"5029","","17","43","20","-3563710","0","39","0"
"5030","","17","43","21","11440998","0","36","0"
"5031","","17","43","22","7630177","0","40","0"
"5032","","17","43","23","16777215","0","41","0"
"5033","","17","43","24","-13286001","0","42","0"
"5034","","17","43","25","-4873338","-6723225","43","0"
"5035","","17","43","26","-5522763","-11446403","44","0"
"5036","","17","42","27","2039837","0","61","0"
"5037","","17","42","28","8738832","0","63","0"
"5038","","17","42","29","9721643","0","65","0"
"5039","","17","42","30","7546141","0","64","0"
"5040","","17","42","31","-6206960","0","67","0"
"5041","","17","42","32","-5743064","0","68","0"
"5042","","17","42","33","-5010364","0","69","0"
"5043","","17","42","34","-6524334","0","66","0"
"5044","","17","42","35","7630177","0","70","0"
"5045","","17","42","36","12234921","0","71","0"
"5046","","17","42","37","-12367506","0","72","0"
"5047","","17","42","38","-4873338","-6723225","73","0"
"5048","","17","42","39","-5522763","-11446403","74","0"
"5056","Narrow","525","141","0","0","0","0","0"
"5057","Wide","525","141","1","0","0","1","0"
"5058","Round","525","141","2","0","0","2","0"
"5059","Narrow","526","141","0","0","0","0","0"
"5060","Wide","526","141","1","0","0","1","0"
"5061","Round","526","141","2","0","0","2","0"
"5127","","12","37","14","3815996","0","31","0"
"5128","","12","37","15","8935702","0","37","0"
"5129","","12","37","16","11559219","0","33","0"
"5130","","12","37","17","11356928","0","34","0"
"5131","","12","37","18","13726464","0","36","0"
"5132","","12","37","19","-4490214","0","38","0"
"5133","","12","37","20","-3563710","0","39","0"
"5134","","12","37","21","-4679831","0","35","0"
"5135","","12","37","22","10591122","0","40","0"
"5136","","12","37","23","16777215","0","41","0"
"5137","","12","37","24","-13090448","0","42","0"
"5138","","12","37","25","-6581634","-10269341","43","0"
"5139","","12","37","26","-6247249","-11316614","44","0"
"5140","","12","36","27","3815996","0","61","0"
"5141","","12","36","28","8935702","0","67","0"
"5142","","12","36","29","11559219","0","63","0"
"5143","","12","36","30","11356928","0","64","0"
"5144","","12","36","31","13726464","0","66","0"
"5145","","12","36","32","12287002","0","68","0"
"5146","","12","36","33","-3890865","0","69","0"
"5147","","12","36","34","10319959","0","65","0"
"5148","","12","36","35","-9542313","0","70","0"
"5149","","12","36","36","-6910327","0","71","0"
"5150","","12","36","37","-12367506","0","72","0"
"5151","","12","36","38","-6581634","-10269341","73","0"
"5152","","12","36","39","-6247249","-11316614","74","0"
"5330","","534","146","0","15453276","0","2","0"
"5331","","534","146","1","12519168","0","1","0"
"5332","","534","146","2","9448675","0","5","0"
"5333","","534","146","3","7260212","0","3","0"
"5334","","534","146","4","-13459457","0","4","0"
"5335","","534","146","5","-1318980","0","6","0"
"5336","","534","146","6","-7898009","0","50","8"
"5337","","535","146","0","15453276","0","2","0"
"5338","","535","146","1","12519168","0","1","0"
"5339","","535","146","2","9448675","0","5","0"
"5340","","535","146","3","7260212","0","3","0"
"5341","","535","146","4","3317759","0","4","0"
"5342","","535","146","5","-1318980","0","6","0"
"5343","","535","146","6","8879207","0","50","8"
"5344","","534","142","7","0","0","101","0"
"5345","","535","142","7","0","0","101","0"
"5532","","544","146","0","-13721044","0","20","0"
"5533","","544","146","1","-10375834","0","21","0"
"5534","","544","146","2","-7693166","0","28","0"
"5535","","544","146","3","-680448","0","6","0"
"5536","","544","146","4","-5394420","0","9","0"
"5537","","544","146","5","-16204871","0","23","0"
"5538","","544","146","6","-1547776","0","3","0"
"5539","","544","146","7","-229118","0","4","0"
"5540","","544","146","8","-14642908","0","10","0"
"5541","","544","146","9","-5950840","0","26","0"
"5542","","544","146","10","-15695469","0","24","0"
"5543","","544","146","11","9373465","0","1","0"
"5544","","544","146","12","11340032","0","2","0"
"5545","","544","146","13","-7962843","0","8","0"
"5546","","544","146","14","-11765367","0","25","0"
"5547","","544","146","15","-3903738","0","5","0"
"5548","","544","146","16","-5923760","0","7","0"
"5549","","544","146","17","-3382886","0","27","0"
"5550","","544","146","18","-10117224","0","22","0"
"5551","","544","12","19","0","0","100","0"
"5552","","544","12","20","0","0","101","0"
"5553","","544","12","21","0","0","102","0"
"5554","","544","12","22","0","0","103","0"
"5555","","544","12","23","0","0","104","0"
"5556","","544","12","24","0","0","105","0"
"5557","","544","12","25","0","0","106","0"
"5558","","544","12","26","0","0","107","0"
"5559","","544","142","27","0","0","70","0"
"5560","","545","146","0","-13721044","0","20","0"
"5561","","545","146","1","-10375834","0","21","0"
"5562","","545","146","2","-7693166","0","28","0"
"5563","","545","146","3","-680448","0","6","0"
"5564","","545","146","4","-5394420","0","9","0"
"5565","","545","146","5","-16204871","0","23","0"
"5566","","545","146","6","-1547776","0","3","0"
"5567","","545","146","7","-229118","0","4","0"
"5568","","545","146","8","-14642908","0","10","0"
"5569","","545","146","9","-5950840","0","26","0"
"5570","","545","146","10","-15695469","0","24","0"
"5571","","545","146","11","-7403751","0","1","0"
"5572","","545","146","12","-5437184","0","2","0"
"5573","","545","146","13","-7962843","0","8","0"
"5574","","545","146","14","-11765367","0","25","0"
"5575","","545","146","15","-3903738","0","5","0"
"5576","","545","146","16","-5923760","0","7","0"
"5577","","545","146","17","-3382886","0","27","0"
"5578","","545","146","18","-10117224","0","22","0"
"5579","","545","12","19","0","0","100","0"
"5580","","545","12","20","0","0","101","0"
"5581","","545","12","21","0","0","102","0"
"5582","","545","12","22","0","0","103","0"
"5583","","545","12","23","0","0","104","0"
"5584","","545","12","24","0","0","105","0"
"5585","","545","12","25","0","0","106","0"
"5586","","545","12","26","0","0","107","0"
"5587","","545","142","27","0","0","108","0"
"5616","","548","146","1","7449406","0","6","0"
"5617","","548","146","2","13930752","0","3","0"
"5618","","548","146","3","15056640","0","4","0"
"5619","","548","146","4","3315345","0","12","0"
"5620","","548","146","5","8238383","0","7","0"
"5621","","548","146","6","9151391","0","10","0"
"5622","","548","146","7","9937239","0","9","0"
"5623","","548","146","8","3785270","0","8","0"
"5624","","548","146","9","2396033","0","11","0"
"5625","","548","146","10","10796842","0","5","0"
"5626","","548","146","11","12738833","0","2","0"
"5627","","548","146","12","10496768","0","1","0"
"5628","","548","12","13","5663302","0","100","0"
"5629","","548","142","14","0","0","70","0"
"5630","","549","146","0","-9327810","0","6","0"
"5631","","549","146","1","-2846464","0","3","0"
"5632","","549","146","2","-1720576","0","4","0"
"5633","","549","146","3","-13461871","0","12","0"
"5634","","549","146","4","-8538833","0","7","0"
"5635","","549","146","5","-7625825","0","10","0"
"5636","","549","146","6","-6839977","0","9","0"
"5637","","549","146","7","-12991946","0","8","0"
"5638","","549","146","8","-14381183","0","11","0"
"5639","","549","146","9","-5980374","0","5","0"
"5640","","549","146","10","-4038383","0","2","0"
"5641","","549","146","11","10496768","0","1","0"
"5642","","549","12","12","5663302","0","100","0"
"5643","","549","142","13","0","0","70","0"
"5666","","552","146","0","14614783","0","10","0"
"5667","","552","146","1","-9938046","0","8","0"
"5668","","552","146","2","16711683","0","1","0"
"5669","","552","146","3","-20475","0","4","0"
"5670","","552","146","4","-6921957","0","3","0"
"5671","","552","146","5","-16722838","0","6","0"
"5672","","552","146","6","-9627247","0","9","0"
"5673","","552","146","7","-9094898","0","2","0"
"5674","","552","146","8","-10520528","0","5","0"
"5675","","552","146","9","-12354963","0","7","0"
"5676","","552","142","10","0","0","100","0"
"5677","","553","146","0","-2162433","0","10","0"
"5678","","553","146","1","-9938046","0","8","0"
"5679","","553","146","2","-65533","0","1","0"
"5680","","553","146","3","-20475","0","4","0"
"5681","","553","146","4","-6921957","0","3","0"
"5682","","553","146","5","-16722838","0","6","0"
"5683","","553","146","6","-9627247","0","9","0"
"5684","","553","146","7","-9094898","0","2","0"
"5685","","553","146","8","-10520528","0","5","0"
"5686","","553","146","9","-12354963","0","7","0"
"5687","","553","142","10","0","0","100","0"
"5703","","61","141","11","13221031","0","26","0"
"5704","","61","141","12","2643829","0","20","0"
"5705","","61","141","13","-899465","0","24","0"
"5706","","61","141","14","10068927","0","27","0"
"5707","","61","141","15","5520680","0","1","0"
"5708","","61","141","16","12027218","0","2","0"
"5709","","61","141","17","3430188","0","8","0"
"5717","","66","141","11","-3556185","0","26","0"
"5718","","66","141","12","2643829","0","20","0"
"5719","","66","141","13","15877751","0","24","0"
"5720","","66","141","14","-6708289","0","27","0"
"5721","","66","141","15","5520680","0","1","0"
"5722","","66","141","16","12027218","0","2","0"
"5723","","66","141","17","3430188","0","8","0"
"5724","Ghoul","60","141","16","0","0","16","0"
"5726","Creeper","60","141","17","0","0","17","0"
"5727","The Wizard","60","141","18","0","0","18","0"
"5728","Demon Lock","60","141","19","0","0","19","0"
"5729","Quiff","60","141","20","0","0","20","0"
"5730","Knowledge Bump","65","141","15","0","0","15","0"
"5731","Relaxing Scream","65","141","16","0","0","16","0"
"5732","Dethrock","65","141","17","0","0","17","0"
"6275","None","559","141","0","0","0","0","0"
"6276","Strapped","559","141","1","0","0","1","0"
"6277","Rotting","559","141","2","0","0","2","0"
"6278","Putrid","559","141","3","0","0","3","0"
"6287","None","563","141","0","0","0","0","0"
"6288","Strapped","563","141","1","0","0","1","0"
"6289","Rotting","563","58","2","0","0","2","0"
"6292","Rotting","563","59","3","0","0","3","0"
"6293","Putrid","563","141","4","0","0","4","0"
"6304","Sockets","534","146","8","0","0","51","8"
"6305","Sockets","535","146","8","0","0","51","8"
"6366","","63","66","7","-9875095","0","7","0"
"6367","","63","66","8","-11504268","0","8","0"
"6368","","63","66","9","-10126772","0","9","0"
"6369","","63","66","10","-9740238","0","10","0"
"6370","","63","66","11","-11914446","0","11","0"
"6371","","63","64","12","-6965871","0","31","0"
"6372","","63","64","13","-6700414","0","32","0"
"6373","","63","64","14","-5010007","0","36","0"
"6374","","63","64","15","-6643397","0","34","0"
"6375","","63","64","16","-9456760","0","35","0"
"6376","","63","64","17","-8538777","0","33","0"
"6377","","63","64","18","-9875095","0","37","0"
"6378","","63","64","19","-11504268","0","38","0"
"6379","","63","64","20","-10126772","0","39","0"
"6380","","63","64","21","-9740238","0","40","0"
"6381","","63","64","22","-11914446","0","41","0"
"6382","","63","65","23","-6965871","0","61","0"
"6383","","63","65","24","-6700414","0","62","0"
"6384","","63","65","25","-5010007","0","66","0"
"6385","","63","65","26","-6643397","0","64","0"
"6386","","63","65","27","-9456760","0","65","0"
"6387","","63","65","28","-8538777","0","63","0"
"6388","","63","65","29","-9875095","0","67","0"
"6389","","63","65","30","-11504268","0","68","0"
"6390","","63","65","31","-10126772","0","69","0"
"6391","","63","65","32","-9740238","0","70","0"
"6392","","63","65","33","-11914446","0","71","0"
"6420","","58","61","7","-9875095","0","6","0"
"6421","","58","61","8","-11504268","0","7","0"
"6422","","58","61","9","-10126772","0","8","0"
"6423","","58","61","10","-9740238","0","9","0"
"6424","","58","61","11","-11914446","0","10","0"
"6425","","58","63","12","-5919879","0","40","0"
"6426","","58","63","13","-7426696","0","41","0"
"6427","","58","63","14","-8344675","0","42","0"
"6428","","58","63","15","-7757397","0","43","0"
"6429","","58","63","16","-7500875","0","44","0"
"6430","","58","63","17","-6711632","0","45","0"
"6431","","58","63","18","-9875095","0","46","0"
"6432","","58","63","19","-11504268","0","47","0"
"6433","","58","63","20","-10126772","0","48","0"
"6434","","58","63","21","-9740238","0","49","0"
"6435","","58","63","22","-11914446","0","50","0"
"6436","","58","62","23","-5919879","0","60","0"
"6437","","58","62","24","-7426696","0","61","0"
"6438","","58","62","25","-8344675","0","62","0"
"6439","","58","62","26","-7757397","0","63","0"
"6440","","58","62","27","-7500875","0","64","0"
"6441","","58","62","28","-6711632","0","65","0"
"6442","","58","62","29","-9875095","0","66","0"
"6443","","58","62","30","-11504268","0","67","0"
"6444","","58","62","31","-10126772","0","68","0"
"6445","","58","62","32","-9740238","0","69","0"
"6446","","58","62","33","-11914446","0","70","0"
"6513","","565","148","0","0","0","0","0"
"6514","Black","565","147","1","4212592","0","1","0"
"6515","Blue","565","147","2","6900608","0","2","0"
"6516","White","565","147","3","14408930","0","3","0"
"6517","Brown","565","147","4","8872520","0","4","0"
"6518","","566","148","0","0","0","0","0"
"6519","Black","566","147","1","4212592","0","1","0"
"6520","Blue","566","147","2","6900608","0","2","0"
"6521","White","566","147","3","14408930","0","3","0"
"6522","Brown","566","147","4","8872520","0","4","0"
"6523","","548","146","0","8147078","0","13","0"
"6524","Bony","568","55","0","0","0","0","0"
"6525","Mottled","568","141","1","0","0","1","0"
"6526","Fresh","568","141","2","0","0","2","0"
"6527","Bony","567","55","0","0","0","0","0"
"6528","Mottled","567","141","1","0","0","1","0"
"6529","Fresh","567","141","2","0","0","2","0"
"6568","","571","144","0","4849464","0","5","0"
"6569","","571","144","1","5357585","0","4","0"
"6570","","571","144","2","6147722","0","6","0"
"6571","","571","144","3","4898465","0","7","0"
"6572","","571","144","4","-1396462","0","2","0"
"6573","","571","144","5","-1338367","0","1","0"
"6574","","571","144","6","-665764","0","3","0"
"6575","","571","144","7","9211532","0","50","8"
"6576","","571","144","8","-11927752","9211532","52","8"
"6577","","571","144","9","9211532","-10629494","54","8"
"6578","","571","144","10","9211532","-1396462","53","8"
"6579","","571","144","11","-665764","9211532","51","8"
"6580","","571","144","12","-8357385","0","11","0"
"6581","","571","12","13","0","0","101","0"
"6582","","571","12","14","0","0","102","0"
"6583","","571","144","15","5037055","0","9","0"
"6584","","571","144","16","37375","0","10","0"
"6585","","571","144","17","53503","0","8","0"
"6586","","571","142","18","0","0","103","0"
"6587","","572","144","0","-11927752","0","5","0"
"6588","","572","144","1","-11419631","0","4","0"
"6589","","572","144","2","-10629494","0","6","0"
"6590","","572","144","3","-11878751","0","7","0"
"6591","","572","144","4","-1396462","0","2","0"
"6592","","572","144","5","-1338367","0","1","0"
"6593","","572","144","6","-665764","0","3","0"
"6594","","572","144","7","9211532","0","50","8"
"6595","","572","144","8","-11927752","9211532","52","8"
"6596","","572","144","9","9211532","-10629494","54","8"
"6597","","572","144","10","9211532","-1396462","53","8"
"6598","","572","144","11","-665764","9211532","51","8"
"6599","","572","144","12","-8357385","0","11","0"
"6600","","572","12","13","0","0","101","0"
"6601","","572","12","14","0","0","102","0"
"6602","","572","144","15","-11740161","0","9","0"
